	0.0000-0.0009	0.0009-0.0015	0.0015-0.0029	0.0029-0.0033	0.0033-0.0034	0.0034-0.0038	0.0038-0.0039	0.0039-0.0045	0.0045-0.0050	0.0050-0.0061	0.0061-1.3601	1.3601-2.8777	2.8777-2.9804	2.9804-3.0082	3.0087-3.0277	3.0510-3.1472	3.1478-3.1679	3.1679-3.1822	3.2315-3.2343	3.2343-3.3533	3.3533-3.3637	3.3948-3.3961	3.3961-3.3969	3.3969-3.3971	3.3971-3.3979	3.3979-3.4176	3.4591-6.9037	6.9037-6.9118	6.9118-9.0242	9.0242-9.0408	9.0408-9.0420	9.0420-9.5296	9.5296-20.0000	Source	Target
Riboflavin##L-Histidine-e0##Turicimonas_muris_YL45	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.393282031206558	-11.39328203114137	-11.393282031136671	-11.393282031135755	-11.393282031133044	-11.393282031142341	-11.393282031147187	-11.39328203116473	-11.393282031162359	-11.393282031162666	-11.393282031205644	-11.39328203117812	-11.39328203114046	-11.393282031255898	-11.393282031140236	-11.393282031156001	-11.3932820311359	-11.393282031127576	-11.393282030907413	-11.393282031371683	-11.39328203134356	-11.393282031366503	-11.39328203136189	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Turicimonas_muris_YL45	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473950207	-26.58432473934408	-26.58432473933789	-26.5843247393343	-26.58432473933039	-26.584324739351825	-26.58432473936386	-26.58432473940743	-26.58432473939948	-26.584324739399797	-26.58432473949518	-26.584324739423696	-26.584324739345156	-26.58432473959924	-26.58432473934456	-26.584324739373358	-26.584324739337067	-26.584324739362287	-26.584324738816868	-26.584324739853322	-26.584324739792287	-26.58432473985699	-26.584324739846956	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Turicimonas_muris_YL45	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603178548	-0.9241112603118738	-0.9241112603112059	-0.9241112603108994	-0.9241112603107755	-0.9241112603115649	-0.9241112603118188	-0.9241112603132849	-0.9241112603132104	-0.9241112603131995	-0.9241112603170514	-0.924111260315315	-0.924111260311742	-0.9241112603215945	-0.9241112603120314	-0.9241112603133121	-0.9241112603113988	-0.9241112603101346	-0.9241112602909171	-0.9241112603323665	-0.9241112603301385	-0.9241112603314713	-0.9241112603317614	Riboflavin	Co2+-e0
Riboflavin##L-Threonine-e0##Turicimonas_muris_YL45	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.9931301133335	-75.99313011394469	-75.99313011406154	-75.99313011407796	-75.99313011336007	-75.99313011343688	353.39430192745493	-482.88820246837804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Turicimonas_muris_YL45	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000002	-1.0000000000000004	-1.0000000000000002	-1.0	-0.9999999999999993	-0.9999999999999992	-1.0000000000000002	-1.0000000000000004	-1.0000000000000009	-0.9999999999999993	-0.9999999999999989	-1.0	-1.0	-0.9999999999999998	-0.9999999999999999	-0.9999999999999997	-0.9999999999999993	-1.0	-1.0000000000000007	-0.9999999999999994	-1.0000000000000002	-1.0000000000000002	Spermidine-e0	Spermidine-e0
Riboflavin##fe3-e0##Turicimonas_muris_YL45	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112603314343	-0.9241112602775696	-0.924111260264978	-0.9241112602648921	-0.924111260267508	-0.924111260264916	-0.9241112602625599	-0.9241112602693582	-0.9241112602668284	-0.9241112602650073	-0.9241112602668643	-0.9241112602875339	-0.9241112602643659	-0.9241112603227114	-0.9241112602660657	-0.92411126027629	-0.9241112602595806	-0.9241112603037598	-0.9241112602449125	-0.9241112603125258	-0.9241112602747245	-0.9241112602639193	-0.8950066525984884	Riboflavin	fe3-e0
Spermidine-e0##H+-e0##Turicimonas_muris_YL45	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.9999999999822275	4.0000000000020375	4.000000000006389	4.000000000007181	4.000000000007515	-1.0000000000076614	0.9999999999938232	1.5000000000038485	1.5000000000024367	1.5000000000028824	1.9999999999964735	3.40740740740634	2.6666666666770213	0.9999999999563558	2.3333333333358777	0.9999999999987594	2.3333333333359705	0.9999999999923403	4.999999999955743	-1.0000000000539893	-1.0000000000487126	-3.000000000106459	-3.0000000001188787	Spermidine-e0	H+-e0
Folate##H+-e0##Turicimonas_muris_YL45	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	-20.499999999995552	2.999999999980518	2.999999999957711	2.9999999999570433	2.999999999958175	-6.000000000050326	1.9999999999379279	4.499999999983501	4.499999999974344	4.499999999975357	4.999999999974351	0.8518518518475087	3.666666666616289	10.000000000148901	3.666666666616563	9.999999999947	3.6666666666172647	-12.999999999945762	30.99999999903982	-29.00000000029433	-29.000000000262993	-43.00000000060327	367.6044442307425	Folate	H+-e0
Riboflavin##H+-e0##Turicimonas_muris_YL45	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	5574.150782373548	-652.5851467491107	-1870.7976946894764	-1870.7976946891877	-1869.4643613560731	-2288.045167376885	-3145.0718572033024	-3423.832692007305	-3423.8326920060485	-3423.832692006156	-2543.6976072322386	-1628.6980849531528	-1933.9878854048993	-2622.738158974975	-1933.6545520715354	-2624.586381473716	-1794.8009647376628	3536.4513637823666	-12138.685073730008	5368.255552374785	5368.255552360633	10601.763977668681	9985.85731129717	Riboflavin	H+-e0
Riboflavin##Uracil-e0##Turicimonas_muris_YL45	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087764547	-39.64223087735892	-39.642230877347544	-39.64223087734293	-39.64223087733848	-39.64223087736907	-39.64223087738612	-39.642230877452484	-39.642230877436454	-39.642230877437264	-39.64223087757199	-39.64223087746717	-39.64223087735721	-39.642230877726426	-39.642230877356205	-39.642230877394056	-39.64223087734636	-39.64223087744118	-39.64223087658019	-39.642230878096775	-39.64223087800382	-39.6422308781236	-39.64223087810746	Riboflavin	Uracil-e0
Riboflavin##L-Methionine-e0##Turicimonas_muris_YL45	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435295122983	-18.982435294940853	-18.982435294925754	-18.982435294920368	-18.982435294922702	-18.98243529493317	-18.98243529493777	-18.982435294967868	-18.98243529496121	-18.982435294960833	-18.982435295022807	-18.98243529499827	-18.982435294931523	-18.98243529515494	-18.982435294929786	-18.982435294951742	-18.982435294920556	-18.982435295022604	-18.982435294540014	-18.9824352953154	-18.982435295252426	-18.98243529532402	-15.695280922542176	Riboflavin	L-Methionine-e0
Riboflavin##L-Cysteine-e0##Turicimonas_muris_YL45	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963518668	-13.013505963444313	-13.013505963446132	-13.013505963444526	-13.013505963443734	-13.01350596345479	-13.013505963461547	-13.013505963486981	-13.013505963479588	-13.013505963481544	-13.01350596352463	-13.013505963496486	-13.01350596344883	-13.01350596357355	-13.013505963449482	-13.013505963475705	-13.0135059634452	-13.013505963455344	-13.013505963177526	-13.013505963735707	-13.01350596369006	-13.013505963709912	-15.749375737247433	Riboflavin	L-Cysteine-e0
Spermidine-e0##L-Serine-e0##Turicimonas_muris_YL45	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	-0.9999999999770003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Serine-e0
Pyruvate-e0##L-Serine-e0##Turicimonas_muris_YL45	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999911148	0.9999999999984547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	L-Serine-e0
Folate##L-Serine-e0##Turicimonas_muris_YL45	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	23.49999999999821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Serine-e0
Riboflavin##L-Serine-e0##Turicimonas_muris_YL45	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-7444.94847707538	-1218.2125479405854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Serine-e0
Spermidine-e0##NH3-e0##Turicimonas_muris_YL45	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	3.9999999999756644	2.9999999999947606	2.9999999999985127	2.999999999998455	6.9999999999957385	-3.0000000000005564	-1.0000000000015221	-0.4999999999985692	0.0	0.0	-1.000000000004842	2.9999999999992517	1.3333333333355555	-2.000000000034349	0.6666666666669884	0.0	0.6666666666671234	-2.000000000021426	0.0	2.000000000032246	2.000000000029248	1.0000000000070446	1.000000000008148	Spermidine-e0	NH3-e0
Pyruvate-e0##NH3-e0##Turicimonas_muris_YL45	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999905815	-0.9999999999979277	0.0	0.0	-0.9999999999986223	2.000000000000328	0.0	-0.5000000000038203	-1.000000000004913	-1.0000000000051743	-2.0000000000178115	0.0	-0.33333333333424986	-1.0000000000134006	-0.333333333334247	-0.5000000000020691	-0.3333333333340499	-6.9999999999949205	-1.9999999999625806	2.0000000000397016	2.000000000033363	0.0	0.0	Pyruvate-e0	NH3-e0
Folate##NH3-e0##Turicimonas_muris_YL45	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-24.500000000000057	-0.999999999972302	-0.9999999999934699	-0.999999999993329	-5.999999999984355	-6.999999999996332	0.9999999999830411	3.4999999999932467	6.99999999998565	6.999999999986107	5.999999999962436	-1.9999999999970175	4.33333333331915	17.000000000112905	4.333333333319337	7.499999999980449	4.333333333319763	-28.999999999824993	-6.999999999800499	13.00000000017517	13.00000000015721	6.000000000034885	-32.655968242464894	Folate	NH3-e0
Riboflavin##NH3-e0##Turicimonas_muris_YL45	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	7880.786923862332	1654.0509947253101	435.83844678469126	435.83844678469177	875.2091762248339	60.82004185655647	-794.4584737123988	-1073.219308512583	-1556.1075109803676	-1556.1075109804149	-3316.377680557687	349.88065034330276	-337.02140068263435	-1714.5219477932856	-336.35473401599944	-681.8206487166127	-266.92794034909923	10395.576716697316	2558.008497750458	-3277.6383776753737	-3277.6383776672287	-660.8841650315918	-602.900212665412	Riboflavin	NH3-e0
Pyruvate-e0##Pyruvate-e0##Turicimonas_muris_YL45	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.999999999999999	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.000000000000002	-0.9999999999999996	-1.0000000000000007	-0.9999999999999993	-1.0000000000000016	-1.0000000000000002	-0.9999999999999981	-0.9999999999999998	-0.9999999999999989	-0.9999999999999998	-1.0000000000000007	-0.9999999999999998	-0.9999999999999989	-0.9999999999999996	-1.0000000000000004	-1.0	-1.0000000000000009	Pyruvate-e0	Pyruvate-e0
Riboflavin##L-Asparagine-e0##Turicimonas_muris_YL45	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.98957316831629	-28.989573168168448	-28.989573168160607	-28.98957316815625	-28.989573168151434	-28.98957316817492	-28.989573168190866	-28.989573168237108	-28.98957316823164	-28.989573168230965	-28.98957316832393	-28.989573168225938	-28.989573168167603	-28.989573168431082	-28.989573168165563	-28.989573168194827	-28.989573168158913	-28.989573168180822	-28.989573167627736	-28.989573168682696	-28.989573168626496	-28.989573168685183	-27.250834567132284	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Turicimonas_muris_YL45	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603181814	-0.9241112603142345	-0.9241112603143969	-0.9241112603143788	-0.9241112603141314	-0.9241112603147649	-0.9241112603151218	-0.9241112603164138	-0.9241112603163444	-0.9241112603163527	-0.9241112603195591	-0.9241112603165987	-0.924111260314445	-0.9241112603228027	-0.9241112603144024	-0.9241112603154386	-0.9241112603140815	-0.9241112603145393	-0.9241112602988275	-0.9241112603297723	-0.9241112603283118	-0.9241112603292972	-0.924111260329135	Riboflavin	Ca2+-e0
Riboflavin##Cu2+-e0##Turicimonas_muris_YL45	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603220047	-0.9241112603139865	-0.9241112603129472	-0.9241112603128724	-0.9241112603129344	-0.9241112603135493	-0.9241112603138437	-0.9241112603156338	-0.924111260315039	-0.9241112603149874	-0.9241112603180262	-0.9241112603165029	-0.9241112603133846	-0.9241112603224034	-0.9241112603134033	-0.9241112603147033	-0.9241112603129212	-0.9241112603139336	-0.9241112602967255	-0.9241112603301241	-0.9241112603279997	-0.9241112603291919	-0.9241112603285335	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Turicimonas_muris_YL45	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112602946657	-1.9241112603427952	-1.9241112603532233	-1.924111260352771	-1.924111260349686	-1.9241112603550137	-1.9241112603589958	-1.92411126035708	-1.9241112603588677	-1.9241112603608725	-1.9241112603688517	-1.9241112603417678	-1.924111260355148	-1.9241112603252823	-1.9241112603532278	-1.9241112603480695	-1.9241112603584483	-1.9241112603101067	-1.924111260345436	-1.9241112603421457	-1.9241112603750776	-1.924111260378135	-1.9532158680427674	Riboflavin	Fe2+-e0
Folate##Glycine-e0##Turicimonas_muris_YL45	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-0.9999999999997022	-1.000000000001423	-1.0000000000014198	-1.0000000000014462	3.9999999999921347	0.9999999999967168	4.999999999986295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Glycine-e0
Riboflavin##Glycine-e0##Turicimonas_muris_YL45	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328512358	-9.964666328055808	-9.96466632799401	-9.964666327998515	-449.33539576892105	-128.13423755567865	-557.5216695966915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Glycine-e0
Riboflavin##K+-e0##Turicimonas_muris_YL45	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.9241112603200611	-0.92411126031347	-0.9241112603134433	-0.9241112603133709	-0.9241112603131234	-0.9241112603139662	-0.9241112603144674	-0.9241112603161388	-0.9241112603157529	-0.9241112603157927	-0.9241112603193865	-0.9241112603167456	-0.9241112603137854	-0.9241112603226246	-0.9241112603137663	-0.9241112603142192	-0.9241112603134947	-0.9241112603144886	-0.9241112602950038	-0.9241112603307806	-0.9241112603286773	-0.9241112603316174	-0.9241112603310203	Riboflavin	K+-e0
Riboflavin##Cl--e0##Turicimonas_muris_YL45	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603212231	-0.9241112603124146	-0.9241112603120273	-0.9241112603117217	-0.9241112603118039	-0.9241112603120896	-0.9241112603116663	-0.9241112603136592	-0.924111260312971	-0.9241112603129794	-0.9241112603159704	-0.9241112603157883	-0.9241112603119804	-0.9241112603212946	-0.924111260311898	-0.9241112603126908	-0.9241112603116617	-0.9241112603187909	-0.924111260292104	-0.9241112603298453	-0.9241112603287504	-0.9241112603320086	-0.9241112603319668	Riboflavin	Cl--e0
Riboflavin##L-Phenylalanine##Turicimonas_muris_YL45	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.280195972194853	-22.2801959719493	-22.28019597192987	-22.280195971924503	-22.280195971926794	-22.280195971938213	-22.280195971937466	-22.280195971977587	-22.280195971964204	-22.280195971963874	-22.280195972047153	-22.280195972049448	-22.28019597193758	-22.280195972212624	-22.280195971935974	-22.280195971966766	-22.280195971922907	-22.280195972069116	-22.280195971459197	-22.280195972416337	-22.280195972325927	-22.28019597240527	-22.644745064563924	Riboflavin	L-Phenylalanine
Riboflavin##L-Tryptophan##Turicimonas_muris_YL45	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218727375	-6.835969218687241	-6.835969218685532	-6.835969218684834	-6.835969218683417	-6.835969218689128	-6.835969218692163	-6.835969218704108	-6.835969218701638	-6.835969218701836	-6.835969218728172	-6.835969218708089	-6.835969218687057	-6.835969218755497	-6.835969218686887	-6.835969218694776	-6.835969218684328	-6.835969218682351	-6.835969218546774	-6.835969218822306	-6.835969218808515	-6.835969218823496	-6.835969218820514	Riboflavin	L-Tryptophan
Riboflavin##L-Tyrosine##Turicimonas_muris_YL45	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.083554956533682	-17.08355495641441	-17.08355495641016	-17.083554956403816	-17.08355495640581	-17.08355495641635	-17.08355495641945	-17.083554956451856	-17.083554956442548	-17.083554956443454	-17.083554956489746	-17.08355495648807	-17.083554956412456	-17.08355495661145	-17.08355495641195	-17.08355495643916	-17.083554956402832	-17.083554956533355	-17.08355495603652	-17.08355495679639	-17.083554956727237	-17.08355495679222	-16.53227035755373	Riboflavin	L-Tyrosine
Riboflavin##Mg##Turicimonas_muris_YL45	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603200317	-0.9241112603133559	-0.9241112603134016	-0.9241112603132583	-0.9241112603131373	-0.9241112603138069	-0.9241112603140985	-0.9241112603158316	-0.9241112603153011	-0.9241112603153843	-0.9241112603189684	-0.9241112603163142	-0.9241112603135679	-0.924111260322743	-0.9241112603135666	-0.924111260314306	-0.9241112603132571	-0.9241112603151646	-0.9241112602946061	-0.9241112603314124	-0.9241112603288801	-0.9241112603314932	-0.9241112603310299	Riboflavin	Mg
Riboflavin##Mn2+##Turicimonas_muris_YL45	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603215952	-0.9241112603136038	-0.9241112603136321	-0.9241112603134898	-0.9241112603135807	-0.9241112603141973	-0.9241112603145992	-0.9241112603163961	-0.9241112603156553	-0.9241112603156635	-0.9241112603188524	-0.9241112603167094	-0.9241112603139144	-0.9241112603225318	-0.9241112603138676	-0.9241112603142759	-0.9241112603136757	-0.9241112603178864	-0.9241112602959981	-0.9241112603299436	-0.9241112603277326	-0.9241112603307445	-0.9241112603303983	Riboflavin	Mn2+
Folate##Folate##Turicimonas_muris_YL45	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-0.9999999999999996	-0.999999999999999	-0.999999999999999	-0.9999999999999993	-0.9999999999999996	-0.9999999999999999	-0.9999999999999996	-1.0	-1.0000000000000009	-1.0000000000000002	-0.9999999999999992	-1.000000000000005	-1.0000000000000002	-1.0000000000000004	-0.9999999999999997	-1.0000000000000013	-0.9999999999999991	-0.9999999999999986	-1.0000000000000013	-0.9999999999999974	-1.000000000000009	Folate	Folate
Riboflavin##Riboflavin##Turicimonas_muris_YL45	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000016553	-1.0000000000001643	-1.000000000000033	-1.0000000000000016	-0.9999999999999415	-1.0000000000000684	-1.000000000000018	-1.0000000000000049	-0.9999999999999767	-1.000000000000011	-0.9999999999996699	-1.0000000000000357	-1.0000000000000193	-1.0000000000000617	-0.9999999999998929	-1.0000000000001026	-1.0000000000000235	-1.0000000000001872	-0.9999999999994706	-0.9999999999999984	-1.000000000000243	-0.9999999999995123	-0.9999999999998995	Riboflavin	Riboflavin
Riboflavin##Niacin##Turicimonas_muris_YL45	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.0000000000039373	-1.000000000002255	-1.0000000000031652	-1.0000000000042206	-1.000000000004236	-1.0000000000045486	-1.0000000000068963	-1.0000000000065032	-1.0000000000067528	-1.0000000000067952	-1.0000000000118254	-0.9999999999975585	-1.0000000000030582	-1.0000000000016813	-1.000000000003087	-0.9999999999983022	-1.0000000000047136	-1.0000000000140605	-0.9999999999974861	-0.999999999995506	-1.0000000000037712	-1.0000000000074676	-1.0000000000076947	Riboflavin	Niacin
Riboflavin##PAN##Turicimonas_muris_YL45	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000492226	-1.0000000000036608	-0.9999999999983848	-0.9999999999995647	-1.000000000001203	-1.0000000000010243	-1.0000000000009857	-1.0000000000040246	-1.000000000002422	-1.0000000000025686	-1.000000000009055	-0.9999999999998451	-1.00000000000006	-1.0000000000208222	-0.9999999999998678	-1.0000000000077522	-0.9999999999988107	-0.9999999999814003	-0.9999999999848901	-1.0000000000300606	-1.000000000021232	-1.0000000000059297	-1.0000000000054647	Riboflavin	PAN
Riboflavin##Pyridoxal##Turicimonas_muris_YL45	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.49999999999728445	-0.4999999999983076	-0.5000000000003596	-0.49999999999959077	-0.49999999999928385	-0.49999999999935907	-0.4999999999984968	-0.49999999999927336	-0.49999999999884315	-0.49999999999888317	-0.49999999999936434	-0.5000000000001636	-0.49999999999938183	-0.5000000000000155	-0.4999999999994199	-0.4999999999994461	-0.4999999999993698	-0.5000000000013858	-0.4999999999959695	-0.5000000000021854	-0.5000000000034863	-0.500000000011151	-0.5000000000109025	Riboflavin	Pyridoxal
Riboflavin##carbonate##Turicimonas_muris_YL45	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.0871878875891	-272.08718788617426	-272.0871878862006	-272.08718788616727	-272.0871878861406	-272.0871878863189	-272.08718788642153	-272.08718788683046	-272.08718788675003	-272.08718788675657	-272.087187887521	-272.08718788673343	-272.08718788626373	-272.087187888256	-272.0871878862598	-272.08718788640715	-272.0871878862289	-272.08718788665004	-272.08718788100686	-272.0871878910136	-272.08718789046776	-272.08718789108036	-258.33332120770353	Riboflavin	carbonate
O2-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	-0.99999999999819	-0.860215053765523	-10.000000000457286	-1.7391304346984773	-10.000000000570335	-0.16866801378963325	5.547684304713738	4.7402263003632115	-3.00000000002175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
