	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0009-0.0069	0.0070-0.0111	0.0111-0.0111	0.0111-0.0415	0.0415-0.0416	0.0416-0.0418	0.0419-0.0419	0.0419-0.0420	0.0420-0.2619	0.2619-0.2619	0.2619-0.2633	0.2633-0.2633	0.2633-0.3378	0.3378-0.3378	0.3378-0.3386	0.3386-0.3387	0.3387-0.3729	0.3729-0.3729	0.3729-0.6227	0.8821-1.0531	1.0572-1.3983	1.5051-1.5051	1.5051-1.5060	1.5060-1.5064	1.5064-1.5066	1.5066-1.9756	1.9756-4.9728	4.9728-19.4354	19.4354-20.0000	Source	Target
Enterococcus_faecalis_KB1##CO2-e0##Microbe##Folate-e0	0.0	-5.874999999659906	-14.999999987549787	-15.000000003055785	-6.499999999879543	-7.9999999997941815	-7.999999999846007	2.999999999951377	-3.0000000001623	2.000000000058837	2.000000000047236	-3.0000000001542073	-8.999999999347493	-5.000000000203545	-4.999999999874012	-5.000000000140118	0.9999999999683421	-0.8534180170420076	0.9999999999886284	0.9999999999886284	0.9999999999867086	-7.999999999982028	-7.999999999983048	0.29999999999878835	1.5000000000177973	-0.5573938448357822	-0.5572009072207964	0.0	0.0	-234.83007045041037	-234.83007045041037	0.0	Enterococcus_faecalis_KB1	CO2-e0
Enterococcus_faecalis_KB1##CO2-e0##Microbe##O2-e0	0.0	-1.5000000003560319	1.9999999950787095	2.0000000017366872	0.9999999998204528	3.9999999996370073	1.9999999997810665	0.0	0.9999999999483145	0.0	0.0	0.9999999999465083	1.999999999708773	1.3333333332562496	1.3333333332100419	1.3333333332474888	0.0	0.4118706704529377	0.0	0.0	0.0	2.0000000000005014	2.000000000000629	0.8000000000000234	2.000000000002315	0.6284041034431854	0.628532728519808	0.6300405198121919	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	CO2-e0
Enterococcus_faecalis_KB1##O2-e0##Microbe##O2-e0	0.0	-1.0000000000000002	-1.0000000000000007	-1.0	-0.9999999999999988	-1.0	-0.9999999999999979	-0.999999999999998	-1.0000000000000002	-1.000000000000001	-0.9999999999999991	-0.9999999999999998	-0.9999999999999996	-1.0000000000000004	-0.9999999999999998	-0.9999999999999987	-1.0	-0.9999999999999998	-1.000000000000002	-1.000000000000002	-1.0000000000000016	-0.9999999999999996	-1.0000000000000007	-1.0000000000000009	-1.0000000000000002	-0.9999999999999996	-0.9999999999999996	-0.9999999999999989	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	O2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##Putrescine-e0	0.0	0.6249999990747921	-0.999999998673374	-1.000000000756757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5000000000031972	-2.0000000000054223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##Spermidine-e0	0.0	-0.5000000013358112	0.0	0.0	0.49999999967833303	0.9999999995527302	0.0	0.9999999992503796	0.0	-0.999999999814488	-0.9999999998132326	0.0	1.9999999986747372	0.33333333297702294	0.3333333329569735	0.3333333329703261	-0.999999999626415	0.0	0.0	0.0	0.0	-3.000000000000461	-4.000000000000832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##Thiamin-e0	0.0	-4.625000002063662	-10.999999993422476	-11.00000000080383	-2.500000000513322	-2.000000000722692	-5.000000000333649	-9.000000001021986	-7.00000000039396	-2.999999999587167	-2.9999999996092335	-9.000000000371376	-17.00000000094529	-10.333333333936991	-10.333333333736915	-10.333333333926088	3.000000000214416	-3.4874117343702062	-2.0000000000077645	-2.0000000000077645	4.999999999971254	-15.99999999997856	-25.9999999999614	3.5999999999878107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##Riboflavin-e0	0.0	2337.104210147693	1959.7808432156394	1959.7808422766345	894.4647202330976	1202.5891905275303	589.8402499422872	2016.8390826156267	645.2010913748455	-618.3680198526264	-618.368019845556	629.3485746944441	3336.9195237532854	1084.8159219794743	1084.8159219532954	1084.815921975939	-1026.2597219302877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	-0.6250000003705948	-1.9999999985308277	-2.000000001080171	0.0	-1.0000000000099303	0.9999999999821377	-1.9999999999894849	0.9999999999099757	4.0000000001192095	4.000000000104477	0.0	-7.999999999466322	-1.3333333334626032	-1.333333333322642	-1.3333333334282835	3.999999999964895	1.405035306253176	-9.678153688954154	-9.678153688954154	-48.655693917670014	68.13152116061137	108.03795459723806	-17.084980153291912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##Folate-e0	0.0	-5.874999999666182	-14.999999987823857	-15.000000002987568	-6.499999999885111	-6.9999999998699405	-6.999999999931882	-17.999999999476227	-6.000000000207831	4.000000000312499	4.000000000257366	-6.000000000196201	-29.999999998156902	-10.00000000030371	-9.999999999813971	-10.000000000209257	1.9999999999067894	-3.838670560934656	-2.5000000000113936	-2.5000000000113936	1.9999999999632043	-12.749999999982142	-15.999999999971	0.5999999999917227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##O2-e0	0.0	-1.5000000003494085	1.9999999951870855	2.0000000016981083	0.9999999998293749	1.999999999765589	0.0	1.9999999996030877	0.0	-1.9999999999628382	-1.9999999999499243	0.0	3.999999999177456	0.666666666552126	0.6666666664834486	0.6666666665390752	-1.999999999810663	-0.7025176531270769	-1.0000000000004716	-1.0000000000004716	-2.000000000000109	1.0000000000005054	2.0000000000010174	-0.4000000000000439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Acutalibacter_muris_KB1##5'-Deoxyadenosine-e0##Microbe##Thiamine	0.0	0.0	0.0	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332804	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.3333333333332968	-1.33333333333328	-1.33333333333328	Acutalibacter_muris_KB1	5'-Deoxyadenosine-e0
Acutalibacter_muris_KB1##5'-Deoxyadenosine-e0##Microbe##Pyridoxal	0.0	0.0	0.0	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545574388	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545579999	5.002627545569945	5.002627545569945	Acutalibacter_muris_KB1	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	-0.9999999999873004	-1.0000000000048914	-1.0000000000050682	-1.000000000004904	-1.0000000000050675	-1.0000000000044598	-1.0000000000042648	-1.000000000004257	-1.000000000004454	-1.0000000000054465	-1.0000000000044889	-1.000000000004766	-1.0000000000045486	-1.000000000004971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	XAN-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	-1.0000000000055889	-1.00000000000799	-1.0000000000083438	-1.0000000000078317	-1.0000000000072669	-1.0000000000084663	-1.0000000000094857	-1.0000000000091673	-1.0000000000081661	-1.0000000000041913	-1.000000000007905	-1.0000000000053444	-1.0000000000079619	-1.0000000000038067	-0.9167758837103633	-5.999999999989346	-5.999999999989346	0.9999999999993862	1.0000000000001463	1.000000000000591	0.99999999999943	0.9999999999996864	0.8060810545513349	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	XAN-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	13.165428974612995	13.165428978380396	13.165428978384757	13.165428978448652	13.165428978240454	13.16542897906621	13.165428979376232	13.165428979275056	13.165428979065284	13.165428977755143	13.165428979029517	13.165428978695862	13.165428979010276	13.165428978383257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	XAN-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.9999999999796524	1.0000000000011353	1.0000000000008593	1.0000000000010234	1.0000000000026303	0.9999999999953539	0.9999999999928755	0.9999999999936648	0.9999999999955085	1.0000000000070493	0.9999999999956293	1.0000000000018747	0.9999999999963832	0.999999999999834	1.0749017046602856	-3.4999999999809783	-3.4999999999809783	0.9999999999994328	1.0000000000001488	1.0000000000003229	0.9999999999996706	0.9999999999996554	1.0581756836347584	1.0570806069571972	0.0	0.0	-12.33892679745794	-12.33892679745794	0.0	Enterococcus_faecalis_KB1	XAN-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.9999999999967432	0.9999999999992987	0.9999999999992868	0.9999999999992707	0.9999999999993201	0.9999999999992601	0.9999999999992979	0.9999999999993262	0.9999999999992646	0.9999999999992752	0.9999999999992831	0.999999999999354	0.999999999999285	0.9999999999992892	0.999999999999983	0.9999999999999694	0.9999999999999694	0.999999999999968	0.9999999999999274	0.999999999999909	0.9999999999999728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	1.0000000000080032	0.9999999999970258	0.9999999999969286	0.9999999999970095	0.9999999999969247	0.9999999999972826	0.9999999999973892	0.9999999999973926	0.9999999999972804	0.999999999996723	0.9999999999972693	0.9999999999971161	0.9999999999972311	0.9999999999969357	0.0	0.0	0.0	0.0	0.9999999999999435	0.9999999999999067	1.0000000000000349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	-1.0000000000036862	-1.0000000000047393	-1.0000000000049736	-1.0000000000046851	-1.0000000000043785	-1.000000000005083	-1.0000000000056741	-1.000000000005476	-1.0000000000049205	-1.0000000000026832	-1.0000000000047846	-1.0000000000032316	-1.0000000000047862	-1.0000000000018718	-0.9462430732475141	-0.9999999999996798	-0.9999999999996798	-0.9999999999995468	-1.000000000000148	-1.0000000000004623	-0.9999999999995048	-1.0000000000005824	-0.9143127738773749	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	8.503941316711215	8.503941319004605	8.503941319017052	8.503941319045074	8.503941318932855	8.503941319416231	8.503941319597848	8.503941319532142	8.503941319415562	8.503941318683694	8.503941319404838	8.503941319201495	8.50394131938759	8.503941318946874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Glycerol-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	2.523313435391348	2.523313435580124	2.5233134355830895	2.5233134356013363	2.523313435535364	2.5233134356348335	2.5233134357236735	2.52331343564443	2.523313435636532	-1351.2621611246468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Glycerol-e0
Enterococcus_faecalis_KB1##Succinate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	-1.000000000001025	-1.0000000000002052	-1.000000000000213	-1.0000000000002172	-1.0000000000002003	-1.0000000000002212	-1.0000000000002067	-1.0000000000001978	-1.0000000000002198	-1.0000000000002154	-1.0000000000002125	-1.0000000000001887	-1.0000000000002103	-1.0000000000002096	-1.0000000000000093	-1.0000000000000127	-1.0000000000000127	-1.0000000000000115	-1.00000000000001	-1.0000000000000204	-1.000000000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Succinate-e0
Enterococcus_faecalis_KB1##Succinate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	-0.9999999999973345	-1.0000000000009317	-1.0000000000009723	-1.0000000000009346	-1.0000000000009686	-1.0000000000008409	-1.0000000000008005	-1.000000000000802	-1.0000000000008429	-1.0000000000010407	-1.0000000000008522	-1.000000000000902	-1.0000000000008666	-1.000000000000962	0.0	0.0	0.0	0.0	-1.000000000000022	-1.000000000000043	-1.0000000000000302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Succinate-e0
Enterococcus_faecalis_KB1##Succinate-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	2.4999999994451167	2.500000000213069	2.5000000002129976	2.500000000229217	2.50000000018192	2.5000000003551053	2.500000000425434	2.500000000394737	2.5000000003546807	2.500000000092334	2.5000000003421756	2.500000000276286	2.500000000334489	2.500000000192147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Succinate-e0
Enterococcus_faecalis_KB1##5'-Deoxyadenosine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	-1.0000000000007754	-1.0000000000009037	-1.000000000000946	-1.0000000000008902	-1.000000000000836	-1.0000000000009603	-1.0000000000010334	-1.0000000000010292	-1.000000000000932	-1.0000000000005538	-1.0000000000009044	-1.0000000000005835	-1.0000000000009	-1.0000000000002673	-0.9905178802264332	-1.0000000000000155	-1.0000000000000155	-0.9999999999999832	-1.0000000000000762	-1.0000000000001235	-0.9999999999999639	-1.0000000000001221	-0.9864760487384661	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##5'-Deoxyadenosine-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	1.499999999704621	1.5000000001115399	1.5000000001135616	1.5000000001189329	1.5000000000988745	1.500000000184575	1.5000000002060911	1.5000000002045502	1.5000000001844742	1.500000000060657	1.5000000001814224	1.5000000001397684	1.5000000001777243	1.5000000000816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	-2.000000000001564	-2.000000000001556	-2.999999999638046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	3.4999999993786606	3.500000000159688	-612.7489405886124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##Folate-e0	0.0	0.0	0.0	-1.0000000000049114	-0.9999999999993814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
Enterococcus_faecalis_KB1##L-Threonine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	2.0000000000438924	2.0000000000462665	2.0000000000426983	2.0000000000389004	2.000000000046174	2.0000000000525997	2.000000000050071	2.0000000000444884	2.0000000000218994	3.3333333336245454	3.3333333335278663	3.3333333336189432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Threonine-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	1.0000000000071303	4.00000000002513	2.0000000000216422	0.0	2.000000000054627	2.000000000068266	2.0000000000642277	2.0000000000465126	0.0	2.000000000053866	2.0000000000228813	2.0000000000424323	4.000000000086884	1.4471734358200035	1.9999999999976774	1.9999999999976774	3.999999999985653	2.999999999992777	2.9999999999925797	2.39999999999627	5.999999999996527	0.63059683137035	0.6225842701358233	0.6200571911349868	2.0000000000427094	2.0000000049351616	2.0000000049351616	2.000000000221541	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	4.5000000006368595	4.000000000853279	4.000000000786672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	2.0000000000234506	3.0000000000113567	3.0000000000419753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	1.0000000000417277	2.0000000000327205	2.0000000000620712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	-0.9999999997872944	-1.9999999997225009	-1.9999999997511329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##Ethanol-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	1.0000000000091958	0.0	0.0	2.000000000039106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Ethanol-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-0.9999999999999991	-1.0000000000000004	-0.9999999999999991	-1.0000000000000004	-0.9999999999999998	-1.0000000000000004	-1.0000000000000002	-1.000000000000001	-1.0	-1.0000000000000007	-0.9999999999999998	-0.9999999999999997	-1.0000000000000009	-1.0	-1.0000000000000009	-1.0000000000000009	-0.9999999999999987	-1.0000000000000002	-1.0000000000000024	-0.9999999999999996	-1.0000000000000004	-1.0000000000000004	-0.9999999999999986	-1.0	-1.0	-1.0000000000000009	-1.0000000000000009	-1.000000000000001	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	-1.0000000000849811	-1.0000000001117473	-1.0000000001141833	-0.9999999999954432	-1.0000000000531997	-1.000000000100809	-1.0000000000966405	-1.0000000000534959	-0.9999999999965001	-1.0000000000334626	-1.0000000000300608	-1.0000000000333686	-1.0000000001191591	-0.9999999999999886	-0.9999999999997975	-0.9999999999997975	-1.0000000000025313	-0.5000000000013078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	-0.5000000003787428	0.0	0.0	-0.9999999999781755	-0.5000000002017748	0.0	0.0	-0.5000000002043472	-0.9999999999830195	-0.6666666667997182	-0.6666666668071525	-0.6666666668022417	0.0	0.0	0.0	0.0	0.0	-0.9999999999992492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	-6.500000000603571	-6.000000000818097	-6.000000000754246	-1.9999999999703204	-3.000000000374189	-5.000000000857341	-5.000000000814804	-2.000000000364522	0.0	-1.3333333335578548	-1.333333333483181	-1.3333333335535826	-8.000000000315314	1.2513177945007523	1.9999999999987412	1.9999999999987412	-11.999999999965283	-4.999999999986695	2.9999999999971183	2.9999999999953086	2.9999999999993574	1.455559496142079	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	0.0	1059.552167075617	1367.676637370078	1367.6766373779983	-59.32219533014949	626.4968003519455	1258.281355990192	1258.2813559765598	634.4230586920887	-42.46967864935504	407.9510417632077	407.95104175343243	407.95104176185856	1463.48886366846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	-2.0000000000223097	-3.0000000000110116	-3.000000000040361	0.0	-1.5000000000865052	-3.000000000243803	-3.000000000215595	-1.0000000000723324	0.9999999999933061	-0.3333333333816232	-0.3333333333293056	-0.3333333333686236	-2.9999999999521596	0.7005271178001409	-4.8781476964332855	-4.8781476964332855	73.07693276103304	34.08582172760464	-5.0863180921846265	-8.501900258402767	-8.50190025842438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-1.0000000000396363	-2.000000000031512	-2.000000000059647	0.0	-1.0000000000781553	-2.000000000196144	-2.0000000001844116	-1.0000000000672382	0.0	-0.6666666667169538	-0.6666666666879243	-0.6666666667060793	-2.0000000000626197	-0.14973644109996584	0.0	0.0	-1.999999999989324	-0.9999999999956954	0.0	0.0	0.0	-0.6177762015431898	-0.6151396606349279	-0.6018187589474641	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	-8.499999999861453	-8.99999999985013	-8.99999999982943	1.9999999999841334	-4.000000000194501	-9.0000000006499	-9.000000000543642	-4.000000000188851	1.9999999999768934	-2.0000000001118483	-1.9999999999288938	-2.0000000000759934	-7.999999999878041	0.3261860150504429	0.9999999999971761	0.9999999999971761	-7.999999999955534	-2.249999999989521	0.9999999999977295	1.9999999999965623	1.9999999999954334	2.463332151157381	2.4613547454758824	0.0	0.0	-112.53372416940893	-112.53372416940893	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.9999999997985992	1.9999999997340991	1.9999999997615474	0.0	0.9999999999368865	1.999999999922958	1.9999999998978057	0.999999999932874	0.0	0.6666666666236517	0.6666666665979843	0.6666666666186962	1.999999999730369	0.14973644109993822	0.0	0.0	1.9999999999999034	1.0000000000003386	0.0	0.0	0.0	0.3088881007715994	0.3075698303174268	0.3009093794736072	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##CO2-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.9999999999644266	-2.000000000042746	0.0	2.0000000000045937	0.9999999999358041	2.0000000000184124	2.0000000000170157	0.9999999999460463	0.0	0.6666666665762971	0.6666666666285211	0.6666666665956364	2.000000000013221	1.5881293295465	1.9999999999976785	1.9999999999976785	1.99999999999725	0.0	0.0	1.199999999999528	-1.999999999998382	0.7431917931136112	0.7429345429603447	0.7399189603756268	2.000000000038975	2.000000004857796	2.000000004857796	1.9999999998958093	Enterococcus_faecalis_KB1	CO2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.9999999999662184	0.0	1.9999999999737295	0.0	1.9999999999187152	4.000000000095741	4.000000000089406	1.9999999999321907	-1.9999999999327476	1.3333333331989796	1.3333333332765887	1.3333333332277528	4.000000000042819	2.702517653126268	2.9999999999980527	2.9999999999980527	3.9999999999919584	1.0000000000080598	0.0	2.3999999999967483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Acutalibacter_muris_KB1##H2S-e0##Microbe##Pyridoxal	0.0	0.0	0.0	0.0	0.0	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000229017	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.0000000000203	2.000000000014863	2.000000000014863	Acutalibacter_muris_KB1	H2S-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	-0.9999999997752208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	0.0	2.000000000004499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
