	0.0000-0.0000	0.0000-0.0067	0.0067-0.0082	0.0082-0.0083	0.0091-0.0098	0.0098-0.0592	0.0592-0.0615	0.0615-0.1224	0.1224-0.1710	0.1710-0.1719	0.1719-0.1719	0.1719-0.1728	0.1728-0.1729	0.1729-0.1733	0.1733-0.1735	0.1735-0.1736	0.1736-0.1759	0.1759-0.1865	0.1865-0.2234	0.2235-0.2245	0.2245-0.2245	0.2245-0.2417	0.2418-0.2418	0.2418-0.2655	0.2655-0.2738	0.2738-0.4792	0.4792-20.0000	Source	Target
Riboflavin##L-Lysine-e0##Turicimonas_muris_YL45	-41.26899935746336	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935742889	-41.26899935748062	-41.26899935748062	-41.26899935748062	-41.26899935748062	-41.26899935748062	-41.26899935748062	Riboflavin	L-Lysine-e0
Spermidine-e0##L-Aspartate-e0##Turicimonas_muris_YL45	-2.9999999999975935	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997623	-2.999999999997854	-2.999999999997854	-2.999999999997854	-2.999999999997854	-2.999999999997854	-2.999999999997854	Spermidine-e0	L-Aspartate-e0
O2-e0##L-Aspartate-e0##Turicimonas_muris_YL45	12.000000000005858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
Folate##L-Aspartate-e0##Turicimonas_muris_YL45	10.499999999999376	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.499999999997545	10.500000000001636	10.500000000001636	10.500000000001636	10.500000000001636	10.500000000001636	10.500000000001636	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Turicimonas_muris_YL45	-688.117161642343	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.1171616418994	-682.117161642973	-682.117161642973	-682.117161642973	-682.117161642973	-682.117161642973	-682.117161642973	Riboflavin	L-Aspartate-e0
Riboflavin##Sulfate-e0##Turicimonas_muris_YL45	-0.924111260303212	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.9241112602976418	-0.924111260320951	-0.924111260320951	-0.924111260320951	-0.924111260320951	-0.924111260320951	-0.924111260320951	Riboflavin	Sulfate-e0
Riboflavin##L-Arginine-e0##Turicimonas_muris_YL45	-35.57235834185061	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.572358341825215	-35.57235834186714	-35.57235834186714	-35.57235834186714	-35.57235834186714	-35.57235834186714	-35.57235834186714	Riboflavin	L-Arginine-e0
Riboflavin##L-Histidine-e0##Turicimonas_muris_YL45	-11.39328203119662	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031188376	-11.393282031202576	-11.393282031202576	-11.393282031202576	-11.393282031202576	-11.393282031202576	-11.393282031202576	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Turicimonas_muris_YL45	-26.584324739480696	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739459074	-26.584324739492537	-26.584324739492537	-26.584324739492537	-26.584324739492537	-26.584324739492537	-26.584324739492537	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Turicimonas_muris_YL45	-0.9241112603174906	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603165876	-0.9241112603172066	-0.9241112603172066	-0.9241112603172066	-0.9241112603172066	-0.9241112603172066	-0.9241112603172066	Riboflavin	Co2+-e0
Riboflavin##L-Threonine-e0##Turicimonas_muris_YL45	-75.99313011327494	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011324399	-75.99313011334574	-75.99313011334574	-75.99313011334574	-75.99313011334574	-75.99313011334574	-75.99313011334574	Riboflavin	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Turicimonas_muris_YL45	-0.9999999999999991	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	Spermidine-e0	Spermidine-e0
Riboflavin##fe3-e0##Turicimonas_muris_YL45	-0.9241112603308173	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.9241112603232884	-0.92411126032103	-0.92411126032103	-0.92411126032103	-0.92411126032103	-0.92411126032103	-0.92411126032103	Riboflavin	fe3-e0
Spermidine-e0##H+-e0##Turicimonas_muris_YL45	4.999999999982178	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.999999999981624	4.99999999998303	4.99999999998303	4.99999999998303	4.99999999998303	4.99999999998303	4.99999999998303	Spermidine-e0	H+-e0
O2-e0##H+-e0##Turicimonas_muris_YL45	-30.000000000017458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
Folate##H+-e0##Turicimonas_muris_YL45	-20.499999999975977	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999957076	-20.499999999985242	-20.499999999985242	-20.499999999985242	-20.499999999985242	-20.499999999985242	-20.499999999985242	Folate	H+-e0
Riboflavin##H+-e0##Turicimonas_muris_YL45	5574.150782367626	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782363717	5559.150782371051	5559.150782371051	5559.150782371051	5559.150782371051	5559.150782371051	5559.150782371051	Riboflavin	H+-e0
Riboflavin##Uracil-e0##Turicimonas_muris_YL45	-39.642230877609016	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.6422308775792	-39.64223087763037	-39.64223087763037	-39.64223087763037	-39.64223087763037	-39.64223087763037	-39.64223087763037	Riboflavin	Uracil-e0
Riboflavin##L-Methionine-e0##Turicimonas_muris_YL45	-18.98243529510627	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.982435295089385	-18.98243529510771	-18.98243529510771	-18.98243529510771	-18.98243529510771	-18.98243529510771	-18.98243529510771	Riboflavin	L-Methionine-e0
Riboflavin##L-Cysteine-e0##Turicimonas_muris_YL45	-13.013505963508988	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963498087	-13.013505963523743	-13.013505963523743	-13.013505963523743	-13.013505963523743	-13.013505963523743	-13.013505963523743	Riboflavin	L-Cysteine-e0
Spermidine-e0##L-Serine-e0##Turicimonas_muris_YL45	-0.9999999999769005	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999761446	-0.9999999999779731	-0.9999999999779731	-0.9999999999779731	-0.9999999999779731	-0.9999999999779731	-0.9999999999779731	Spermidine-e0	L-Serine-e0
Pyruvate-e0##L-Serine-e0##Turicimonas_muris_YL45	0.999999999991031	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999907866	0.9999999999910537	0.9999999999910537	0.9999999999910537	0.9999999999910537	0.9999999999910537	0.9999999999910537	Pyruvate-e0	L-Serine-e0
O2-e0##L-Serine-e0##Turicimonas_muris_YL45	32.66666666669699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Serine-e0
Folate##L-Serine-e0##Turicimonas_muris_YL45	23.499999999973642	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.4999999999479	23.499999999985615	23.499999999985615	23.499999999985615	23.499999999985615	23.499999999985615	23.499999999985615	Folate	L-Serine-e0
Riboflavin##L-Serine-e0##Turicimonas_muris_YL45	-7444.948477067639	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143728969	-7428.615143738785	-7428.615143738785	-7428.615143738785	-7428.615143738785	-7428.615143738785	-7428.615143738785	Riboflavin	L-Serine-e0
Spermidine-e0##NH3-e0##Turicimonas_muris_YL45	3.999999999975617	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999747793	3.9999999999767706	3.9999999999767706	3.9999999999767706	3.9999999999767706	3.9999999999767706	3.9999999999767706	Spermidine-e0	NH3-e0
Pyruvate-e0##NH3-e0##Turicimonas_muris_YL45	-0.9999999999904823	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.999999999990221	-0.9999999999905149	-0.9999999999905149	-0.9999999999905149	-0.9999999999905149	-0.9999999999905149	-0.9999999999905149	Pyruvate-e0	NH3-e0
O2-e0##NH3-e0##Turicimonas_muris_YL45	-30.666666666703975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	NH3-e0
Folate##NH3-e0##Turicimonas_muris_YL45	-24.499999999975103	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999947555	-24.499999999987782	-24.499999999987782	-24.499999999987782	-24.499999999987782	-24.499999999987782	-24.499999999987782	Folate	NH3-e0
Riboflavin##NH3-e0##Turicimonas_muris_YL45	7880.786923854314	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590515264	7865.453590525731	7865.453590525731	7865.453590525731	7865.453590525731	7865.453590525731	7865.453590525731	Riboflavin	NH3-e0
Pyruvate-e0##Pyruvate-e0##Turicimonas_muris_YL45	-0.9999999999999998	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	Pyruvate-e0	Pyruvate-e0
Riboflavin##L-Asparagine-e0##Turicimonas_muris_YL45	-28.98957316828693	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.98957316826345	-28.989573168293816	-28.989573168293816	-28.989573168293816	-28.989573168293816	-28.989573168293816	-28.989573168293816	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Turicimonas_muris_YL45	-0.9241112603174336	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603167059	-0.9241112603178948	-0.9241112603178948	-0.9241112603178948	-0.9241112603178948	-0.9241112603178948	-0.9241112603178948	Riboflavin	Ca2+-e0
Riboflavin##Cu2+-e0##Turicimonas_muris_YL45	-0.9241112603208673	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603206404	-0.9241112603215945	-0.9241112603215945	-0.9241112603215945	-0.9241112603215945	-0.9241112603215945	-0.9241112603215945	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Turicimonas_muris_YL45	-1.9241112602932702	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.924111260298342	-1.9241112603037511	-1.9241112603037511	-1.9241112603037511	-1.9241112603037511	-1.9241112603037511	-1.9241112603037511	Riboflavin	Fe2+-e0
O2-e0##Glycine-e0##Turicimonas_muris_YL45	-1.9999999999987705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Glycine-e0
Folate##Glycine-e0##Turicimonas_muris_YL45	-0.9999999999992477	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994825	-0.9999999999994241	-0.9999999999994241	-0.9999999999994241	-0.9999999999994241	-0.9999999999994241	-0.9999999999994241	Folate	Glycine-e0
Riboflavin##Glycine-e0##Turicimonas_muris_YL45	-9.964666328559288	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.964666328502028	-10.96466632851881	-10.96466632851881	-10.96466632851881	-10.96466632851881	-10.96466632851881	-10.96466632851881	Riboflavin	Glycine-e0
Riboflavin##K+-e0##Turicimonas_muris_YL45	-0.9241112603190458	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603184826	-0.9241112603195167	-0.9241112603195167	-0.9241112603195167	-0.9241112603195167	-0.9241112603195167	-0.9241112603195167	Riboflavin	K+-e0
Riboflavin##Cl--e0##Turicimonas_muris_YL45	-0.9241112603204099	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603196924	-0.9241112603208977	-0.9241112603208977	-0.9241112603208977	-0.9241112603208977	-0.9241112603208977	-0.9241112603208977	Riboflavin	Cl--e0
O2-e0##O2-e0##Turicimonas_muris_YL45	-1.0000000000000062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	O2-e0
Riboflavin##L-Phenylalanine##Turicimonas_muris_YL45	-22.280195972170436	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.28019597217967	-22.28019597217967	-22.28019597217967	-22.28019597217967	-22.28019597217967	-22.28019597217967	Riboflavin	L-Phenylalanine
Riboflavin##L-Tryptophan##Turicimonas_muris_YL45	-6.83596921872198	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.83596921872657	-6.83596921872657	-6.83596921872657	-6.83596921872657	-6.83596921872657	-6.83596921872657	Riboflavin	L-Tryptophan
Riboflavin##L-Tyrosine##Turicimonas_muris_YL45	-17.083554956518807	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956529046	-17.083554956529046	-17.083554956529046	-17.083554956529046	-17.083554956529046	-17.083554956529046	Riboflavin	L-Tyrosine
Riboflavin##Mg##Turicimonas_muris_YL45	-0.9241112603192111	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.9241112603198106	-0.9241112603198106	-0.9241112603198106	-0.9241112603198106	-0.9241112603198106	-0.9241112603198106	Riboflavin	Mg
Riboflavin##Mn2+##Turicimonas_muris_YL45	-0.9241112603207906	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603212688	-0.9241112603212688	-0.9241112603212688	-0.9241112603212688	-0.9241112603212688	-0.9241112603212688	Riboflavin	Mn2+
Folate##Folate##Turicimonas_muris_YL45	-1.000000000000002	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	Folate	Folate
Riboflavin##Riboflavin##Turicimonas_muris_YL45	-1.000000000000344	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-1.0000000000009006	-1.0000000000009006	-1.0000000000009006	-1.0000000000009006	-1.0000000000009006	-1.0000000000009006	Riboflavin	Riboflavin
Riboflavin##Niacin##Turicimonas_muris_YL45	-1.000000000003012	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000036535	-1.0000000000036535	-1.0000000000036535	-1.0000000000036535	-1.0000000000036535	-1.0000000000036535	Riboflavin	Niacin
