	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0009-0.0009	0.0009-0.0010	0.0010-0.0012	0.0018-0.0031	0.0031-0.0043	0.0043-0.0069	0.0069-0.0070	0.0070-0.0110	0.0110-0.0111	0.0111-0.0111	0.0111-0.0415	0.0415-0.0417	0.0417-0.0417	0.0417-0.0779	0.0933-0.1544	0.1544-0.1550	0.1550-0.1612	0.1612-0.1630	0.1984-0.1984	0.1984-0.1996	0.1996-0.1997	0.1997-0.2010	0.2010-0.2018	0.2018-0.2035	0.2039-0.2039	0.2039-0.2058	0.2068-0.2069	0.2069-0.2229	0.2229-0.2446	0.2446-0.2459	0.2460-0.2461	0.2461-0.2541	0.2541-0.2548	0.2548-0.2550	0.2550-0.2625	0.2625-7.9004	7.9004-20.0000	Source	Target
N-Acetyl-D-glucosamine-e0##CO2-e0##Clostridium_innocuum_I46	0.0	1.0000000000027571	1.0000000000027571	1.0000000000027571	4.600000000039549	0.9999999999978305	0.999999999997595	0.9999999999989024	1.9999999999988012	1.9999999999988012	2.000000000002073	1.3571428571434945	1.666666666668189	1.666666666668189	1.666666666668189	1.666666666668189	1.666666666668189	0.0	0.0	0.0	-2.666666666634024	0.9999999999906195	0.9999999999919019	0.9999999999924598	0.9999999999972068	0.0	0.9999999999966794	0.9999999999979069	0.49999999999714173	0.9999999999995071	0.9999999999997335	0.9999999999996082	1.00000000000018	0.0	0.0	-0.9999999999977346	1.0000000000013725	0.0	1.9999999999999436	1.9999999999999436	N-Acetyl-D-glucosamine-e0	CO2-e0
Folate-e0##CO2-e0##Clostridium_innocuum_I46	0.0	2.0000000000066755	2.0000000000066755	2.0000000000066755	14.300000000157434	1.9999999999902591	1.9999999999871723	1.9999999999931792	4.7499999999923475	4.7499999999923475	4.7499999999999325	2.49999999999573	3.583333333331922	3.583333333331922	3.583333333331922	3.583333333331922	3.583333333331922	0.49999999999992145	0.4999999999901278	0.4999999999867921	1.6666666666171348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999996118	0.0	0.0	0.0	0.0	0.49999999999399347	0.4999999999940388	0.9999999999865724	0.0	0.4999999999934385	2.000000000000295	2.000000000000295	Folate-e0	CO2-e0
O2-e0##CO2-e0##Clostridium_innocuum_I46	0.0	1.0000000000029843	1.0000000000029843	1.0000000000029843	3.6000000000201484	0.9999999999994411	0.9999999999992055	1.0000000000003428	1.5000000000001432	1.5000000000001432	1.5000000000017808	0.857142857143199	1.1666666666679222	1.1666666666679222	1.1666666666679222	1.1666666666679222	1.1666666666679222	1.0000000000047757	0.9999999999970226	0.9999999999937876	3.999999999955672	0.0	0.0	0.0	0.0	0.9999999999998096	0.0	0.0	1.0000000000024925	0.0	0.0	0.0	0.0	1.0000000000011542	1.0000000000011566	1.999999999997204	0.0	1.000000000000573	0.0	0.0	O2-e0	CO2-e0
Riboflavin##CO2-e0##Clostridium_innocuum_I46	0.0	2.0000000000159988	2.0000000000159988	2.0000000000159988	13.300000000059454	2.000000000000926	2.0000000000009943	2.000000000008983	4.250000000006677	4.250000000006677	4.250000000014036	1.3571428571500264	2.7500000000116445	2.7500000000116445	2.7500000000116445	2.7500000000116445	2.7500000000116445	-0.49999999997993144	-0.5000000000031075	-0.5000000000128985	6.666666666566311	-2.9999999999675673	-2.999999999973865	-2.9999999999751346	-2.9999999999871783	-0.4999999999939541	-2.9999999999847655	-2.999999999995101	1.000000000006373	-2.9999999999977747	-2.999999999999629	-2.9999999999990044	-2.999999999999556	-1.999999999995751	-1.9999999999955522	-0.999999999997279	-3.000000000000521	0.0	0.0	0.0	Riboflavin	CO2-e0
PAN##CO2-e0##Clostridium_innocuum_I46	0.0	461.0295508598188	461.0295508598188	461.0295508598188	-4012.4707222432853	471.54660085806694	471.54660085858944	471.5466008552337	377.9465454131497	377.9465454131497	377.94654541301713	394.5496966593732	385.47225346664635	385.47225346664635	385.47225346664635	385.47225346664635	385.47225346664635	433.50477750771506	433.5047775055437	432.00477750481645	1250.8688982067292	184.2176289978925	184.2176289974505	184.21762899731758	184.2176289961425	380.4636189173758	217.75049423266927	217.75049423250775	289.61541677480614	47.39408555859156	47.39408555851967	47.39408555857128	47.39408555836516	371.65662537524315	371.65662537524264	709.7177936565206	84.14973755852272	386.41671561597093	-33.954249806541114	-33.954249806541114	PAN	CO2-e0
O2-e0##O2-e0##Clostridium_innocuum_I46	0.0	-1.0	-1.0	-1.0	-0.9999999999999993	-1.0000000000000013	-1.0000000000000004	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-0.9999999999999987	-0.9999999999999993	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000007	-1.0000000000000002	-1.0000000000000016	-1.000000000000001	-0.9999999999999989	-0.9999999999999997	-1.0000000000000004	-1.000000000000001	-0.9999999999999989	-0.9999999999999984	-1.000000000000001	-0.9999999999999996	-0.9999999999999989	-1.0	-0.9999999999999994	-0.9999999999999994	-1.0000000000000007	-1.0000000000000009	-0.9999999999999994	-1.0000000000000004	-1.0	0.0	0.0	O2-e0	O2-e0
N-Acetyl-D-chondrosamine-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	1.0000000000000113	1.0000000000000113	1.0000000000000113	1.0000000000000553	0.9999999999999984	1.0000000000000184	1.0000000000000127	0.9999999999999959	0.9999999999999959	1.000000000000014	1.0000000000000022	1.0000000000000069	1.0000000000000069	1.0000000000000069	1.0000000000000069	1.0000000000000069	0.9999999999999597	1.0000000000000093	-1.9999999999836626	13.999999999861659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000005265	0.9999999999999738	-1.0000000000004197	0.9999999999966634	0.9999999999984392	0.9999999999984014	2.9999999999878257	0.9999999999900542	0.9999999999974728	0.9999999999965322	0.9999999999965322	N-Acetyl-D-chondrosamine-e0	Acetate-e0
PAN##Acetate-e0##Clostridium_innocuum_I46	0.0	3.4963485130525287	3.4963485130525287	3.4963485130525287	3.496348513315389	3.496348512976542	3.4963485130162475	3.496348513064184	4.496348513072972	4.496348513072972	4.496348513070883	4.496348513070854	4.496348513070616	4.496348513070616	4.496348513070616	4.496348513070616	4.496348513070616	4.496348513082555	4.496348513056251	1002.7105806506675	-3910.4741435810615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.3666650017965	4.496348513070582	420.84550723715313	-318.9145040970411	-329.45955854306015	-329.4595585430579	-1009.2090002994245	-383.64094420003363	-383.6409442022959	-383.64094420209227	-383.64094420209227	PAN	Acetate-e0
Spermidine-e0##Ethanol-e0##Clostridium_innocuum_I46	0.0	-0.499999999999917	-0.499999999999917	-0.499999999999917	-1.499999999996215	-0.4999999999999024	-0.49999999999977685	-0.49999999999964756	-1.250000000000012	-1.250000000000012	-1.2499999999991973	0.49999999999954936	-0.08333333333321342	-0.08333333333321342	-0.08333333333321342	-0.08333333333321342	-0.08333333333321342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Ethanol-e0
Thiamin-e0##Ethanol-e0##Clostridium_innocuum_I46	0.0	-1.4999999999989118	-1.4999999999989118	-1.4999999999989118	20.900000000187504	-1.500000000000648	-1.4999999999993856	-1.4999999999988671	-0.4999999999999107	-0.4999999999999107	-0.5000000000003679	-0.5000000000009637	-0.5000000000007164	-0.5000000000007164	-0.5000000000007164	-0.5000000000007164	-0.5000000000007164	-0.999999999999676	-0.999999999999695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Ethanol-e0
N-Acetyl-D-glucosamine-e0##Ethanol-e0##Clostridium_innocuum_I46	0.0	1.000000000000132	1.000000000000132	1.000000000000132	8.20000000008814	0.9999999999995358	0.9999999999998253	0.9999999999998854	1.999999999999961	1.999999999999961	1.9999999999994815	1.4999999999998466	1.6666666666663754	1.6666666666663754	1.6666666666663754	1.6666666666663754	1.6666666666663754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	Ethanol-e0
Folate-e0##Ethanol-e0##Clostridium_innocuum_I46	0.0	1.500000000000518	1.500000000000518	1.500000000000518	26.100000000350693	1.499999999998302	1.4999999999990083	1.4999999999992957	4.249999999999452	4.249999999999452	4.249999999998392	2.5000000000002345	3.083333333332857	3.083333333332857	3.083333333332857	3.083333333332857	3.083333333332857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Ethanol-e0
Riboflavin##Ethanol-e0##Clostridium_innocuum_I46	0.0	2.5000000000009956	2.5000000000009956	2.5000000000009956	25.10000000013306	2.4999999999994045	2.5000000000004645	2.500000000000855	4.749999999999199	4.749999999999199	4.749999999998154	2.4999999999992712	3.249999999998728	3.249999999998728	3.249999999998728	3.249999999998728	3.249999999998728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Ethanol-e0
PAN##Ethanol-e0##Clostridium_innocuum_I46	0.0	18.00772336331363	18.00772336331363	18.00772336331363	-8928.99282286045	39.041823348756274	39.04182334841306	39.04182334822785	-54.55823209389718	-54.55823209389718	-54.55823209387757	-41.6446700133987	-46.5325240402313	-46.5325240402313	-46.5325240402313	-46.5325240402313	-46.5325240402313	1.499999999953686	1.4999999999498557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Ethanol-e0
O2-e0##H2O-e0##Enterococcus_faecalis_KB1	0.0	1.750000000025842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2O-e0
O2-e0##H+-e0##Enterococcus_faecalis_KB1	0.0	0.24999999985345137	1.9999999978439538	2.0000000007838334	2.0000000007838334	2.0000000007838334	2.0000000007838334	2.0000000007838334	2.0000000007838334	0.9999999990696444	0.9999999990696444	0.9999999990696444	-2.000000006052906	0.0	2.00000000538259	1.9999999998668696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
Spermidine-e0##XAN-e0##Enterococcus_faecalis_KB1	0.0	-1.0000000000081395	-1.00000000001152	-0.9999999999873381	-0.9999999999873381	-0.9999999999873381	-0.9999999999873381	-0.9999999999873381	-0.9999999999873381	-0.9999999998605655	-0.9999999998605655	-0.9999999998605655	-0.9999999998677701	-0.9999999998664229	-0.9999999998640962	-1.000000000004209	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.0000000000031726	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	-1.000000000003297	Spermidine-e0	XAN-e0
Thiamin-e0##XAN-e0##Enterococcus_faecalis_KB1	0.0	-1.0000000000124318	-0.9999999999563853	-1.0000000000071612	-1.0000000000071612	-1.0000000000071612	-1.0000000000071612	-1.0000000000071612	-1.0000000000071612	-0.9999999998176475	-0.9999999998176475	-0.9999999998176475	-0.9999999998207294	-0.9999999998414106	-0.9999999998934309	-1.0000000000041946	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000112714	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	-1.0000000000109246	Thiamin-e0	XAN-e0
Riboflavin-e0##XAN-e0##Enterococcus_faecalis_KB1	0.0	13.165428977685124	13.165428980691642	13.165428974895182	13.165428974895182	13.165428974895182	13.165428974895182	13.165428974895182	13.165428974895182	13.165428951564559	13.165428951564559	13.165428951564559	13.16542895485376	13.165428948813734	13.16542896185183	13.16542897822522	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979589736	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	13.165428979523547	Riboflavin-e0	XAN-e0
Folate-e0##XAN-e0##Enterococcus_faecalis_KB1	0.0	1.0000000000017968	1.0000000000815352	0.9999999999781964	0.9999999999781964	0.9999999999781964	0.9999999999781964	0.9999999999781964	0.9999999999781964	0.9999999999049943	0.9999999999049943	0.9999999999049943	0.999999999900938	0.9999999999043582	0.9999999998112158	1.0000000000009481	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999889612	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	0.9999999999894671	Folate-e0	XAN-e0
Putrescine-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.8124999995461153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Acetate-e0
Spermidine-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.7499999992535732	0.9999999991071251	1.0000000009789412	1.0000000009789412	1.0000000009789412	1.0000000009789412	1.0000000009789412	1.0000000009789412	1.0000000106639284	1.0000000106639284	1.0000000106639284	1.0000000101131723	1.0000000102173767	1.0000000103939621	1.9999999993265682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	-0.8125000011401008	-3.9999999966072792	-4.000000000534497	-4.000000000534497	-4.000000000534497	-4.000000000534497	-4.000000000534497	-4.000000000534497	-3.9999999860368947	-3.9999999860368947	-3.9999999860368947	-3.9999999862741284	-3.999999987845724	-3.999999991811639	-14.00000000062403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Acetate-e0
Riboflavin-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	1195.86197930432	1007.2002958423326	1007.2002953935012	1007.2002953935012	1007.2002953935012	1007.2002953935012	1007.2002953935012	1007.2002953935012	1007.2002936081318	1007.2002936081318	1007.2002936081318	1007.2002938582397	1007.2002933985741	1007.2002943925205	2353.1378511726784	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932829159	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	-370.4422932810113	Riboflavin-e0	Acetate-e0
N-Acetyl-D-glucosamine-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.6874999998286709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.999999999936787	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000958154	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	3.0000000000936278	N-Acetyl-D-glucosamine-e0	Acetate-e0
Folate-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	-2.4374999998198685	-6.999999993651239	-7.000000001647679	-7.000000001647679	-7.000000001647679	-7.000000001647679	-7.000000001647679	-7.000000001647679	-7.000000007213043	-7.000000007213043	-7.000000007213043	-7.000000007520832	-7.000000007260853	-7.000000014361466	-18.999999999776517	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.00000000028333	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	5.000000000268989	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.24999999983584997	1.9999999975312615	2.000000000899501	2.000000000899501	2.000000000899501	2.000000000899501	2.000000000899501	2.000000000899501	2.000000005100317	2.000000005100317	2.000000005100317	2.0000000055756986	2.00000000415263	2.000000005778426	3.9999999996597646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Putrescine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	-0.18750000037767328	-0.999999999433632	-1.0000000003427467	-1.0000000003427467	-1.0000000003427467	-1.0000000003427467	-1.0000000003427467	-1.0000000003427467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Ethanol-e0
Spermidine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	-1.250000000620908	-1.000000000714929	-0.9999999992151795	-0.9999999992151795	-0.9999999992151795	-0.9999999992151795	-0.9999999992151795	-0.9999999992151795	-0.5000000026855766	-0.5000000026855766	-0.5000000026855766	0.0	0.0	-1.0000000142164158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Ethanol-e0
Thiamin-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	-4.812500000948264	-7.999999997281514	-8.000000000428106	-8.000000000428106	-8.000000000428106	-8.000000000428106	-8.000000000428106	-8.000000000428106	-1.0000000035176029	-1.0000000035176029	-1.0000000035176029	0.0	0.0	5.999999988798311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Ethanol-e0
Riboflavin-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	993.5682440791031	804.9065605705532	804.9065602109406	804.9065602109406	804.9065602109406	804.9065602109406	804.9065602109406	804.9065602109406	-256.0865950186399	-256.0865950186399	-256.0865950186399	50.59688578915356	50.596885766009	-1379.6425871794522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin-e0	Ethanol-e0
N-Acetyl-D-glucosamine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	-0.3125000001424667	-0.9999999993835382	-1.000000000448273	-1.000000000448273	-1.000000000448273	-1.000000000448273	-1.000000000448273	-1.000000000448273	1.000000000038815	1.000000000038815	1.000000000038815	0.0	0.0	3.0000000020318014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	Ethanol-e0
Folate-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	-2.4374999998509863	-6.999999994914792	-7.000000001321695	-7.000000001321695	-7.000000001321695	-7.000000001321695	-7.000000001321695	-7.000000001321695	1.5000000018127795	1.5000000018127795	1.5000000018127795	0.9999999996210704	0.9999999996341676	12.000000019637843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Ethanol-e0
O2-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	-1.750000000136381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000012839045	-1.0000000012839045	-1.0000000012839045	0.0	0.0	-2.0000000079028433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Ethanol-e0
Putrescine-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.999999999996849	1.0000000000056994	0.9999999999964246	0.9999999999964246	0.9999999999964246	0.9999999999964246	0.9999999999964246	0.9999999999964246	1.0000000000289868	1.0000000000289868	1.0000000000289868	1.0000000000246725	1.0000000000274447	1.000000000025386	0.9999999999994983	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999995296	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	0.9999999999994895	Putrescine-e0	Fumarate-e0
Spermidine-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.9999999999948201	0.9999999999926855	1.0000000000079814	1.0000000000079814	1.0000000000079814	1.0000000000079814	1.0000000000079814	1.0000000000079814	1.000000000087331	1.000000000087331	1.000000000087331	1.000000000082841	1.0000000000836602	1.000000000085132	0.9999999999976563	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999982518	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	0.9999999999981609	Spermidine-e0	Fumarate-e0
Thiamin-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	-1.000000000007935	-0.9999999999725581	-1.0000000000046707	-1.0000000000046707	-1.0000000000046707	-1.0000000000046707	-1.0000000000046707	-1.0000000000046707	-0.9999999998856712	-0.9999999998856712	-0.9999999998856712	-0.9999999998875826	-0.9999999999005758	-0.9999999999332113	-1.0000000000022937	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.0000000000063307	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	-1.000000000006112	Thiamin-e0	Fumarate-e0
Riboflavin-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	8.503941318656189	8.503941320553738	8.503941316888204	8.503941316888204	8.503941316888204	8.503941316888204	8.503941316888204	8.503941316888204	8.503941302226721	8.503941302226721	8.503941302226721	8.503941304289137	8.503941300502245	8.503941308679932	8.503941318867687	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319645087	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	8.503941319602319	Riboflavin-e0	Fumarate-e0
O2-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	0.0	0.7500000001713353	-0.9999999973985602	-1.000000000947925	-1.000000000947925	-1.000000000947925	-1.000000000947925	-1.000000000947925	-1.000000000947925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Mannose-e0
Putrescine-e0##Succinate-e0##Enterococcus_faecalis_KB1	0.0	-1.000000000001012	-0.9999999999980917	-1.0000000000011264	-1.0000000000011264	-1.0000000000011264	-1.0000000000011264	-1.0000000000011264	-1.0000000000011264	-0.9999999999905033	-0.9999999999905033	-0.9999999999905033	-0.9999999999919147	-0.9999999999910089	-0.99999999999168	-1.0000000000001426	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001308	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	-1.0000000000001468	Putrescine-e0	Succinate-e0
Spermidine-e0##Succinate-e0##Enterococcus_faecalis_KB1	0.0	-1.0000000000016447	-1.0000000000023521	-0.9999999999973411	-0.9999999999973411	-0.9999999999973411	-0.9999999999973411	-0.9999999999973411	-0.9999999999973411	-0.9999999999714162	-0.9999999999714162	-0.9999999999714162	-0.9999999999728927	-0.9999999999726119	-0.9999999999721397	-1.0000000000007232	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005251	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	-1.0000000000005536	Spermidine-e0	Succinate-e0
