	0.0000-0.2601	0.2601-0.2687	0.2687-0.2722	0.2722-0.2733	0.2733-0.3685	0.3762-0.3763	0.3763-1.2045	1.2045-2.0000	Source	Target
O2##Pyridoxal##bc1010	-0.0004280219685698141	-0.0004280219685698141	-0.0004280219685698141	-0.0004280219685698141	-0.0004280219685698141	0.0	0.0	0.0	O2	Pyridoxal
O2##L-Alanine##bc1010	-0.06908745728988683	-0.06908745728988683	-0.06908745728988683	-0.06908745728988683	-0.06908745728988683	0.0	0.0	0.0	O2	L-Alanine
O2##Mn2+##bc1010	-0.00042802196856917804	-0.00042802196856917804	-0.00042802196856917804	-0.00042802196856917804	-0.00042802196856917804	0.0	0.0	0.0	O2	Mn2+
O2##L-Methionine##bc1010	-0.01863743928034579	-0.01863743928034579	-0.01863743928034579	-0.01863743928034579	-0.01863743928034579	0.0	0.0	0.0	O2	L-Methionine
O2##L-Tryptophan##bc1010	-0.007199683697050819	-0.007199683697050819	-0.007199683697050819	-0.007199683697050819	-0.007199683697050819	0.0	0.0	0.0	O2	L-Tryptophan
O2##D-Arabinose##bc1010	-0.01144455961881058	-0.01144455961881058	-0.01144455961881058	-0.01144455961881058	-0.01144455961881058	0.0	0.0	0.0	O2	D-Arabinose
O2##Cu2+##bc1010	-0.00042802196856972155	-0.00042802196856972155	-0.00042802196856972155	-0.00042802196856972155	-0.00042802196856972155	0.0	0.0	0.0	O2	Cu2+
O2##dGTP##bc1010	-0.0027986405597875148	-0.0027986405597875148	-0.0027986405597875148	-0.0027986405597875148	-0.0027986405597875148	0.0	0.0	0.0	O2	dGTP
O2##Thiamin##bc1010	-0.0004280219685670963	-0.0004280219685670963	-0.0004280219685670963	-0.0004280219685670963	-0.0004280219685670963	0.0	0.0	0.0	O2	Thiamin
O2##Putrescine##bc1010	-0.00042802196856711985	-0.00042802196856711985	-0.00042802196856711985	-0.00042802196856711985	-0.00042802196856711985	0.0	0.0	0.0	O2	Putrescine
O2##L-Glutamine##bc1010	-0.04910483459504716	-0.04910483459504716	-0.04910483459504716	-0.04910483459504716	-0.04910483459504716	0.0	0.0	0.0	O2	L-Glutamine
O2##meso-2,6-Diaminopimelate##bc1010	-0.0038148532062719943	-0.0038148532062719943	-0.0038148532062719943	-0.0038148532062719943	-0.0038148532062719943	0.0	0.0	0.0	O2	meso-2,6-Diaminopimelate
O2##L-Proline##bc1010	-0.028119519345074683	-0.028119519345074683	-0.028119519345074683	-0.028119519345074683	-0.028119519345074683	0.0	0.0	0.0	O2	L-Proline
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1010	-0.019002331793892994	-0.019002331793892994	-0.019002331793892994	-0.019002331793892994	-0.019002331793892994	0.0	0.0	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##Co2+##bc1010	-0.0004280219685682492	-0.0004280219685682492	-0.0004280219685682492	-0.0004280219685682492	-0.0004280219685682492	0.0	0.0	0.0	O2	Co2+
O2##Nitrite##bc1010	0.001712087874259175	0.001712087874259175	0.001712087874259175	0.001712087874259175	0.001712087874259175	0.0	0.0	0.0	O2	Nitrite
D-Glucose##L-Proline##bc1012	0.0	-0.5773348211003303	-0.577334821100326	-0.5773348211067921	-0.02403776472564706	-0.02403776472564706	-0.03160972717816842	-0.03160972717816842	D-Glucose	L-Proline
D-Glucose##ddca##bc1012	0.0	-0.07832451068386001	-0.07832451068395477	-0.07832451068395205	-0.0032610992638259875	-0.0032610992638259875	-0.004288354562369851	-0.004288354562369851	D-Glucose	ddca
D-Glucose##Mg##bc1012	0.0	-0.008787916451035868	-0.008787916451119046	-0.008787916451608969	-0.0003658914383126961	-0.0003658914383126961	-0.0004811482545869825	-0.0004811482545869825	D-Glucose	Mg
D-Glucose##L-Glutamate##bc1012	0.0	-0.7995842247526218	-0.7995842247519894	-0.7995842247648053	-0.033291283966406335	-0.033291283966406335	-0.043778130604059176	-0.043778130604059176	D-Glucose	L-Glutamate
D-Glucose##CoA##bc1012	0.0	-0.017575832902272808	-0.017575832901722436	-0.017575832902104228	-0.0007317828766221522	-0.0007317828766221522	-0.0009622965091684026	-0.0009622965091684026	D-Glucose	CoA
D-Glucose##Spermidine##bc1012	0.0	-0.008787916451060133	-0.008787916450883868	-0.008787916451122457	-0.00036589143831199295	-0.00036589143831199295	-0.00048114825458505246	-0.00048114825458505246	D-Glucose	Spermidine
D-Glucose##L-Leucine##bc1012	0.0	-1.175587570501188	-1.1755875705015697	-1.1755875705150238	-0.04894646295584222	-0.04894646295584222	-0.0643647343265533	-0.0643647343265533	D-Glucose	L-Leucine
D-Glucose##TRHL##bc1012	0.0	-0.18549306629953113	-0.18549306629988435	-0.18549306630231943	-0.007723141793971228	-0.007723141793971228	-0.010155952845536479	-0.010155952845536479	D-Glucose	TRHL
D-Glucose##dATP##bc1012	0.0	-0.037330452044432465	-0.03733045204425188	-0.037330452044789596	-0.0015542811390380805	-0.0015542811390380805	-0.002043884001856757	-0.002043884001856757	D-Glucose	dATP
D-Glucose##Formate##bc1012	0.0	-0.00878791645103293	-0.008787916451041275	-0.008787916450949586	-0.0003658914383100628	-0.0003658914383100628	-0.0004811482545842156	-0.0004811482545842156	D-Glucose	Formate
D-Glucose##L-Valine##bc1012	0.0	-1.1030720857253669	-1.1030720857256842	-1.1030720857385292	-0.04592722680672534	-0.04592722680672534	-0.060394430429776526	-0.060394430429776526	D-Glucose	L-Valine
D-Glucose##BIOT##bc1012	0.0	-0.008787916451137402	-0.008787916451178119	-0.00878791645129402	-0.00036589143831363276	-0.00036589143831363276	-0.0004811482545884512	-0.0004811482545884512	D-Glucose	BIOT
D-Glucose##H2O##bc1012	0.0	20.824673367548613	20.82467336755173	20.824673367739745	-1.0496777462619593	-1.0496777462619593	3.029709624910296	3.029709624910296	D-Glucose	H2O
D-Glucose##L-Lysine##bc1012	0.0	-0.8938928027180594	-0.893892802718248	-0.8938928027286396	-0.037217891761204214	-0.037217891761204214	-0.04894163072754407	-0.04894163072754407	D-Glucose	L-Lysine
D-Glucose##NADP##bc1012	0.0	-0.017575832902275317	-0.017575832902510177	-0.017575832902692514	-0.0007317828766313698	-0.0007317828766313698	-0.0009622965091585159	-0.0009622965091585159	D-Glucose	NADP
D-Glucose##Cu2+##bc1012	0.0	-0.008787916451088923	-0.008787916451239584	-0.00878791645074917	-0.0003658914383134201	-0.0003658914383134201	-0.00048114825458655066	-0.00048114825458655066	D-Glucose	Cu2+
D-Glucose##Ala-Ala##bc1012	0.0	-0.07832451068387068	-0.07832451068362536	-0.07832451068559056	-0.003261099263821513	-0.003261099263821513	-0.004288354562367795	-0.004288354562367795	D-Glucose	Ala-Ala
D-Glucose##5-Aminolevulinate##bc1012	0.0	-0.07030333160859938	-0.0703033316084782	-0.07030333161024106	-0.002927131506514273	-0.002927131506514273	-0.003849186036693879	-0.003849186036693879	D-Glucose	5-Aminolevulinate
D-Glucose##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1012	0.0	-0.3901456384119882	-0.39014563841189814	-0.3901456384175021	-0.016244003864183416	-0.016244003864183416	-0.021360910063330303	-0.021360910063330303	D-Glucose	1,2-Diacyl-sn-glycerol dioctadecanoyl
D-Glucose##AMP##bc1012	0.0	-0.3362442475508214	-0.33624424755049065	-0.3362442475547537	-0.013999779361184168	-0.013999779361184168	-0.018409748627434677	-0.018409748627434677	D-Glucose	AMP
D-Glucose##Folate##bc1012	0.0	-0.02636374935317295	-0.02636374935290991	-0.026363749353872118	-0.0010976743149272447	-0.0010976743149272447	-0.001443444763746414	-0.001443444763746414	D-Glucose	Folate
D-Glucose##Riboflavin##bc1012	0.0	-0.026363749353128532	-0.026363749353569818	-0.02636374935513417	-0.001097674314906313	-0.001097674314906313	-0.0014434447637360352	-0.0014434447637360352	D-Glucose	Riboflavin
D-Glucose##L-Isoleucine##bc1012	0.0	-0.7572290044865478	-0.7572290044869131	-0.7572290044951673	-0.031527792864795005	-0.031527792864795005	-0.04145913492208619	-0.04145913492208619	D-Glucose	L-Isoleucine
D-Glucose##L-Threonine##bc1012	0.0	-0.6610065343033146	-0.6610065343036181	-0.6610065343101453	-0.027521498743854345	-0.027521498743854345	-0.03619084705905911	-0.03619084705905911	D-Glucose	L-Threonine
D-Glucose##Co2+##bc1012	0.0	-0.008787916451091322	-0.008787916451103326	-0.008787916451633859	-0.00036589143831243287	-0.00036589143831243287	-0.0004811482545851962	-0.0004811482545851962	D-Glucose	Co2+
D-Glucose##Nicotinamide ribonucleotide##bc1012	0.0	-0.008787916451127765	-0.008787916451270653	-0.008787916451211167	-0.0003658914383122935	-0.0003658914383122935	-0.00048114825458476997	-0.00048114825458476997	D-Glucose	Nicotinamide ribonucleotide
D-Glucose##L-Cysteine##bc1012	0.0	-0.23846438262834238	-0.2384643826284157	-0.23846438263114536	-0.009928641951899578	-0.009928641951899578	-0.013056191660550841	-0.013056191660550841	D-Glucose	L-Cysteine
D-Glucose##Mn2+##bc1012	0.0	-0.008787916451062418	-0.008787916451070759	-0.0087879164515913	-0.00036589143831366983	-0.00036589143831366983	-0.00048114825458691257	-0.00048114825458691257	D-Glucose	Mn2+
D-Glucose##Cl-##bc1012	0.0	-0.008787916451133852	-0.008787916451127982	-0.00878791645106669	-0.0003658914383112665	-0.0003658914383112665	-0.0004811482545856468	-0.0004811482545856468	D-Glucose	Cl-
D-Glucose##Chorismate##bc1012	0.0	-0.017575832902224718	-0.017575832902343224	-0.017575832902965993	-0.0007317828766381359	-0.0007317828766381359	-0.0009622965091849998	-0.0009622965091849998	D-Glucose	Chorismate
D-Glucose##L-Histidine##bc1012	0.0	-0.24822608250209346	-0.24822608250233597	-0.24822608250456413	-0.010335077587356647	-0.010335077587356647	-0.013590655646653892	-0.013590655646653892	D-Glucose	L-Histidine
D-Glucose##L-Aspartate##bc1012	0.0	-0.6289323775753605	-0.6289323775756731	-0.6289323775829144	-0.02618606737020639	-0.02618606737020639	-0.03443475110471461	-0.03443475110471461	D-Glucose	L-Aspartate
D-Glucose##GTP##bc1012	0.0	-0.4240471633914419	-0.4240471633915894	-0.42404716339631116	-0.017655519074276475	-0.017655519074276475	-0.02321705647328473	-0.02321705647328473	D-Glucose	GTP
D-Glucose##H+##bc1012	0.0	-4.507409121786543	-4.507409121779907	-4.507409121799671	1.729059180692729	1.729059180692729	1.643712072340218	1.643712072340218	D-Glucose	H+
D-Glucose##Niacin##bc1012	0.0	0.008787916451125425	0.008787916451166583	0.008787916451577277	0.0003658914383122607	0.0003658914383122607	0.0004811482545855728	0.0004811482545855728	D-Glucose	Niacin
D-Glucose##Oxidized glutathione##bc1012	0.0	-0.004393958225520745	-0.004393958225520688	-0.00439395822566492	-0.00018294571915639836	-0.00018294571915639836	-0.00024057412729261782	-0.00024057412729261782	D-Glucose	Oxidized glutathione
D-Glucose##4-Hydroxybenzoate##bc1012	0.0	-0.008787916450864533	-0.00878791645100844	-0.008787916450147223	-0.0003658914383473569	-0.0003658914383473569	-0.0004811482545231412	-0.0004811482545231412	D-Glucose	4-Hydroxybenzoate
D-Glucose##L-Phenylalanine##bc1012	0.0	-0.48390140802370674	-0.4839014080239646	-0.4839014080294104	-0.02014759507197774	-0.02014759507197774	-0.026494143311166427	-0.026494143311166427	D-Glucose	L-Phenylalanine
D-Glucose##Acetate##bc1012	0.0	-2.2606323802966934	-2.2606323802949797	-2.260632380289572	1.8226054015841224	1.8226054015841224	1.7667256118550834	1.7667256118550834	D-Glucose	Acetate
D-Glucose##TTP##bc1012	0.0	-0.037330452044486005	-0.037330452044104165	-0.03733045204554411	-0.0015542811390374244	-0.0015542811390374244	-0.0020438840018573994	-0.0020438840018573994	D-Glucose	TTP
D-Glucose##UMP##bc1012	0.0	-0.29324191425428137	-0.29324191425387264	-0.293241914257276	-0.012209345227275552	-0.012209345227275552	-0.016055322783255783	-0.016055322783255783	D-Glucose	UMP
D-Glucose##BET##bc1012	0.0	-0.01757583290189865	-0.017575832902057047	-0.017575832901630502	-0.0007317828766588013	-0.0007317828766588013	-0.0009622965091073136	-0.0009622965091073136	D-Glucose	BET
D-Glucose##meso-2,6-Diaminopimelate##bc1012	0.0	-0.07832451068391051	-0.07832451068366493	-0.07832451068534456	-0.0032610992638207634	-0.0032610992638207634	-0.004288354562366001	-0.004288354562366001	D-Glucose	meso-2,6-Diaminopimelate
D-Glucose##Thiamin##bc1012	0.0	-0.008787916451171848	-0.008787916451328552	-0.008787916450790426	-0.0003658914383138332	-0.0003658914383138332	-0.00048114825458757106	-0.00048114825458757106	D-Glucose	Thiamin
D-Glucose##D-Arabinose##bc1012	0.0	-0.23497353205156976	-0.23497353205184252	-0.23497353205168842	-0.009783297791464435	-0.009783297791464435	-0.01286506368709821	-0.01286506368709821	D-Glucose	D-Arabinose
D-Glucose##Zn2+##bc1012	0.0	-0.008787916451139676	-0.008787916451063187	-0.008787916451411784	-0.00036589143831153927	-0.00036589143831153927	-0.0004811482545841214	-0.0004811482545841214	D-Glucose	Zn2+
D-Glucose##L-Alanine##bc1012	0.0	-1.4184664504843327	-1.4184664504843125	-1.4184664505014601	-0.059058905788807854	-0.059058905788807854	-0.0776626246546776	-0.0776626246546776	D-Glucose	L-Alanine
D-Glucose##Myristic acid##bc1012	0.0	-0.39162255341925645	-0.3916225534196459	-0.3916225534194009	-0.016305496319117065	-0.016305496319117065	-0.021441772811842997	-0.021441772811842997	D-Glucose	Myristic acid
D-Glucose##L-Glutamine##bc1012	0.0	-0.6685322153618755	-0.6685322153622156	-0.6685322153676116	-0.027834836072692378	-0.027834836072692378	-0.03660288651415083	-0.03660288651415083	D-Glucose	L-Glutamine
D-Glucose##Glycine##bc1012	0.0	-1.570371444269716	-1.570371444270479	-1.5703714442877446	-0.06538358319919695	-0.06538358319919695	-0.0859795929633646	-0.0859795929633646	D-Glucose	Glycine
D-Glucose##Putrescine##bc1012	0.0	-0.008787916451114217	-0.0087879164510971	-0.008787916451281337	-0.00036589143831497706	-0.00036589143831497706	-0.0004811482545887606	-0.0004811482545887606	D-Glucose	Putrescine
D-Glucose##D-Glucose##bc1012	0.0	-1.0000000000000775	-0.9999999999994865	-1.000000000000281	-1.0000000000000058	-1.0000000000000058	-1.0000000000000082	-1.0000000000000082	D-Glucose	D-Glucose
D-Glucose##N-Acetyl-D-glucosamine##bc1012	0.0	-0.27814637693130434	-0.27814637693043065	-0.2781463769326193	-0.01158083130203287	-0.01158083130203287	-0.01522882523112424	-0.01522882523112424	D-Glucose	N-Acetyl-D-glucosamine
D-Glucose##S-Adenosyl-L-methionine##bc1012	0.0	-0.026363749353035305	-0.026363749353344172	-0.026363749353056656	-0.0010976743149715372	-0.0010976743149715372	-0.00144344476369497	-0.00144344476369497	D-Glucose	S-Adenosyl-L-methionine
D-Glucose##fe3##bc1012	0.0	-0.0263637493532836	-0.026363749353703024	-0.026363749352614627	-0.0010976743149393423	-0.0010976743149393423	-0.001443444763762032	-0.001443444763762032	D-Glucose	fe3
D-Glucose##Sulfate##bc1012	0.0	-0.008787916451098473	-0.00878791645101485	-0.008787916451130027	-0.0003658914383125015	-0.0003658914383125015	-0.0004811482545867392	-0.0004811482545867392	D-Glucose	Sulfate
D-Glucose##K+##bc1012	0.0	-0.008787916451204447	-0.008787916451096178	-0.008787916451220784	-0.00036589143831475263	-0.00036589143831475263	-0.0004811482545880922	-0.0004811482545880922	D-Glucose	K+
D-Glucose##Deoxyguanosine##bc1012	0.0	-0.00878791645114359	-0.008787916451053496	-0.008787916451587042	-0.000365891438314274	-0.000365891438314274	-0.00048114825458808714	-0.00048114825458808714	D-Glucose	Deoxyguanosine
D-Glucose##L-Tyrosine##bc1012	0.0	-0.37791723796659865	-0.37791723796662385	-0.3779172379713727	-0.015734865315575053	-0.015734865315575053	-0.02069139146203062	-0.02069139146203062	D-Glucose	L-Tyrosine
D-Glucose##Deoxycytidine##bc1012	0.0	-0.06299864934353556	-0.06299864934335782	-0.06299864934496838	-0.0026229956268093687	-0.0026229956268093687	-0.0034492465126989016	-0.0034492465126989016	D-Glucose	Deoxycytidine
D-Glucose##L-Asparagine##bc1012	0.0	-0.6289323775753229	-0.6289323775755344	-0.6289323775832845	-0.02618606737020714	-0.02618606737020714	-0.03443475110471496	-0.03443475110471496	D-Glucose	L-Asparagine
D-Glucose##CO2##bc1012	0.0	2.0580526218408046	2.0580526218394852	2.0580526218384336	2.0024170640930437	2.0024170640930437	2.0031784459745987	2.0031784459745987	D-Glucose	CO2
D-Glucose##L-Tryptophan##bc1012	0.0	-0.14782002665853178	-0.14782002665841987	-0.14782002666081606	-0.00615459676550308	-0.00615459676550308	-0.008093311789577786	-0.008093311789577786	D-Glucose	L-Tryptophan
D-Glucose##L-Serine##bc1012	0.0	-0.6683193330669379	-0.6683193330671605	-0.6683193330757878	-0.02782597255998529	-0.02782597255998529	-0.03659123097040705	-0.03659123097040705	D-Glucose	L-Serine
D-Glucose##Heme##bc1012	0.0	-0.008787916451111608	-0.008787916451144516	-0.008787916451212756	-0.00036589143831185315	-0.00036589143831185315	-0.0004811482545850295	-0.0004811482545850295	D-Glucose	Heme
D-Glucose##L-Methionine##bc1012	0.0	-0.38265386191873196	-0.38265386191875206	-0.3826538619240604	-0.015932078177108885	-0.015932078177108885	-0.020950726921166285	-0.020950726921166285	D-Glucose	L-Methionine
D-Glucose##dGTP##bc1012	0.0	-0.054210732892335085	-0.054210732892594	-0.05421073289318564	-0.0022571041884997876	-0.0022571041884997876	-0.002968098258114273	-0.002968098258114273	D-Glucose	dGTP
D-Glucose##CMP##bc1012	0.0	-0.2633833312991195	-0.26338333129938846	-0.2633833313020595	-0.01096616091569979	-0.01096616091569979	-0.014420531970984576	-0.014420531970984576	D-Glucose	CMP
D-Glucose##Pyridoxal##bc1012	0.0	-0.00878791645111044	-0.008787916451008801	-0.00878791645107006	-0.0003658914383121113	-0.0003658914383121113	-0.00048114825458585856	-0.00048114825458585856	D-Glucose	Pyridoxal
D-Glucose##Glycerol##bc1012	0.0	-0.1950728192059082	-0.19507281920581648	-0.19507281920851338	-0.008122001932092554	-0.008122001932092554	-0.010680455031665783	-0.010680455031665783	D-Glucose	Glycerol
D-Glucose##Ca2+##bc1012	0.0	-0.008787916451031746	-0.008787916450926142	-0.008787916452062514	-0.0003658914383127154	-0.0003658914383127154	-0.00048114825458400626	-0.00048114825458400626	D-Glucose	Ca2+
D-Glucose##L-Arginine##bc1012	0.0	-0.772568818573801	-0.77256881857388	-0.7725688185829989	-0.03216647743479911	-0.03216647743479911	-0.0422990069002479	-0.0422990069002479	D-Glucose	L-Arginine
D-Glucose##PPi##bc1012	0.0	0.06061541686315188	0.060615416865187066	0.060615416867293985	0.002523767969827728	0.002523767969827728	0.0033187618690315546	0.0033187618690315546	D-Glucose	PPi
O2##Fumarate##bc1012	0.0	0.0	0.0	0.0	2.0277571625646456	2.0277571625646456	0.0	0.0	O2	Fumarate
D-Glucose##Fumarate##bc1012	0.0	0.0	0.0	0.0	-3.8334570246091033	-3.8334570246091033	-0.0009622965091210486	-0.0009622965091210486	D-Glucose	Fumarate
O2##Succinate##bc1012	0.0	0.0	0.0	0.0	-2.027757162564607	-2.027757162564607	0.0	0.0	O2	Succinate
D-Glucose##Succinate##bc1012	0.0	0.0	0.0	0.0	3.83345702460911	3.83345702460911	0.0009622965092039421	0.0009622965092039421	D-Glucose	Succinate
D-Glucose##L-Lysine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.03743089157396383	-0.03743089157396383	-0.03743089157396383	D-Glucose	L-Lysine
D-Glucose##UMP##bc1010	0.0	0.0	0.0	0.0	0.0	-0.012279219906466793	-0.012279219906466793	-0.012279219906466793	D-Glucose	UMP
D-Glucose##K+##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528901139	-0.0003679854528901139	-0.0003679854528901139	D-Glucose	K+
D-Glucose##Cl-##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00036798545288751366	-0.00036798545288751366	-0.00036798545288751366	D-Glucose	Cl-
D-Glucose##TRHL##bc1010	0.0	0.0	0.0	0.0	0.0	-0.007767341711770869	-0.007767341711770869	-0.007767341711770869	D-Glucose	TRHL
D-Glucose##Nicotinamide ribonucleotide##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528924252	-0.0003679854528924252	-0.0003679854528924252	D-Glucose	Nicotinamide ribonucleotide
D-Glucose##L-Arginine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0323505677565889	-0.0323505677565889	-0.0323505677565889	D-Glucose	L-Arginine
D-Glucose##Mg##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00036798545288450977	-0.00036798545288450977	-0.00036798545288450977	D-Glucose	Mg
D-Glucose##CO2##bc1010	0.0	0.0	0.0	0.0	0.0	1.979136679137976	1.979136679137976	1.979136679137976	D-Glucose	CO2
D-Glucose##Niacin##bc1010	0.0	0.0	0.0	0.0	0.0	0.0003679854528936044	0.0003679854528936044	0.0003679854528936044	D-Glucose	Niacin
D-Glucose##Myristic acid##bc1010	0.0	0.0	0.0	0.0	0.0	-0.008903271259582624	-0.008903271259582624	-0.008903271259582624	D-Glucose	Myristic acid
D-Glucose##Glycine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.06538979118716708	-0.06538979118716708	-0.06538979118716708	D-Glucose	Glycine
D-Glucose##H2O##bc1010	0.0	0.0	0.0	0.0	0.0	2.7776837648651838	2.7776837648651838	2.7776837648651838	D-Glucose	H2O
D-Glucose##NADP##bc1010	0.0	0.0	0.0	0.0	0.0	-0.000735970905758929	-0.000735970905758929	-0.000735970905758929	D-Glucose	NADP
D-Glucose##ddca##bc1010	0.0	0.0	0.0	0.0	0.0	-0.01077530490578108	-0.01077530490578108	-0.01077530490578108	D-Glucose	ddca
D-Glucose##Sulfate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528903666	-0.0003679854528903666	-0.0003679854528903666	D-Glucose	Sulfate
D-Glucose##Deoxyguanosine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528940613	-0.0003679854528940613	-0.0003679854528940613	D-Glucose	Deoxyguanosine
D-Glucose##NH3##bc1010	0.0	0.0	0.0	0.0	0.0	0.0003679854528901139	0.0003679854528901139	0.0003679854528901139	D-Glucose	NH3
D-Glucose##2-Oxoglutarate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0007359709057812303	-0.0007359709057812303	-0.0007359709057812303	D-Glucose	2-Oxoglutarate
D-Glucose##Adenosine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00466765806346021	-0.00466765806346021	-0.00466765806346021	D-Glucose	Adenosine
D-Glucose##L-Asparagine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.026335931513041245	-0.026335931513041245	-0.026335931513041245	D-Glucose	L-Asparagine
D-Glucose##Ca2+##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528904564	-0.0003679854528904564	-0.0003679854528904564	D-Glucose	Ca2+
D-Glucose##Chorismate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0007359709057786687	-0.0007359709057786687	-0.0007359709057786687	D-Glucose	Chorismate
D-Glucose##Folate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0011039563586734895	-0.0011039563586734895	-0.0011039563586734895	D-Glucose	Folate
D-Glucose##L-Leucine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.04922658595452236	-0.04922658595452236	-0.04922658595452236	D-Glucose	L-Leucine
D-Glucose##Succinate##bc1010	0.0	0.0	0.0	0.0	0.0	0.0003679854528347185	0.0003679854528347185	0.0003679854528347185	D-Glucose	Succinate
D-Glucose##AMP##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00941224271905092	-0.00941224271905092	-0.00941224271905092	D-Glucose	AMP
D-Glucose##L-Cysteine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00998546405482962	-0.00998546405482962	-0.00998546405482962	D-Glucose	L-Cysteine
D-Glucose##L-Threonine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.027679005625674064	-0.027679005625674064	-0.027679005625674064	D-Glucose	L-Threonine
D-Glucose##CMP##bc1010	0.0	0.0	0.0	0.0	0.0	-0.01102892079035865	-0.01102892079035865	-0.01102892079035865	D-Glucose	CMP
D-Glucose##L-Aspartate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.026335931513036728	-0.026335931513036728	-0.026335931513036728	D-Glucose	L-Aspartate
D-Glucose##L-Glutamate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.018522833569561564	-0.018522833569561564	-0.018522833569561564	D-Glucose	L-Glutamate
D-Glucose##fe3##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0011039563586712003	-0.0011039563586712003	-0.0011039563586712003	D-Glucose	fe3
D-Glucose##L-Serine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.028353207413231555	-0.028353207413231555	-0.028353207413231555	D-Glucose	L-Serine
D-Glucose##BET##bc1010	0.0	0.0	0.0	0.0	0.0	-0.000735970905779966	-0.000735970905779966	-0.000735970905779966	D-Glucose	BET
D-Glucose##Deoxycytidine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0027740746013366984	-0.0027740746013366984	-0.0027740746013366984	D-Glucose	Deoxycytidine
D-Glucose##BIOT##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528887149	-0.0003679854528887149	-0.0003679854528887149	D-Glucose	BIOT
D-Glucose##Glycerol##bc1010	0.0	0.0	0.0	0.0	0.0	-0.008168484545934732	-0.008168484545934732	-0.008168484545934732	D-Glucose	Glycerol
D-Glucose##TTP##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0014269682126065574	-0.0014269682126065574	-0.0014269682126065574	D-Glucose	TTP
D-Glucose##4-Hydroxybenzoate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528998147	-0.0003679854528998147	-0.0003679854528998147	D-Glucose	4-Hydroxybenzoate
D-Glucose##5-Aminolevulinate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0029438836231247692	-0.0029438836231247692	-0.0029438836231247692	D-Glucose	5-Aminolevulinate
D-Glucose##Spermidine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528987371	-0.0003679854528987371	-0.0003679854528987371	D-Glucose	Spermidine
D-Glucose##L-Phenylalanine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.020262900742841858	-0.020262900742841858	-0.020262900742841858	D-Glucose	L-Phenylalanine
D-Glucose##L-Isoleucine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.03170822796359227	-0.03170822796359227	-0.03170822796359227	D-Glucose	L-Isoleucine
D-Glucose##CoA##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00073597090578264	-0.00073597090578264	-0.00073597090578264	D-Glucose	CoA
D-Glucose##O2##bc1010	0.0	0.0	0.0	0.0	0.0	-1.8873021126347456	-1.8873021126347456	-1.8873021126347456	D-Glucose	O2
D-Glucose##S-Adenosyl-L-methionine##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0011039563586688257	-0.0011039563586688257	-0.0011039563586688257	D-Glucose	S-Adenosyl-L-methionine
D-Glucose##D-Glucose##bc1010	0.0	0.0	0.0	0.0	0.0	-1.000000000000002	-1.000000000000002	-1.000000000000002	D-Glucose	D-Glucose
D-Glucose##Fumarate##bc1010	0.0	0.0	0.0	0.0	0.0	-0.00036798545290220693	-0.00036798545290220693	-0.00036798545290220693	D-Glucose	Fumarate
D-Glucose##Acetate##bc1010	0.0	0.0	0.0	0.0	0.0	1.7791532945242376	1.7791532945242376	1.7791532945242376	D-Glucose	Acetate
D-Glucose##Zn2+##bc1010	0.0	0.0	0.0	0.0	0.0	-0.0003679854528921643	-0.0003679854528921643	-0.0003679854528921643	D-Glucose	Zn2+
