	0.0000-0.0000	0.0000-0.0806	0.0873-0.0993	0.0993-0.1103	0.1103-0.2238	0.2238-0.2317	0.2317-0.2319	0.2319-0.3330	0.3655-0.3656	0.3705-0.3747	0.4872-0.4873	0.4873-0.4920	0.4920-0.7412	0.7412-0.7416	0.7416-0.9613	0.9613-0.9613	0.9613-0.9867	0.9867-0.9892	0.9892-0.9892	0.9892-1.0076	1.0844-1.3346	1.3346-1.3930	1.3935-1.6640	1.6640-1.6640	1.7342-1.7342	1.7342-1.7345	1.7345-1.7345	1.7432-1.7436	1.7436-1.7436	1.7436-1.7527	1.7527-1.7528	1.7760-1.8084	1.8084-1.8084	1.8084-15.4168	15.4168-20.0000	Source	Target
Turicimonas_muris_YL45##CO2-e0##Microbe##Spermidine-e0	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003403	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	-4.000000000003402	Turicimonas_muris_YL45	CO2-e0
Turicimonas_muris_YL45##CO2-e0##Microbe##Folate	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.4999999999937077	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	-1.5000000000005709	Turicimonas_muris_YL45	CO2-e0
Turicimonas_muris_YL45##CO2-e0##Microbe##Riboflavin	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.412609748249	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	1164.4126097501533	Turicimonas_muris_YL45	CO2-e0
Turicimonas_muris_YL45##O2-e0##Microbe##Riboflavin	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998797395	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	-0.49999999998637784	Turicimonas_muris_YL45	O2-e0
Turicimonas_muris_YL45##L-Phenylalanine##Microbe##Riboflavin	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.280195972154054	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	-22.28019597218696	Turicimonas_muris_YL45	L-Phenylalanine
Turicimonas_muris_YL45##L-Tryptophan##Microbe##Riboflavin	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.8359692187179	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	-6.835969218728693	Turicimonas_muris_YL45	L-Tryptophan
Turicimonas_muris_YL45##L-Tyrosine##Microbe##Riboflavin	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956504617	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	-17.083554956537593	Turicimonas_muris_YL45	L-Tyrosine
Turicimonas_muris_YL45##Mg##Microbe##Riboflavin	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.924111260318627	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	-0.9241112603202606	Turicimonas_muris_YL45	Mg
Turicimonas_muris_YL45##Mn2+##Microbe##Riboflavin	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603200429	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	-0.9241112603216028	Turicimonas_muris_YL45	Mn2+
Turicimonas_muris_YL45##Folate##Microbe##Folate	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999978	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	Turicimonas_muris_YL45	Folate
Turicimonas_muris_YL45##Riboflavin##Microbe##Riboflavin	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-0.9999999999997204	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	-1.0000000000012945	Turicimonas_muris_YL45	Riboflavin
Turicimonas_muris_YL45##Niacin##Microbe##Riboflavin	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000022737	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	-1.0000000000039877	Turicimonas_muris_YL45	Niacin
Turicimonas_muris_YL45##PAN##Microbe##Riboflavin	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000479423	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	-1.0000000000490021	Turicimonas_muris_YL45	PAN
Turicimonas_muris_YL45##Pyridoxal##Microbe##Riboflavin	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999965697	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	-0.4999999999973731	Turicimonas_muris_YL45	Pyridoxal
Turicimonas_muris_YL45##carbonate##Microbe##Riboflavin	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.0871878871393	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	-272.08718788756875	Turicimonas_muris_YL45	carbonate
Turicimonas_muris_YL45##Formate-e0-e0##Microbe##Spermidine-e0	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999778035	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	0.9999999999782045	Turicimonas_muris_YL45	Formate-e0-e0
Turicimonas_muris_YL45##Formate-e0-e0##Microbe##Folate	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.499999999951477	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	-23.49999999999396	Turicimonas_muris_YL45	Formate-e0-e0
Turicimonas_muris_YL45##Formate-e0-e0##Microbe##Riboflavin	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867373475	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	6915.695867385387	Turicimonas_muris_YL45	Formate-e0-e0
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe##Fumarate-e0	0.0	1.000000000003276	0.8474908954451088	0.0	0.0	0.0	-1.0000000000008196	-1.4999999999971367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	L-Aspartate-e0
Muribaculum_intestinale_YL27##NH3-e0##Microbe##Fumarate-e0	0.0	-1.000000000002655	-0.5870523913768156	0.0	0.0	0.0	0.0	-0.5000000000019097	-1.9999999999956193	-1.9999999999934115	1.0000000000390226	-0.3333333333328022	0.0	0.0	0.0	0.9999999999940943	0.9999999999938674	1.0000000000154854	0.0	1.0000000000012683	0.5000000000012211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	NH3-e0
Muribaculum_intestinale_YL27##Fumarate-e0##Microbe##Fumarate-e0	0.0	-1.000000000000001	-0.9999999999999992	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999998	-1.0000000000000002	-1.0000000000000016	-1.0	-0.9999999999999994	-1.0000000000000009	-0.9999999999999993	-0.9999999999999988	-0.9999999999999996	-0.9999999999999993	-0.9999999999999992	-0.9999999999999989	-0.9999999999999991	-0.9999999999999988	-0.9999999999999989	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-1.0000000000000002	-0.9999999999999982	-0.999999999999998	-1.000000000000001	-1.000000000000001	-1.0000000000000016	-1.0000000000000004	-1.0000000000000004	-0.9999999999999993	-0.9999999999999994	Muribaculum_intestinale_YL27	Fumarate-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe##D-Glyceraldehyde-e0	0.0	0.5000000000017193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	D-Glucose-e0
Muribaculum_intestinale_YL27##5-Methylthio-D-ribose-e0##Microbe##PAN	0.0	0.5000000000033468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0
Muribaculum_intestinale_YL27##D-Glyceraldehyde-e0##Microbe##D-Glyceraldehyde-e0	0.0	-1.000000000000001	-0.9999999999999998	-1.0000000000000002	-0.9999999999999993	-1.0000000000000007	-1.0	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0	-0.9999999999999996	-0.9999999999999991	-0.9999999999999993	-0.9999999999999993	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999996	-0.9999999999999998	-1.0000000000000002	-0.9999999999999998	-0.9999999999999996	-1.0000000000000009	-1.0000000000000007	-1.0	-1.0000000000000004	-1.0000000000000004	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999996	-0.9999999999999998	-1.000000000000001	Muribaculum_intestinale_YL27	D-Glyceraldehyde-e0
Muribaculum_intestinale_YL27##H2S-e0##Microbe##PAN	0.0	0.9999999999866384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2S-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe##Folate	0.0	-1.0000000000000155	-1.0058945459988782	-1.0000000000000246	-1.0000000000000235	-1.0000000000000246	-1.0000000000000215	-1.0000000000000036	-0.9999999999999897	-0.9999999999999856	-0.9999999999999485	-1.0000000000000027	-1.000000000000006	-0.9999999999999947	-0.9999999999999941	-1.0000000000000067	-1.0000000000000073	-0.9999999999999891	-0.9999999999999961	-0.9999999999999961	-1.0000000000000184	-0.9999999999999984	-0.9999999999999931	-0.9999999999999912	-0.9999999999999832	-0.9999999999998852	-0.9999999999999806	-0.9999999999998045	-1.0000000000000517	-1.0000000000001006	-1.000000000000233	-0.999999999999978	-1.000000000000002	-0.9999999999999916	-1.0000000000000202	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe##PAN	0.0	1.500000000011311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##5'-Deoxyadenosine-e0##Microbe##PAN	0.0	1.5000000000160438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0
Turicimonas_muris_YL45##Fumarate-e0##Microbe##Spermidine-e0	0.0	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998615	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	3.999999999998734	Turicimonas_muris_YL45	Fumarate-e0
Turicimonas_muris_YL45##Fumarate-e0##Microbe##Folate	0.0	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.499999999999216	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	-5.500000000002154	Turicimonas_muris_YL45	Fumarate-e0
Turicimonas_muris_YL45##Fumarate-e0##Microbe##Riboflavin	0.0	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.24003733643207	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	367.2400373372672	Turicimonas_muris_YL45	Fumarate-e0
Turicimonas_muris_YL45##D-Glyceraldehyde-e0##Microbe##Riboflavin	0.0	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.954395417040411	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	3.9543954170479645	Turicimonas_muris_YL45	D-Glyceraldehyde-e0
Turicimonas_muris_YL45##Glycolaldehyde-e0##Microbe##Folate	0.0	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999278	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	-0.9999999999999407	Turicimonas_muris_YL45	Glycolaldehyde-e0
Turicimonas_muris_YL45##Glycolaldehyde-e0##Microbe##Riboflavin	0.0	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999792497	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	1.4999999999829297	Turicimonas_muris_YL45	Glycolaldehyde-e0
Turicimonas_muris_YL45##5'-Deoxyadenosine-e0##Microbe##Riboflavin	0.0	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.49999999998728833	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	0.4999999999879565	Turicimonas_muris_YL45	5'-Deoxyadenosine-e0
Fumarate-e0##Muribaculum_intestinale_YL27##Metabolite##None	0.0	0.0	-0.09956994332549224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fumarate-e0	Muribaculum_intestinale_YL27
D-Glucose-e0##Muribaculum_intestinale_YL27##Metabolite##None	0.0	0.0	0.1991398866510496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Muribaculum_intestinale_YL27
O2-e0##Muribaculum_intestinale_YL27##Metabolite##None	0.0	0.0	-0.19913988665097013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Muribaculum_intestinale_YL27
Sucrose##Muribaculum_intestinale_YL27##Metabolite##None	0.0	0.0	0.3982797733021049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Muribaculum_intestinale_YL27
Folate##Muribaculum_intestinale_YL27##Metabolite##None	0.0	0.0	-0.49784971662760336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Muribaculum_intestinale_YL27
Riboflavin##Muribaculum_intestinale_YL27##Metabolite##None	0.0	0.0	-0.497849716627627	126.68907411872415	126.68907411812904	126.68907411827766	126.68907411828775	126.68907411809238	126.68907411742566	126.68907411714534	126.68907411863324	126.68907411736525	126.68907411733638	126.68907411773304	126.68907411773304	126.68907411708793	126.68907411709125	126.68907411799124	126.6890741173586	126.68907411735114	126.68907411823797	126.68907411780111	126.68907411712472	126.68907411764526	126.68907411676153	126.68907411524766	126.6890741166212	126.68907411310146	126.68907411847954	126.68907411952857	126.68907412146426	126.68907411676275	126.68907411746244	126.68907411707704	0.0	Riboflavin	Muribaculum_intestinale_YL27
