	0.0000-0.0000	0.0000-7.5087	7.5087-7.5089	7.5089-7.5090	7.5090-10.1299	10.1299-10.8394	10.8394-12.3440	12.3440-12.6989	12.6989-13.4896	13.4896-15.8940	16.1627-16.1627	16.1627-16.1826	16.1826-16.3803	16.3803-16.3804	16.3804-16.4159	16.4159-16.4159	16.4185-16.4185	16.4185-16.6485	16.6485-20.0000	Source	Target
Spermidine-e0##Uracil-e0##Blautia_coccoides_YL58	0.18884892086202856	0.18884892086170904	0.18884892086339933	0.18884892086340865	0.18884892086317573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Uracil-e0
Thiamin-e0##Uracil-e0##Blautia_coccoides_YL58	1.1816546762651596	1.1816546762639069	1.1816546762587252	1.1816546762586877	1.1816546762571547	1.1816546762571547	1.1816546762571547	1.1097122302141063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Uracil-e0
L-Lactate-e0##Uracil-e0##Blautia_coccoides_YL58	0.06294964028714056	0.06294964028725601	0.06294964028777494	0.06294964028778396	0.06294964028739485	0.06294964028739485	0.06294964028739485	0.0629496402873802	0.0	0.0	0.030033613439882326	0.0	0.0	0.03606257236702922	0.0	0.03494184668392587	0.011100847398850462	0.0	0.0	L-Lactate-e0	Uracil-e0
Folate-e0##Uracil-e0##Blautia_coccoides_YL58	1.1151079136725988	1.115107913669197	-1.2862867122397819	-1.29743500507806	1.4226618705034135	1.4226618705034135	1.4226618705034135	1.3866906474819667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Uracil-e0
O2-e0##Uracil-e0##Blautia_coccoides_YL58	-0.5791366906326757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Uracil-e0
Riboflavin##Uracil-e0##Blautia_coccoides_YL58	-0.10971223020418606	-0.10971223020400675	-0.1097122302160701	-0.10971223021614018	-0.1097122302160088	-0.1097122302160088	-0.1097122302160088	-0.217625899280664	0.0	0.0	-0.10383049217910797	0.0	0.0	-0.14064403223315677	0.0	-0.13627320206900065	-0.04329330485623641	0.0	0.0	Riboflavin	Uracil-e0
PAN##Uracil-e0##Blautia_coccoides_YL58	-66.69117596054707	-66.98074430480241	-0.29445807453648837	0.015127963166010049	-75.52146100616372	-75.52146100616372	-75.52146100616372	-75.6165650366225	-12.165428977157957	-12.165428977175623	-61.72561370770052	-12.16542897721327	-12.165428977209219	-70.26331583522648	-12.165428977223074	-68.75654589923543	-30.14413968376977	-12.165428977192546	-12.165428977194265	PAN	Uracil-e0
Puryvate##Uracil-e0##Blautia_coccoides_YL58	0.1312949640297591	0.13129496402943092	0.13129496402876642	0.13129496402877033	0.13129496402867652	0.13129496402867652	0.13129496402867652	0.13129496402866503	0.0	0.0	0.06264153660375017	0.0	0.0	0.07032201611625281	0.0	0.06813660103420725	0.021646652427990763	0.0	0.0	Puryvate	Uracil-e0
N-acetylneuraminate (as sialic residue)##Uracil-e0##Blautia_coccoides_YL58	0.4028776978412662	0.40287769783991123	-1.9985169280671173	-2.009665220905393	0.7104316546760728	0.7104316546760728	0.7104316546760728	0.7104316546760803	0.0	0.0	0.3389507802534732	0.0	0.0	0.3696413667651601	0.0	0.3581539285134097	0.11378368583957403	0.0	0.0	N-acetylneuraminate (as sialic residue)	Uracil-e0
Thiamin-e0##L-Alanine-e0##Blautia_coccoides_YL58	-0.9999999999950194	-0.999999999996051	-1.0000000000002376	-1.0000000000001799	-1.0000000000012619	-1.0000000000012619	-1.0000000000012619	-1.0000000000012539	-1.0000000000016054	-1.0000000000004088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Alanine-e0
Folate-e0##L-Alanine-e0##Blautia_coccoides_YL58	1.0000000000027915	1.0000000000000395	-0.9251332485155817	-0.9149256187550877	0.9999999999998903	0.9999999999998903	0.9999999999998903	0.999999999999931	0.9999999999993939	1.0000000000004163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Alanine-e0
PAN##L-Alanine-e0##Blautia_coccoides_YL58	-53.034440076096516	-53.0344400752304	0.426155470720654	0.14269147333823087	-53.034440072690835	-53.034440072690835	-53.034440072690835	-53.034440072681704	-53.034440072650135	-53.03444007271631	-53.05016392527146	-53.03444007278889	-53.03444007242033	-185.04662786999046	-335.6712865426695	-53.9365946809292	-47.30329670694513	-51.53444007272272	-51.53444007272474	PAN	L-Alanine-e0
Thiamin-e0##L-Cysteine-e0##Blautia_coccoides_YL58	1.0000000000006928	1.00000000000055	0.9999999999999719	0.9999999999999725	0.9999999999998238	0.9999999999998238	0.9999999999998238	0.999999999999843	0.999999999999764	0.9999999999999352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Cysteine-e0
PAN##L-Cysteine-e0##Blautia_coccoides_YL58	-7.397459505385944	-7.397459505265569	-0.0013377291747293009	0.006845460743566326	-7.397459504911581	-7.397459504911581	-7.397459504911581	-7.397459504910347	-7.397459504904686	-7.39745950491351	-7.397459504911965	-7.397459504921827	-7.397459504856663	-7.397459504924831	-7.397459504924709	-7.3974595049153	-7.397459504915137	-7.3974595049138685	-7.397459504914645	PAN	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Blautia_coccoides_YL58	1.0000000000011537	1.0000000000008982	0.9999999999998886	0.9999999999998873	0.9999999999996284	0.9999999999996284	0.9999999999996284	0.9999999999996468	0.9999999999995091	0.9999999999997994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Blautia_coccoides_YL58	-12.972744790966109	-12.972744790755197	0.006778066664904376	0.014729439713855881	-12.972744790134904	-12.972744790134904	-12.972744790134904	-12.972744790132795	-12.972744790123162	-12.972744790138437	-17.974480661648503	-12.972744790157696	-12.972744790060132	-10.535783965963105	-12.972744790162727	-3.750256350248859	-27.41140269641506	-12.972744790142706	-12.972744790142775	PAN	L-Tyrosine-e0
Thiamin-e0##Inosine-e0##Blautia_coccoides_YL58	2.0000000000034386	2.0000000000027063	1.9999999999997475	1.9999999999997693	1.9999999999990088	1.9999999999990088	1.9999999999990088	1.999999999999095	1.999999999998752	1.9999999999996012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Inosine-e0
Riboflavin##Inosine-e0##Blautia_coccoides_YL58	3.0000000000064664	3.000000000006546	2.9999999999996834	2.9999999999997113	2.9999999999997704	2.9999999999997704	2.9999999999997704	2.999999999999876	2.9999999999999525	2.999999999999848	3.0056623034726515	2.999999999999743	3.000000000000232	2.9791103899700713	2.9999999999996123	2.9024784494386373	2.9701669054224813	2.999999999999719	0.0	Riboflavin	Inosine-e0
PAN##Inosine-e0##Blautia_coccoides_YL58	-37.673818986488804	-37.67381898587439	0.2058649214448472	0.11534475086375642	-37.67381898406908	-37.67381898406908	-37.67381898406908	-37.6738189840617	-37.67381898403731	-37.67381898408167	-34.97109842267191	-37.67381898412363	-37.67381898388183	-46.30299564193705	-37.67381898414458	-78.17226905669273	-50.06281489624157	-37.67381898407837	-34.673818984107186	PAN	Inosine-e0
Spermidine-e0##NH3-e0##Blautia_coccoides_YL58	0.9442446043555742	0.9442446043652625	0.9442446043120227	0.9442446043121573	0.9442446043187168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	NH3-e0
Thiamin-e0##NH3-e0##Blautia_coccoides_YL58	-7.091726618894023	-7.091726618853217	-7.0917266186902825	-7.091726618690276	-7.091726618648537	-7.091726618648537	-7.091726618648537	-7.45143884886556	-9.39181286542199	-8.49095022621672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	NH3-e0
L-Lactate-e0##NH3-e0##Blautia_coccoides_YL58	0.31474820145777854	0.314748201453928	0.3147482014376456	0.31474820143760623	0.3147482014483421	0.3147482014483421	0.3147482014483421	0.3147482014486729	0.2046783625839113	0.23755656109536225	0.2538732174884619	0.0	0.0	0.2862062773610793	0.17543859649802432	0.34177837240555814	0.19941168666578887	0.2714932126781338	0.2714932126782182	L-Lactate-e0	NH3-e0
Folate-e0##NH3-e0##Blautia_coccoides_YL58	-8.424460431759988	-8.424460431652271	66.93167347995096	67.02775869000773	-7.886690647471494	-7.886690647471494	-7.886690647471494	-8.06654676258118	-10.491228070140922	-9.766968325797425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	NH3-e0
O2-e0##NH3-e0##Blautia_coccoides_YL58	-0.8956834536996405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	NH3-e0
Riboflavin##NH3-e0##Blautia_coccoides_YL58	-3.548561151439455	-3.548561151443367	-3.548561151064586	-3.548561151064212	-3.548561151067977	-3.548561151067977	-3.548561151067977	-4.088129496391762	-3.7076023391732638	-3.8212669683126856	-3.8776759804150727	-2.9999999999782454	-3.000000000020657	-4.116204481654355	-3.6842105262864515	-4.3329356523301605	-3.777705577940815	-4.058823529390717	0.0	Riboflavin	NH3-e0
PAN##NH3-e0##Blautia_coccoides_YL58	2093.8858341954437	2093.4379924347895	0.8120404075156314	-1.8562281690071893	2078.504224529794	2078.504224529794	2078.504224529794	2078.0287043770804	2188.9754276610206	2151.868209204707	2126.790195492597	2545.7209239439203	2545.7209239229255	2084.6340178187966	2263.0840774757953	1993.6834990723403	2224.2577395055405	2107.5159398122155	2103.457116282897	PAN	NH3-e0
Puryvate##NH3-e0##Blautia_coccoides_YL58	-0.3435251798879827	-0.3435251798776107	-0.34352517985677755	-0.34352517985672915	-0.3435251798542104	-0.3435251798542104	-0.3435251798542104	-0.3435251798538643	-0.57309941519977	-0.5045248868768216	-0.4704930035427955	-1.0000000000036353	-0.9999999999770008	-0.44189775916155255	-0.6578947368454444	-0.33353217382475	-0.6111472110186623	-0.4705882352945286	-0.4705882352942884	Puryvate	NH3-e0
N-acetylneuraminate (as sialic residue)##NH3-e0##Blautia_coccoides_YL58	-0.9856115107814397	-0.9856115107389163	74.37052240080295	74.46660761086052	-0.4478417266175464	-0.4478417266175464	-0.4478417266175464	-0.4478417266176751	-1.690058479518597	-1.3190045248937714	-1.1348594027414944	-4.000000000033085	-3.9999999998890585	-1.0663856571380381	-2.201754385990238	-0.49677168293213014	-1.9560302117739892	-1.2171945701450537	-1.217194570144508	N-acetylneuraminate (as sialic residue)	NH3-e0
Spermidine-e0##Acetate-e0##Blautia_coccoides_YL58	-0.43345323739002517	-0.4334532373850025	-0.43345323741248953	-0.43345323741237224	-0.43345323740895797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Blautia_coccoides_YL58	-1.4550359713201053	-1.4550359712990708	-1.4550359712149055	-1.4550359712150152	-1.4550359711932215	-1.4550359711932215	-1.4550359711932215	-1.6708633093232255	-1.3918128654600206	-0.4909502262291818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Acetate-e0
L-Lactate-e0##Acetate-e0##Blautia_coccoides_YL58	0.18884892087301647	0.18884892087102859	0.18884892086262597	0.18884892086262042	0.18884892086821012	0.18884892086821012	0.18884892086821012	0.18884892086839924	0.20467836257827082	0.23755656109040071	0.2168338267869016	0.6176470588246874	0.0	0.20498081941456803	0.43859649123004557	0.19831333796652093	0.298128882760211	0.2714932126735957	0.2714932126736424	L-Lactate-e0	Acetate-e0
Folate-e0##Acetate-e0##Blautia_coccoides_YL58	-0.654676259046932	-0.6546762589913068	38.2651124084273	38.290363917253174	-0.7320143884835809	-0.7320143884835809	-0.7320143884835809	-0.839928057549193	-0.4912280701586409	0.2330316742066576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Blautia_coccoides_YL58	0.26258992781871576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Riboflavin##Acetate-e0##Blautia_coccoides_YL58	0.670863309166815	0.670863309164705	0.6708633093603631	0.6708633093603543	0.6708633093584699	0.6708633093584699	0.6708633093584699	0.3471223021644128	0.2923976608234452	0.1787330316811952	0.25037448455969785	-1.1352941176410438	0.9999999999887496	0.20057480431175886	-0.7105263157787676	0.22657798195935144	-0.1627026427406298	-0.05882352940133138	0.0	Riboflavin	Acetate-e0
PAN##Acetate-e0##Blautia_coccoides_YL58	1081.24223689414	1081.3735318406077	0.5781727210009362	-0.12305702569475019	1083.5211973930864	1083.5211973930864	1083.5211973930864	1083.2358853014891	1067.280336467202	1030.1731180095185	1066.2159231064732	404.8110654475992	1427.025832735696	1096.7955781528658	720.4337165738134	1109.5915119165136	947.9322493952596	991.0708486168584	991.0120250874718	PAN	Acetate-e0
Puryvate##Acetate-e0##Blautia_coccoides_YL58	0.39388489206982663	0.39388489207517907	0.39388489208593863	0.39388489208597427	0.3938848920872897	0.3938848920872897	0.3938848920872897	0.3938848920874695	0.4269005847975911	0.4954751131226349	0.45225341014622494	1.2882352941167396	0.0	0.39971259785024127	0.8552631578934973	0.3867110090261234	0.5813513213753433	0.52941176470571	0.5294117647058209	Puryvate	Acetate-e0
N-acetylneuraminate (as sialic residue)##Acetate-e0##Blautia_coccoides_YL58	1.208633093530223	1.2086330935521943	40.128421760939105	40.15367326976544	1.1312949640293428	1.1312949640293428	1.1312949640293428	1.1312949640292633	1.3099415204739608	1.6809954751099019	1.447124616539833	5.970588235287518	-0.9999999999376357	1.101053398952919	3.4956140350787943	1.0327117141077111	2.0558210482511696	1.7828054298600542	1.782805429860331	N-acetylneuraminate (as sialic residue)	Acetate-e0
PAN##L-Asparagine-e0##Blautia_coccoides_YL58	-16.661009646937465	-16.661009646663803	0.08018414982695288	0.17394366320246382	-16.66100964586033	-16.66100964586033	-16.66100964586033	-16.661009645858517	-16.661009645846814	-16.661009645864706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Blautia_coccoides_YL58	-0.7060625360155195	-0.7060625360040843	-0.00012768173356258984	0.0006533761177440176	-0.70606253597022	-0.70606253597022	-0.70606253597022	-0.7060625359700788	-0.7060625359697734	-0.7060625359704468	-0.7060625359701329	-0.7060625359714832	-0.7060625359687325	-0.7060625359715721	-0.7060625359718543	-0.7060625359704065	-0.7060625359702043	-0.7060625359704317	-0.7060625359704434	PAN	Ca2+-e0
PAN##Cu2+-e0##Blautia_coccoides_YL58	-0.7060625360149883	-0.7060625360035813	-0.00012768173356315847	0.0006533761177437245	-0.7060625359696887	-0.7060625359696887	-0.7060625359696887	-0.7060625359696127	-0.7060625359691732	-0.7060625359699093	-0.7060625359697278	-0.7060625359708464	-0.7060625359665453	-0.7060625359710777	-0.7060625359713872	-0.7060625359698167	-0.7060625359696695	-0.7060625359698216	-0.7060625359695031	PAN	Cu2+-e0
PAN##Fe2+-e0##Blautia_coccoides_YL58	-1.7060625360717143	-1.7060625360439805	-0.000308518029298378	0.001578756072709355	-1.7060625359623989	-1.7060625359623989	-1.7060625359623989	-1.7060625359622295	-1.7060625359615507	-1.706062535963162	-1.7060625359622148	-1.7060625359652044	-1.7060625359524482	-1.7060625359652932	-1.7060625359663442	-1.7060625359634025	-1.7060625359628356	-1.7060625359634096	-1.7060625359633812	PAN	Fe2+-e0
PAN##K+-e0##Blautia_coccoides_YL58	-0.7060625359984367	-0.7060625359859246	-0.025960789183507506	0.3081140286519657	-0.7060625359380663	-0.7060625359380663	-0.7060625359380663	-0.7060625359385544	-0.7060625359357992	-0.706062535935712	-75.71331065085035	-0.7060625359723738	-0.7060625360372695	-15.123587848016172	-0.7060625359710071	34.5693726393817	-21.30151238511686	-0.706062535970675	-0.7060625359710865	PAN	K+-e0
L-Lactate-e0##L-Lactate-e0##Blautia_coccoides_YL58	-0.9999999999999996	-1.0000000000000016	-0.9999999999999996	-1.0000000000000004	-1.000000000000001	-1.000000000000001	-1.000000000000001	-0.9999999999999991	-1.0	-0.9999999999999996	-0.9999999999999986	-1.0000000000000007	-1.0000000000000009	-0.9999999999999981	-1.0	-0.9999999999999991	-1.0	-1.0	-0.9999999999999998	L-Lactate-e0	L-Lactate-e0
PAN##L-Methionine-e0##Blautia_coccoides_YL58	-14.248894122203776	-14.248894121972233	-0.0025767172312389374	0.013185641000363632	-14.248894121292237	-14.248894121292237	-14.248894121292237	-14.248894121289416	-14.248894121280987	-14.24889412129685	-14.248894121289352	-14.248894121314988	-14.248894121245085	-14.248894121317523	-14.24889412132158	-14.24889412129441	-14.248894121288217	-14.248894121296928	-14.248894121296855	PAN	L-Methionine-e0
Spermidine-e0##Succinate-e0##Blautia_coccoides_YL58	1.321942446081256	1.3219424460907074	1.3219424460386457	1.321942446038806	1.321942446045251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Succinate-e0
Thiamin-e0##Succinate-e0##Blautia_coccoides_YL58	-5.728417266371462	-5.7284172663314745	-5.728417266172179	-5.728417266172225	-5.728417266131222	-5.728417266131222	-5.728417266131222	-6.232014388434493	-6.783625730922498	-9.321266968297346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Succinate-e0
L-Lactate-e0##Succinate-e0##Blautia_coccoides_YL58	0.44064748203282555	0.4406474820290475	0.4406474820131287	0.4406474820131041	0.44064748202365095	0.44064748202365095	0.44064748202365095	0.4406474820239754	0.4093567251563186	0.3167420814574416	0.3481145675115602	0.0	0.0	0.32610830492659676	0.17543859649852206	0.47545897784344865	0.3187371558810607	0.3619909502347549	0.3619909502348388	L-Lactate-e0	Succinate-e0
Folate-e0##Succinate-e0##Blautia_coccoides_YL58	-7.194244604419192	-7.194244604313841	66.47848771025762	66.55733464061763	-7.041366906464206	-7.041366906464206	-7.041366906464206	-7.293165467616978	-7.982456140317852	-10.022624434394423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Succinate-e0
O2-e0##Succinate-e0##Blautia_coccoides_YL58	-2.053956834984197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Succinate-e0
Riboflavin##Succinate-e0##Blautia_coccoides_YL58	-3.7679856118627417	-3.7679856118664525	-3.7679856114961385	-3.7679856114958663	-3.767985611499563	-3.767985611499563	-3.767985611499563	-4.52338129495275	-4.41520467835416	-4.095022624421092	-4.203481790494623	-2.999999999976935	-3.000000000022248	-4.271822389157319	-3.684210526284424	-4.854290013539192	-4.2430749078810255	-4.411764705861066	0.0	Riboflavin	Succinate-e0
PAN##Succinate-e0##Blautia_coccoides_YL58	2047.0624465143908	2046.0354680638195	0.1572681673068906	-2.032296558720483	2041.7900824697015	2041.7900824697015	2041.7900824697015	2041.1243542560703	2072.664392646971	2177.1917685898907	2138.9922866230377	2713.436061338644	2713.436061316201	2188.065790752552	2430.799214870631	1944.8921981859908	2198.715730499881	2128.662749163713	2124.2509844579254	PAN	Succinate-e0
Puryvate##Succinate-e0##Blautia_coccoides_YL58	-0.08093525182978056	-0.08093525181963862	-0.0809352517992695	-0.08093525179921343	-0.08093525179673937	-0.08093525179673937	-0.08093525179673937	-0.08093525179639731	-0.14619883040481194	-0.3393665158360968	-0.27393247349467414	-1.0000000000038685	-0.9999999999754091	-0.3640888054095397	-0.6578947368456851	-0.07285499322041496	-0.37846254604862706	-0.29411764705923854	-0.29411764705899457	Puryvate	Succinate-e0
N-acetylneuraminate (as sialic residue)##Succinate-e0##Blautia_coccoides_YL58	-0.1798561150985034	-0.17985611505693264	73.49287619945454	73.5717231298154	-0.026978417265301338	-0.026978417265301338	-0.026978417265301338	-0.026978417265432087	-0.3801169590520552	-1.4253393665228373	-1.0712784524811527	-5.000000000035259	-4.999999999881332	-1.6573898745957387	-3.2017543859920585	-0.12654547719120615	-1.7329441523160047	-1.2895927601903976	-1.2895927601898414	N-acetylneuraminate (as sialic residue)	Succinate-e0
PAN##Cl--e0##Blautia_coccoides_YL58	-0.7060625360149506	-0.7060625360034805	-0.000127681733563532	0.0006533761177427294	-0.7060625359697789	-0.7060625359697789	-0.7060625359697789	-0.7060625359696381	-0.7060625359691513	-0.7060625359700181	-0.706062535969543	-0.7060625359706397	-0.7060625359635715	-0.7060625359711655	-0.7060625359712379	-0.7060625359701487	-0.706062535969816	-0.7060625359702143	-0.7060625359702316	PAN	Cl--e0
PAN##Mg-e0##Blautia_coccoides_YL58	-0.7060625360149582	-0.7060625360034891	-0.0001276817335632678	0.0006533761177434266	-0.7060625359697753	-0.7060625359697753	-0.7060625359697753	-0.7060625359696344	-0.7060625359692638	-0.7060625359700854	-0.7060625359696187	-0.7060625359710982	-0.7060625359649257	-0.7060625359711352	-0.7060625359715991	-0.7060625359700479	-0.7060625359698365	-0.7060625359701892	-0.7060625359701856	PAN	Mg-e0
Thiamin-e0##L-Serine-e0##Blautia_coccoides_YL58	1.0000000000071754	1.0000000000056333	0.9999999999994967	0.9999999999994643	0.9999999999978708	0.9999999999978708	0.9999999999978708	0.9999999999979111	0.9999999999972939	0.9999999999988929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Serine-e0
Folate-e0##L-Serine-e0##Blautia_coccoides_YL58	-0.9999999999959774	-1.000000000000051	-3.8456455771530202	-3.855763685260522	-1.0000000000003841	-1.0000000000003841	-1.0000000000003841	-1.00000000000032	-1.0000000000012368	-0.9999999999998695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Serine-e0
PAN##L-Serine-e0##Blautia_coccoides_YL58	-79.4706532799362	-79.47065327864875	-0.44759999931208166	-0.16662200173932606	-79.47065327486908	-79.47065327486908	-79.47065327486908	-79.47065327485178	-79.47065327481053	-79.47065327489439	-30.797811263655856	-79.47065327496645	-79.47065327421369	60.50518433222689	203.16619319482606	-81.32620760568791	-121.98495053602957	-80.97065327488792	-80.97065327488791	PAN	L-Serine-e0
Folate-e0##Folate-e0##Blautia_coccoides_YL58	-1.0000000000000009	-1.0000000000000002	-1.0000000000000007	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0000000000000002	-0.9999999999999991	-1.000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Folate-e0
Spermidine-e0##CO2-e0##Blautia_coccoides_YL58	-2.6223021582461143	-2.622302158239321	-2.6223021582765234	-2.62230215827642	-2.6223021582717836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	CO2-e0
Thiamin-e0##CO2-e0##Blautia_coccoides_YL58	-6.6366906476137935	-6.636690647585362	-6.636690647471484	-6.636690647471468	-6.636690647441847	-6.636690647441847	-6.636690647441847	-6.780575539529099	-5.391812865448626	-2.321266968307156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	CO2-e0
L-Lactate-e0##CO2-e0##Blautia_coccoides_YL58	0.12589928058877978	0.12589928058609998	0.12589928057471908	0.12589928057469169	0.12589928058230299	0.12589928058230299	0.12589928058230299	0.12589928058254776	0.2046783625799375	0.31674208145343924	0.1491130335390311	0.0	0.0	0.12287238247359665	0.1754385964956992	0.1894134865991275	0.17776593011031858	0.3619909502310073	0.3619909502310471	L-Lactate-e0	CO2-e0
Folate-e0##CO2-e0##Blautia_coccoides_YL58	-4.769784172735473	-4.769784172660227	47.9086154519951	47.971555174945124	-5.15467625898542	-5.15467625898542	-5.15467625898542	-5.226618705029947	-3.491228070153237	-1.022624434390823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	CO2-e0
O2-e0##CO2-e0##Blautia_coccoides_YL58	0.841726618382074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	CO2-e0
Riboflavin##CO2-e0##Blautia_coccoides_YL58	-2.2194244606833724	-2.2194244606862252	-2.219424460421454	-2.2194244604212083	-2.219424460423856	-2.219424460423856	-2.219424460423856	-2.4352517985534616	-2.7076023391755135	-3.095022624425678	-2.515505058773536	-1.9999999999843903	-2.0000000000140785	-2.479202291605854	-2.6842105262958245	-2.7387125976982225	-2.693287127392331	-3.411764705869557	0.0	Riboflavin	CO2-e0
PAN##CO2-e0##Blautia_coccoides_YL58	1463.0888402118817	1463.5097034974817	0.640253544949946	-1.1075709627391976	1474.1980857362455	1474.1980857362455	1474.1980857362455	1474.007877675052	1394.6011927811053	1268.1230678946772	1541.646398790384	1787.7063509966783	1787.7063509820239	1589.75525361262	1505.0695045280336	1482.4360516669237	1501.3002014947217	1202.9330388226037	1199.5212741167836	PAN	CO2-e0
Puryvate##CO2-e0##Blautia_coccoides_YL58	0.2625899280353158	0.2625899280425541	0.2625899280571221	0.2625899280571573	0.26258992805894915	0.26258992805894915	0.26258992805894915	0.26258992805919334	0.4269005847983995	0.6606334841635058	0.31100718422494983	0.0	0.0	0.23960114581156	0.342105263155633	0.36935629885672316	0.346643563703727	0.7058823529409434	0.7058823529410853	Puryvate	CO2-e0
N-acetylneuraminate (as sialic residue)##CO2-e0##Blautia_coccoides_YL58	-0.19424460430941434	-0.19424460427969406	52.484155020332764	52.547094743283346	-0.5791366906464214	-0.5791366906464214	-0.5791366906464214	-0.5791366906465263	0.3099415204762366	1.57466063348017	-0.31715290728312356	-2.000000000023381	-1.9999999999226872	-0.7405580797135874	-0.20175438598191328	-0.058511762425079036	-0.17789921643528311	1.710407239813837	1.7104072398141583	N-acetylneuraminate (as sialic residue)	CO2-e0
O2-e0##O2-e0##Blautia_coccoides_YL58	-0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	O2-e0
Spermidine-e0##Urea-e0##Blautia_coccoides_YL58	-0.9999999999999806	-0.9999999999999745	-1.0000000000000036	-0.9999999999999999	-0.9999999999999937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Urea-e0
PAN##Urea-e0##Blautia_coccoides_YL58	1.0000000000684492	1.0000000000509854	-0.13320697265346385	-0.061632766653887554	0.9999999999987189	0.9999999999987189	0.9999999999987189	0.9999999999992989	0.9999999999994614	1.0000000000001028	-16.81805749582889	0.9999999999930677	0.9999999999543377	-12.635237138483678	0.9999999999955128	2.215590934312456	27.547143970383495	0.9999999999916	0.9999999999916739	PAN	Urea-e0
PAN##L-Phenylalanine##Blautia_coccoides_YL58	-19.790702066813505	-19.790702066492027	-0.0035788772515595686	0.018313918986287044	-19.7907020655473	-19.7907020655473	-19.7907020655473	-19.790702065543467	-19.7907020655318	-19.790702065554093	-19.790702065543677	-19.790702065577467	-19.79070206541594	-19.790702065583897	-19.790702065592022	-19.790702065554427	-19.79070206554749	-19.790702065557248	-19.790702065557472	PAN	L-Phenylalanine
