	0.0000-0.0000	0.0000-0.0020	0.0084-0.0085	0.0085-0.0251	0.0252-0.0332	0.0332-0.0333	0.0465-0.0466	0.0490-0.0491	0.0491-0.0747	0.0749-0.0753	0.0753-0.0754	0.0755-0.0790	0.0790-0.0806	0.0809-0.0810	0.0810-0.0813	0.0813-0.0818	0.0818-0.0843	0.0867-0.1090	0.1090-0.1098	0.1134-0.1135	0.1135-0.1226	0.1226-0.1235	0.1235-0.1238	0.1238-0.1243	0.1514-0.1515	0.1515-0.1515	0.1516-0.1571	0.1571-0.1574	0.1580-0.1895	0.1916-0.2233	0.2233-0.2234	0.2234-0.2267	0.2496-0.2496	0.2496-0.2535	0.2611-0.4877	0.4877-0.4877	0.4877-0.4924	0.4942-0.5557	0.5557-0.5575	0.5575-0.5699	0.5699-0.5955	0.6228-0.6687	0.6688-0.7125	0.7125-0.8888	0.8888-1.1439	1.1439-3.4316	3.4316-20.0000	Source	Target
PAN##Cl--e0##Muribaculum_intestinale_YL27	-0.9241112603243381	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603337248	-0.9241112603337248	-0.924111260322134	-0.924111260322134	-0.9241112603191536	-0.9241112603191536	-0.9241112603191536	-0.9241112603191536	-0.9241112603206253	-0.9241112603156764	-0.9241112603162912	-0.9241112603187988	-0.9241112603187988	-0.9241112603187988	-0.9241112603187988	-0.9241112603187988	-0.924111260307717	-0.9241112603210373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Cl--e0
PAN##Mg-e0##Muribaculum_intestinale_YL27	-0.924111260324689	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603251102	-0.9241112603343368	-0.9241112603343368	-0.9241112603228095	-0.9241112603228095	-0.9241112603200087	-0.9241112603200087	-0.9241112603200087	-0.9241112603200087	-0.9241112603213115	-0.9241112603164785	-0.9241112603171591	-0.9241112603196333	-0.9241112603196333	-0.9241112603196333	-0.9241112603196333	-0.9241112603196333	-0.9241112603086677	-0.9241112603206063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Mg-e0
Sucrose##Sucrose##Muribaculum_intestinale_YL27	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-1.000000000000001	-1.0000000000000007	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.000000000000001	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999999	-1.0000000000000007	-1.0000000000000013	-1.0000000000000009	-1.0000000000000002	-0.9999999999999991	-1.0000000000000002	-0.9999999999999993	-0.9999999999999991	-0.9999999999999994	-0.9999999999999989	-0.9999999999999993	-0.9999999999999993	Sucrose	Sucrose
PAN##L-Phenylalanine##Muribaculum_intestinale_YL27	-22.280195972292976	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.280195972522435	-22.280195972522435	-22.280195972250734	-22.280195972250734	-22.280195972185805	-22.280195972185805	-22.280195972185805	-22.280195972185805	-22.280195972217435	-22.280195972103378	-22.280195972116644	-22.28019597217685	-22.28019597217685	-22.28019597217685	-22.28019597217685	-22.28019597217685	-22.280195971922502	-22.280195972192324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Phenylalanine
PAN##L-Proline##Muribaculum_intestinale_YL27	-26.584324739669054	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.584324739680348	-26.58432473994837	-26.58432473994837	-26.584324739619163	-26.584324739619163	-26.58432473953636	-26.58432473953636	-26.58432473953636	-26.58432473953636	-26.5843247395752	-26.584324739435885	-26.584324739452406	-26.584324739525098	-26.584324739525098	-26.584324739525098	-26.584324739525098	-26.584324739525098	-26.584324739223383	-26.58432473954772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Proline
PAN##L-Serine##Muribaculum_intestinale_YL27	-41.36883445550357	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.368834456196716	-41.368834456196716	-41.36883445537438	-41.36883445537438	-41.368834455104356	-41.368834455104356	-41.368834455104356	-41.368834455104356	595.9802030508033	-119.41828639732786	-119.41828639739963	-119.41828639769233	-119.41828639769233	-119.41828639769233	-119.41828639769233	-119.41828639769233	-3173.8419324399774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Serine
PAN##L-Threonine##Muribaculum_intestinale_YL27	-74.99313011412507	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011415876	-74.99313011492201	-74.99313011492201	-74.9931301139918	-74.9931301139918	-74.99313011375308	-74.99313011375308	-74.99313011375308	-74.99313011375308	-74.99313011386242	-74.99313011347454	-74.99313011352093	-74.99313011372111	-74.99313011372111	-74.99313011372111	-74.99313011372111	-74.99313011372111	-74.99313011283778	-74.99313011376603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Threonine
PAN##L-Tyrosine##Muribaculum_intestinale_YL27	-17.083554956657373	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495666665	-17.08355495686837	-17.08355495686837	-17.083554956624386	-17.083554956624386	-17.083554956546227	-17.083554956546227	-17.083554956546227	-17.083554956546227	-17.08355495657348	-17.083554956480633	-17.083554956493895	-17.08355495653637	-17.08355495653637	-17.08355495653637	-17.08355495653637	-17.08355495653637	-17.083554956332154	-17.08355495657744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Tyrosine
Folate##Folate##Muribaculum_intestinale_YL27	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000004	-1.0000000000000004	-1.0000000000000016	-1.0000000000000016	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999998	-0.9999999999999993	-0.9999999999999996	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999988	-1.0000000000000016	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	-1.0	-1.0000000000000002	-0.9999999999999992	-1.0000000000000002	-1.0000000000000486	-0.9999999999999281	-1.0000000000000642	-0.9999999999999815	-0.9999999999999238	-1.0000000000000875	-1.0000000000000029	-1.0000000000000029	Folate	Folate
Riboflavin##Riboflavin##Muribaculum_intestinale_YL27	-0.9999999999999994	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999991	-0.9999999999999991	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0000000000000007	-1.0000000000000016	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000009	-1.000000000000001	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999859	-1.000000000000005	-0.9999999999999967	-1.0000000000000675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Riboflavin
PAN##PAN##Muribaculum_intestinale_YL27	-1.0000000000001044	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000815	-1.0000000000000524	-1.0000000000000524	-0.9999999999997978	-0.9999999999997978	-1.0000000000001148	-1.0000000000001148	-1.0000000000001148	-1.0000000000001148	-1.0000000000001408	-0.9999999999999485	-0.9999999999999495	-0.9999999999999402	-0.9999999999999402	-0.9999999999999402	-0.9999999999999402	-0.9999999999999402	-0.99999999999934	-1.0000000000002234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	PAN
PAN##Asparagine##Muribaculum_intestinale_YL27	-28.989573168502133	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	1939.9797757101876	1939.9797757101876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Asparagine
Neu5Ac-e0##Glutamine##Muribaculum_intestinale_YL27	1.0962199312719927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000006	1.0000000000011446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.000000000016003	-5.000000000019587	-5.000000000014134	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	Glutamine
Sucrose##Glutamine##Muribaculum_intestinale_YL27	0.4226804123711646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9999999999957696	-2.9999999999976765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.000000000042002	-11.000000000048491	-11.000000000021696	-2.9999999999694595	-2.9999999999771783	-2.999999999941274	-3.000000000009338	-3.000000000009338	Sucrose	Glutamine
Folate##Glutamine##Muribaculum_intestinale_YL27	2.372279495991167	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000568	2.000000000000165	2.000000000000165	2.000000000000496	2.000000000000496	2.000000000000095	2.000000000000095	2.000000000000095	2.000000000000095	2.0000000000009726	7.66666666664773	7.666666666652125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684.9463230391751	684.9463230402146	684.9463230417448	-900.9045956442436	-900.9045956340472	-900.9045956411119	-900.9045956276907	-900.9045956276907	Folate	Glutamine
Riboflavin##Glutamine##Muribaculum_intestinale_YL27	0.5578465063001222	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999998154	0.9999999999983218	0.9999999999983218	0.9999999999999477	0.9999999999999477	0.9999999999996613	0.9999999999996613	0.9999999999996613	0.9999999999996613	0.9999999999993907	-0.33333333333215476	-0.3333333333326401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Glutamine
PAN##Glutamine##Muribaculum_intestinale_YL27	-124.19671663290515	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189156509	-65.64170189228349	-65.64170189228349	-65.64170189142479	-65.64170189142479	-65.64170189118784	-65.64170189118784	-65.64170189118784	-65.64170189118784	-65.64170189128502	-781.040191335973	-781.0401913364378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Glutamine
Putrescine-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	0.05882352941238847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8000000000051507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	XAN-e0
Spermidine-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	-1.8235294117649261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000146936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	XAN-e0
Folate-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	-2.411764705883607	1.0000000000012226	1.0000000000005795	0.9999999999964642	1.0000000000006906	0.9999999999981699	0.9999999999994714	0.9999999999982604	0.9999999999986723	0.9999999999992716	0.9999999999985628	0.9999999999970782	-0.39999999999998703	0.9999999999956529	0.9999999999956529	0.999999999998791	0.9999999999988723	0.9999999999962449	-36.723190406470096	-36.723190407431574	-36.723190407431574	-36.723190407431574	-36.723190407431574	-36.72319040766518	-36.7231904057137	-36.72319040672851	-36.72319040779485	-36.72319040419504	-36.72319040419504	-36.72319040419504	-36.72319040419504	-36.723190408895604	-36.72319040943854	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	-36.723190399268724	Folate-e0	XAN-e0
Riboflavin##XAN-e0##Flavonifractor_plautii_YL31	0.0	1576.791856865554	-57.58478561417942	-57.5847856141879	-57.58478561433693	-57.5847856139504	-57.584785613544064	-57.584785613876086	-57.58478561412835	-57.58478561403759	-57.58478561395079	-57.58478561402952	-57.584785613956754	166.11652719323675	-56.584785613736145	-56.584785613736145	-56.58478561414539	-56.58478561415737	-56.58478561348856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	XAN-e0
Puryvate##XAN-e0##Flavonifractor_plautii_YL31	0.0	-0.2941176470581383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000000148313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	XAN-e0
Putrescine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	0.058823529412358896	0.0	0.0	1.0000000000017966	-0.2499999999996346	0.0	0.0	0.5000000000006339	0.0	0.0	0.0	0.0	2.0000000000087392	-1.999999999988483	-1.999999999988483	0.6666666666670358	0.6666666666670253	-0.6666666666634616	-0.9999999999782496	1.000000000001851	1.000000000001851	1.000000000001851	1.000000000001851	1.000000000024244	0.9999999999582104	1.0000000000707487	1.000000000105731	0.0	0.0	0.0	0.0	0.0	0.0	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	-0.2500000000357358	Putrescine-e0	Acetate-e0
Spermidine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	-0.8235294117649228	1.0000000000009277	1.0000000000007896	2.0000000000005937	2.0000000000006724	1.9999999999975624	1.999999999999053	0.9999999999994479	2.000000000001446	1.9999999999983011	1.0000000000003835	0.9999999999961321	6.000000000025097	-3.9999999999801346	-3.9999999999801346	2.6666666666682564	2.66666666666824	1.3333333333053592	0.9999999999244542	3.00000000000967	3.00000000000967	3.00000000000967	3.00000000000967	2.0000000001134954	4.999999999704418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	5.999999997236955	Spermidine-e0	Acetate-e0
Folate-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	-3.4117647058836567	0.0	0.0	11.000000000018078	-1.4999999999895695	1.9999999999809976	1.9999999999955853	6.500000000010838	1.9999999999850113	1.99999999999303	3.4999999999936633	3.4999999999860085	0.0	6.999999999935441	6.999999999935441	0.33333333333475745	0.333333333334664	5.666666666578693	-1099.6648960023972	85.86783486689677	85.86783486689677	85.86783486689677	85.86783486689677	1110.031763504695	-1865.4225737386673	3085.940882300834	3085.940882384413	876.6010894885766	876.6010894885766	876.6010894885766	876.6010894885766	877.2677562649747	877.2677562765244	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	-5265.531625286826	Folate-e0	Acetate-e0
Riboflavin##Acetate-e0##Flavonifractor_plautii_YL31	0.0	1539.394148757695	-94.98249372241618	-94.98249372242988	342.00275927239426	-800.5138530847694	-594.6617420860612	-594.6617420896752	342.34319529096854	-631.7610785592486	-631.7610785580996	-290.3841921752504	-290.38419217487444	268.8690898420379	-844.6374741860596	-844.6374741860596	37.445486501124556	37.44548650113701	-1347.8578282588292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Acetate-e0
Puryvate##Acetate-e0##Flavonifractor_plautii_YL31	0.0	-0.29411764705815746	0.0	0.0	0.0	1.2499999999953468	0.999999999994622	0.9999999999962597	0.0	0.9999999999982506	0.9999999999967001	0.4999999999989434	0.49999999999969097	1.000000000002571	0.0	0.0	0.6666666666668639	0.6666666666668555	1.3333333333216908	1.4999999999749185	0.5000000000002441	0.5000000000002441	0.5000000000002441	0.5000000000002441	0.0	1.4999999999540319	-0.9999999999609369	-0.999999999996655	0.0	0.0	0.0	0.0	0.0	0.0	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	1.750000001497592	Puryvate	Acetate-e0
Riboflavin##Fumarate-e0##Flavonifractor_plautii_YL31	0.0	25.591089365168987	25.59108936517064	25.591089365174234	25.5910893652438	25.59108936506644	25.59108936485877	25.59108936503505	25.59108936514395	25.59108936510168	25.591089365064892	25.591089365112836	25.59108936508148	-198.11022344234235	24.591089364983088	24.591089364983088	24.591089365181627	24.5910893651837	24.59108936486922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Fumarate-e0
Riboflavin##Succinate-e0##Flavonifractor_plautii_YL31	0.0	36.32516386068382	124.61332679230745	77.96586652966478	100.61707800697637	329.120400477375	1990.989988869466	639.99217236444	171.48970367566722	171.48970367544797	171.489703675149	171.48970367534108	171.48970367511643	-52.21160913126758	541.658558349336	541.658558349336	-119.90366216672801	-119.90366216675092	919.073823904318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Succinate-e0
Putrescine-e0##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	0.02941176470611081	0.0	0.0	-0.5000000000027667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Butyrate-e0
Spermidine-e0##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	-0.41176470588241537	0.5000000000018459	0.5000000000015336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Butyrate-e0
Folate-e0##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	-1.2058823529415397	0.5000000000056172	0.5000000000027164	-5.000000000025371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Butyrate-e0
Riboflavin##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	578.6743027941935	-238.5140184467549	-238.51401844679157	-457.00664494490707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Butyrate-e0
Puryvate##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	0.3529411764708325	0.5000000000012471	0.5000000000002951	0.5000000000003852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	Butyrate-e0
O2-e0##H2O-e0##Flavonifractor_plautii_YL31	0.0	1.9999999999994995	0.0	1.9999999999990823	-1.9999999999767526	0.9999999999908997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H2O-e0
Putrescine-e0##CO2-e0##Flavonifractor_plautii_YL31	0.0	-0.9411764705876333	-1.0000000000000084	-1.0000000000000284	-1.0000000000000762	-1.0000000000000109	0.0	-0.7500000000001509	-0.999999999999947	-0.9999999999998934	-0.9999999999998989	-0.9999999999993913	-0.9999999999993584	-1.3999999999928598	-1.6666666666690593	-1.6666666666690593	-0.9999999999964285	-0.9999999999965425	-1.3333333333334532	0.9999999999705008	-0.999999999993474	-0.999999999993474	-0.999999999993474	-0.999999999993474	-1.0000000000381537	-1.0000000000166154	-0.9999999999715956	-0.9999999999577165	-1.0000000000106264	-1.0000000000106264	-1.0000000000106264	-1.0000000000106264	-0.9999999999956714	-0.9999999999942516	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	-1.2500000000333047	Putrescine-e0	CO2-e0
Spermidine-e0##CO2-e0##Flavonifractor_plautii_YL31	0.0	-2.8235294117650582	-0.5000000000006439	-1.0000000000001699	-1.0000000000002323	-1.000000000000229	-1.9999999999918319	-1.4999999999991553	-1.0000000000003268	-1.0000000000003828	-1.0000000000001217	-2.0000000000002376	-1.9999999999949984	-2.9999999999799267	-3.6666666666711047	-3.6666666666711047	-1.9999999999872504	-1.9999999999875855	-2.333333333332385	0.0	-1.9999999999671019	-1.9999999999671019	-1.9999999999671019	-1.9999999999671019	0.0	-1.000000000118054	-2.999999999837661	-2.999999999834507	-2.9999999998331974	-2.9999999998331974	-2.9999999998331974	-2.9999999998331974	-2.9999999999783946	-2.9999999999881277	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	2.9999999974254683	Spermidine-e0	CO2-e0
