	0.0000-0.0006	0.0022-0.0057	0.0057-0.0080	0.0080-0.0094	0.0098-0.0098	0.0111-0.0116	0.0116-0.0119	0.0128-0.0128	0.0130-0.2907	0.2923-0.5403	0.5403-0.5403	0.5403-0.5444	0.5445-0.5451	0.5451-0.6525	0.6525-0.6552	0.6552-0.6552	0.6552-0.6553	0.6553-0.6561	0.6561-0.7058	0.7058-0.7383	0.8625-0.9004	0.9004-0.9011	0.9011-0.9018	0.9018-0.9018	0.9018-0.9028	0.9028-0.9029	0.9029-0.9041	0.9041-0.9098	0.9098-16.6776	16.6776-20.0000	Source	Target
D-Glucose-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-1.560186907686633	-2.999999999977612	2.000000000010172	2.0000000000204428	0.0	1.9999999999891611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	D-Lactate-e0
D-Mannose-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-1.5601869076867325	-2.9999999999650644	-0.49999999999788786	-0.4999999999928756	-0.6666666666526604	-0.6666666666678381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	D-Lactate-e0
D-Glucose-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0004744358226236412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018407040014416738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0024329327082819843	0.0	0.0	0.0	D-Glucose-e0	Mg-e0
Spermidine-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0004744358226256356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01227136000961815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012164663541430097	0.0	0.0	0.0	Spermidine-e0	Mg-e0
Pyruvate-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0004744358226234404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0030678400024028367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000608233177070511	0.0	0.0	0.0	Pyruvate-e0	Mg-e0
D-Mannose-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.00047443582262350376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135680004803706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006082331770703538	0.0	0.0	0.0	D-Mannose-e0	Mg-e0
Melitose-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0018977432904923256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04908544003844885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007298798124845722	0.0	0.0	0.0	Melitose-e0	Mg-e0
Folate-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.003321050758363265	-0.4944228633499895	-0.4944228633598222	-0.4944228633686089	-0.494422863378771	-0.4944228633483831	-0.4944228633438572	-0.49442286334074775	-0.4944228633391078	-0.49442286334257246	-0.4944228633474754	-0.49442286335852287	-0.49442286334611585	-0.49442286334342017	0.012271360009585262	-0.25126496851719565	-0.25126496851636465	-0.25126496851641267	-0.2512649685205179	-0.25126496852101265	-0.2512649685132028	-0.25126496851876845	-0.2512649685200856	-0.0006082331770750822	0.0	0.0	0.0	Folate-e0	Mg-e0
O2-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.004744358226238059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135680004795466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001216466354139918	0.0	0.0	0.0	O2-e0	Mg-e0
Sucrose##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0009488716452459685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0337462400264338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004865865416563785	0.0	0.0	0.0	Sucrose	Mg-e0
Thiamine##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.006167665694105386	-0.9888457267005627	-0.9888457267201255	-0.9888457267376164	-0.9888457267582331	-0.9888457266970655	-0.9888457266879405	-0.9888457266817197	-0.9888457266784856	-0.9888457266853565	-0.9888457266951513	-0.9888457267171532	-0.9888457266924349	-0.9888457266870688	0.021474880016789162	-0.5025299370344876	-0.5025299370328654	-0.5025299370329627	-0.5025299370411238	-0.5025299370421046	-0.5025299370265767	-0.502529937037646	-0.5025299370402649	-0.0030411658853595233	0.0	0.0	0.0	Thiamine	Mg-e0
Riboflavin##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.003321050758364067	-1.4832685900508054	-1.4832685900804385	-1.483268590106914	-1.4832685901378184	-1.483268590045737	-1.4832685900318971	-1.483268590022656	-1.4832685900178313	-1.483268590028116	-1.4832685900426175	-1.4832685900751597	-1.4832685900386122	-1.483268590030705	0.009203520007181642	-0.7537949055518389	-0.7537949055494122	-0.7537949055495566	-0.7537949055618933	-0.7537949055633812	-0.7537949055399098	-0.7537949055566383	-0.7537949055605945	-0.000608233177074616	-0.7060625359702494	-0.7060625359685893	-0.7060625359688153	Riboflavin	Mg-e0
D-Glucose-e0##CO2-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.9153812153046273	1.0000000000002247	0.0	0.0	0.0	0.0	0.9999999998188182	-2.0000000000661506	0.0	1.9999999999514708	-2.0000000001958886	3.999999999707434	-2.0000000001592033	-2.000000000056468	13.620093447544653	0.9999999999862487	-1.9999999999939218	-1.999999999994221	-6.0000000000876055	-6.000000000098954	-5.999999999892064	-6.000000000040908	-2.0000000000312497	0.47435513712143673	1.9999999999992273	1.999999999996986	1.999999999996576	D-Glucose-e0	CO2-e0
Pyruvate-e0##CO2-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.9153812153045893	1.0000000000001803	0.499999999994213	0.4999999999852715	0.3333333333222538	0.3333333333224444	0.49999999996878314	0.0	0.33333333333311	0.6666666666585569	0.0	0.9999999999512058	0.0	0.0	2.6033489079241616	0.49999999999668276	0.0	0.0	-1.0000000000281681	-1.0000000000314857	-0.9999999999790145	-1.0000000000159495	0.0	0.6185887842803429	1.0000000000000275	0.9999999999993702	0.9999999999993844	Pyruvate-e0	CO2-e0
D-Mannose-e0##CO2-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.9153812153046079	1.0000000000002596	0.4999999999963929	0.49999999998779704	0.3333333333251581	0.3333333333275842	0.0	0.999999999997632	0.33333333331119813	-0.3333333333340869	1.000000000041169	-0.999999999915687	1.000000000029987	0.9999999999953636	-4.206697815846715	0.0	0.99999999998272	0.9999999999820699	1.9999999999806495	1.99999999998219	1.9999999999304638	1.9999999999685345	0.9999999999921061	0.3814112157197362	0.0	0.0	0.0	D-Mannose-e0	CO2-e0
D-Glucose-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0003359729474724002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013034992707089549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001722887551960663	0.0	0.0	0.0	D-Glucose-e0	5-Methylthio-D-ribose-e0
Pyruvate-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0003359729474724877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021724987845152723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043072188799047153	0.0	0.0	0.0	Pyruvate-e0	5-Methylthio-D-ribose-e0
D-Mannose-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0003359729474725247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004344997569028635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004307218879900281	0.0	0.0	0.0	D-Mannose-e0	5-Methylthio-D-ribose-e0
Melitose-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0013438917898866494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03475998055224211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005168662655882533	0.0	0.0	0.0	Melitose-e0	5-Methylthio-D-ribose-e0
Folate-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.002351810632306071	0.3501268217444341	0.35012682175210647	0.3501268217582422	0.3501268217661357	0.3501268217441655	0.35012682174094045	0.35012682173872733	0.3501268217375719	0.3501268217399099	0.3501268217434572	0.3501268217512225	0.3501268217426977	0.35012682174068016	-0.00868999513803828	0.17793393340825306	0.1779339334076654	0.1779339334077767	0.17793393341059938	0.1779339334109759	0.1779339334049811	0.17793393340925565	0.17793393341038166	0.0004307218879991502	0.0	0.0	0.0	Folate-e0	5-Methylthio-D-ribose-e0
O2-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0033597294747334558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004344997569024143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008614437759808311	0.0	0.0	0.0	O2-e0	5-Methylthio-D-ribose-e0
Sucrose##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0006719458949428333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023897486629667054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003445775103922012	0.0	0.0	0.0	Sucrose	5-Methylthio-D-ribose-e0
Thiamine##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0043676483171464974	0.7002536434892864	0.7002536435045498	0.7002536435167647	0.7002536435327646	0.7002536434885426	0.7002536434820403	0.700253643477613	0.7002536434753349	0.7002536434799711	0.7002536434870564	0.7002536435025224	0.7002536434855395	0.7002536434815244	-0.015207491491575522	0.35586786681657506	0.3558678668154277	0.35586786681564697	0.35586786682125704	0.35586786682200744	0.35586786681008686	0.3558678668185859	0.3558678668208254	0.002153609439965116	0.0	0.0	0.0	Thiamine	5-Methylthio-D-ribose-e0
Riboflavin##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.002351810632313784	1.0503804652338729	1.050380465256996	1.0503804652754833	1.0503804652994795	1.0503804652329076	1.050380465223047	1.050380465216467	1.050380465213071	1.0503804652200084	1.0503804652305015	1.0503804652533768	1.050380465228263	1.050380465222351	-0.006517496353521172	0.5338018002249325	0.5338018002232165	0.5338018002235447	0.5338018002320251	0.5338018002331604	0.5338018002151445	0.5338018002279887	0.533801800231372	0.0004307218879988555	0.49999999999507067	0.49999999999466865	0.49999999999476774	Riboflavin	5-Methylthio-D-ribose-e0
D-Glucose-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949016105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02606998541261141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003445775103723002	0.0	0.0	0.0	D-Glucose-e0	Niacin
Spermidine-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949298445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01737999027515805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017228875519399835	0.0	0.0	0.0	Spermidine-e0	Niacin
Pyruvate-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458948999796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004344997568769984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008614437759312427	0.0	0.0	0.0	Pyruvate-e0	Niacin
D-Mannose-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949017886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008689995137517947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008614437759148677	0.0	0.0	0.0	D-Mannose-e0	Niacin
Melitose-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.002687783579676138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06951996110032897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010337325311191007	0.0	0.0	0.0	Melitose-e0	Niacin
Folate-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.004703621264561169	-0.7002536434453897	-0.7002536434544963	-0.7002536434634218	-0.7002536434728004	-0.7002536434425721	-0.7002536434382783	-0.7002536434352945	-0.7002536434336415	-0.7002536434372445	-0.7002536434421582	-0.7002536434525863	-0.7002536434398337	-0.7002536434382527	0.017379990274859293	-0.35586786679494786	-0.35586786679466254	-0.35586786679433036	-0.3558678667978893	-0.3558678668013601	-0.3558678667990618	-0.35586786679950094	-0.35586786679682214	-0.00086144377610958	0.0	0.0	0.0	Folate-e0	Niacin
O2-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0067194589487390355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008689995137464192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017228875517995334	0.0	0.0	0.0	O2-e0	Niacin
Sucrose##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0013438917898601337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.047794973256479294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006891550207464517	0.0	0.0	0.0	Sucrose	Niacin
Thiamine##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.00873529663401181	-1.400507286891395	-1.4005072869095092	-1.4005072869272774	-1.4005072869463266	-1.4005072868854649	-1.400507286876822	-1.4005072868708515	-1.4005072868675856	-1.4005072868747308	-1.4005072868845527	-1.4005072869053072	-1.400507286879912	-1.4005072868767705	0.030414982981044936	-0.7117357335899719	-0.711735733589414	-0.7117357335887705	-0.7117357335958463	-0.7117357336027366	-0.7117357335981664	-0.7117357335990444	-0.7117357335937201	-0.0043072188799272056	0.0	0.0	0.0	Thiamine	Niacin
Riboflavin##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.004703621264540716	-2.1007609303369508	-2.1007609303643955	-2.1007609303912873	-2.1007609304198303	-2.1007609303282155	-2.1007609303151047	-2.100760930306232	-2.100760930301354	-2.100760930312055	-2.1007609303266093	-2.100760930357316	-2.1007609303197614	-2.100760930315152	0.013034992706024052	-1.0676036003849487	-1.0676036003841145	-1.0676036003831506	-1.0676036003938483	-1.0676036004042797	-1.067603600397367	-1.0676036003986942	-1.0676036003906422	-0.0008614437761679722	-0.9999999999145778	-0.9999999998953589	-0.999999999897045	Riboflavin	Niacin
D-Glucose-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949421894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026069985414314652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003445775103954803	0.0	0.0	0.0	D-Glucose-e0	PAN
Spermidine-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949240746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017379990276210882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017228875519730877	0.0	0.0	0.0	Spermidine-e0	PAN
Pyruvate-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949440096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004344997569050515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008614437759857834	0.0	0.0	0.0	Pyruvate-e0	PAN
D-Mannose-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0006719458949448387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008689995138102634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000861443775989631	0.0	0.0	0.0	D-Mannose-e0	PAN
Melitose-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0026877835797876086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06951996110484111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010337325311856629	0.0	0.0	0.0	Melitose-e0	PAN
Folate-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.00470362126465091	-0.7002536434963919	-0.7002536435081426	-0.7002536435199923	-0.7002536435343569	-0.7002536434922743	-0.700253643486141	-0.7002536434819472	-0.7002536434791458	-0.7002536434822636	-0.7002536434903927	-0.7002536435076553	-0.7002536434892216	-0.7002536434847778	0.017379990276174265	-0.35586786681787386	-0.3558678668170805	-0.3558678668176115	-0.35586786682211036	-0.3558678668227655	-0.35586786681036303	-0.35586786681948707	-0.35586786682336863	-0.0008614437759880386	0.0	0.0	0.0	Folate-e0	PAN
O2-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0067194589494265775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008689995138100494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017228875519843861	0.0	0.0	0.0	O2-e0	PAN
Sucrose##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0013438917898942158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.047794973259580195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006891550207906229	0.0	0.0	0.0	Sucrose	PAN
Thiamine##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.008735296634313916	-1.4005072869935586	-1.4005072870169524	-1.4005072870405293	-1.4005072870696837	-1.400507286984973	-1.40050728697257	-1.4005072869641955	-1.4005072869586879	-1.4005072869648563	-1.4005072869810782	-1.4005072870154631	-1.400507286978747	-1.4005072869698978	0.030414982983308053	-0.7117357336359139	-0.7117357336343472	-0.7117357336354049	-0.7117357336443453	-0.7117357336456505	-0.7117357336210197	-0.7117357336391236	-0.7117357336468477	-0.0043072188799122635	0.0	0.0	0.0	Thiamine	PAN
Riboflavin##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0047036212646342345	-2.1007609304903267	-2.100760930525785	-2.100760930561386	-2.1007609306052855	-2.1007609304776516	-2.1007609304588337	-2.1007609304464028	-2.100760930438166	-2.1007609304474015	-2.100760930471457	-2.1007609305222976	-2.1007609304679593	-2.1007609304549812	0.01303499270712196	-1.0676036004540317	-1.067603600451703	-1.0676036004532656	-1.0676036004667653	-1.067603600468759	-1.067603600431585	-1.0676036004589025	-1.0676036004705856	-0.0008614437759682023	-1.0000000000014042	-1.00000000000233	-1.0000000000025318	Riboflavin	PAN
D-Glucose-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.00047443582262475146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0184070400144637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0024329327082877905	0.0	0.0	0.0	D-Glucose-e0	Cl
Spermidine-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0004744358226249082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012271360009645802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012164663541421122	0.0	0.0	0.0	Spermidine-e0	Cl
Pyruvate-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.00047443582262450334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0030678400024103385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000608233177071769	0.0	0.0	0.0	Pyruvate-e0	Cl
D-Mannose-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0004744358226248885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135680004819951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006082331770722137	0.0	0.0	0.0	D-Mannose-e0	Cl
Melitose-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.001897743290494614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.049085440038572827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007298798124862477	0.0	0.0	0.0	Melitose-e0	Cl
Folate-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0033210507583610856	-0.4944228633512612	-0.49442286336113184	-0.494422863370129	-0.494422863380688	-0.49442286334973057	-0.49442286334519875	-0.4944228633420925	-0.4944228633403597	-0.4944228633437691	-0.49442286334877666	-0.49442286335995017	-0.49442286334722574	-0.49442286334468044	0.012271360009628501	-0.2512649685178134	-0.251264968517099	-0.2512649685171099	-0.25126496852058705	-0.2512649685207339	-0.25126496851324215	-0.25126496851842894	-0.2512649685208466	-0.0006082331770669774	0.0	0.0	0.0	Folate-e0	Cl
O2-e0##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.004744358226260921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00613568000481331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012164663541452678	0.0	0.0	0.0	O2-e0	Cl
Sucrose##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0009488716452462895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.033746240026519395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004865865416575146	0.0	0.0	0.0	Sucrose	Cl
Thiamine##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.006167665694109036	-0.9888457267031141	-0.9888457267227526	-0.9888457267406625	-0.9888457267620785	-0.9888457266997652	-0.9888457266906271	-0.9888457266844124	-0.9888457266809962	-0.9888457266877588	-0.9888457266977615	-0.9888457267200148	-0.9888457266946631	-0.9888457266895966	0.021474880016859942	-0.5025299370357312	-0.5025299370343365	-0.502529937034361	-0.5025299370412732	-0.5025299370415635	-0.5025299370266685	-0.5025299370369833	-0.5025299370417907	-0.0030411658853531378	0.0	0.0	0.0	Thiamine	Cl
Riboflavin##Cl##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.0033210507583598865	-1.4832685900546378	-1.483268590084387	-1.4832685901114941	-1.4832685901435978	-1.483268590049796	-1.483268590035934	-1.4832685900267013	-1.483268590021606	-1.483268590031729	-1.4832685900465403	-1.483268590079453	-1.4832685900419664	-1.4832685900345042	0.009203520007220486	-0.7537949055537129	-0.753794905551627	-0.7537949055516635	-0.7537949055621134	-0.7537949055625542	-0.7537949055400408	-0.7537949055556296	-0.753794905562892	-0.0006082331770618006	-0.7060625359724041	-0.7060625359716916	-0.7060625359717495	Riboflavin	Cl
D-Glucose-e0##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.015124420266982942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5867933991793333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07755884991556891	0.0	0.0	0.0	D-Glucose-e0	Inosine
Spermidine-e0##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.015124420266888434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.39119559945312643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.038779424957866244	0.0	0.0	0.0	Spermidine-e0	Inosine
Pyruvate-e0##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.01512442026698635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09779889986322363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019389712478889314	0.0	0.0	0.0	Pyruvate-e0	Inosine
D-Mannose-e0##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.01512442026698736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1955977997263487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019389712478853877	0.0	0.0	0.0	D-Mannose-e0	Inosine
Melitose-e0##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.060497681068144224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5647823978117672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.23267654974676633	0.0	0.0	0.0	Melitose-e0	Inosine
O2-e0##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.15124420266918198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19559779972600114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03877942495762486	0.0	0.0	0.0	O2-e0	Inosine
Sucrose##Inosine##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	-0.030248840534124462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.075787898495603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15511769983118734	0.0	0.0	0.0	Sucrose	Inosine
