	0.13005	0.26439999999999997	0.27044999999999997	0.27275	0.32089999999999996	0.79335	1.6052499999999998	Source	Target
bc1012##L-Arginine##Microbe	-4.6640173	-2.4307918	-2.1520615	-2.1520615	-1.02165975	-1.974e-05	0.0	bc1012	L-Arginine
L-Arginine##bc1012##Metabolite	4.6640173	2.4307918	2.1520615	2.1520615	1.02165975	1.974e-05	0.0	L-Arginine	bc1012
bc1012##L-Asparagine##Microbe	-3.79688051	-1.97885759	-1.75194899	-1.75194899	-0.83171218	-1.607e-05	0.0	bc1012	L-Asparagine
L-Asparagine##bc1012##Metabolite	3.79688051	1.97885759	1.75194899	1.75194899	0.83171218	1.607e-05	0.0	L-Asparagine	bc1012
bc1012##L-Aspartate##Microbe	-3.79688051	-1.97885759	-1.75194899	-1.75194899	-0.83171218	-1.607e-05	0.0	bc1012	L-Aspartate
L-Aspartate##bc1012##Metabolite	3.79688051	1.97885759	1.75194899	1.75194899	0.83171218	1.607e-05	0.0	L-Aspartate	bc1012
bc1012##L-Cysteine##Microbe	-1.43961545	-0.75029855	-0.66426447	-0.66426447	-0.31534985	-6.09e-06	0.0	bc1012	L-Cysteine
L-Cysteine##bc1012##Metabolite	1.43961545	0.75029855	0.66426447	0.66426447	0.31534985	6.09e-06	0.0	L-Cysteine	bc1012
bc1012##L-Glutamate##Microbe	-4.82710999	-2.51579242	-2.2273154	-2.2273154	-1.05738544	-2.043e-05	0.0	bc1012	L-Glutamate
L-Glutamate##bc1012##Metabolite	4.82710999	2.51579242	2.2273154	2.2273154	1.05738544	2.043e-05	0.0	L-Glutamate	bc1012
bc1012##L-Glutamine##Microbe	-4.03594573	-2.10345356	-1.86225798	-1.86225798	-0.88407976	-1.708e-05	0.0	bc1012	L-Glutamine
L-Glutamine##bc1012##Metabolite	4.03594573	2.10345356	1.86225798	1.86225798	0.88407976	1.708e-05	0.0	L-Glutamine	bc1012
bc1012##L-Histidine##Microbe	-1.49854708	-0.78101253	-0.69145658	-0.69145658	-0.32825891	-6.34e-06	0.0	bc1012	L-Histidine
L-Histidine##bc1012##Metabolite	1.49854708	0.78101253	0.69145658	0.69145658	0.32825891	6.34e-06	0.0	L-Histidine	bc1012
bc1012##L-Isoleucine##Microbe	-4.57141046	-2.38252698	-2.10933104	-2.10933104	-1.00137409	-1.934e-05	0.0	bc1012	L-Isoleucine
L-Isoleucine##bc1012##Metabolite	4.57141046	2.38252698	2.10933104	2.10933104	1.00137409	1.934e-05	0.0	L-Isoleucine	bc1012
bc1012##L-Leucine##Microbe	-7.0970516	-3.69884023	-3.27470731	-3.27470731	-1.55461944	-3.003e-05	0.0	bc1012	L-Leucine
L-Leucine##bc1012##Metabolite	7.0970516	3.69884023	3.27470731	3.27470731	1.55461944	3.003e-05	0.0	L-Leucine	bc1012
bc1012##L-Lysine##Microbe	-5.39645323	-2.81252265	-2.49002062	-2.49002062	-1.1821009	-2.283e-05	0.0	bc1012	L-Lysine
L-Lysine##bc1012##Metabolite	5.39645323	2.81252265	2.49002062	2.49002062	1.1821009	2.283e-05	0.0	L-Lysine	bc1012
bc1012##L-Methionine##Microbe	-2.31009095	-1.20397284	-1.06591753	-1.06591753	-0.50602877	-9.77e-06	0.0	bc1012	L-Methionine
L-Methionine##bc1012##Metabolite	2.31009095	1.20397284	1.06591753	1.06591753	0.50602877	9.77e-06	0.0	L-Methionine	bc1012
bc1012##L-Phenylalanine##Microbe	-2.92132492	-1.52253566	-1.34795188	-1.34795188	-0.63992046	-1.236e-05	0.0	bc1012	L-Phenylalanine
L-Phenylalanine##bc1012##Metabolite	2.92132492	1.52253566	1.34795188	1.34795188	0.63992046	1.236e-05	0.0	L-Phenylalanine	bc1012
bc1012##L-Proline##Microbe	-3.48538477	-1.81651229	-1.60821925	-1.60821925	-0.76347859	-1.475e-05	0.0	bc1012	L-Proline
L-Proline##bc1012##Metabolite	3.48538477	1.81651229	1.60821925	1.60821925	0.76347859	1.475e-05	0.0	L-Proline	bc1012
bc1012##L-Serine##Microbe	-4.03466055	-2.10278375	-1.86166497	-1.86166497	-0.88379824	-1.707e-05	0.0	bc1012	L-Serine
L-Serine##bc1012##Metabolite	4.03466055	2.10278375	1.86166497	1.86166497	0.88379824	1.707e-05	0.0	L-Serine	bc1012
bc1012##L-Threonine##Microbe	-3.990513	-2.07977494	-1.8412945	-1.8412945	-0.87412766	-1.689e-05	0.0	bc1012	L-Threonine
L-Threonine##bc1012##Metabolite	3.990513	2.07977494	1.8412945	1.8412945	0.87412766	1.689e-05	0.0	L-Threonine	bc1012
bc1012##L-Tryptophan##Microbe	-0.8923932	-0.46509735	-0.41176628	-0.41176628	-0.19548002	-3.78e-06	0.0	bc1012	L-Tryptophan
L-Tryptophan##bc1012##Metabolite	0.8923932	0.46509735	0.41176628	0.41176628	0.19548002	3.78e-06	0.0	L-Tryptophan	bc1012
bc1012##L-Tyrosine##Microbe	-2.28149583	-1.18906964	-1.05272323	-1.05272323	-0.49976497	-9.65e-06	0.0	bc1012	L-Tyrosine
L-Tyrosine##bc1012##Metabolite	2.28149583	1.18906964	1.05272323	1.05272323	0.49976497	9.65e-06	0.0	L-Tyrosine	bc1012
bc1012##L-Valine##Microbe	-6.6592738	-3.47067927	-3.07270876	-3.07270876	-1.45872358	-2.818e-05	0.0	bc1012	L-Valine
L-Valine##bc1012##Metabolite	6.6592738	3.47067927	3.07270876	3.07270876	1.45872358	2.818e-05	0.0	L-Valine	bc1012
bc1012##Mg##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Mg
Mg##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Mg	bc1012
bc1012##Mn2+##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Mn2+
Mn2+##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Mn2+	bc1012
bc1012##Myristic acid##Microbe	-2.36423516	-1.23219171	-1.09090064	-1.09090064	-0.51788914	-1e-05	0.0	bc1012	Myristic acid
Myristic acid##bc1012##Metabolite	2.36423516	1.23219171	1.09090064	1.09090064	0.51788914	1e-05	0.0	Myristic acid	bc1012
bc1012##N-Acetyl-D-glucosamine##Microbe	-1.67917664	-0.87515302	-0.77480232	-0.77480232	-0.36782608	-7.11e-06	0.0	bc1012	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1012##Metabolite	1.67917664	0.87515302	0.77480232	0.77480232	0.36782608	7.11e-06	0.0	N-Acetyl-D-glucosamine	bc1012
bc1012##NADP##Microbe	-0.10610574	-0.05530017	-0.0489591	-0.0489591	-0.02324262	-4.5e-07	0.0	bc1012	NADP
NADP##bc1012##Metabolite	0.10610574	0.05530017	0.0489591	0.0489591	0.02324262	4.5e-07	0.0	NADP	bc1012
bc1012##Niacin##Microbe	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	bc1012	Niacin
bc1012##Nicotinamide ribonucleotide##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Nicotinamide ribonucleotide	bc1012
bc1012##O2##Microbe	-102.59395593	-52.35023811	-46.62752689	-46.62752689	-23.42674389	-0.00052294	1e-08	bc1012	O2
O2##bc1012##Metabolite	102.59395593	52.35023811	46.62752689	46.62752689	23.42674389	0.00052294	0.0	O2	bc1012
bc1012##Oxidized glutathione##Microbe	-0.02652644	-0.01382504	-0.01223977	-0.01223977	-0.00581065	-1.1e-07	0.0	bc1012	Oxidized glutathione
Oxidized glutathione##bc1012##Metabolite	0.02652644	0.01382504	0.01223977	0.01223977	0.00581065	1.1e-07	0.0	Oxidized glutathione	bc1012
bc1012##PPi##Microbe	0.36593679	0.19071888	0.16884982	0.16884982	0.08015898	1.55e-06	0.0	bc1012	PPi
bc1012##Putrescine##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Putrescine
Putrescine##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Putrescine	bc1012
bc1012##Pyridoxal##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Pyridoxal
Pyridoxal##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Pyridoxal	bc1012
bc1012##Riboflavin##Microbe	-0.15915862	-0.08295026	-0.07343865	-0.07343865	-0.03486393	-6.7e-07	0.0	bc1012	Riboflavin
Riboflavin##bc1012##Metabolite	0.15915862	0.08295026	0.07343865	0.07343865	0.03486393	6.7e-07	0.0	Riboflavin	bc1012
bc1012##S-Adenosyl-L-methionine##Microbe	-0.15915862	-0.08295026	-0.07343865	-0.07343865	-0.03486393	-6.7e-07	0.0	bc1012	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1012##Metabolite	0.15915862	0.08295026	0.07343865	0.07343865	0.03486393	6.7e-07	0.0	S-Adenosyl-L-methionine	bc1012
bc1012##Spermidine##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Spermidine
Spermidine##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Spermidine	bc1012
bc1012##Succinate##Microbe	94.40709551	54.24156158	46.76139924	46.76139924	16.38975989	0.0	0.0	bc1012	Succinate
bc1012##Sulfate##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Sulfate
Sulfate##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Sulfate	bc1012
bc1012##TRHL##Microbe	-1.11982629	-0.58363089	-0.516708	-0.516708	-0.24529957	-4.74e-06	0.0	bc1012	TRHL
TRHL##bc1012##Metabolite	1.11982629	0.58363089	0.516708	0.516708	0.24529957	4.74e-06	0.0	TRHL	bc1012
bc1012##TTP##Microbe	-0.22536487	-0.11745563	-0.10398741	-0.10398741	-0.0493665	-9.5e-07	0.0	bc1012	TTP
TTP##bc1012##Metabolite	0.22536487	0.11745563	0.10398741	0.10398741	0.0493665	9.5e-07	0.0	TTP	bc1012
bc1012##Thiamin##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Thiamin
Thiamin##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Thiamin	bc1012
bc1012##UMP##Microbe	-1.77030878	-0.92264925	-0.81685232	-0.81685232	-0.3877887	-7.49e-06	0.0	bc1012	UMP
UMP##bc1012##Metabolite	1.77030878	0.92264925	0.81685232	0.81685232	0.3877887	7.49e-06	0.0	UMP	bc1012
bc1012##Zn2+##Microbe	-0.05305287	-0.02765009	-0.02447955	-0.02447955	-0.01162131	-2.2e-07	0.0	bc1012	Zn2+
Zn2+##bc1012##Metabolite	0.05305287	0.02765009	0.02447955	0.02447955	0.01162131	2.2e-07	0.0	Zn2+	bc1012
bc1012##dATP##Microbe	-0.22536487	-0.11745563	-0.10398741	-0.10398741	-0.0493665	-9.5e-07	0.0	bc1012	dATP
dATP##bc1012##Metabolite	0.22536487	0.11745563	0.10398741	0.10398741	0.0493665	9.5e-07	0.0	dATP	bc1012
bc1012##dGTP##Microbe	-0.32727155	-0.17056734	-0.15100898	-0.15100898	-0.07168931	-1.38e-06	0.0	bc1012	dGTP
dGTP##bc1012##Metabolite	0.32727155	0.17056734	0.15100898	0.15100898	0.07168931	1.38e-06	0.0	dGTP	bc1012
bc1012##ddca##Microbe	-0.47284703	-0.24643834	-0.21818013	-0.21818013	-0.10357783	-2e-06	0.0	bc1012	ddca
ddca##bc1012##Metabolite	0.47284703	0.24643834	0.21818013	0.21818013	0.10357783	2e-06	0.0	ddca	bc1012
bc1012##fe3##Microbe	-0.15915862	-0.08295026	-0.07343865	-0.07343865	-0.03486393	-6.7e-07	0.0	bc1012	fe3
fe3##bc1012##Metabolite	0.15915862	0.08295026	0.07343865	0.07343865	0.03486393	6.7e-07	0.0	fe3	bc1012
bc1012##meso-2,6-Diaminopimelate##Microbe	-0.47284703	-0.24643834	-0.21818013	-0.21818013	-0.10357783	-2e-06	0.0	bc1012	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1012##Metabolite	0.47284703	0.24643834	0.21818013	0.21818013	0.10357783	2e-06	0.0	meso-2,6-Diaminopimelate	bc1012
bc1010##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-1.94952439	-0.99477659	-0.88603174	-0.88603174	-0.44516276	-9.64e-06	0.0	bc1010	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1010##Metabolite	1.94952439	0.99477659	0.88603174	0.88603174	0.44516276	9.64e-06	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1010
bc1010##2-Oxoglutarate##Microbe	-0.08782493	-0.0448141	-0.03991521	-0.03991521	-0.02005432	-4.3e-07	0.0	bc1010	2-Oxoglutarate
2-Oxoglutarate##bc1010##Metabolite	0.08782493	0.0448141	0.03991521	0.03991521	0.02005432	4.3e-07	0.0	2-Oxoglutarate	bc1010
bc1010##4-Hydroxybenzoate##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	4-Hydroxybenzoate	bc1010
bc1010##5-Aminolevulinate##Microbe	-0.35129974	-0.17925642	-0.15966085	-0.15966085	-0.08021729	-1.74e-06	0.0	bc1010	5-Aminolevulinate
5-Aminolevulinate##bc1010##Metabolite	0.35129974	0.17925642	0.15966085	0.15966085	0.08021729	1.74e-06	0.0	5-Aminolevulinate	bc1010
bc1010##AMP##Microbe	-1.12318244	-0.57312214	-0.5104708	-0.5104708	-0.25647229	-5.56e-06	0.0	bc1010	AMP
AMP##bc1010##Metabolite	1.12318244	0.57312214	0.5104708	0.5104708	0.25647229	5.56e-06	0.0	AMP	bc1010
bc1010##Acetate##Microbe	89.68833326	45.76493381	40.76210078	40.76210078	20.47981866	0.00044367	-1e-08	bc1010	Acetate
bc1010##Adenosine##Microbe	-0.55700131	-0.284219	-0.25314935	-0.25314935	-0.12718807	-2.76e-06	0.0	bc1010	Adenosine
Adenosine##bc1010##Metabolite	0.55700131	0.284219	0.25314935	0.25314935	0.12718807	2.76e-06	0.0	Adenosine	bc1010
bc1010##Ala-Ala##Microbe	-0.39138088	-0.19970847	-0.17787717	-0.17787717	-0.08936959	-1.94e-06	0.0	bc1010	Ala-Ala
Ala-Ala##bc1010##Metabolite	0.39138088	0.19970847	0.17787717	0.17787717	0.08936959	1.94e-06	0.0	Ala-Ala	bc1010
bc1010##BET##Microbe	-0.08782493	-0.0448141	-0.03991521	-0.03991521	-0.02005432	-4.3e-07	0.0	bc1010	BET
BET##bc1010##Metabolite	0.08782493	0.0448141	0.03991521	0.03991521	0.02005432	4.3e-07	0.0	BET	bc1010
bc1010##BIOT##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	BIOT
BIOT##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	BIOT	bc1010
bc1010##CMP##Microbe	-1.31610398	-0.67156351	-0.59815097	-0.59815097	-0.30052483	-6.51e-06	0.0	bc1010	CMP
CMP##bc1010##Metabolite	1.31610398	0.67156351	0.59815097	0.59815097	0.30052483	6.51e-06	0.0	CMP	bc1010
bc1010##CO2##Microbe	113.55276514	57.94214912	51.60815335	51.60815335	25.92912539	0.00056172	-1e-08	bc1010	CO2
bc1010##Ca2+##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	Ca2+
Ca2+##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	Ca2+	bc1010
bc1010##Chorismate##Microbe	-0.08782493	-0.0448141	-0.03991521	-0.03991521	-0.02005432	-4.3e-07	0.0	bc1010	Chorismate
Chorismate##bc1010##Metabolite	0.08782493	0.0448141	0.03991521	0.03991521	0.02005432	4.3e-07	0.0	Chorismate	bc1010
bc1010##Cl-##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	Cl-
Cl-##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	Cl-	bc1010
bc1010##Co2+##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	Co2+
Co2+##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	Co2+	bc1010
bc1010##CoA##Microbe	-0.08782493	-0.0448141	-0.03991521	-0.03991521	-0.02005432	-4.3e-07	0.0	bc1010	CoA
CoA##bc1010##Metabolite	0.08782493	0.0448141	0.03991521	0.03991521	0.02005432	4.3e-07	0.0	CoA	bc1010
bc1010##Cu2+##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	Cu2+
Cu2+##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	Cu2+	bc1010
bc1010##D-Arabinose##Microbe	-1.17414265	-0.59912542	-0.53363151	-0.53363151	-0.26810877	-5.81e-06	0.0	bc1010	D-Arabinose
D-Arabinose##bc1010##Metabolite	1.17414265	0.59912542	0.53363151	0.53363151	0.26810877	5.81e-06	0.0	D-Arabinose	bc1010
bc1010##D-Glucose##Microbe	-58.02121424	-29.60627021	-26.36983536	-26.36983536	-13.24881289	-0.00028702	0.0	bc1010	D-Glucose
D-Glucose##bc1010##Metabolite	58.02121424	29.60627021	26.36983536	26.36983536	13.24881289	0.00028702	0.0	D-Glucose	bc1010
bc1010##Deoxycytidine##Microbe	-0.33103607	-0.16891655	-0.15045129	-0.15045129	-0.0755902	-1.64e-06	0.0	bc1010	Deoxycytidine
Deoxycytidine##bc1010##Metabolite	0.33103607	0.16891655	0.15045129	0.15045129	0.0755902	1.64e-06	0.0	Deoxycytidine	bc1010
bc1010##Deoxyguanosine##Microbe	-0.04391247	-0.02240705	-0.01995761	-0.01995761	-0.01002716	-2.2e-07	0.0	bc1010	Deoxyguanosine
Deoxyguanosine##bc1010##Metabolite	0.04391247	0.02240705	0.01995761	0.01995761	0.01002716	2.2e-07	0.0	Deoxyguanosine	bc1010
bc1010##Folate##Microbe	-0.1317374	-0.06722116	-0.05987282	-0.05987282	-0.03008148	-6.5e-07	0.0	bc1010	Folate
Folate##bc1010##Metabolite	0.1317374	0.06722116	0.05987282	0.05987282	0.03008148	6.5e-07	0.0	Folate	bc1010
