	0.1347	0.2729	0.3336	0.3908	0.3917	0.39344999999999997	0.3941	0.8152	Source	Target
bc1001##Cl-##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Cl-
Cl-##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Cl-	bc1001
bc1001##Co2+##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Co2+
Co2+##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Co2+	bc1001
bc1001##CoA##Microbe	-0.08435041	-0.03300458	-0.0141878	-0.00658423	-0.00658423	-0.00658423	-0.00658423	-2.5e-07	bc1001	CoA
CoA##bc1001##Metabolite	0.08435041	0.03300458	0.0141878	0.00658423	0.00658423	0.00658423	0.00658423	2.5e-07	CoA	bc1001
bc1001##Cu2+##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Cu2+
Cu2+##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Cu2+	bc1001
bc1001##D-Arabinose##Microbe	-1.12769127	-0.44124245	-0.18967855	-0.08802545	-0.08802545	-0.08802545	-0.08802545	-3.36e-06	bc1001	D-Arabinose
D-Arabinose##bc1001##Metabolite	1.12769127	0.44124245	0.18967855	0.08802545	0.08802545	0.08802545	0.08802545	3.36e-06	D-Arabinose	bc1001
bc1001##D-Glucose##Microbe	-54.12458554	-21.17783933	-9.10379761	-4.22486312	-4.22486312	-4.22486312	-4.22486312	-0.00016105	bc1001	D-Glucose
D-Glucose##bc1001##Metabolite	54.12458554	21.17783933	9.10379761	4.22486312	4.22486312	4.22486312	4.22486312	0.00016105	D-Glucose	bc1001
bc1001##Deoxycytidine##Microbe	-0.34686022	-0.13571928	-0.05834216	-0.02707525	-0.02707525	-0.02707525	-0.02707525	-1.03e-06	bc1001	Deoxycytidine
Deoxycytidine##bc1001##Metabolite	0.34686022	0.13571928	0.05834216	0.02707525	0.02707525	0.02707525	0.02707525	1.03e-06	Deoxycytidine	bc1001
bc1001##Deoxyguanosine##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Deoxyguanosine
Deoxyguanosine##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Deoxyguanosine	bc1001
bc1001##Folate##Microbe	-0.12652561	-0.04950687	-0.02128171	-0.00987635	-0.00987635	-0.00987635	-0.00987635	-3.8e-07	bc1001	Folate
Folate##bc1001##Metabolite	0.12652561	0.04950687	0.02128171	0.00987635	0.00987635	0.00987635	0.00987635	3.8e-07	Folate	bc1001
bc1001##Formate##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Formate
Formate##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Formate	bc1001
bc1001##GTP##Microbe	-2.03509851	-0.79629227	-0.34230516	-0.15885595	-0.15885595	-0.15885595	-0.15885595	-6.06e-06	bc1001	GTP
GTP##bc1001##Metabolite	2.03509851	0.79629227	0.34230516	0.15885595	0.15885595	0.15885595	0.15885595	6.06e-06	GTP	bc1001
bc1001##Glycerol##Microbe	-0.9361987	-0.36631533	-0.15746935	-0.07307791	-0.07307791	-0.07307791	-0.07307791	-2.79e-06	bc1001	Glycerol
Glycerol##bc1001##Metabolite	0.9361987	0.36631533	0.15746935	0.07307791	0.07307791	0.07307791	0.07307791	2.79e-06	Glycerol	bc1001
bc1001##Glycine##Microbe	-7.5365687	-2.94890463	-1.26765675	-0.58829035	-0.58829035	-0.58829035	-0.58829035	-2.242e-05	bc1001	Glycine
Glycine##bc1001##Metabolite	7.5365687	2.94890463	1.26765675	0.58829035	0.58829035	0.58829035	0.58829035	2.242e-05	Glycine	bc1001
bc1001##H+##Microbe	77.27448171	30.2359185	12.99762824	6.03190037	6.03190037	6.03190037	6.03190037	0.00022993	bc1001	H+
bc1001##H2O##Microbe	199.09473885	77.90168456	33.48789074	15.54096	15.54096	15.54096	15.54096	0.0005924	bc1001	H2O
bc1001##Heme##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Heme
Heme##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Heme	bc1001
bc1001##K+##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	K+
K+##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	K+	bc1001
bc1001##L-Alanine##Microbe	-6.80754219	-2.66365152	-1.14503392	-0.53138391	-0.53138391	-0.53138391	-0.53138391	-2.026e-05	bc1001	L-Alanine
L-Alanine##bc1001##Metabolite	6.80754219	2.66365152	1.14503392	0.53138391	0.53138391	0.53138391	0.53138391	2.026e-05	L-Alanine	bc1001
bc1001##L-Arginine##Microbe	-3.70773297	-1.4507598	-0.62364358	-0.28941865	-0.28941865	-0.28941865	-0.28941865	-1.103e-05	bc1001	L-Arginine
L-Arginine##bc1001##Metabolite	3.70773297	1.4507598	0.62364358	0.28941865	0.28941865	0.28941865	0.28941865	1.103e-05	L-Arginine	bc1001
bc1001##L-Asparagine##Microbe	-3.01838911	-1.1810337	-0.50769541	-0.23560976	-0.23560976	-0.23560976	-0.23560976	-8.98e-06	bc1001	L-Asparagine
L-Asparagine##bc1001##Metabolite	3.01838911	1.1810337	0.50769541	0.23560976	0.23560976	0.23560976	0.23560976	8.98e-06	L-Asparagine	bc1001
bc1001##L-Aspartate##Microbe	-3.01838911	-1.1810337	-0.50769541	-0.23560976	-0.23560976	-0.23560976	-0.23560976	-8.98e-06	bc1001	L-Aspartate
L-Aspartate##bc1001##Metabolite	3.01838911	1.1810337	0.50769541	0.23560976	0.23560976	0.23560976	0.23560976	8.98e-06	L-Aspartate	bc1001
bc1001##L-Cysteine##Microbe	-1.14444465	-0.4477977	-0.19249649	-0.08933319	-0.08933319	-0.08933319	-0.08933319	-3.41e-06	bc1001	L-Cysteine
L-Cysteine##bc1001##Metabolite	1.14444465	0.4477977	0.19249649	0.08933319	0.08933319	0.08933319	0.08933319	3.41e-06	L-Cysteine	bc1001
bc1001##L-Glutamate##Microbe	-3.83738603	-1.50149038	-0.64545133	-0.29953912	-0.29953912	-0.29953912	-0.29953912	-1.142e-05	bc1001	L-Glutamate
L-Glutamate##bc1001##Metabolite	3.83738603	1.50149038	0.64545133	0.29953912	0.29953912	0.29953912	0.29953912	1.142e-05	L-Glutamate	bc1001
bc1001##L-Glutamine##Microbe	-3.20843772	-1.25539582	-0.53966173	-0.2504446	-0.2504446	-0.2504446	-0.2504446	-9.55e-06	bc1001	L-Glutamine
L-Glutamine##bc1001##Metabolite	3.20843772	1.25539582	0.53966173	0.2504446	0.2504446	0.2504446	0.2504446	9.55e-06	L-Glutamine	bc1001
bc1001##L-Histidine##Microbe	-1.19129326	-0.4661286	-0.20037646	-0.09299011	-0.09299011	-0.09299011	-0.09299011	-3.54e-06	bc1001	L-Histidine
L-Histidine##bc1001##Metabolite	1.19129326	0.4661286	0.20037646	0.09299011	0.09299011	0.09299011	0.09299011	3.54e-06	L-Histidine	bc1001
bc1001##L-Isoleucine##Microbe	-3.63411372	-1.4219541	-0.61126077	-0.28367207	-0.28367207	-0.28367207	-0.28367207	-1.081e-05	bc1001	L-Isoleucine
L-Isoleucine##bc1001##Metabolite	3.63411372	1.4219541	0.61126077	0.28367207	0.28367207	0.28367207	0.28367207	1.081e-05	L-Isoleucine	bc1001
bc1001##L-Leucine##Microbe	-5.64191136	-2.20756411	-0.9489739	-0.44039696	-0.44039696	-0.44039696	-0.44039696	-1.679e-05	bc1001	L-Leucine
L-Leucine##bc1001##Metabolite	5.64191136	2.20756411	0.9489739	0.44039696	0.44039696	0.44039696	0.44039696	1.679e-05	L-Leucine	bc1001
bc1001##L-Lysine##Microbe	-4.28999428	-1.6785867	-0.72158039	-0.33486887	-0.33486887	-0.33486887	-0.33486887	-1.276e-05	bc1001	L-Lysine
L-Lysine##bc1001##Metabolite	4.28999428	1.6785867	0.72158039	0.33486887	0.33486887	0.33486887	0.33486887	1.276e-05	L-Lysine	bc1001
bc1001##L-Methionine##Microbe	-1.83644266	-0.71856232	-0.30889109	-0.14334925	-0.14334925	-0.14334925	-0.14334925	-5.46e-06	bc1001	L-Methionine
L-Methionine##bc1001##Metabolite	1.83644266	0.71856232	0.30889109	0.14334925	0.14334925	0.14334925	0.14334925	5.46e-06	L-Methionine	bc1001
bc1001##L-Phenylalanine##Microbe	-2.3223526	-0.9086889	-0.39062152	-0.18127847	-0.18127847	-0.18127847	-0.18127847	-6.91e-06	bc1001	L-Phenylalanine
L-Phenylalanine##bc1001##Metabolite	2.3223526	0.9086889	0.39062152	0.18127847	0.18127847	0.18127847	0.18127847	6.91e-06	L-Phenylalanine	bc1001
bc1001##L-Proline##Microbe	-2.77076074	-1.0841418	-0.46604412	-0.21628036	-0.21628036	-0.21628036	-0.21628036	-8.24e-06	bc1001	L-Proline
L-Proline##bc1001##Metabolite	2.77076074	1.0841418	0.46604412	0.21628036	0.21628036	0.21628036	0.21628036	8.24e-06	L-Proline	bc1001
bc1001##L-Serine##Microbe	-3.20741605	-1.25499606	-0.53948989	-0.25036485	-0.25036485	-0.25036485	-0.25036485	-9.54e-06	bc1001	L-Serine
L-Serine##bc1001##Metabolite	3.20741605	1.25499606	0.53948989	0.25036485	0.25036485	0.25036485	0.25036485	9.54e-06	L-Serine	bc1001
bc1001##L-Threonine##Microbe	-3.17232027	-1.2412638	-0.53358675	-0.24762534	-0.24762534	-0.24762534	-0.24762534	-9.44e-06	bc1001	L-Threonine
L-Threonine##bc1001##Metabolite	3.17232027	1.2412638	0.53358675	0.24762534	0.24762534	0.24762534	0.24762534	9.44e-06	L-Threonine	bc1001
bc1001##L-Tryptophan##Microbe	-0.70942183	-0.2775822	-0.11932531	-0.05537613	-0.05537613	-0.05537613	-0.05537613	-2.11e-06	bc1001	L-Tryptophan
L-Tryptophan##bc1001##Metabolite	0.70942183	0.2775822	0.11932531	0.05537613	0.05537613	0.05537613	0.05537613	2.11e-06	L-Tryptophan	bc1001
bc1001##L-Tyrosine##Microbe	-1.81371053	-0.7096677	-0.30506753	-0.14157483	-0.14157483	-0.14157483	-0.14157483	-5.4e-06	bc1001	L-Tyrosine
L-Tyrosine##bc1001##Metabolite	1.81371053	0.7096677	0.30506753	0.14157483	0.14157483	0.14157483	0.14157483	5.4e-06	L-Tyrosine	bc1001
bc1001##L-Valine##Microbe	-5.2938931	-2.0713917	-0.89043696	-0.41323132	-0.41323132	-0.41323132	-0.41323132	-1.575e-05	bc1001	L-Valine
L-Valine##bc1001##Metabolite	5.2938931	2.0713917	0.89043696	0.41323132	0.41323132	0.41323132	0.41323132	1.575e-05	L-Valine	bc1001
bc1001##Mg##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Mg
Mg##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Mg	bc1001
bc1001##Mn2+##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Mn2+
Mn2+##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Mn2+	bc1001
bc1001##Myristic acid##Microbe	-1.13455532	-0.44392821	-0.19083309	-0.08856125	-0.08856125	-0.08856125	-0.08856125	-3.38e-06	bc1001	Myristic acid
Myristic acid##bc1001##Metabolite	1.13455532	0.44392821	0.19083309	0.08856125	0.08856125	0.08856125	0.08856125	3.38e-06	Myristic acid	bc1001
bc1001##N-Acetyl-D-glucosamine##Microbe	-1.54576356	-0.60482555	-0.25999864	-0.12065939	-0.12065939	-0.12065939	-0.12065939	-4.6e-06	bc1001	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1001##Metabolite	1.54576356	0.60482555	0.25999864	0.12065939	0.12065939	0.12065939	0.12065939	4.6e-06	N-Acetyl-D-glucosamine	bc1001
bc1001##NADP##Microbe	-0.08435041	-0.03300458	-0.0141878	-0.00658423	-0.00658423	-0.00658423	-0.00658423	-2.5e-07	bc1001	NADP
NADP##bc1001##Metabolite	0.08435041	0.03300458	0.0141878	0.00658423	0.00658423	0.00658423	0.00658423	2.5e-07	NADP	bc1001
bc1001##Niacin##Microbe	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	bc1001	Niacin
bc1001##Nicotinamide ribonucleotide##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Nicotinamide ribonucleotide	bc1001
bc1001##Nitrite##Microbe	0.21087602	0.08251146	0.03546951	0.01646058	0.01646058	0.01646058	0.01646058	6.3e-07	bc1001	Nitrite
bc1001##O2##Microbe	-98.64385346	-38.59731503	-16.59197328	-7.69995324	-7.69995324	-7.69995324	-7.69995324	-0.00029351	bc1001	O2
O2##bc1001##Metabolite	98.64385346	38.59731503	16.59197328	7.69995324	7.69995324	7.69995324	7.69995324	0.00029351	O2	bc1001
bc1001##Oxidized glutathione##Microbe	-0.0210876	-0.00825115	-0.00354695	-0.00164606	-0.00164606	-0.00164606	-0.00164606	-6e-08	bc1001	Oxidized glutathione
Oxidized glutathione##bc1001##Metabolite	0.0210876	0.00825115	0.00354695	0.00164606	0.00164606	0.00164606	0.00164606	6e-08	Oxidized glutathione	bc1001
bc1001##Putrescine##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Putrescine
Putrescine##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Putrescine	bc1001
bc1001##Pyridoxal##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Pyridoxal
Pyridoxal##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Pyridoxal	bc1001
bc1001##Riboflavin##Microbe	-0.12652561	-0.04950687	-0.02128171	-0.00987635	-0.00987635	-0.00987635	-0.00987635	-3.8e-07	bc1001	Riboflavin
Riboflavin##bc1001##Metabolite	0.12652561	0.04950687	0.02128171	0.00987635	0.00987635	0.00987635	0.00987635	3.8e-07	Riboflavin	bc1001
bc1001##S-Adenosyl-L-methionine##Microbe	-0.12652561	-0.04950687	-0.02128171	-0.00987635	-0.00987635	-0.00987635	-0.00987635	-3.8e-07	bc1001	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1001##Metabolite	0.12652561	0.04950687	0.02128171	0.00987635	0.00987635	0.00987635	0.00987635	3.8e-07	S-Adenosyl-L-methionine	bc1001
bc1001##Spermidine##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Spermidine
Spermidine##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Spermidine	bc1001
bc1001##Sulfate##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Sulfate
Sulfate##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Sulfate	bc1001
bc1001##TRHL##Microbe	-0.89022329	-0.3483261	-0.14973625	-0.06948915	-0.06948915	-0.06948915	-0.06948915	-2.65e-06	bc1001	TRHL
TRHL##bc1001##Metabolite	0.89022329	0.3483261	0.14973625	0.06948915	0.06948915	0.06948915	0.06948915	2.65e-06	TRHL	bc1001
bc1001##TTP##Microbe	-0.13459586	-0.0526646	-0.02263913	-0.0105063	-0.0105063	-0.0105063	-0.0105063	-4e-07	bc1001	TTP
TTP##bc1001##Metabolite	0.13459586	0.0526646	0.02263913	0.0105063	0.0105063	0.0105063	0.0105063	4e-07	TTP	bc1001
bc1001##Thiamin##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Thiamin
Thiamin##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Thiamin	bc1001
bc1001##UMP##Microbe	-1.40733445	-0.55066108	-0.23671475	-0.10985387	-0.10985387	-0.10985387	-0.10985387	-4.19e-06	bc1001	UMP
UMP##bc1001##Metabolite	1.40733445	0.55066108	0.23671475	0.10985387	0.10985387	0.10985387	0.10985387	4.19e-06	UMP	bc1001
bc1001##Zn2+##Microbe	-0.0421752	-0.01650229	-0.0070939	-0.00329212	-0.00329212	-0.00329212	-0.00329212	-1.3e-07	bc1001	Zn2+
Zn2+##bc1001##Metabolite	0.0421752	0.01650229	0.0070939	0.00329212	0.00329212	0.00329212	0.00329212	1.3e-07	Zn2+	bc1001
bc1001##dATP##Microbe	-0.13459586	-0.0526646	-0.02263913	-0.0105063	-0.0105063	-0.0105063	-0.0105063	-4e-07	bc1001	dATP
dATP##bc1001##Metabolite	0.13459586	0.0526646	0.02263913	0.0105063	0.0105063	0.0105063	0.0105063	4e-07	dATP	bc1001
bc1001##dGTP##Microbe	-0.30468501	-0.11921699	-0.05124826	-0.02378314	-0.02378314	-0.02378314	-0.02378314	-9.1e-07	bc1001	dGTP
dGTP##bc1001##Metabolite	0.30468501	0.11921699	0.05124826	0.02378314	0.02378314	0.02378314	0.02378314	9.1e-07	dGTP	bc1001
bc1001##ddca##Microbe	-1.12082721	-0.43855668	-0.18852401	-0.08748966	-0.08748966	-0.08748966	-0.08748966	-3.33e-06	bc1001	ddca
ddca##bc1001##Metabolite	1.12082721	0.43855668	0.18852401	0.08748966	0.08748966	0.08748966	0.08748966	3.33e-06	ddca	bc1001
bc1001##fe3##Microbe	-0.12652561	-0.04950687	-0.02128171	-0.00987635	-0.00987635	-0.00987635	-0.00987635	-3.8e-07	bc1001	fe3
fe3##bc1001##Metabolite	0.12652561	0.04950687	0.02128171	0.00987635	0.00987635	0.00987635	0.00987635	3.8e-07	fe3	bc1001
bc1001##meso-2,6-Diaminopimelate##Microbe	-0.37589709	-0.14708082	-0.06322618	-0.02934182	-0.02934182	-0.02934182	-0.02934182	-1.12e-06	bc1001	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1001##Metabolite	0.37589709	0.14708082	0.06322618	0.02934182	0.02934182	0.02934182	0.02934182	1.12e-06	meso-2,6-Diaminopimelate	bc1001
bc1009##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-1.88263934	-0.73663813	-0.31666141	-0.14691275	-0.14691275	-0.14691275	-0.14691275	-5.6e-06	bc1009	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1009##Metabolite	1.88263934	0.73663813	0.31666141	0.14691275	0.14691275	0.14691275	0.14691275	5.6e-06	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1009
bc1009##4-Hydroxybenzoate##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	4-Hydroxybenzoate	bc1009
bc1009##5-Aminolevulinate##Microbe	-0.33924721	-0.13274047	-0.05706165	-0.02647333	-0.02647333	-0.02647333	-0.02647333	-1.01e-06	bc1009	5-Aminolevulinate
5-Aminolevulinate##bc1009##Metabolite	0.33924721	0.13274047	0.05706165	0.02647333	0.02647333	0.02647333	0.02647333	1.01e-06	5-Aminolevulinate	bc1009
bc1009##AMP##Microbe	-1.58013344	-0.61827378	-0.26577968	-0.12330654	-0.12330654	-0.12330654	-0.12330654	-4.7e-06	bc1009	AMP
AMP##bc1009##Metabolite	1.58013344	0.61827378	0.26577968	0.12330654	0.12330654	0.12330654	0.12330654	4.7e-06	AMP	bc1009
bc1009##Acetate##Microbe	87.94725031	34.41195378	14.79279626	6.86300975	6.86300975	6.86300975	6.86300975	0.00026161	bc1009	Acetate
bc1009##Ala-Ala##Microbe	-0.37795323	-0.14788534	-0.06357203	-0.02949378	-0.02949378	-0.02949378	-0.02949378	-1.12e-06	bc1009	Ala-Ala
Ala-Ala##bc1009##Metabolite	0.37795323	0.14788534	0.06357203	0.02949378	0.02949378	0.02949378	0.02949378	1.12e-06	Ala-Ala	bc1009
bc1009##BET##Microbe	-0.0848118	-0.03318512	-0.01426541	-0.00661833	-0.00661833	-0.00661833	-0.00661833	-2.5e-07	bc1009	BET
BET##bc1009##Metabolite	0.0848118	0.03318512	0.01426541	0.00661833	0.00661833	0.00661833	0.00661833	2.5e-07	BET	bc1009
bc1009##BIOT##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	BIOT
BIOT##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	BIOT	bc1009
bc1009##CMP##Microbe	-1.27095057	-0.49729687	-0.21377488	-0.09917929	-0.09917929	-0.09917929	-0.09917929	-3.78e-06	bc1009	CMP
CMP##bc1009##Metabolite	1.27095057	0.49729687	0.21377488	0.09917929	0.09917929	0.09917929	0.09917929	3.78e-06	CMP	bc1009
bc1009##CO2##Microbe	108.98469953	42.64347583	18.33131167	8.50467812	8.50467812	8.50467812	8.50467812	0.00032419	bc1009	CO2
bc1009##Ca2+##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	Ca2+
Ca2+##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	Ca2+	bc1009
bc1009##Chorismate##Microbe	-0.0848118	-0.03318512	-0.01426541	-0.00661833	-0.00661833	-0.00661833	-0.00661833	-2.5e-07	bc1009	Chorismate
Chorismate##bc1009##Metabolite	0.0848118	0.03318512	0.01426541	0.00661833	0.00661833	0.00661833	0.00661833	2.5e-07	Chorismate	bc1009
bc1009##Cl-##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	Cl-
Cl-##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	Cl-	bc1009
bc1009##Co2+##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	Co2+
Co2+##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	Co2+	bc1009
bc1009##CoA##Microbe	-0.0848118	-0.03318512	-0.01426541	-0.00661833	-0.00661833	-0.00661833	-0.00661833	-2.5e-07	bc1009	CoA
CoA##bc1009##Metabolite	0.0848118	0.03318512	0.01426541	0.00661833	0.00661833	0.00661833	0.00661833	2.5e-07	CoA	bc1009
bc1009##Cu2+##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	Cu2+
Cu2+##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	Cu2+	bc1009
bc1009##D-Arabinose##Microbe	-1.1338597	-0.44365602	-0.19071609	-0.08848134	-0.08848134	-0.08848134	-0.08848134	-3.37e-06	bc1009	D-Arabinose
D-Arabinose##bc1009##Metabolite	1.1338597	0.44365602	0.19071609	0.08848134	0.08848134	0.08848134	0.08848134	3.37e-06	D-Arabinose	bc1009
bc1009##D-Glucose##Microbe	-54.14025442	-21.18397024	-9.10643312	-4.22486312	-4.22486312	-4.22486312	-4.22486312	-0.00016105	bc1009	D-Glucose
D-Glucose##bc1009##Metabolite	54.14025442	21.18397024	9.10643312	4.22486312	4.22486312	4.22486312	4.22486312	0.00016105	D-Glucose	bc1009
bc1009##Deoxycytidine##Microbe	-0.22093104	-0.08644578	-0.03716077	-0.01724047	-0.01724047	-0.01724047	-0.01724047	-6.6e-07	bc1009	Deoxycytidine
Deoxycytidine##bc1009##Metabolite	0.22093104	0.08644578	0.03716077	0.01724047	0.01724047	0.01724047	0.01724047	6.6e-07	Deoxycytidine	bc1009
bc1009##Deoxyguanosine##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	Deoxyguanosine
Deoxyguanosine##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	Deoxyguanosine	bc1009
bc1009##Folate##Microbe	-0.1272177	-0.04977768	-0.02139812	-0.0099275	-0.0099275	-0.0099275	-0.0099275	-3.8e-07	bc1009	Folate
Folate##bc1009##Metabolite	0.1272177	0.04977768	0.02139812	0.0099275	0.0099275	0.0099275	0.0099275	3.8e-07	Folate	bc1009
bc1009##Formate##Microbe	-0.0424059	-0.01659256	-0.00713271	-0.00330917	-0.00330917	-0.00330917	-0.00330917	-1.3e-07	bc1009	Formate
Formate##bc1009##Metabolite	0.0424059	0.01659256	0.00713271	0.00330917	0.00330917	0.00330917	0.00330917	1.3e-07	Formate	bc1009
bc1009##GTP##Microbe	-2.04623041	-0.80064796	-0.34417756	-0.15967866	-0.15967866	-0.15967866	-0.15967866	-6.09e-06	bc1009	GTP
GTP##bc1009##Metabolite	2.04623041	0.80064796	0.34417756	0.15967866	0.15967866	0.15967866	0.15967866	6.09e-06	GTP	bc1009
bc1009##Glycerol##Microbe	-0.94131967	-0.36831906	-0.1583307	-0.07345637	-0.07345637	-0.07345637	-0.07345637	-2.8e-06	bc1009	Glycerol
Glycerol##bc1009##Metabolite	0.94131967	0.36831906	0.1583307	0.07345637	0.07345637	0.07345637	0.07345637	2.8e-06	Glycerol	bc1009
bc1009##Glycine##Microbe	-7.57779344	-2.96503502	-1.27459078	-0.59133708	-0.59133708	-0.59133708	-0.59133708	-2.254e-05	bc1009	Glycine
Glycine##bc1009##Metabolite	7.57779344	2.96503502	1.27459078	0.59133708	0.59133708	0.59133708	0.59133708	2.254e-05	Glycine	bc1009
bc1009##H+##Microbe	77.08165846	30.16047073	12.96519522	6.0151076	6.0151076	6.0151076	6.0151076	0.00022929	bc1009	H+
bc1009##H2O##Microbe	198.93035277	77.83736366	33.46024087	15.52363429	15.52363429	15.52363429	15.52363429	0.00059174	bc1009	H2O
