	0.0000-0.0000	0.0000-0.0806	0.0806-0.0844	0.0844-0.1212	0.1215-0.1879	0.1879-0.2200	0.2200-0.2200	0.2266-0.2287	0.2287-0.4734	0.4734-0.4736	0.4736-0.4737	0.4737-0.4778	0.4779-0.4949	0.5132-0.7234	0.7234-0.7248	0.7248-0.8957	0.8957-0.9174	0.9174-0.9321	0.9321-0.9414	0.9414-0.9414	0.9414-0.9659	0.9659-0.9678	0.9678-0.9679	0.9679-0.9680	0.9680-0.9770	0.9770-1.0525	1.0525-1.1680	1.1680-1.2682	1.2682-1.2735	1.2735-1.2742	1.2742-1.3005	1.3005-1.3538	1.3538-1.3562	1.3818-2.3159	2.3159-2.3264	2.3265-2.5057	2.5057-2.5132	2.5132-2.5306	2.5306-2.7372	2.7375-2.7523	2.7523-3.1109	3.1109-3.6947	3.6998-3.8267	3.8267-3.8329	3.8329-3.8537	3.8537-3.9029	3.9029-3.9051	3.9051-3.9051	3.9051-3.9653	3.9675-3.9678	3.9678-4.5944	4.7183-5.6740	5.6740-5.6741	5.6741-5.6800	5.6800-5.6886	5.6907-5.6988	5.6988-5.7301	5.7446-5.7453	5.7453-5.7680	5.7680-5.7853	5.7853-6.7483	6.7483-7.0600	7.0600-10.6220	10.6220-20.0000	Source	Target
PAN##H+-e0##Muribaculum_intestinale_YL27	1684.0479022822315	1859.712946507188	1859.7129465027049	-2252.602048293365	-2281.3849568652417	-781.8593156882891	2258.560801096504	-749.3733940159533	812.5728498746623	-1165.789626709241	-1165.789626710543	889.5541100071754	336.12758550478804	336.12758550484074	336.12758550502497	336.12758550505487	336.12758550505487	336.12758550505487	336.12758550505487	336.1275855047935	336.1275855048145	-1790.9631611924801	470.21595658625256	470.21595658625347	1575.3818960222072	-3076.8908185859036	-1877.250281595344	-1877.250281595344	-1877.250281595344	-1877.250281595344	-1877.250281595344	522.0307923932389	522.0307923932389	-714.3514738619241	-714.3514738619241	-714.3514738619449	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	-714.351473861738	PAN	H+-e0
Neu5Ac-e0##L-Aspartate-e0##Muribaculum_intestinale_YL27	0.8075601374642671	3.0000000000271356	3.0000000000220735	3.0000000000091824	2.5000000000055165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu5Ac-e0	L-Aspartate-e0
O2-e0##L-Aspartate-e0##Muribaculum_intestinale_YL27	2.130584192445782	0.0	0.0	0.0	-1.0000000000047484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
Sucrose##L-Aspartate-e0##Muribaculum_intestinale_YL27	0.15463917525849516	1.0000000000072211	0.9999999999990145	0.999999999985568	2.4999999999893325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	L-Aspartate-e0
Folate##L-Aspartate-e0##Muribaculum_intestinale_YL27	4.255441008022811	5.000000000013545	5.00000000001358	5.000000000002408	3.666666666670049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Muribaculum_intestinale_YL27	1.8843069874005325	0.9999999999939727	1.0000000000000357	0.9999999999914512	3.166666666665799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
PAN##L-Aspartate-e0##Muribaculum_intestinale_YL27	-1657.812435292657	-1774.9224647761837	-1774.9224647721546	-1774.922464765494	-1499.5256411694772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Aspartate-e0
PAN##L-Cysteine-e0##Muribaculum_intestinale_YL27	-13.013505963569264	-13.013505963578766	-13.013505963585612	-13.0135059637284	-13.013505963725182	-13.01350596364467	-13.013505963537492	-13.013505963620288	-1574.9597498491441	-387.9422638990733	-387.9422638993857	-1415.6141322573467	-1141.2144226022049	-1141.2144226024343	-1141.2144226029802	-1141.2144226031348	-1141.2144226031348	-1141.2144226031348	-1141.2144226031348	-1141.2144226017322	-1141.2144226018263	-77.66904925500768	-1773.553387586244	-1773.5533875867009	-2326.1363573064073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Cysteine-e0
PAN##L-Histidine-e0##Muribaculum_intestinale_YL27	-11.393282031288837	-11.393282031294197	-11.393282031265988	-11.393282031211555	-11.393282031205386	-11.393282031089566	-11.393282031196081	-11.393282031242784	-11.393282031147193	-11.393282031144745	-11.393282031162135	-11.39328203115298	-11.3932820311482	-11.393282031150846	-11.393282031158808	-11.393282031160568	-11.393282031160568	-11.393282031160568	-11.393282031160568	-11.39328203114563	-11.39328203114621	-11.393282031165564	-11.393282031145006	-11.393282031147198	-11.393282031161247	-11.393282031143045	-11.393282031154127	-11.393282031154127	-11.393282031154127	-11.393282031154127	-11.393282031154127	-11.39328203113775	-11.39328203113775	-11.393282031121158	-11.393282031121158	-11.393282031121412	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	-11.393282031118773	PAN	L-Histidine-e0
PAN##L-Arginine-e0##Muribaculum_intestinale_YL27	-36.57235834212699	-36.57235834214137	-36.572358342058976	-36.572358341926794	-36.572358341911716	-36.572358341557496	-36.57235834186228	-36.572358342021275	-36.57235834173152	-36.57235834173402	-36.5723583417814	-36.57235834174645	-36.572358341738955	-36.572358341746224	-36.57235834176385	-36.57235834176855	-36.57235834176855	-36.57235834176855	-36.57235834176855	-36.57235834172072	-36.57235834172359	-36.57235834179317	-36.57235834172073	-36.57235834172921	-36.5723583417675	-1199.6405369931342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Arginine-e0
PAN##L-Lysine-e0##Muribaculum_intestinale_YL27	-41.2689993577712	-41.2689993577911	-41.26899935769842	-41.26899935756571	-41.2689993575474	-41.268999357150925	-41.26899935748996	-41.268999357651595	-41.268999357355014	-41.26899935736108	-41.268999357405406	-41.26899935737045	-41.268999357357124	-41.268999357365466	-41.26899935738797	-41.268999357393234	-41.268999357393234	-41.268999357393234	-41.268999357393234	-41.26899935733876	-41.268999357342196	-41.26899935741489	-41.26899935734253	-41.268999357351284	-41.2689993573962	-41.26899935733216	-41.26899935738846	-41.26899935738846	-41.26899935738846	-41.26899935738846	-41.26899935738846	-41.26899935732356	-41.26899935732356	-41.26899935731419	-41.26899935731419	-41.268999357315316	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	-41.26899935730276	PAN	L-Lysine-e0
Folate##Inosine-e0##Muribaculum_intestinale_YL27	1.0000000000001459	1.0000000000004239	1.000000000000404	1.0000000000001434	1.0000000000001537	0.9999999999986836	0.9999999999997821	1.0000000000003857	0.999999999999435	0.999999999999308	0.9999999999991228	0.9999999999992442	0.9999999999993373	0.9999999999994091	0.9999999999992949	0.9999999999993132	0.9999999999993132	0.9999999999993132	0.9999999999993132	0.9999999999994369	0.9999999999994494	0.9999999999992152	0.9999999999993467	0.9999999999993094	0.9999999999992673	0.999999999999122	0.9999999999992585	0.9999999999992585	0.9999999999992585	0.9999999999992585	0.9999999999992585	0.9999999999991054	0.9999999999991054	0.9999999999991701	0.9999999999991701	0.9999999999991591	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	0.999999999999096	Folate	Inosine-e0
Riboflavin##Inosine-e0##Muribaculum_intestinale_YL27	1.0000000000000047	0.9999999999998256	0.9999999999999928	0.9999999999997808	0.999999999999989	0.999999999998821	0.9999999999997168	1.0000000000002034	0.9999999999994368	0.9999999999996975	1.000000000000121	0.9999999999996628	0.9999999999994624	0.9999999999994786	0.9999999999997267	0.999999999999788	0.999999999999788	0.999999999999788	0.999999999999788	0.9999999999993089	0.9999999999992868	1.0000000000000078	0.9999999999993314	0.9999999999994253	0.9999999999997617	0.9999999999995349	0.9999999999997372	0.9999999999997372	0.9999999999997372	0.9999999999997372	0.9999999999997372	0.9999999999995435	0.9999999999995435	0.9999999999995635	0.9999999999995635	0.9999999999995751	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	0.9999999999995107	Riboflavin	Inosine-e0
PAN##Inosine-e0##Muribaculum_intestinale_YL27	-60.084785614394285	-60.08478561441903	-60.08478561430156	-60.08478561414565	-60.08478561411905	-60.084785613526826	-60.08478561395977	-60.08478561423407	-60.084785613833034	-60.08478561386302	-60.08478561390656	-60.08478561385117	-60.08478561384154	-60.0847856138561	-60.08478561388358	-60.08478561389255	-60.08478561389255	-60.08478561389255	-60.08478561389255	-60.08478561382425	-60.08478561382935	-60.08478561392736	-60.084785613812464	-60.084785613830284	-60.084785613888286	-60.084785613810915	-60.08478561389567	-60.08478561389567	-60.08478561389567	-60.08478561389567	-60.08478561389567	-60.08478561381553	-60.08478561381553	-60.084785613824586	-60.084785613824586	-60.084785613826355	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	-60.08478561380815	PAN	Inosine-e0
