	0.0000-0.0009	0.0009-0.0012	0.0014-0.0029	0.0029-0.0032	0.0036-0.0040	0.0040-0.0042	0.0042-0.0044	0.0044-0.0044	0.0044-0.0059	0.0059-0.0061	0.0061-0.0062	0.0062-0.0068	0.0068-0.0071	0.0071-0.0071	0.0071-0.0072	0.0072-0.0080	0.0080-0.0106	0.0106-0.0108	0.0208-0.0213	0.0215-0.0721	0.0722-0.0722	0.0722-0.0779	0.0779-0.0789	0.0790-0.0799	0.0809-0.0810	0.0810-0.0837	0.0837-0.0904	0.0904-0.0904	0.0904-0.0981	0.0981-0.1228	0.1241-0.1268	0.1294-0.1296	0.1299-0.1999	0.2001-0.2001	0.2001-0.2002	0.2002-0.2003	0.2003-0.2004	0.2004-0.2004	0.2004-0.2015	0.2015-0.2019	0.2019-0.2041	0.2042-0.2055	0.2055-0.2307	0.2307-0.2307	0.2307-0.2478	0.2478-0.2487	0.2551-0.2551	0.2562-0.2562	0.2562-0.2563	0.2571-0.2571	0.2579-0.2591	0.2591-0.2605	0.2605-0.2605	0.2606-0.2615	0.2615-0.2615	0.2615-0.2616	0.2656-0.2659	0.2711-0.2736	0.2736-0.2744	0.2744-0.2780	0.2780-0.2816	0.2834-0.2862	0.2862-0.2862	0.2862-0.2977	0.2977-0.3011	0.3011-20.0000	Source	Target
Clostridium_innocuum_I46##Succinate-e0##Microbe##Spermidine-e0	-0.5000000000001674	-0.5000000000000898	-0.4408602150547609	-2.0000000000233964	-2.0000000000503344	-2.000000000062383	4.999999999969329	0.0	4.999999999968972	-1.5273765607180165	-1.5273765607189307	-1.5273765606915928	1.0000000000003282	1.0000000000004445	4.999999999996717	0.9999999999999981	0.9999999999998622	0.9999999999994644	0.9999999999997291	0.9999999999999232	0.9999999999999232	0.9999999999999232	1.0000000000007896	0.349853214489417	1.0000000000003553	0.9999999999989356	0.9999999999989285	0.9999999999988395	0.9999999999988395	0.9999999999988395	0.9999999999987532	0.9999999999987944	1.1249999999998432	0.8333333333334108	0.8333333333334108	-0.25000000000007516	1.6061066386562908	2.0000000000078044	0.19999999999746165	0.8749999999990368	0.19999999999948526	0.39999999999977814	0.15000000000208516	0.15000000000000524	0.15000000000020436	0.2500000000002731	0.2500000000002731	0.7000000000028828	0.30000000000075766	0.10000000000078034	0.050000000001221026	0.1600670569577278	-0.15537077790837425	-0.10000000000730837	2.6999999999511153	2.1499999999607073	-0.9950000000830147	-69.4999999994435	-69.49999999953059	-69.50000000008801	57.9999999950455	58.00000000797432	12.867187500202625	3.499999999983827	-16.99999999172299	0.5799999993082128	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##Thiamin-e0	1.000000000000907	0.9999999999991822	1.8172043010681818	2.000000000007001	2.000000000011402	2.0000000000196616	-0.9999999999905477	2.000000000013812	-0.9999999999902247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##N-Acetyl-D-glucosamine-e0	1.000000000000243	0.9999999999996867	1.1935483870962644	2.0000000000127187	2.0000000000253695	2.000000000033407	-1.9999999999975893	2.00000000002359	-1.999999999997225	1.2636882803589666	1.2636882803593787	1.2636882803463838	-13.66830068128689	-13.668300681287224	-30.806981086420127	-16.604807140501777	-16.604807140497545	-16.604807140469024	-16.60480714071821	-16.60480714075656	-16.60480714075656	-16.60480714075656	-16.604807140416813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399999999998726	0.24999999999936032	0.399999999997939	0.19999999999836277	0.36666666666274195	0.0	0.49999999999981287	0.2999999999997386	0.2999999999997386	0.0	0.2666666666662623	0.3999999999995498	0.43333333333199925	0.3792019938458556	0.5863550479365848	1.0666666666365914	-0.7999999999944307	-0.433333333331864	0.5700000000446492	1.999999999985775	1.999999999988	2.0000000000097087	-15.727272726497729	-15.72727273004262	-2.7031250000927596	0.0	10.99999999445605	0.07999999992376908	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##Folate-e0	1.500000000000588	1.4999999999986446	2.032258064517433	1.9999999999987732	2.000000000004526	2.000000000004545	-2.9999999999297677	2.00000000000328	-2.9999999999296825	3.527376560717471	3.5273765607184555	3.527376560688239	0.9999999999996284	0.999999999999234	-2.9999999999917546	0.9999999999992182	0.9999999999993424	0.9999999999990642	1.0000000000034033	1.0000000000035922	1.0000000000035922	1.0000000000035922	0.9999999999994893	0.1331376193193886	1.000000000006623	1.0000000000036504	1.000000000003646	1.0000000000035008	1.0000000000035008	1.0000000000035008	1.0000000000033071	1.0000000000037355	3.25000000000182	2.3333333333337243	2.3333333333337243	0.0	6.5994902707797545	15.903004082489469	-28.476584640620985	-11.834238869501487	-28.476584640599732	-22.01209419942996	-25.811518857888842	-25.95475669194929	-25.863446896334935	-39.06318403750315	-39.06318403750315	-117.00250515599244	-48.367927306661315	-25.05570487731664	-38.67752247792955	1.7504798069493228	3.6759639761289953	1173.9936611138696	817.2449485321727	886.4339627927995	-1109.829144599515	-843.6922853174577	-843.6922853174791	-760.9684801302817	20469.471162561524	20469.47116750558	3455.7897697842627	-68.98828216648874	-14901.453562039089	-99.97644258264539	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##O2-e0	1.0000000000002252	0.999999999999823	1.1397849462357235	2.000000000013654	2.000000000027013	2.000000000035022	-2.000000000000561	2.0000000000247087	-2.0000000000001346	1.263688280358958	1.2636882803593585	1.2636882803465634	0.0	0.0	-1.999999999999525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8668623806807493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999647	0.6666666666666541	0.6666666666666541	0.0	1.6498725676942758	2.000000000007012	0.3999999999985912	0.9999999999994161	0.40000000000033414	0.40000000000026487	0.3333333333343874	0.1499999999999665	0.39999999999994956	0.19999999999977988	0.19999999999977988	-0.40000000000022495	0.1333333333337353	0.399999999999787	0.4666666666656101	0.3968973846606825	0.8049258212018183	2.799999999958613	-0.9333333333088254	-0.1999999999829281	-0.3800000000197986	-5.999999999965184	-5.999999999968213	-6.00000000002046	4.909090908979525	4.909090910071385	0.8437500000373671	0.0	-1.9999999990477848	-0.23999999990033888	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##Riboflavin	2.5000000000011977	2.499999999999438	3.1935483870902863	5.000000000031708	5.0000000000636	5.0000000000839275	-6.999999999965373	5.0000000000592735	-6.9999999999644285	4.422908981257573	4.422908981259086	4.422908981211327	0.0	0.0	-6.999999999995739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6501467855103968	-95.57828552663055	-95.57828552646862	-95.57828552647057	-95.5782855264667	-95.5782855264667	-95.5782855264667	-95.57828552645749	-95.57828552643196	-13.366915532448653	0.9784196841013123	0.9784196841013123	-40.90799420088855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##PAN	31.007294276969198	31.00729427767673	-212.7170624635194	135.55877410051826	135.55877410493068	135.55877410606897	-247.77116618029484	91.49057413342693	-246.8470549199258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##Sucrose-e0##Microbe##PAN	-6.992697026096092	-6.992697026186238	-6.992697026100909	-6.992697026477057	-6.992697026624924	-6.99269702667973	-6.9926970265055095	-6.992697026669191	-6.992697026507249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Sucrose-e0
Clostridium_innocuum_I46##Cl--e0##Microbe##PAN	-0.9241112603128887	-0.9241112603339396	-0.9241112603171173	-0.9241112603587096	-0.9241112603833249	-0.9241112603907892	-0.9241112603685777	-0.9241112603890919	-0.9241112603685433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Cl--e0
Clostridium_innocuum_I46##Mg-e0##Microbe##PAN	-0.9241112603158941	-0.92411126033516	-0.924111260317926	-0.9241112603574467	-0.9241112603828194	-0.9241112603900676	-0.9241112603682462	-0.9241112603884121	-0.9241112603682908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Mg-e0
Clostridium_innocuum_I46##Folate-e0##Microbe##Folate-e0	-0.9999999999999984	-1.0000000000000024	-0.9999999999999992	-1.0000000000000002	-0.9999999999999999	-1.0000000000000013	-0.9999999999999991	-0.9999999999999991	-0.9999999999999997	-1.0000000000000058	-0.9999999999999954	-1.000000000000001	-0.9999999999999994	-0.9999999999999996	-0.9999999999999989	-0.9999999999999983	-0.999999999999999	-1.0000000000000022	-0.9999999999999998	-1.0	-1.0	-1.0	-0.9999999999999998	-0.999999999999999	-1.0000000000000004	-0.9999999999999998	-1.0	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000022	-0.9999999999999998	-0.9999999999999981	-0.9999999999999981	-0.9999999999999988	-0.9999999999999986	-1.0000000000000169	-1.0000000000000326	-0.9999999999999983	-0.9999999999999829	-0.9999999999999916	-0.9999999999999967	-0.9999999999999916	-1.000000000000003	-0.9999999999999826	-0.9999999999999826	-0.9999999999998833	-0.9999999999999014	-0.9999999999999681	-0.999999999999956	-0.9999999999999988	-0.9999999999999989	-0.9999999999995721	-0.9999999999996964	-0.9999999999993625	-0.9999999999999593	-0.999999999999973	-0.9999999999998279	-1.0000000000001645	-1.0000000000024922	-0.9999999999977	-0.9999999999996868	-0.9999999999994688	-0.9999999999990916	-0.999999999999567	Clostridium_innocuum_I46	Folate-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##Spermidine-e0	0.49999999999592737	0.49999999999927847	1.2688172042927397	-19.00000000051419	-13.000000000952983	-10.00000000103752	9.000000000193658	-6.000000000498906	9.000000000197497	50.20695055276778	50.20695055277996	50.2069505522384	-3.000000000007247	-3.0000000000097065	8.999999999980643	-3.000000000003985	-3.0000000000024185	-2.999999999984301	5.5625000000126725	4.43750000000634	4.43750000000634	4.43750000000634	3.4999999999946665	8.86217016307989	1.9999999999970712	4.750000000007435	4.750000000007489	3.0000000000109077	3.0000000000109077	3.0000000000109077	4.250000000009674	4.000000000008672	4.125000000009215	2.6666666666629983	2.6666666666629983	0.499999999984772	-18.935583098648713	5.000000000289766	4.100000000038574	3.8750000000293183	3.500000000008739	4.50000000001029	3.249999999965169	3.250000000001128	3.249999999997421	3.499999999997972	3.499999999997972	1.9999999999835827	2.999999999991526	2.3749999999829914	1.9999999999863878	0.7230222813388874	-2.134668661422622	3.4999999999977955	3.499999999968141	2.7499999999733737	3.462500000069281	17.49999999952015	17.499999999596962	17.500000000047226	-7.999999999134256	-8.000000001392628	-4.593750000144299	2.9000000000916177	2.8999999997392143	2.9000000035278175	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##Thiamin-e0	-3.9999999999634728	-4.000000000034685	6.623655913919065	9.00000000014843	8.000000000215971	6.000000000326573	0.0	9.000000000374493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##N-Acetyl-D-glucosamine-e0	-0.9999999999919382	-1.0000000000151286	1.5161290322537047	12.000000000278796	10.000000000481352	8.000000000556339	0.0	12.000000000633733	0.0	-20.603475276382262	-20.60347527638752	-20.603475276130116	293.74841461826384	293.74841461826765	242.33237340286593	284.9388952405444	284.93889524052986	284.9388952391535	512.2780815143922	528.3505557463504	528.3505557463504	528.3505557463504	127.41361968451186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000001789878	0.250000000022647	0.3333333333619176	-0.6666666666394468	0.16666666673026853	-11.999999999980394	0.5000000000001483	0.0	0.0	1.0000000000038165	0.3333333333350612	0.7500000000065568	1.0000000000133233	1.6280218288487345	3.5047130212408706	0.0	0.0	0.5000000000006346	0.22499999996190245	0.0	0.0	0.0	3.545454545317551	3.5454545459367726	2.5625000000630487	0.3999999999850359	0.40000000017499887	0.4000000003876578	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##Folate-e0	-6.499999999981303	-6.500000000059826	0.41935483872120555	0.0	-4.999999999915689	-4.999999999925857	-15.000000000433095	0.0	-15.000000000436891	-56.20695055275563	-56.20695055276913	-56.20695055217038	-2.9999999999943547	-2.9999999999857065	-14.999999999965471	-2.999999999994915	-2.9999999999981313	-2.999999999987304	-14.312500000101604	-13.750000000112221	-13.750000000112221	-13.750000000112221	-8.99999999999469	-1.8504397825611973	-11.000000000068182	-5.250000000028693	-5.25000000002865	-8.000000000028407	-8.000000000028407	-8.000000000028407	-5.000000000027452	-7.0000000000151585	-4.750000000027014	-10.333333333409858	-10.333333333409858	-15.000000000098511	-84.10429546189792	481.2391446719596	459.0493503046246	453.50190171382764	444.25615406334333	476.5786062693853	457.58148297562474	452.8285912755368	455.11133618191195	422.1119933289677	422.1119933289677	681.9097303863215	510.32328576267025	583.1739808554929	481.01034885362674	11.972113847311723	29.415927057071855	440.7617131901049	440.7617131936314	535.1103690020873	889.6290352792818	683.9081564684427	683.9081564685241	671.1814172125403	-3574.9065113593083	-3574.9065122229285	-2290.8550857012874	528.9673558745294	528.967355618798	528.9673573506992	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##N-Acetyl-D-chondrosamine-e0	-0.9999999999933518	-0.9999999999881815	-1.559139784955485	-0.999999999971421	-1.99999999994014	-1.0000000000159304	-1.0000000000104512	-1.0000000000178626	-1.0000000000104552	-0.9999999999994995	-1.000000000000445	-0.9999999999998033	-0.9999999999982141	-0.999999999997668	-0.9999999999984192	-0.9999999999977499	-0.9999999999983603	-0.9999999999946105	-2.1250000000136446	-2.125000000014494	-2.125000000014494	-2.125000000014494	-2.0000000000020575	5.149560217438125	-4.000000000024551	0.0	0.0	-1.0000000000025813	-1.0000000000025813	-1.0000000000025813	0.0	0.0	0.0	0.0	0.0	1.000000000000644	5.319018466353284	0.0	0.20000000001414667	0.25000000001676365	0.3333333333538703	-0.6666666666531683	0.1666666667240385	-11.999999999978755	0.5000000000031536	0.0	0.0	1.0000000000078597	0.3333333333387675	0.7500000000079284	1.0000000000141491	1.6280218288488575	3.5047130212412383	0.0	0.0	0.49999999999994227	0.22499999996013703	0.0	0.0	0.0	3.545454545326989	3.5454545459143842	2.5625000000439595	0.3999999999836863	0.4000000001729282	0.4000000006594855	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##O2-e0	1.0000000000088847	0.9999999999920004	2.817204301068292	14.00000000030004	12.000000000513392	10.00000000058398	2.0000000000042637	14.000000000664476	2.0000000000013913	-18.603475276382284	-18.603475276387343	-18.60347527613388	8.000000000005945	8.000000000006724	2.0000000000076814	8.000000000004007	8.000000000002752	7.999999999984058	-0.125000000004595	1.0000000000012235	1.0000000000012235	1.0000000000012235	2.0000000000061133	-5.149560217439085	4.00000000001927	0.5000000000013418	0.5000000000014723	1.9999999999993778	1.9999999999993778	1.9999999999993778	0.9999999999996785	0.0	0.999999999998747	-0.6666666666815512	-0.6666666666815512	-2.0000000000206413	-19.27607386546232	2.0000000002780753	1.2000000000214042	1.0000000000146245	0.6666666666627364	0.666666666662378	0.333333333315265	-5.749999999998601	0.5000000000012291	0.0	0.0	1.9999999999998912	0.6666666666623954	1.500000000003546	2.0000000000117093	2.8094503571838647	6.505960536400914	0.0	0.0	1.0000000000106246	0.8500000000166984	1.9999999999697964	1.999999999972718	2.000000000015795	-0.18181818179810916	-0.18181818198888447	0.12499999997488466	0.8000000000043316	0.7999999999699582	0.7999999994922768	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##Riboflavin	-1.4999999999526163	-1.500000000025971	7.5161290322038985	31.00000000069048	24.00000000120588	19.00000000139597	-5.000000000231969	31.000000001593804	-5.0000000002399485	-77.11216346736323	-77.11216346738274	-77.11216346643668	16.00000000001464	16.00000000001862	-4.99999999996964	16.000000000005333	16.000000000003695	15.999999999970347	14.062500000089027	15.187500000111845	15.187500000111845	15.187500000111845	9.499999999992452	14.862170163078893	1016.8098161771604	702.3882533718611	702.3882533718761	810.3364169688832	810.3364169688832	810.3364169688832	738.4611868517313	630.5074951520547	712.7188651456901	638.795024078192	638.795024078192	555.0221963077735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##PAN	1404.2694174529918	1404.2694174815151	-1764.147220170846	2763.438655209649	2634.822124610216	2327.2187219396615	1555.5588413183034	2573.3440623097713	1558.3311750995251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##N-Acetyl-D-chondrosamine-e0##Microbe##N-Acetyl-D-chondrosamine-e0	-0.9999999999999986	-0.9999999999999988	-1.0000000000000007	-1.0000000000000009	-1.0000000000000002	-0.999999999999999	-0.9999999999999987	-1.0000000000000009	-0.9999999999999998	-1.0000000000000007	-0.9999999999999996	-0.9999999999999997	-1.0000000000000007	-1.0000000000000002	-1.0000000000000013	-1.0000000000000004	-0.9999999999999998	-0.9999999999999994	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.000000000000001	-1.0000000000000007	-0.9999999999999981	-0.999999999999999	-0.9999999999999996	-1.0	-1.0	-1.0	-0.9999999999999998	-0.9999999999999998	-0.9999999999999988	-1.000000000000001	-1.000000000000001	-0.9999999999999988	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-0.9999999999999997	-1.0000000000000009	-1.0000000000000024	-1.0000000000000013	-0.9999999999999997	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	-0.9999999999999993	-0.9999999999999994	-0.9999999999999976	-1.0000000000000018	-0.9999999999999977	-1.0000000000000007	-0.9999999999999988	-1.0	-0.9999999999999997	-1.0000000000000016	-0.9999999999999989	-0.9999999999999991	-0.9999999999999987	-1.0000000000000007	-1.0000000000000007	-1.0000000000000009	-1.0000000000000004	Clostridium_innocuum_I46	N-Acetyl-D-chondrosamine-e0
Clostridium_innocuum_I46##CO2-e0##Microbe##Spermidine-e0	-3.000000000001271	-3.000000000000106	-2.94086021505287	-40.75000000158601	-40.75000000309726	-47.5000000041332	12.125000000841217	-27.250000001819068	12.125000000860842	192.19041433434768	187.63887927826374	13.394237799160612	-2.5000000000029123	-2.5000000000040408	-8.499999999994213	-2.500000000001788	-2.0000000000010068	-1.9999999999983022	1.1250000000212854	-1.1249999999886884	-1.1249999999886884	-1.1249999999886884	-3.0000000000015468	-1.5848020860459804	-4.500000000002594	-1.7499999999987161	-1.7499999999987224	-1.1666666666658634	-1.1666666666658634	-1.1666666666658634	-1.5833333333319948	-2.5000000000050826	-1.749999999996273	2.33333333333489	2.33333333333489	7.750000000000877	-15.456279395614558	1.0000000002085478	-1.6999999999762547	-1.2499999999810427	-3.499999999994982	-8.49999999999807	-2.250000000011823	-2.2499999999995275	-2.2500000000007545	-3.2500000000013403	-3.2500000000013403	-2.500000000003828	-0.9999999999984797	-2.5000000000021774	-2.250000000004469	-2.6519815046100756	-2.271390138539973	-3.250000000000993	-0.9999999999949136	-1.7499999999996467	1.7750000001626713	85.99999999938436	85.99999999947997	86.00000000009824	-66.9999999940315	-67.00000000959604	-9.093750000165377	-1.599999999999997	-1.6000000000000532	-1.5999999999571644	Clostridium_innocuum_I46	CO2-e0
Clostridium_innocuum_I46##CO2-e0##Microbe##Thiamin-e0	-2.4999999999872378	-2.5000000000118976	-1.6827956989173414	2.750000000468286	2.75000000071452	7.250000001318076	-12.62500000030803	11.00000000137967	-12.625000000321503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	CO2-e0
Clostridium_innocuum_I46##CO2-e0##Microbe##N-Acetyl-D-glucosamine-e0	1.0000000000027571	0.9999999999947319	1.1935483870973345	20.750000000861835	20.750000001565528	25.250000002218354	-1.2500000000615652	30.250000002315012	-1.2500000000755909	-91.28270716716942	-89.75693963912386	-6.94711889958309	86.95759916336625	86.95759916336935	112.66561977105147	91.36235885217256	64.51141433238348	64.51141433218098	799.4812058215839	831.6261542848952	831.6261542848952	831.6261542848952	29.752282165211447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000113895	0.5000000000151108	1.0000000000152993	6.000000000003249	1.833333333355855	0.0	0.500000000000521	2.5000000000010716	2.5000000000010716	2.0000000000013354	0.9999999999991936	2.0000000000010982	1.8333333333379553	2.0310291552727446	1.7810887387229875	2.4999999999957714	0.9999999999996071	1.4999999999999776	0.3499999999121791	-0.999999999984148	-0.9999999999866055	-1.0000000000105274	20.272727271793364	20.272727276060916	3.5625000000756932	1.3999999999998758	1.399999999999914	1.4000000000045796	Clostridium_innocuum_I46	CO2-e0
Clostridium_innocuum_I46##CO2-e0##Microbe##Folate-e0	2.0000000000066755	1.9999999999794233	2.5322580645149264	1.7499999999144913	1.7500000002641325	1.7500000002826959	-31.375000001887685	8.000000000338954	-31.375000001906585	-211.44041433429427	-205.88887927821747	-13.394237799142127	2.500000000000603	2.50000000000353	8.499999999984729	2.5000000000015516	3.0000000000007025	3.000000000002368	-12.625000000167889	-11.500000000185695	-11.500000000185695	-11.500000000185695	-1.9999999999992446	-0.11306944806167038	-4.000000000030571	1.7499999999953326	1.7499999999953402	2.666666666663032	2.666666666663032	2.666666666663032	1.666666666662957	-7.999999999970921	7.499999999992671	23.333333333309344	23.333333333309344	34.99999999996665	-47.51121562887254	341.17576838912294	274.6063853004711	285.70128248094574	230.2267965773618	68.61453554811916	163.60015201078104	162.88396285486607	162.97527265313332	294.9726440647995	294.9726440647995	165.07377552933602	-92.3058914052961	82.53577681528604	150.64486481813546	2.9956986094313636	0.6725066226313385	178.96816339577998	-107.70490921910321	-13.356253411446328	2171.9834760362673	937.6582034569436	937.6582034569549	835.8442893797455	-24640.6832818442	-24640.683287796157	-2811.809041890098	8.013399667675243	8.013399667628823	8.01339968596926	Clostridium_innocuum_I46	CO2-e0
Clostridium_innocuum_I46##CO2-e0##Microbe##O2-e0	1.0000000000029843	0.9999999999971476	1.1397849462374	22.000000000928736	22.000000001671125	26.500000002329703	0.0	31.500000002428273	0.0	-90.03270716716932	-88.50693963912283	-6.947118899584023	1.0000000000028162	1.0000000000032456	3.9999999999999645	1.0000000000018605	0.0	0.0	-2.2500000000073106	0.0	0.0	0.0	2.000000000001798	0.11306944806142144	4.0000000000097575	0.5000000000001114	0.5000000000001258	0.0	0.0	0.0	0.3333333333332606	-3.99999999999266	1.99999999999927	6.666666666659077	6.666666666659077	9.999999999988713	-10.62780390721156	4.000000000198629	1.60000000001272	2.0000000000089377	0.0	0.0	1.666666666660399	0.750000000000618	1.000000000000315	3.0000000000015077	3.0000000000015077	2.0000000000002385	0.0	2.0000000000005596	1.6666666666705208	1.9214746149440738	1.4291681035055759	2.9999999999940226	0.0	0.9999999999996415	1.100000000038943	7.999999999961676	7.999999999964946	8.000000000022732	-5.0909090907745576	-5.0909090920889675	0.1249999999696384	0.8000000000000148	0.8000000000000086	0.7999999999938483	Clostridium_innocuum_I46	CO2-e0
