	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0029-0.0030	0.0040-0.0113	0.0113-0.0121	0.0121-0.0122	0.0122-0.0122	0.0122-0.0170	0.0234-0.0991	0.0991-0.0995	0.1013-0.2024	0.2024-0.2034	0.2034-0.2043	0.2052-0.2121	0.2121-0.2136	0.2136-0.2145	0.2145-0.2169	0.2195-0.2207	0.2223-0.2233	0.2233-0.2276	0.2281-0.2316	0.2335-0.2338	0.2338-0.2794	0.2794-0.2977	0.2977-0.3104	0.3146-0.3285	0.3285-0.3286	0.3286-0.3287	0.3746-0.3928	0.3928-0.4108	0.4108-0.4151	0.4196-0.4540	0.4540-0.4553	0.4553-0.4615	0.4615-0.5183	0.5183-0.5186	0.5186-0.5190	0.5190-20.0000	Source	Target
Thiamin-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3082158090773055	0.0	0.0	0.0	0.0	0.0	0.0	17.50000000019947	0.0	0.0	0.6424964233457268	0.0	0.9327849720946236	-108.36277132975582	-108.36277132410933	0.0	0.0	0.0	Thiamin-e0	L-Leucine-e0
L-Malate-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6037919118813178	0.0	0.0	0.0	0.0	0.0	0.0	4.000000000049153	0.0	0.0	0.1140526195287611	0.0	0.09174934151749024	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Leucine-e0
N-Acetyl-D-glucosamine-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.402527941254186	-9.256291222389624	-9.256291222379938	-9.256291222707237	-9.256291222368498	-9.256291222670637	-9.256291222758614	1098.4567322151934	-7.748281593950556	-7.74828159392319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Leucine-e0
D-Mannose-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.40252794125423214	0.0	0.0	0.0	0.0	0.0	0.0	-12.000000000119327	0.0	0.0	-0.2281052390575757	0.0	-0.18349868303499528	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Leucine-e0
Folate-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20126397062840093	0.0	0.0	0.0	0.0	0.0	0.0	-14.50000000014372	0.0	0.0	-0.17107892929364749	0.0	-0.13762401227670698	0.0	0.0	-0.4616178946123979	0.0	0.0	Folate-e0	L-Leucine-e0
N-Acetyl-D-chondrosamine-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4025279412542162	0.0	0.0	0.0	0.0	0.0	0.0	-10.000000000107663	0.0	0.0	-0.22050173108897214	0.0	-0.1529155691958235	0.0	0.0	0.09232357892236054	0.09474341265697431	0.0	N-Acetyl-D-chondrosamine-e0	L-Leucine-e0
O2-e0##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2012639706270821	0.0	0.0	0.0	0.0	0.0	0.0	4.000000000039493	0.0	0.0	0.0912420956230046	0.0	0.12233245535662006	0.0	0.0	0.18464715784475053	0.1894868253140439	0.0	O2-e0	L-Leucine-e0
Riboflavin##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4151676475250716	0.0	0.0	0.0	0.0	0.0	0.0	48.0000000004408	0.0	0.0	0.9846542819316311	-54.18138566032036	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Leucine-e0
Inosine##L-Leucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503159926567463	0.0	0.0	0.0	0.0	0.0	0.0	13.000000000112705	0.0	0.0	0.23190699304173001	0.0	0.25995646763275937	0.0	0.0	0.2769707367670006	0.2842302379709603	0.0	Inosine	L-Leucine-e0
D-Glucose-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07085380182685866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04796605494200663	0.0	-0.038586171666232	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Histidine-e0
L-Aspartate-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.035426900913425576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017587553478726498	0.0	-0.019293085833106637	0.0	0.0	-0.01941383668927771	-0.019922680231610253	0.0	L-Aspartate-e0	L-Histidine-e0
Spermidine-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07085380182680058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013590382233595027	0.0	0.0160775715276162	0.0	0.0	0.01941383668929661	0.019922680231627406	-22.786564061978602	Spermidine-e0	L-Histidine-e0
Thiamin-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2302748559375324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13510438808670616	0.0	0.19614637263669812	-22.786564064663775	-22.786564063478686	0.0	0.0	0.0	Thiamin-e0	L-Histidine-e0
L-Malate-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10628070274030882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023983027471000923	0.0	0.019293085833117785	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Histidine-e0
N-Acetyl-D-glucosamine-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07085380182685798	-1.629311550099207	-1.629311550097459	-1.6293115501509619	-1.6293115500955744	-1.6293115501471034	-1.6293115501617879	-1.6293115501536897	-1.6293115501296633	-1.6293115501234938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Histidine-e0
D-Mannose-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07085380182686557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04796605494200921	0.0	-0.03858617166623476	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Histidine-e0
Folate-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03542690091364202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03597454120660271	0.0	-0.02893962874977074	0.0	0.0	-0.09706918344651787	0.0	0.0	Folate-e0	L-Histidine-e0
N-Acetyl-D-chondrosamine-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07085380182686538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0463671864439392	0.0	-0.03215514305519564	0.0	0.0	0.01941383668927656	0.019922680231601573	0.0	N-Acetyl-D-chondrosamine-e0	L-Histidine-e0
O2-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03542690091342927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019186421976797936	0.0	0.025724114444145855	0.0	0.0	0.038827673378564576	0.03984536046322896	0.0	O2-e0	L-Histidine-e0
Riboflavin##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42512281096115767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20705347049961942	-11.393282031373822	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Histidine-e0
Inosine##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08856725228352315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04876548919101335	0.0	0.05466374319379881	0.0	0.0	0.058241510067821245	0.059768040694822194	0.0	Inosine	L-Histidine-e0
D-Glucose-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1653255375959163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11192079486469474	0.0	-0.09003440055454907	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Proline-e0
L-Aspartate-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08266276879794669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04103762478370408	0.0	-0.04501720027725881	0.0	0.0	-0.04529895227499013	-0.046486253873766446	0.0	L-Aspartate-e0	L-Proline-e0
Spermidine-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1653255375957643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031710891878389824	0.0	0.03751433356444027	0.0	0.0	0.04529895227502646	0.046486253873798136	-53.16864947795674	Spermidine-e0	L-Proline-e0
Thiamin-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5373079971872383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3152435722023595	0.0	0.4576748694857075	-53.16864948423269	-53.16864948145523	0.0	0.0	0.0	Thiamin-e0	L-Proline-e0
L-Malate-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24798830639389485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05596039743234147	0.0	0.04501720027727834	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Proline-e0
N-Acetyl-D-glucosamine-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16532553759591284	-3.8017269502286566	-3.801726950224622	-3.8017269503549067	-3.8017269502200417	-3.8017269503427085	-3.801726950376328	-3.8017269503488684	-3.8017269503029523	-3.801726950288947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Proline-e0
D-Mannose-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16532553759592952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11192079486469804	0.0	-0.09003440055455267	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Proline-e0
Folate-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0826627687984788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08394059614874477	0.0	-0.06752580041613289	0.0	0.0	-0.22649476137523408	0.0	0.0	Folate-e0	L-Proline-e0
N-Acetyl-D-chondrosamine-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16532553759592558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10819010170253483	0.0	-0.0750286671287923	0.0	0.0	0.04529895227498797	0.04648625387374647	0.0	N-Acetyl-D-chondrosamine-e0	L-Proline-e0
O2-e0##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08266276879795291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04476831794586826	0.0	0.06002293370301705	0.0	0.0	0.09059790454999515	0.09297250774754551	0.0	O2-e0	L-Proline-e0
Riboflavin##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9919532255754553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48312476449916847	-26.58432473987842	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Proline-e0
Inosine##L-Proline-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20665692199477195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11378614144570881	0.0	0.1275487341188783	0.0	0.0	0.13589685682492803	0.13945876162126353	0.0	Inosine	L-Proline-e0
D-Glucose-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005746965266475546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0038905357879810035	0.0	-0.0031297316815018846	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Co2+-e0
L-Aspartate-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0028734826332369665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0014265297889260225	0.0	-0.0015648658407505032	0.0	0.0	-0.0015746599655316522	-0.0016159323614857969	0.0	L-Aspartate-e0	Co2+-e0
Spermidine-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005746965266471292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011023184732603638	0.0	0.0013040548672909535	0.0	0.0	0.0015746599655291622	0.0016159323614835376	-1.8482225206018639	Spermidine-e0	Co2+-e0
Thiamin-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01867763711605701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010958342469481979	0.0	0.01590946938096519	-1.8482225208194718	-1.848222520722004	0.0	0.0	0.0	Thiamin-e0	Co2+-e0
L-Malate-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008620447899710447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019452678939896185	0.0	0.0015648658407503597	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	Co2+-e0
N-Acetyl-D-glucosamine-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005746965266475227	-0.13215376797372747	-0.13215376797362965	-0.1321537679787271	-0.13215376797344267	-0.1321537679776266	-0.13215376797976996	-0.1321537679780616	-0.13215376797636455	-0.1321537679759199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	Co2+-e0
D-Mannose-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005746965266476113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0038905357879813252	0.0	-0.003129731681502202	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Co2+-e0
Folate-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0028734826332531983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0029179018409895793	0.0	-0.0023472987611303686	0.0	0.0	-0.007873299827660152	0.0	0.0	Folate-e0	Co2+-e0
N-Acetyl-D-chondrosamine-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005746965266475356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0037608512617146993	0.0	-0.002608109734585094	0.0	0.0	0.0015746599655283135	0.0016159323614815205	0.0	N-Acetyl-D-chondrosamine-e0	Co2+-e0
O2-e0##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002873482633238025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015562143151926831	0.0	0.0020864877876678144	0.0	0.0	0.003149319931063152	0.0032318647229713357	0.0	O2-e0	Co2+-e0
Riboflavin##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034481791598842675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01679414615144551	-0.9241112603320201	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Co2+-e0
Inosine##Co2+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007183706583087418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003955378051110366	0.0	0.004433786548790047	0.0	0.0	0.004723979896590747	0.004847797084453524	0.0	Inosine	Co2+-e0
L-Aspartate-e0##L-Valine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1582401574132402	0.0	0.0	0.0	0.0	0.0	0.0	4.00000000002974	0.0	0.0	-0.09483590248485463	0.0	-0.10403250281021639	0.0	0.0	-0.10468361761334127	-0.10742741234403282	0.0	L-Aspartate-e0	L-Valine-e0
Spermidine-e0##L-Valine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3164803148262544	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999885083	0.0	0.0	0.07328228828390561	0.0	0.08669375234196686	0.0	0.0	0.10468361761341098	0.10742741234409164	-122.87009503398932	Spermidine-e0	L-Valine-e0
L-Malate-e0##L-Valine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47472047223983227	0.0	0.0	0.0	0.0	0.0	0.0	-4.000000000049897	0.0	0.0	0.1293216852066675	0.0	0.10403250281026771	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Valine-e0
Folate-e0##L-Valine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15824015741422268	0.0	0.0	0.0	0.0	0.0	0.0	14.500000000145652	0.0	0.0	-0.1939825278104844	0.0	-0.15604875421584513	0.0	0.0	-0.523418088067285	0.0	0.0	Folate-e0	L-Valine-e0
L-Malate-e0##L-Threonine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5589925028911173	0.0	0.0	-3.3333333333606827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Threonine-e0
Inosine##L-Threonine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29916041907522	0.0	0.0	-8.00000000008261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine	L-Threonine-e0
D-Glucose-e0##L-Isoleucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27664483206285695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1872808638638395	0.0	-0.15065761759200705	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Isoleucine-e0
L-Aspartate-e0##L-Isoleucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13832241603139916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06866965008338458	0.0	-0.0753288087959835	0.0	0.0	-0.07580027397449689	-0.07778702602852278	0.0	L-Aspartate-e0	L-Isoleucine-e0
Spermidine-e0##L-Isoleucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27664483206254753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05306291142818495	0.0	0.0627740073300765	0.0	0.0	0.07580027397455143	0.07778702602857017	-88.9689053472268	Spermidine-e0	L-Isoleucine-e0
Thiamin-e0##L-Isoleucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8990957042049934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5275077665500154	0.0	0.7658428894261451	-88.96890535773156	-88.9689053530652	0.0	0.0	0.0	Thiamin-e0	L-Isoleucine-e0
L-Malate-e0##L-Isoleucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41496724809424246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09364043193190635	0.0	0.07532880879600717	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Isoleucine-e0
N-Acetyl-D-glucosamine-e0##L-Isoleucine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2766448320628525	-6.361558710094562	-6.361558710087767	-6.361558710327251	-6.361558710079316	-6.36155871030492	-6.361558710357633	-6.361558710323988	-6.361558710230036	-6.361558710203558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Isoleucine-e0
