	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0084-0.0086	0.0086-0.0086	0.0086-0.0088	0.0089-0.0254	0.0257-0.0257	0.0257-0.0261	0.0263-0.0268	0.0268-0.0419	0.0419-0.0420	0.0420-0.0484	0.0484-0.0489	0.0489-0.0559	0.0743-0.0753	0.0753-0.0892	0.0892-0.0899	0.0899-0.1056	0.1369-0.1453	0.1453-0.1454	0.1458-0.1460	0.1460-10.0400	10.0400-10.0401	10.0401-20.0000	Source	Target
Thiamin-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000011110236	-0.8125000012363962	-0.8125000012363962	-0.8125000012363962	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	-0.8125000011718111	Thiamin-e0	Acetate-e0
Riboflavin-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.0	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.9061082372177	1195.906108249756	1195.906108249756	1195.906108249756	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	1196.843608222027	Riboflavin-e0	Acetate-e0
N-Acetyl-D-glucosamine-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998218121	0.6874999998349893	0.6874999998349893	0.6874999998349893	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	0.6874999998061546	N-Acetyl-D-glucosamine-e0	Acetate-e0
Folate-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.0	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.437499999919768	-2.4374999998857216	-2.4374999998857216	-2.4374999998857216	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	-2.4374999998564877	Folate-e0	Acetate-e0
Putrescine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037356082	-0.18750000037717093	-0.18750000037717093	-0.18750000037717093	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	-0.12500000005918016	Putrescine-e0	Ethanol-e0
Spermidine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005429588	-1.2500000005711718	-1.2500000005711718	-1.2500000005711718	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	-1.1875000002263494	Spermidine-e0	Ethanol-e0
Thiamin-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500000924067	-4.812500001028444	-4.812500001028444	-4.812500001028444	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	-4.812500000973358	Thiamin-e0	Ethanol-e0
Riboflavin-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417399057	993.2593417503552	993.2593417503552	993.2593417503552	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	993.1968417272512	Riboflavin-e0	Ethanol-e0
N-Acetyl-D-glucosamine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.3125000001481628	-0.312500000137207	-0.312500000137207	-0.312500000137207	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	-0.3125000001609589	N-Acetyl-D-glucosamine-e0	Ethanol-e0
Folate-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999934182	-2.437499999905913	-2.437499999905913	-2.437499999905913	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	-2.4374999998817133	Folate-e0	Ethanol-e0
Putrescine-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968828	0.9999999999968526	0.9999999999968526	0.9999999999968526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Fumarate-e0
Spermidine-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999954663	0.9999999999952328	0.9999999999952328	0.9999999999952328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Fumarate-e0
Thiamin-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.0	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.0000000000077418	-1.000000000008603	-1.000000000008603	-1.000000000008603	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	-1.0000000000096827	Thiamin-e0	Fumarate-e0
Riboflavin-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.0	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318826174	8.503941318911519	8.503941318911519	8.503941318911519	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	9.503941318776352	Riboflavin-e0	Fumarate-e0
Riboflavin-e0##Glycerol-e0##Enterococcus_faecalis_KB1	0.0	0.0	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.523313435702044	2.5233134357114384	2.5233134357114384	2.5233134357114384	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	2.523313435679858	Riboflavin-e0	Glycerol-e0
Putrescine-e0##Succinate-e0##Enterococcus_faecalis_KB1	0.0	0.0	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010019	-1.0000000000010107	-1.0000000000010107	-1.0000000000010107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Succinate-e0
Spermidine-e0##Succinate-e0##Enterococcus_faecalis_KB1	0.0	0.0	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000014333	-1.0000000000015097	-1.0000000000015097	-1.0000000000015097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Succinate-e0
Riboflavin-e0##Succinate-e0##Enterococcus_faecalis_KB1	0.0	0.0	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.500000000131981	2.5000000001618465	2.5000000001618465	2.5000000001618465	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	1.5000000000432197	Riboflavin-e0	Succinate-e0
Putrescine-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000008942418	-1.3750000009028687	-1.3750000009028687	-1.3750000009028687	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	-1.2500000001416953	Putrescine-e0	CO2-e0
Spermidine-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000012997217	-3.5000000013672485	-3.5000000013672485	-3.5000000013672485	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	-3.375000000541907	Spermidine-e0	CO2-e0
Thiamin-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002212236	-7.625000002462108	-7.625000002462108	-7.625000002462108	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	-7.62500000233031	Thiamin-e0	CO2-e0
Riboflavin-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.2659640904526	2381.265964115456	2381.265964115456	2381.265964115456	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	2381.1409640601205	Riboflavin-e0	CO2-e0
N-Acetyl-D-glucosamine-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003548888	-0.6250000003286431	-0.6250000003286431	-0.6250000003286431	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	-0.6250000003855555	N-Acetyl-D-glucosamine-e0	CO2-e0
Folate-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999840586	-5.874999999772831	-5.874999999772831	-5.874999999772831	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	-5.8749999997148645	Folate-e0	CO2-e0
Putrescine-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991224189	0.6249999991139584	0.6249999991139584	0.6249999991139584	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	-0.2500000001391199	Putrescine-e0	H2-e0
Spermidine-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000012755491	-0.5000000013418009	-0.5000000013418009	-0.5000000013418009	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	-1.375000000532169	Spermidine-e0	H2-e0
Thiamin-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.6250000021708955	-4.625000002416052	-4.625000002416052	-4.625000002416052	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	-4.625000002288271	Thiamin-e0	H2-e0
Riboflavin-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.8394367257197	2336.839436750247	2336.839436750247	2336.839436750247	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	2337.7144366960006	Riboflavin-e0	H2-e0
N-Acetyl-D-glucosamine-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003482417	-0.6250000003224887	-0.6250000003224887	-0.6250000003224887	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	-0.6250000003785979	N-Acetyl-D-glucosamine-e0	H2-e0
Folate-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999843488	-5.874999999776988	-5.874999999776988	-5.874999999776988	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	-5.874999999719976	Folate-e0	H2-e0
Thiamin-e0##Formate-e0-e0##Enterococcus_faecalis_KB1	0.0	0.0	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.0000000000029	-2.000000000003223	-2.000000000003223	-2.000000000003223	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	-2.000000000003056	Thiamin-e0	Formate-e0-e0
Riboflavin-e0##Formate-e0-e0##Enterococcus_faecalis_KB1	0.0	0.0	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000001703535	3.5000000002025313	3.5000000002025313	3.5000000002025313	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	3.500000000129636	Riboflavin-e0	Formate-e0-e0
Folate-e0##Formate-e0-e0##Enterococcus_faecalis_KB1	0.0	0.0	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999997313	-0.9999999999996414	-0.9999999999996414	-0.9999999999996414	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	-0.9999999999995615	Folate-e0	Formate-e0-e0
Spermidine-e0##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-0.33333333333216303	0.0	-0.33333333333215004	0.0	0.0	-0.5714285714267026	-0.3333333333305256	0.0	0.0	0.0	0.0	0.0	1.3333333333191149	1.3333333333186714	0.0	0.0	2.9999999999905205	2.0000000000045373	0.5599999999914379	13.999999999152454	-3.1881046573700345	-2.0000000000098597	Spermidine-e0	L-Glutamate-e0
Inosine-e0##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.3333333333340041	0.0	0.33333333333396853	0.0	0.0	0.8571428571453883	0.500000000001993	0.0	0.0	0.0	0.0	0.0	3.9999999999551674	3.999999999953165	1.3333333333286004	1.3333333333287498	1.4999999999969578	0.0	3.359999999954831	11.99999999919365	-1.7504837258717443	-0.7999999999941856	Inosine-e0	L-Glutamate-e0
Folate-e0##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-2.3333333333308777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamate-e0
O2-e0##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-1.3333333333330564	0.0	-1.3333333333329556	0.0	0.0	-1.1428571428591616	-0.6666666666678656	0.0	0.0	0.0	0.0	0.0	-2.666666666640081	-2.666666666639399	-1.333333333329627	-1.3333333333296873	-0.9999999999984507	0.0	-1.919999999983061	0.0	0.0	0.0	O2-e0	L-Glutamate-e0
Puryvate##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-0.9999999999996575	0.0	-0.9999999999995682	0.0	0.0	0.14285714285693182	0.08333333333300628	0.0	0.0	0.0	0.0	0.0	1.3333333333115882	1.3333333333109254	0.3333333333300601	0.33333333333006	0.4999999999963608	0.0	1.0799999999762298	2.9999999997319446	-0.4376209314557142	-0.19999999999157103	Puryvate	L-Glutamate-e0
Spermidine-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.33333333333307413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000083993	0.6666666666538811	-3.7599999999869818	-5.999999999681095	-3.2602128373311516	-3.3333333333513013	Spermidine-e0	L-Aspartate-e0
Inosine-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-0.33333333333351334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999999969433	4.0000000000352625	-2.5599999999309375	-3.9999999996962927	-1.8081702698409767	-1.8666666666566436	Inosine-e0	L-Aspartate-e0
Folate-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	2.3333333333329476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Aspartate-e0
O2-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.3333333333333546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999985953	-2.666666666693656	0.31999999997423534	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
Puryvate##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.9999999999999883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999999708666	1.3333333333342574	-0.6799999999639095	-0.999999999899194	-0.4520425674482237	-0.46666666665166656	Puryvate	L-Aspartate-e0
Inosine-e0##H+-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.0000000000010871	1.2857142857165946	1.0000000000010776	1.5000000000013232	3.0000000000022373	0.8571428571462505	0.750000000002461	1.000000000002779	1.0000000000026104	1.0000000000026104	1.9999999999982625	-1.0000000000019624	0.0	0.0	1.3333333333287412	1.3333333333289095	1.9999999999959472	4.000000000032826	2.759999999974512	5.999999999674254	0.6085132143316678	1.2000000000005424	Inosine-e0	H+-e0
Inosine-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.0000000000001166	1.14285714285748	1.0000000000001126	1.000000000000126	1.0000000000003044	1.000000000000552	1.0000000000003715	1.000000000000551	1.0000000000005211	1.0000000000005211	0.999999999999777	1.0000000000003757	0.9999999999985149	0.9999999999984582	0.9999999999994652	0.9999999999994738	0.9999999999996855	1.0000000000006406	0.9999999999990045	0.9999999999973683	1.0449465936959723	0.9999999999997772	Inosine-e0	XAN-e0
Inosine-e0##Inosine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-1.0000000000000002	-0.999999999999999	-0.9999999999999997	-0.9999999999999994	-1.0000000000000013	-0.9999999999999999	-0.9999999999999994	-0.9999999999999998	-1.0	-1.0	-1.000000000000002	-1.0000000000000007	-0.9999999999999988	-0.9999999999999996	-1.0000000000000004	-1.0000000000000009	-0.9999999999999994	-1.0000000000000002	-1.0000000000000004	-1.0000000000000009	-0.9999999999999997	-1.0000000000000013	Inosine-e0	Inosine-e0
Inosine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.0000000000003422	1.0000000000005997	1.0000000000003282	1.0000000000003566	0.4000000000000054	-0.28571428571426327	0.2499999999996347	0.0	0.0	0.0	1.999999999997563	-1.0000000000013116	3.9999999999625055	3.999999999960831	2.6666666666591654	2.6666666666593466	1.9999999999969753	0.0	4.599999999941088	9.999999999411505	0.6601662074113185	1.9999999999980693	Inosine-e0	Acetate-e0
Spermidine-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.33333333333238535	0.0	0.3333333333323686	0.0	0.0	0.5714285714272311	0.33333333333121706	0.0	0.0	0.0	0.0	0.0	-1.333333333319676	-1.3333333333192456	0.0	0.0	-2.9999999999915055	-2.0000000000048033	-0.5599999999915622	-13.99999999915569	2.655905965311343	2.0000000000103086	Spermidine-e0	Succinate-e0
Inosine-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-0.33333333333383736	0.0	-0.3333333333338039	0.0	0.0	-0.8571428571446544	-0.5000000000014743	0.0	0.0	0.0	0.0	0.0	-3.9999999999569518	-3.9999999999550218	-1.333333333329125	-1.3333333333292472	-1.4999999999972884	0.0	-3.359999999955847	-11.999999999196714	1.3247247722290103	0.799999999994081	Inosine-e0	Succinate-e0
Folate-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	2.3333333333313693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Succinate-e0
O2-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.333333333333143	0.0	1.333333333333044	0.0	0.0	1.142857142858594	0.6666666666675773	0.0	0.0	0.0	0.0	0.0	2.6666666666411647	2.6666666666405097	1.3333333333300805	1.3333333333301278	0.9999999999986354	0.0	1.9199999999834807	0.0	0.0	0.0	O2-e0	Succinate-e0
Puryvate##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.9999999999997499	0.0	0.9999999999996702	0.0	0.0	-0.14285714285696993	-0.08333333333307501	0.0	0.0	0.0	0.0	0.0	-1.333333333312463	-1.3333333333118274	-0.33333333333045856	-0.3333333333304544	-0.4999999999967328	0.0	-1.0799999999768095	-2.999999999732979	0.3311811930471573	0.19999999999128087	Puryvate	Succinate-e0
Inosine-e0##Butyrate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.6666666666673825	0.5714285714299163	0.6666666666673576	0.5000000000007292	0.20000000000171483	1.5714285714316953	1.0000000000025178	1.0000000000037637	1.0000000000035247	1.0000000000035247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.119999999980111	-3.999999999717989	0.8120302258566451	0.2666666666656388	Inosine-e0	Butyrate-e0
Inosine-e0##H2O-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-1.6666666666701386	-2.5714285714359977	-2.0000000000035443	-2.0000000000038853	-0.20000000000675858	-0.7142857142976042	-0.7500000000081348	-1.000000000011339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine-e0	H2O-e0
Spermidine-e0##CO2-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	-1.3333333333326867	-0.8571428571427513	-1.3333333333327073	-0.9999999999996589	0.6000000000007856	-0.9999999999998598	-0.9999999999999025	-1.0000000000000602	-1.0000000000000167	-1.0000000000000167	-1.0000000000004607	-1.0000000000002325	-1.0000000000009501	-1.0000000000009877	-1.0000000000004095	-1.0000000000004845	0.0	-1.666666666654808	-0.4399999999948852	-14.999999999148674	2.3913989572620236	2.3333333333515753	Spermidine-e0	CO2-e0
Inosine-e0##CO2-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	1.3333333333335857	0.8571428571430243	1.3333333333335509	1.000000000000097	-1.4000000000000923	1.000000000000443	1.0000000000001001	1.0000000000003324	1.0000000000002736	1.0000000000002736	0.999999999999598	1.0000000000003204	0.9999999999981469	0.9999999999980349	0.9999999999991735	0.9999999999990512	-0.49999999999760303	-3.0000000000352083	-1.6399999999737833	-10.999999999189967	2.9131191657842366	2.866666666656588	Inosine-e0	CO2-e0
