	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0080-0.0084	0.0084-0.0085	0.0085-0.0106	0.0106-0.0111	0.0111-0.0114	0.0114-0.0135	0.0135-0.0136	0.0136-0.0249	0.0249-0.0250	0.0250-0.0250	0.0250-0.0251	0.0251-0.1171	0.1171-0.1181	0.1181-0.1425	0.1425-0.1585	0.1585-0.2326	0.2390-0.2400	0.2400-0.2483	0.2649-0.2723	0.2723-0.2773	0.2773-0.2773	0.2773-0.4333	0.4333-0.4334	0.4338-0.4363	0.4363-0.6850	0.6898-0.6900	0.6900-0.6927	0.6927-0.6930	0.6930-0.7258	0.7258-0.7378	0.7378-0.7378	0.7378-0.7394	0.7394-0.8024	0.8024-0.8767	0.8767-0.9098	0.9098-0.9102	0.9102-0.9112	0.9112-0.9112	0.9122-1.5684	1.5684-20.0000	Source	Target
Riboflavin##Glycine-e0##Akkermansia_muciniphilaYL44	-69.54945194232495	-69.54945194232424	-69.54945194232424	-69.54945194232424	-69.54945194232424	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	-69.54945194230874	Riboflavin	Glycine-e0
Riboflavin##L-Methionine-e0##Akkermansia_muciniphilaYL44	-19.98243529507667	-19.982435295073323	-19.982435295073323	-19.982435295073323	-19.982435295073323	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	-19.982435295072822	Riboflavin	L-Methionine-e0
Riboflavin##Sulfate-e0##Akkermansia_muciniphilaYL44	-0.9241112603195364	-0.9241112603194813	-0.9241112603194813	-0.9241112603194813	-0.9241112603194813	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	-0.9241112603192481	Riboflavin	Sulfate-e0
Riboflavin##Cl--e0##Akkermansia_muciniphilaYL44	-0.9241112603189167	-0.9241112603188517	-0.9241112603188517	-0.9241112603188517	-0.9241112603188517	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	-0.9241112603186756	Riboflavin	Cl--e0
Riboflavin##K+-e0##Akkermansia_muciniphilaYL44	-0.9241112603178396	-0.924111260318299	-0.924111260318299	-0.924111260318299	-0.924111260318299	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	-0.9241112603177737	Riboflavin	K+-e0
Riboflavin##Mg-e0##Akkermansia_muciniphilaYL44	-0.9241112603185616	-0.9241112603185144	-0.9241112603185144	-0.9241112603185144	-0.9241112603185144	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	-0.9241112603183307	Riboflavin	Mg-e0
O2-e0##D-Glucose-e0##Akkermansia_muciniphilaYL44	0.14814814814864583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
Folate##D-Glucose-e0##Akkermansia_muciniphilaYL44	0.3333333333354185	0.3333333333354351	0.3333333333354351	0.3333333333354351	0.3333333333354351	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	0.3333333333355374	Folate	D-Glucose-e0
Riboflavin##D-Glucose-e0##Akkermansia_muciniphilaYL44	-971.2670460816057	-971.2328197385821	-971.2328197385821	-971.2328197385821	-971.2328197385821	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	-971.2328197383969	Riboflavin	D-Glucose-e0
O2-e0##NH3-e0##Akkermansia_muciniphilaYL44	-0.14814814814867713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	NH3-e0
Folate##NH3-e0##Akkermansia_muciniphilaYL44	0.6666666666632293	0.6666666666631709	0.6666666666631709	0.6666666666631709	0.6666666666631709	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	0.666666666663068	Folate	NH3-e0
Riboflavin##NH3-e0##Akkermansia_muciniphilaYL44	1498.0771655411784	1498.0429391980906	1498.0429391980906	1498.0429391980906	1498.0429391980906	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	1498.0429391978007	Riboflavin	NH3-e0
O2-e0##O2-e0##Akkermansia_muciniphilaYL44	-0.9999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	O2-e0
Folate##L-Phenylalanine##Akkermansia_muciniphilaYL44	0.999999999999878	0.9999999999998734	0.9999999999998734	0.9999999999998734	0.9999999999998734	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	0.9999999999998787	Folate	L-Phenylalanine
Riboflavin##L-Phenylalanine##Akkermansia_muciniphilaYL44	37.591951727231326	37.59195172722382	37.59195172722382	37.59195172722382	37.59195172722382	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	37.59195172721522	Riboflavin	L-Phenylalanine
Riboflavin##L-Tyrosine##Akkermansia_muciniphilaYL44	-17.083554956563823	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956558665	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	-17.083554956573902	Riboflavin	L-Tyrosine
Folate##Folate##Akkermansia_muciniphilaYL44	-0.9999999999999989	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Folate	Folate
Riboflavin##Riboflavin##Akkermansia_muciniphilaYL44	-1.0000000000001932	-1.0000000000001341	-1.0000000000001341	-1.0000000000001341	-1.0000000000001341	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	-0.999999999999968	Riboflavin	Riboflavin
Riboflavin##PAN##Akkermansia_muciniphilaYL44	-0.9999999999913189	-0.9999999999933173	-0.9999999999933173	-0.9999999999933173	-0.9999999999933173	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	-0.9999999999900072	Riboflavin	PAN
Riboflavin##Uracil##Akkermansia_muciniphilaYL44	-39.642230877545764	-39.6422308775435	-39.6422308775435	-39.6422308775435	-39.6422308775435	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	-39.64223087753586	Riboflavin	Uracil
Riboflavin##galactose##Akkermansia_muciniphilaYL44	-6.992697026121221	-6.9926970261182	-6.9926970261182	-6.9926970261182	-6.9926970261182	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	-6.992697026114048	Riboflavin	galactose
Spermidine-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	2.000000000018116	2.000000000017981	2.500000000004644	2.9999999999832476	2.9999999999832476	1.0000000000008822	1.0000000000006426	0.33333333333162984	0.33333333333444143	1.3333333333321933	0.3333333333372817	-2.6666666666707974	1.333333333318456	1.3333333333373592	-9.00000000000125	2.0321918990400736	2.027756652243488	4.285714285715344	-0.22957731388012204	0.0	1.3333333333382549	4.750000000003832	-0.5517241379340702	1.333333333332128	1.3333333333320865	4.000000000001261	4.000000000002117	5.033514672912177	7.99999999999046	2.000000000002558	0.0	1.9999999999948437	1.0000000000007754	1.0000000000007125	1.9999999999943037	0.0	0.0	0.0	0.0	0.0	1.9999999999934222	1.9999999999933207	Spermidine-e0	Acetate-e0
Melitose-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-2.000000000015095	-2.0000000000144307	0.0	1.9999999999773959	1.9999999999773959	0.0	0.0	-1.0000000000012048	-1.0000000000001705	-0.6666666666679257	-0.9999999999989476	-1.9999999999998612	-0.6666666666720547	-0.6666666666657884	-8.00000000004496	-0.17070252326109966	-0.17385011776215473	-29.997265267154134	0.0	1.629789108574169	9.694835708800769	-22.883426570858692	27.512103202856988	9.609655955780655	9.609655955783696	9.99999999998897	9.999999999992967	14.134058691659183	25.99999999999245	2.0000000000000773	-5.999999999989114	6.000000000002357	0.0	0.0	5.999999999999626	-5.999999999997754	-5.999999999997629	-5.999999999979515	-5.999999999994718	-6.000000000007009	5.999999999998334	5.999999999998349	Melitose-e0	Acetate-e0
Folate-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-5.000000000045991	-5.000000000043853	-1.5000000000056988	2.999999999956987	2.999999999956987	0.9999999999996428	0.9999999999994099	0.33333333333908877	0.3333333333345414	-1.3333333333291204	0.3333333333276095	5.333333333337833	-2.666666666636212	-2.6666666666676515	-8.00000000003711	-2.3059654714634674	-0.9525205455441391	0.2857142857158109	0.2295773138806685	0.0	-1.3333333333336495	-0.7499999999981777	-1.6551724137955381	-1.6666666666679997	-1.6666666666682364	34.5138884046838	34.51388840466646	-3.7416213317746707	-3.000000000009876	-4.49999999999702	-3.9999999999941402	0.9999999999995407	-0.9999999999998862	-0.9999999999999475	0.9999999999987728	-2.9999999999978533	-2.9999999999979385	-0.4999999999957909	-0.4999999999970785	-0.49999999999840194	0.49999999999781014	0.538185020066103	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	1.9999999999941127	1.999999999996513	-3.000000000013464	-7.999999999913937	-7.999999999913937	0.9999999999989099	1.0000000000000162	4.0000000000078915	4.000000000000502	1.3333333333395188	2.6666666666648338	6.666666666672236	1.333333333358345	1.333333333333234	3.000000000013237	1.220614209832064	1.2213295722187014	0.8571428571428653	2.1147886569402496	2.000000000000078	1.3333333333319468	0.49999999999887457	1.7931034482769148	1.3333333333336328	1.3333333333335433	0.0	0.0	-0.5167573364574527	-1.9999999999990017	0.9999999999998453	1.9999999999985214	0.0	0.9999999999999645	0.9999999999999989	0.0	1.9999999999997662	1.9999999999996383	1.999999999996886	1.9999999999994176	2.000000000001348	0.0	0.0	O2-e0	Acetate-e0
Urea-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.0000000000087876	-1.0000000000083522	-1.0000000000024247	-0.9999999999950075	-0.9999999999950075	0.0	0.0	0.3333333333355517	0.3333333333337006	-0.33333333333124926	0.3333333333315143	2.3333333333355517	-0.3333333333219241	-0.33333333333438375	1.999999999999953	-0.49114010623500653	-0.49013859889377764	-1.0000000000002431	0.05739432847011461	0.0	-0.3333333333346442	-1.1250000000009035	0.10344827586261382	-0.33333333333320325	-0.3333333333332447	-0.9999999999995329	-0.9999999999998418	-1.2583786682286182	-1.9999999999990448	-0.5000000000003563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Acetate-e0
Sucrose##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.0000000000069997	-1.0000000000066287	0.0	0.9999999999890737	0.9999999999890737	0.0	0.0	-0.6666666666677733	-0.6666666666668217	-0.333333333334344	-0.6666666666654609	-1.6666666666668886	-0.3333333333385767	-0.3333333333323095	-6.000000000028728	0.04991168657094793	0.04747945445650958	1.2857142857156856	-4.6313376131710955	-4.000000000000318	-0.33333333332772674	3.375000000006211	-2.3793103448318833	-0.33333333333448945	-0.33333333333454274	6.99999999999305	6.999999999995736	9.842165350515607	17.999999999995012	1.4999999999997404	-3.9999999999930083	4.000000000001725	0.0	0.0	3.9999999999999423	-3.9999999999986304	-3.999999999998652	-3.999999999986695	-3.999999999996725	-4.000000000004878	3.9999999999990834	3.9999999999991274	Sucrose	Acetate-e0
Thiamine##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-6.000000000062435	-6.000000000058916	0.4999999999956669	7.999999999914488	7.999999999914488	2.500000000000121	2.499999999999463	0.6666666666725329	0.6666666666689188	-0.666666666663337	0.3333333333298418	3.3333333333332393	-3.333333333310383	-3.333333333335665	-15.000000000094541	-2.5442994688265808	0.16216116558020582	1.4285714285722	0.4017602992916131	0.0	-1.9999999999977316	0.43750000000209954	-2.827586206899512	-1.6666666666685066	-1.666666666668948	34.5138884046883	34.51388840467073	-4.258378668235677	-5.000000000019739	-3.4999999999935767	-3.9999999999849587	4.9999999999952305	0.5000000000008723	0.5000000000007159	4.999999999992759	-3.9999999999905764	-3.9999999999904903	1.0000000000182343	1.0000000000117755	1.0000000000066667	5.9999999999909495	6.076370040127611	Thiamine	Acetate-e0
Riboflavin##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.0000000000315175	-1.0000000000295808	2.4999999999975784	5.99999999996089	5.99999999996089	3.5000000000003446	3.5000000000000524	2.6666666666697854	2.6666666666680783	2.000000000001975	2.666666666664115	4.666666666667645	-1.9999999999809626	-1.9999999999936022	-12.999999999956392	-1.256053784892954	2.8064270800245414	5.428571428575472	3.172182985410751	2.999999999999385	2.0000000000011693	4.375000000006023	0.6896551724070626	1.9999999999971425	1.9999999999969142	118.54166521404221	118.54166521399247	5.325408014053314	-332.6848013983051	350.9731415410246	525.8246824476184	-494.1166713685851	48.346787354056985	48.34678735407187	-494.11667136834797	590.8102460763337	590.8102460763295	588.0151904766451	588.0151904779707	588.0151904792045	-571.8266750927401	-571.8693667944418	Riboflavin	Acetate-e0
PAN##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	986.634532962312	986.6345329628152	242.52700322924338	-417.3093290048564	-417.3093290048564	-2.5248281445737755	-2.5248281445219085	141.29034202588753	140.81963366901167	306.5199345725508	259.41693260550096	111.52761261868315	310.6174445683942	310.61744456951914	4815.741365944489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Acetate-e0
Spermidine-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-0.9999999999513047	-0.9999999999516108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02177220420571594	0.021769906797594843	0.0	-0.042742019756688204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999932544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Fumarate-e0
Melitose-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-2.5000000000381903	-2.5000000000364984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015451241694590565	0.01544961127593941	0.30342927660894464	0.0	0.30342927661431396	0.3034292766072568	0.30342927661549096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999996655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Fumarate-e0
Folate-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-8.500000000112859	-8.50000000010737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011237266686831567	0.011938335985774469	0.0	0.04274201975658157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999977423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Fumarate-e0
O2-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-9.000000000016138	-9.000000000008857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0035116458396712144	-0.0035112752899824503	0.0	0.021371009878274196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999996598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Fumarate-e0
Urea-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.5000000000220717	-1.5000000000210056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004916304175481333	-0.0049157854059082556	0.0	0.01068550493917742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Fumarate-e0
