	0.0000-0.0000	0.0000-2.9215	2.9215-3.2445	3.2445-3.5547	3.8134-3.8196	3.8196-4.1049	4.1049-4.4903	4.4903-5.2638	5.2638-5.5277	5.5277-5.8845	5.8845-6.2952	6.2952-6.3713	6.3713-20.0000	Source	Target
Turicimonas_muris_YL45##K+-e0##Microbe##Riboflavin	-0.9241112603189646	-0.924111260318707	-0.9241112603190078	-0.9241112603188025	-0.9241112603175403	-0.9241112603176449	-0.9241112603197323	-0.9241112603195039	-0.9241112603190524	-0.9241112603178923	-0.924111260316783	-0.924111260316783	-0.924111260316783	Turicimonas_muris_YL45	K+-e0
Turicimonas_muris_YL45##Cl--e0##Microbe##Riboflavin	-0.9241112603202493	-0.9241112603197293	-0.9241112603204672	-0.9241112603200387	-0.924111260319383	-0.9241112603190391	-0.9241112603211467	-0.924111260320716	-0.9241112603204854	-0.9241112603193958	-0.9241112603183085	-0.9241112603183085	-0.9241112603183085	Turicimonas_muris_YL45	Cl--e0
Turicimonas_muris_YL45##L-Phenylalanine##Microbe##Riboflavin	-22.280195972166755	-22.280195972153205	-22.280195972174166	-22.280195972157763	-22.280195972136756	-22.28019597212818	-22.28019597217983	-22.280195972179783	-22.280195972166982	-22.280195972146625	-22.280195972118573	-22.280195972118573	-22.280195972118573	Turicimonas_muris_YL45	L-Phenylalanine
Turicimonas_muris_YL45##L-Tryptophan##Microbe##Riboflavin	-6.835969218721264	-6.83596921871799	-6.835969218721713	-6.8359692187189145	-6.8359692187131555	-6.8359692187120675	-6.8359692187274925	-6.835969218728146	-6.835969218722506	-6.8359692187120205	-6.835969218706539	-6.835969218706539	-6.835969218706539	Turicimonas_muris_YL45	L-Tryptophan
Turicimonas_muris_YL45##L-Tyrosine##Microbe##Riboflavin	-17.083554956514547	-17.083554956504777	-17.08355495651891	-17.08355495651526	-17.083554956483006	-17.083554956484907	-17.083554956523585	-17.08355495655386	-17.083554956514558	-17.083554956479574	-17.083554956478512	-17.083554956478512	-17.083554956478512	Turicimonas_muris_YL45	L-Tyrosine
Turicimonas_muris_YL45##Mg##Microbe##Riboflavin	-0.9241112603190506	-0.9241112603186636	-0.9241112603191759	-0.9241112603189182	-0.9241112603176574	-0.9241112603177359	-0.9241112603198172	-0.9241112603200126	-0.9241112603192703	-0.9241112603180612	-0.9241112603171823	-0.9241112603171823	-0.9241112603171823	Turicimonas_muris_YL45	Mg
Turicimonas_muris_YL45##Mn2+##Microbe##Riboflavin	-0.9241112603206303	-0.9241112603200797	-0.9241112603206479	-0.9241112603204253	-0.9241112603194114	-0.9241112603188517	-0.9241112603211936	-0.9241112603214254	-0.9241112603204613	-0.9241112603196591	-0.9241112603181809	-0.9241112603181809	-0.9241112603181809	Turicimonas_muris_YL45	Mn2+
Turicimonas_muris_YL45##Folate##Microbe##Folate	-1.0000000000000018	-0.9999999999999979	-0.9999999999999997	-1.0000000000000002	-0.9999999999999988	-1.0000000000000004	-0.9999999999999972	-0.9999999999999994	-1.0	-1.0000000000000018	-1.000000000000003	-1.000000000000003	-1.000000000000003	Turicimonas_muris_YL45	Folate
Turicimonas_muris_YL45##Riboflavin##Microbe##Riboflavin	-1.0000000000002573	-0.9999999999997401	-1.0000000000007898	-0.9999999999992237	-0.9999999999994108	-0.9999999999998219	-1.0000000000002742	-1.0000000000003217	-0.9999999999997147	-0.9999999999995249	-0.9999999999996738	-0.9999999999996738	-0.9999999999996738	Turicimonas_muris_YL45	Riboflavin
Turicimonas_muris_YL45##Niacin##Microbe##Riboflavin	-1.0000000000028388	-1.000000000002314	-1.0000000000013354	-1.00000000000272	-1.0000000000031324	-1.000000000002806	-1.0000000000013571	-1.0000000000001703	-1.000000000004181	-1.0000000000079157	-1.0000000000010771	-1.0000000000010771	-1.0000000000010771	Turicimonas_muris_YL45	Niacin
Turicimonas_muris_YL45##PAN##Microbe##Riboflavin	-1.0000000000479596	-1.000000000048264	-1.000000000047763	-1.0000000000419706	-1.0000000000472853	-1.0000000000467657	-1.0000000000481422	-1.0000000000412586	-1.0000000000436224	-1.0000000000519866	-1.0000000000441598	-1.0000000000441598	-1.0000000000441598	Turicimonas_muris_YL45	PAN
Turicimonas_muris_YL45##Pyridoxal##Microbe##Riboflavin	-0.49999999999681094	-0.4999999999965898	-0.4999999999975527	-0.49999999999796607	-0.49999999999663747	-0.49999999999758965	-0.49999999999790806	-0.49999999999876116	-0.49999999999813416	-0.49999999999534217	-0.4999999999977529	-0.4999999999977529	-0.4999999999977529	Turicimonas_muris_YL45	Pyridoxal
Turicimonas_muris_YL45##carbonate##Microbe##Riboflavin	-272.08718788730926	-272.0871878871709	-272.08718788734654	-272.08718788717016	-272.0871878869654	-272.0871878868477	-272.08718788744045	-272.08718788756426	-272.0871878872706	-272.0871878868991	-272.0871878866413	-272.0871878866413	-272.0871878866413	Turicimonas_muris_YL45	carbonate
Riboflavin##Bifidobacterium_animalis_YL2##Metabolite##None	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.79614651727186	96.7961465170642	96.79614651707097	Riboflavin	Bifidobacterium_animalis_YL2
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Putrescine-e0	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685959	-0.6666666666685587	-0.66666666666846	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Spermidine-e0	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666716687	-1.6666666666691392	-1.6666666666693302	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Thiamin-e0	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.333333333359112	-14.33333333334536	-11.502732455544495	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Melitose-e0	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000005605	-2.000000000003024	-2.0000000000027987	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Sucrose-e0	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.000000000005458	-1.0000000000028513	-1.000000000002783	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Folate	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000025551	-12.000000000014019	-12.000000000014252	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe##Riboflavin	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499710884	1139.663499708453	1138.2481992696128	Bifidobacterium_animalis_YL2	H2O-e0
Bifidobacterium_animalis_YL2##Phosphate-e0##Microbe##Riboflavin	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.8641856197794	-129.86418561957638	-130.48683229901152	Bifidobacterium_animalis_YL2	Phosphate-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe##Putrescine-e0	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002425	2.0000000000002265	2.000000000000226	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe##Spermidine-e0	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000005373	2.0000000000003615	2.000000000000367	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe##Thiamin-e0	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000003091	4.000000000002126	4.8802961297034955	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe##Folate	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.000000000003118	4.0000000000022675	4.000000000002292	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##L-Glutamate-e0##Microbe##Riboflavin	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.09682062189182	-142.096820621726	-142.53696868657886	Bifidobacterium_animalis_YL2	L-Glutamate-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Putrescine-e0	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	-0.13333333332970115	0.0	0.0	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Spermidine-e0	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	2.2666666666766764	0.0	0.0	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Thiamin-e0	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	12.133333333382096	0.0	2.1613570551735686	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Melitose-e0	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	2.5333333333442734	0.0	0.0	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Sucrose-e0	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	2.400000000010666	0.0	0.0	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Folate	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	9.800000000048685	0.0	0.0	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##D-Glucose-e0##Microbe##Riboflavin	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	-2223.0345089724487	0.0	-1.0806785275807798	Bifidobacterium_animalis_YL2	D-Glucose-e0
Bifidobacterium_animalis_YL2##Mn2+-e0##Microbe##Riboflavin	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359775873	-0.7060625359737445	-0.7060625359737669	Bifidobacterium_animalis_YL2	Mn2+-e0
Bifidobacterium_animalis_YL2##Zn2+-e0##Microbe##Riboflavin	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359789006	-0.7060625359835719	-0.7060625359836624	Bifidobacterium_animalis_YL2	Zn2+-e0
