	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0013-0.0017	0.0017-0.0069	0.0069-0.0111	0.0111-0.0111	0.0111-0.0185	0.0185-0.0232	0.0232-0.0242	0.0244-0.0246	0.0246-0.0415	0.0415-0.0416	0.0417-0.0562	0.0562-0.0562	0.0562-0.0563	0.0563-0.0564	0.0564-0.0564	0.0565-0.0907	0.0907-0.1180	0.1180-11.2878	11.2878-13.6805	13.6805-14.1362	14.1362-20.0000	Source	Target
Enterococcus_faecalis_KB1##H+-e0##Microbe##Thiamin-e0	-4.812500000942424	-4.812500000942424	-7.999999997048512	-8.000000000358272	-8.000000000358272	-1.000000002488595	-4.00000001556565	0.0	0.0	0.0	0.0	0.0	-5.999999993341938	0.0	0.6666666668159986	0.0	0.0	-0.9999999997393898	-0.9999999997689102	-0.9999999997689102	-0.9999999997689102	-0.9999999997689102	-1.0000000092896448	-1.0000000092896448	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe##Riboflavin-e0	1067.9531081316418	1067.9531081316418	879.2914246418705	879.291424220819	879.291424220819	-181.70173113517407	-1101.7521736545154	-491.8852118345204	-491.8852118345204	-491.8852118345204	-491.8852118345204	-491.8852118345204	940.8775743015474	-441.28832704676057	-195.96672336165688	-438.76501360467836	-270.9893342727819	-435.8830358490432	-435.88303585508606	-435.88303585508606	-435.88303585508606	-435.88303585508606	-435.8830331657912	-435.8830331657912	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe##N-Acetyl-D-glucosamine-e0	-0.31250000016905327	-0.31250000016905327	-0.999999999340605	-1.0000000004837337	-1.0000000004837337	1.0000000000549674	4.000000000608386	1.9999999996651647	1.9999999996651647	1.9999999996651647	1.9999999996651647	1.9999999996651647	-1.0000000017562738	2.000000000076878	0.6666666666792865	2.0000000000415348	1.0000000000118756	2.000000000072496	2.000000000121162	2.000000000121162	2.000000000121162	2.000000000121162	1.9999999955442325	1.9999999955442325	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe##Folate-e0	-5.437499999846824	-5.437499999846824	-9.999999994536411	-10.000000001335682	-10.000000001335682	-1.499999998575241	0.0	0.0	0.0	0.0	0.0	0.0	-11.00000001482813	1.0000000002257217	-0.9999999999297239	1.0000000001742746	0.0	1.0000000002023381	1.0000000002549874	1.0000000002549874	1.0000000002549874	1.0000000002549874	0.9999999864449097	0.9999999864449097	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe##O2-e0	0.24999999984026663	0.24999999984026663	1.9999999978405825	2.0000000007600915	2.0000000007600915	0.9999999990574164	-2.000000005894458	0.0	0.0	0.0	0.0	0.0	2.0000000051672995	0.0	0.6666666666863282	0.0	0.5000000000300532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##Uracil-e0##Microbe##Putrescine-e0	-0.9999999999983145	-0.9999999999983145	-1.0000000000027716	-0.999999999998327	-0.999999999998327	-1.0000000000150076	-1.000000000014247	-1.0000000000140952	-1.0000000000140952	-1.0000000000140952	-1.0000000000140952	-1.0000000000140952	-1.0000000000137221	-0.9999999999997656	-0.9999999999997581	-0.9999999999997576	-0.9999999999997544	-0.9999999999997556	-0.9999999999997693	-0.9999999999997693	-0.9999999999997693	-0.9999999999997693	-1.000000000000948	-1.000000000000948	Enterococcus_faecalis_KB1	Uracil-e0
Enterococcus_faecalis_KB1##Uracil-e0##Microbe##Spermidine-e0	-0.9999999999975341	-0.9999999999975341	-0.9999999999963426	-1.0000000000040061	-1.0000000000040061	-1.0000000000447642	-1.0000000000454632	-1.0000000000407225	-1.0000000000407225	-1.0000000000407225	-1.0000000000407225	-1.0000000000407225	-1.0000000000448448	-0.9999999999989487	-0.9999999999988055	-0.9999999999988325	-0.9999999999988055	-0.9999999999989347	-0.9999999999990279	-0.9999999999990279	-0.9999999999990279	-0.9999999999990279	-1.0000000000041211	-1.0000000000041211	Enterococcus_faecalis_KB1	Uracil-e0
Enterococcus_faecalis_KB1##Uracil-e0##Microbe##Riboflavin-e0	-4.585114892927094	-4.585114892927094	-4.585114893904678	-4.585114891902978	-4.585114891902978	-4.585114884907163	-4.585114885022069	-4.585114883815613	-4.585114883815613	-4.585114883815613	-4.585114883815613	-4.585114883815613	-4.585114888479171	-4.5851148933355	-4.58511489324443	-4.585114893276549	-4.585114893238859	-4.585114893333756	-4.585114893387949	-4.585114893387949	-4.585114893387949	-4.585114893387949	-4.585114889240678	-4.585114889240678	Enterococcus_faecalis_KB1	Uracil-e0
Enterococcus_faecalis_KB1##L-Methionine-e0##Microbe##Spermidine-e0	1.0000000000084215	1.0000000000084215	1.0000000000126572	0.9999999999856607	0.9999999999856607	0.9999999998455571	0.9999999998431337	0.9999999998594282	0.9999999998594282	0.9999999998594282	0.9999999998594282	0.9999999998594282	0.9999999998452865	1.0000000000033797	1.0000000000038467	1.0000000000037892	1.0000000000039064	1.0000000000034532	1.000000000003121	1.000000000003121	1.000000000003121	1.000000000003121	0.9999999998970474	0.9999999998970474	Enterococcus_faecalis_KB1	L-Methionine-e0
Enterococcus_faecalis_KB1##L-Methionine-e0##Microbe##Riboflavin-e0	-14.748894121985797	-14.748894121985797	-14.748894125461733	-14.748894118413705	-14.748894118413705	-14.748894094330502	-14.748894094733961	-14.748894090590682	-14.748894090590682	-14.748894090590682	-14.748894090590682	-14.748894090590682	-14.748894106575046	-14.74889412339065	-14.748894123085277	-14.748894123172452	-14.748894123034859	-14.74889412335938	-14.748894123563199	-14.748894123563199	-14.748894123563199	-14.748894123563199	-14.748894036270249	-14.748894036270249	Enterococcus_faecalis_KB1	L-Methionine-e0
Enterococcus_faecalis_KB1##Riboflavin-e0##Microbe##Riboflavin-e0	-0.999999999999935	-0.999999999999935	-0.9999999999999937	-0.9999999999999098	-0.9999999999999098	-1.0000000000000837	-1.0000000000000577	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-1.0000000000000042	-0.9999999999999837	-0.9999999999999825	-1.0000000000000056	-0.9999999999999983	-0.9999999999999812	-0.99999999999997	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999907	-0.9999999999999554	-0.9999999999999554	Enterococcus_faecalis_KB1	Riboflavin-e0
Enterococcus_faecalis_KB1##L-Cysteine-e0##Microbe##Thiamin-e0	1.0000000000065783	1.0000000000065783	0.9999999999756581	1.0000000000033138	1.0000000000033138	0.9999999998999534	0.9999999998953073	0.999999999912898	0.999999999912898	0.999999999912898	0.999999999912898	0.999999999912898	0.9999999999478021	1.0000000000049296	1.0000000000053832	1.0000000000053295	1.0000000000052858	1.0000000000044065	1.0000000000039144	1.0000000000039144	1.0000000000039144	1.0000000000039144	0.9999999998489073	0.9999999998489073	Enterococcus_faecalis_KB1	L-Cysteine-e0
Enterococcus_faecalis_KB1##L-Cysteine-e0##Microbe##Riboflavin-e0	-7.397459505279993	-7.397459505279993	-7.397459507001167	-7.397459503483472	-7.397459503483472	-7.397459491366579	-7.39745949157001	-7.397459489486124	-7.397459489486124	-7.397459489486124	-7.397459489486124	-7.397459489486124	-7.397459497523918	-7.397459505921101	-7.3974595057770305	-7.397459505815636	-7.397459505751697	-7.397459505904321	-7.397459506005601	-7.397459506005601	-7.397459506005601	-7.397459506005601	-7.3974594622201995	-7.3974594622201995	Enterococcus_faecalis_KB1	L-Cysteine-e0
Enterococcus_faecalis_KB1##L-Leucine-e0##Microbe##Riboflavin-e0	-47.22328715718031	-47.22328715718031	-47.22328716842407	-47.22328714560746	-47.22328714560746	-47.22328706772837	-47.22328706903069	-47.22328705563463	-47.22328705563463	-47.22328705563463	-47.22328705563463	-47.22328705563463	-47.22328710732001	-47.223287161607594	-47.22328716063573	-47.22328716091861	-47.22328716047788	-47.223287161507976	-47.22328716215376	-47.22328716215376	-47.22328716215376	-47.22328716215376	-47.22328690601944	-47.22328690601944	Enterococcus_faecalis_KB1	L-Leucine-e0
Enterococcus_faecalis_KB1##L-Isoleucine-e0##Microbe##Riboflavin-e0	-38.57060811413316	-38.57060811413316	-38.57060812322204	-38.57060810478978	-38.57060810478978	-38.570608041799105	-38.57060804285173	-38.57060803201674	-38.57060803201674	-38.57060803201674	-38.57060803201674	-38.57060803201674	-38.57060807382706	-38.57060811779928	-38.57060811700096	-38.57060811723107	-38.570608116867845	-38.570608117715665	-38.57060811824859	-38.57060811824859	-38.57060811824859	-38.57060811824859	-38.570607889965935	-38.570607889965935	Enterococcus_faecalis_KB1	L-Isoleucine-e0
Enterococcus_faecalis_KB1##L-Tyrosine-e0##Microbe##Thiamin-e0	1.000000000011511	1.000000000011511	0.9999999999568645	1.000000000005538	1.000000000005538	0.9999999998239122	0.9999999998157253	0.9999999998466704	0.9999999998466704	0.9999999998466704	0.9999999998466704	0.9999999998466704	0.9999999999080272	1.0000000000089218	1.0000000000097602	1.0000000000096365	1.0000000000095621	1.0000000000079006	1.0000000000070208	1.0000000000070208	1.0000000000070208	1.0000000000070208	0.9999999997450292	0.9999999997450292	Enterococcus_faecalis_KB1	L-Tyrosine-e0
Enterococcus_faecalis_KB1##L-Tyrosine-e0##Microbe##Riboflavin-e0	-12.972744790778046	-12.972744790778046	-12.972744793821386	-12.972744787631852	-12.972744787631852	-12.972744766353681	-12.972744766712365	-12.972744763048096	-12.972744763048096	-12.972744763048096	-12.972744763048096	-12.972744763048096	-12.972744777176702	-12.972744792023633	-12.972744791754735	-12.97274479183394	-12.972744791711339	-12.972744791998286	-12.972744792178219	-12.972744792178219	-12.972744792178219	-12.972744792178219	-12.972744718163591	-12.972744718163591	Enterococcus_faecalis_KB1	L-Tyrosine-e0
Enterococcus_faecalis_KB1##L-Phenylalanine-e0##Microbe##Riboflavin-e0	-19.790702066506846	-19.790702066506846	-19.790702071195344	-19.79070206168342	-19.79070206168342	-19.79070202918694	-19.790702029731094	-19.79070202414167	-19.79070202414167	-19.79070202414167	-19.79070202414167	-19.79070202414167	-19.790702045704357	-19.79070206838318	-19.790702067972816	-19.79070206809122	-19.790702067904526	-19.790702068340238	-19.79070206861249	-19.79070206861249	-19.79070206861249	-19.79070206861249	-19.790701957768313	-19.790701957768313	Enterococcus_faecalis_KB1	L-Phenylalanine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##Putrescine-e0	-0.9999999999747651	-0.9999999999747651	-1.0000000000429026	-0.9999999999753939	-0.9999999999753939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##Spermidine-e0	-0.9999999999634397	-0.9999999999634397	-0.9999999999451672	-1.0000000000617413	-1.0000000000617413	-0.5000000118051947	-1.0000000152350328	-1.000000013653146	-1.000000013653146	-1.000000013653146	-1.000000013653146	-1.000000013653146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##Riboflavin-e0	-65.08615085057835	-65.08615085057835	-65.08615086557175	-65.08615083513645	-65.08615083513645	-1126.0793046502768	-1432.762785519143	-1432.7627851167783	-1432.7627851167783	-1432.7627851167783	-1432.7627851167783	-1432.7627851167783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##Folate-e0	1.9999999999905358	1.9999999999905358	1.9999999996052973	2.000000000096681	2.000000000096681	10.500000008700031	11.000000010402518	11.000000010985655	11.000000010985655	11.000000010985655	11.000000010985655	11.000000010985655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##N-Acetyl-D-glucosamine-e0##Microbe##N-Acetyl-D-glucosamine-e0	-0.9999999999999999	-0.9999999999999999	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000009	-0.9999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-1.0000000000000004	-1.0000000000000002	-0.9999999999999993	-0.9999999999999991	-0.9999999999999994	-0.9999999999999992	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999994	-0.9999999999999994	Enterococcus_faecalis_KB1	N-Acetyl-D-glucosamine-e0
Enterococcus_faecalis_KB1##L-Asparagine-e0##Microbe##Riboflavin-e0	-16.66100964668537	-16.66100964668537	-16.66100965061174	-16.661009642648235	-16.661009642648235	-16.66100961543622	-16.66100961589161	-16.66100961121077	-16.66100961121077	-16.66100961121077	-16.66100961121077	-16.66100961121077	-16.661009629270207	-16.661009648264148	-16.661009647919837	-16.661009648019338	-16.661009647862393	-16.66100964822829	-16.66100964845865	-16.66100964845865	-16.66100964845865	-16.66100964845865	-16.661009549849464	-16.661009549849464	Enterococcus_faecalis_KB1	L-Asparagine-e0
Enterococcus_faecalis_KB1##Ca2+-e0##Microbe##Riboflavin-e0	-0.7060625360034076	-0.7060625360034076	-0.7060625361697453	-0.7060625358323463	-0.7060625358323463	-0.7060625346801273	-0.7060625346997942	-0.7060625345011989	-0.7060625345011989	-0.7060625345011989	-0.7060625345011989	-0.7060625345011989	-0.706062535265884	-0.7060625360707244	-0.7060625360560694	-0.706062536060367	-0.7060625360538123	-0.7060625360692088	-0.7060625360789217	-0.7060625360789217	-0.7060625360789217	-0.7060625360789217	-0.7060625318996417	-0.7060625318996417	Enterococcus_faecalis_KB1	Ca2+-e0
Enterococcus_faecalis_KB1##Cu2+-e0##Microbe##Riboflavin-e0	-0.7060625360044133	-0.7060625360044133	-0.7060625361705342	-0.7060625358333971	-0.7060625358333971	-0.7060625346796113	-0.7060625346987948	-0.7060625345004992	-0.7060625345004992	-0.7060625345004992	-0.7060625345004992	-0.7060625345004992	-0.7060625352663954	-0.7060625360711029	-0.7060625360565372	-0.7060625360607251	-0.7060625360540704	-0.7060625360696072	-0.7060625360793066	-0.7060625360793066	-0.7060625360793066	-0.7060625360793066	-0.7060625319005225	-0.7060625319005225	Enterococcus_faecalis_KB1	Cu2+-e0
Enterococcus_faecalis_KB1##Fe2+-e0##Microbe##Riboflavin-e0	-2.4121250720503133	-2.4121250720503133	-2.412125072618974	-2.4121250714653044	-2.4121250714653044	-2.4121250675232764	-2.41212506759449	-2.41212506691207	-2.41212506691207	-2.41212506691207	-2.41212506691207	-2.41212506691207	-2.4121250695239738	-2.412125072278857	-2.4121250722281022	-2.412125072241649	-2.4121250722193053	-2.4121250722735437	-2.412125072305394	-2.412125072305394	-2.412125072305394	-2.412125072305394	-2.4121250580269598	-2.4121250580269598	Enterococcus_faecalis_KB1	Fe2+-e0
Enterococcus_faecalis_KB1##K+-e0##Microbe##Riboflavin-e0	-0.7060625359888664	-0.7060625359888664	-0.7060625362180842	-0.7060625357628498	-0.7060625357628498	-0.7060625340840442	-0.7060625341108047	-0.7060625338094696	-0.7060625338094696	-0.7060625338094696	-0.7060625338094696	-0.7060625338094696	-0.7060625349831289	-0.7060625362625038	-0.7060625362205317	-0.7060625362405019	-0.7060625362220956	-0.7060625362667714	-0.7060625362762769	-0.7060625362762769	-0.7060625362762769	-0.7060625362762769	-0.7060625405377197	-0.7060625405377197	Enterococcus_faecalis_KB1	K+-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##Putrescine-e0	0.18750000049458213	0.18750000049458213	0.9999999992816407	1.0000000004094831	1.0000000004094831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##Spermidine-e0	0.7500000007139627	0.7500000007139627	0.5000000009119425	0.49999999896475245	0.49999999896475245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##Thiamin-e0	3.8125000011029533	3.8125000011029533	6.999999996438628	7.000000000434516	7.000000000434516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##Riboflavin-e0	-1249.6548396116095	-1249.6548396116095	-1060.9931561647377	-1060.9931556564054	-1060.9931556564054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##N-Acetyl-D-glucosamine-e0	1.312500000198134	1.312500000198134	1.9999999992045758	2.000000000584669	2.000000000584669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##Folate-e0	3.9374999998210156	3.9374999998210156	8.49999999340786	8.50000000161675	8.50000000161675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##O2-e0	0.750000000186801	0.750000000186801	-0.9999999973944866	-1.0000000009192318	-1.0000000009192318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##L-Tryptophan-e0##Microbe##Riboflavin-e0	-6.121310174057741	-6.121310174057741	-6.121310175501301	-6.121310172574617	-6.121310172574617	-6.121310162577584	-6.121310162744743	-6.121310161025735	-6.121310161025735	-6.121310161025735	-6.121310161025735	-6.121310161025735	-6.121310167658122	-6.121310174640362	-6.121310174513073	-6.121310174549723	-6.1213101744918665	-6.12131017462634	-6.121310174711332	-6.121310174711332	-6.121310174711332	-6.121310174711332	-6.121310138482017	-6.121310138482017	Enterococcus_faecalis_KB1	L-Tryptophan-e0
Enterococcus_faecalis_KB1##Cl--e0##Microbe##Riboflavin-e0	-0.7060625360033397	-0.7060625360033397	-0.7060625361689155	-0.7060625358331987	-0.7060625358331987	-0.706062534682633	-0.7060625347021199	-0.7060625345037279	-0.7060625345037279	-0.7060625345037279	-0.7060625345037279	-0.7060625345037279	-0.7060625352683085	-0.7060625360741843	-0.7060625360589817	-0.7060625360635537	-0.7060625360568141	-0.7060625360727707	-0.7060625360827572	-0.7060625360827572	-0.7060625360827572	-0.7060625360827572	-0.706062531904062	-0.706062531904062	Enterococcus_faecalis_KB1	Cl--e0
Enterococcus_faecalis_KB1##Mg-e0##Microbe##Riboflavin-e0	-0.7060625360036463	-0.7060625360036463	-0.7060625361699816	-0.7060625358323354	-0.7060625358323354	-0.7060625346784757	-0.706062534697832	-0.7060625344993914	-0.7060625344993914	-0.7060625344993914	-0.7060625344993914	-0.7060625344993914	-0.7060625352648378	-0.7060625360700249	-0.7060625360554698	-0.7060625360594176	-0.7060625360527154	-0.7060625360685556	-0.7060625360781979	-0.7060625360781979	-0.7060625360781979	-0.7060625360781979	-0.7060625318992898	-0.7060625318992898	Enterococcus_faecalis_KB1	Mg-e0
Enterococcus_faecalis_KB1##Folate-e0##Microbe##Folate-e0	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	-0.999999999999999	-0.999999999999999	-0.9999999999999994	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-0.9999999999999991	-1.0000000000000004	-0.9999999999999988	-0.9999999999999993	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000013	-1.0000000000000013	Enterococcus_faecalis_KB1	Folate-e0
Enterococcus_faecalis_KB1##O2-e0##Microbe##O2-e0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000007	-1.0	-1.0	-1.0000000000000013	-1.000000000000002	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0000000000000013	-0.9999999999999996	-0.9999999999999997	-1.000000000000001	-1.0000000000000002	-0.9999999999999988	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	O2-e0
Enterococcus_faecalis_KB1##Niacin##Microbe##Riboflavin-e0	-1.0000000000553193	-1.0000000000553193	-1.0000000003377731	-0.9999999997479856	-0.9999999997479856	-0.9999999979112877	-0.9999999979503833	-0.9999999976351904	-0.9999999976351904	-0.9999999976351904	-0.9999999976351904	-0.9999999976351904	-0.9999999988106576	-1.000000000060847	-1.0000000000594502	-1.0000000000528428	-1.0000000000385538	-1.0000000000523046	-1.0000000000782316	-1.0000000000782316	-1.0000000000782316	-1.0000000000782316	-0.9999999782457533	-0.9999999782457533	Enterococcus_faecalis_KB1	Niacin
Enterococcus_faecalis_KB1##PAN##Microbe##Riboflavin-e0	-1.0000000000449705	-1.0000000000449705	-1.0000000002780303	-0.9999999997988542	-0.9999999997988542	-0.9999999981544012	-0.9999999981808771	-0.9999999978981183	-0.9999999978981183	-0.9999999978981183	-0.9999999978981183	-0.9999999978981183	-0.9999999989944911	-1.0000000001119682	-1.0000000000961513	-1.0000000000988793	-1.0000000000935854	-1.0000000001101674	-1.0000000001218836	-1.0000000001218836	-1.0000000001218836	-1.0000000001218836	-0.999999994201566	-0.999999994201566	Enterococcus_faecalis_KB1	PAN
Enterococcus_faecalis_KB1##Pyridoxal##Microbe##Riboflavin-e0	-0.500000000021638	-0.500000000021638	-0.5000000001391502	-0.499999999900665	-0.499999999900665	-0.4999999990848563	-0.4999999990993498	-0.4999999989584502	-0.4999999989584502	-0.4999999989584502	-0.4999999989584502	-0.4999999989584502	-0.49999999949858887	-0.5000000000697743	-0.5000000000591136	-0.5000000000623996	-0.500000000057575	-0.5000000000685031	-0.5000000000756625	-0.5000000000756625	-0.5000000000756625	-0.5000000000756625	-0.4999999971163727	-0.4999999971163727	Enterococcus_faecalis_KB1	Pyridoxal
Enterococcus_faecalis_KB1##Inosine##Microbe##Spermidine-e0	1.0000000000197298	1.0000000000197298	1.0000000000295914	0.9999999999664239	0.9999999999664239	0.9999999996365436	0.9999999996308037	0.9999999996692291	0.9999999996692291	0.9999999996692291	0.9999999996692291	0.9999999996692291	0.9999999996358824	1.0000000000084086	1.0000000000095002	1.0000000000093479	1.0000000000096265	1.000000000008568	1.0000000000077764	1.0000000000077764	1.0000000000077764	1.0000000000077764	0.9999999997927347	0.9999999997927347	Enterococcus_faecalis_KB1	Inosine
Enterococcus_faecalis_KB1##Inosine##Microbe##Thiamin-e0	2.0000000000305325	2.0000000000305325	1.9999999998850264	2.0000000000146807	2.0000000000146807	1.9999999995306572	1.9999999995087783	1.9999999995914426	1.9999999995914426	1.9999999995914426	1.9999999995914426	1.9999999995914426	1.9999999997551732	2.0000000000240967	2.0000000000263265	2.0000000000259757	2.000000000025774	2.00000000002137	2.000000000019027	2.000000000019027	2.000000000019027	2.000000000019027	1.999999999392985	1.999999999392985	Enterococcus_faecalis_KB1	Inosine
Enterococcus_faecalis_KB1##Inosine##Microbe##Riboflavin-e0	-34.67381898576544	-34.67381898576544	-34.67381899386787	-34.67381897737653	-34.67381897737653	-34.67381892067491	-34.67381892164555	-34.67381891185202	-34.67381891185202	-34.67381891185202	-34.67381891185202	-34.67381891185202	-34.673818949556484	-34.67381898911788	-34.673818988405024	-34.67381898862042	-34.67381898829433	-34.67381898905485	-34.67381898953314	-34.67381898953314	-34.67381898953314	-34.67381898953314	-34.67381881263302	-34.67381881263302	Enterococcus_faecalis_KB1	Inosine
Enterococcus_faecalis_KB1##Cytosine##Microbe##Riboflavin-e0	-6.580314084790898	-6.580314084790898	-6.580314086392519	-6.5803140831536755	-6.5803140831536755	-6.58031407222768	-6.580314072411367	-6.5803140705384475	-6.5803140705384475	-6.5803140705384475	-6.5803140705384475	-6.5803140705384475	-6.580314077757917	-6.580314085391389	-6.580314085257277	-6.580314085289445	-6.580314085227914	-6.580314085366083	-6.58031408546546	-6.58031408546546	-6.58031408546546	-6.58031408546546	-6.580314029780877	-6.580314029780877	Enterococcus_faecalis_KB1	Cytosine
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##Neu5Ac-e0	0.0	-1.0000000000254434	-1.0000000000254434	-0.9999999999825848	1.272151898720941	1.272151898720941	1.272151898720941	1.272151898720941	1.4999999999966722	0.9999999999930022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##O2-e0	0.0	2.0000000000104197	2.0000000000104197	1.9999999999693312	0.03797468354089374	0.03797468354089374	0.03797468354089374	0.03797468354089374	1.0000000000010192	0.0	3.9999999999956515	1.0000000000018376	1.0000000000018376	1.0000000000018376	1.0000000000018376	1.0000000000018376	1.0000000000018376	1.0000000000018376	1.0000000000018376	0.6869583350821821	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##Sucrose	0.0	-1.0000000000068168	-1.0000000000068168	-0.9999999999900818	-0.22151898734187525	-0.22151898734187525	-0.22151898734187525	-0.22151898734187525	1.5000000000030576	3.00000000000997	-2.999999999999615	1.5000000000031881	1.5000000000031881	1.5000000000031881	1.5000000000031881	1.5000000000031881	1.5000000000031881	1.5000000000031881	1.5000000000031881	2.2826041622952773	3.999999999992764	3.9999999999931495	3.9999999999931495	4.000000000005242	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##Folate	0.0	-2.0000000000115223	-2.0000000000115223	-2.000000000003548	-0.8924050633063412	-0.8924050633063412	-0.8924050633063412	-0.8924050633063412	0.1666666666638793	-2.6666666666796406	8.666666666661165	-1.3333333333349213	-1.3333333333349213	-1.3333333333349213	-1.3333333333349213	-1.3333333333349213	-1.3333333333349213	-1.3333333333349213	-1.3333333333349213	-0.18551389530042148	2.3333333333337256	2.3333333333346022	2.3333333333346022	-8.333333333337485	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##PAN	0.0	1822.2495611094205	1822.2495611094205	1822.249561109488	1714.0673502129291	1714.0673502129291	1714.0673502129291	1714.0673502129291	451.4778961693448	755.6576283387525	-596.1821131416726	451.72512430983454	451.72512430983454	451.72512430983454	451.72512430983454	451.72512430983454	451.72512430983454	451.72512430983454	451.72512430983454	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Acetate-e0
