	0.5555	0.9139999999999999	Source	Target
bc1003##Ca2+##Microbe	0.02381695	0.0020538	bc1003	Ca2+
Ca2+##bc1003##Metabolite	-0.02381695	-0.0020538	Ca2+	bc1003
bc1003##Chorismate##Microbe	0.04763391	0.0041076	bc1003	Chorismate
Chorismate##bc1003##Metabolite	-0.04763391	-0.0041076	Chorismate	bc1003
bc1003##Cl-##Microbe	0.02381695	0.0020538	bc1003	Cl-
Cl-##bc1003##Metabolite	-0.02381695	-0.0020538	Cl-	bc1003
bc1003##Co2+##Microbe	0.02381695	0.0020538	bc1003	Co2+
Co2+##bc1003##Metabolite	-0.02381695	-0.0020538	Co2+	bc1003
bc1003##CoA##Microbe	0.04763391	0.0041076	bc1003	CoA
CoA##bc1003##Metabolite	-0.04763391	-0.0041076	CoA	bc1003
bc1003##Cu2+##Microbe	0.02381695	0.0020538	bc1003	Cu2+
Cu2+##bc1003##Metabolite	-0.02381695	-0.0020538	Cu2+	bc1003
bc1003##D-Arabinose##Microbe	0.6368237299999999	0.054915019999999995	bc1003	D-Arabinose
D-Arabinose##bc1003##Metabolite	-0.6368237299999999	-0.054915019999999995	D-Arabinose	bc1003
bc1003##D-Glucose##Microbe	30.464931410000002	2.62707264	bc1003	D-Glucose
D-Glucose##bc1003##Metabolite	-30.464931410000002	-2.62707264	D-Glucose	bc1003
bc1003##Deoxycytidine##Microbe	0.17581444000000002	0.015160950000000001	bc1003	Deoxycytidine
Deoxycytidine##bc1003##Metabolite	-0.17581444000000002	-0.015160950000000001	Deoxycytidine	bc1003
bc1003##Deoxyguanosine##Microbe	0.02381695	0.0020538	bc1003	Deoxyguanosine
Deoxyguanosine##bc1003##Metabolite	-0.02381695	-0.0020538	Deoxyguanosine	bc1003
bc1003##Folate##Microbe	0.07145086	0.0061614	bc1003	Folate
Folate##bc1003##Metabolite	-0.07145086	-0.0061614	Folate	bc1003
bc1003##Formate##Microbe	0.02381695	0.0020538	bc1003	Formate
Formate##bc1003##Metabolite	-0.02381695	-0.0020538	Formate	bc1003
bc1003##GTP##Microbe	1.14924986	0.09910289	bc1003	GTP
GTP##bc1003##Metabolite	-1.14924986	-0.09910289	GTP	bc1003
bc1003##Glycerol##Microbe	0.52868509	0.04558993	bc1003	Glycerol
Glycerol##bc1003##Metabolite	-0.52868509	-0.04558993	Glycerol	bc1003
bc1003##Glycine##Microbe	4.25601045	0.36700718	bc1003	Glycine
Glycine##bc1003##Metabolite	-4.25601045	-0.36700718	Glycine	bc1003
bc1003##H+##Microbe	-43.25415525	-3.72992167	bc1003	H+
bc1003##H2O##Microbe	-111.94804474	-9.65357977	bc1003	H2O
bc1003##Heme##Microbe	0.02381695	0.0020538	bc1003	Heme
Heme##bc1003##Metabolite	-0.02381695	-0.0020538	Heme	bc1003
bc1003##K+##Microbe	0.02381695	0.0020538	bc1003	K+
K+##bc1003##Metabolite	-0.02381695	-0.0020538	K+	bc1003
bc1003##L-Alanine##Microbe	3.8443185300000002	0.33150588	bc1003	L-Alanine
L-Alanine##bc1003##Metabolite	-3.8443185300000002	-0.33150588	L-Alanine	bc1003
bc1003##L-Arginine##Microbe	2.0938109799999998	0.18055493	bc1003	L-Arginine
L-Arginine##bc1003##Metabolite	-2.0938109799999998	-0.18055493	L-Arginine	bc1003
bc1003##L-Asparagine##Microbe	1.70452843	0.14698606	bc1003	L-Asparagine
L-Asparagine##bc1003##Metabolite	-1.70452843	-0.14698606	L-Asparagine	bc1003
bc1003##L-Aspartate##Microbe	1.70452843	0.14698606	bc1003	L-Aspartate
L-Aspartate##bc1003##Metabolite	-1.70452843	-0.14698606	L-Aspartate	bc1003
bc1003##L-Cysteine##Microbe	0.64628462	0.05573085	bc1003	L-Cysteine
L-Cysteine##bc1003##Metabolite	-0.64628462	-0.05573085	L-Cysteine	bc1003
bc1003##L-Glutamate##Microbe	2.16702795	0.18686862999999998	bc1003	L-Glutamate
L-Glutamate##bc1003##Metabolite	-2.16702795	-0.18686862999999998	L-Glutamate	bc1003
bc1003##L-Glutamine##Microbe	1.8118516500000001	0.15624082	bc1003	L-Glutamine
L-Glutamine##bc1003##Metabolite	-1.8118516500000001	-0.15624082	L-Glutamine	bc1003
bc1003##L-Histidine##Microbe	0.67274071	0.05801223	bc1003	L-Histidine
L-Histidine##bc1003##Metabolite	-0.67274071	-0.05801223	L-Histidine	bc1003
bc1003##L-Isoleucine##Microbe	2.05223711	0.17696990999999998	bc1003	L-Isoleucine
L-Isoleucine##bc1003##Metabolite	-2.05223711	-0.17696990999999998	L-Isoleucine	bc1003
bc1003##L-Leucine##Microbe	3.1860697699999996	0.27474333	bc1003	L-Leucine
L-Leucine##bc1003##Metabolite	-3.1860697699999996	-0.27474333	L-Leucine	bc1003
bc1003##L-Lysine##Microbe	2.42262245	0.20890922	bc1003	L-Lysine
L-Lysine##bc1003##Metabolite	-2.42262245	-0.20890922	L-Lysine	bc1003
bc1003##L-Methionine##Microbe	1.037066	0.08942897999999999	bc1003	L-Methionine
L-Methionine##bc1003##Metabolite	-1.037066	-0.08942897999999999	L-Methionine	bc1003
bc1003##L-Phenylalanine##Microbe	1.31146645	0.11309126	bc1003	L-Phenylalanine
L-Phenylalanine##bc1003##Metabolite	-1.31146645	-0.11309126	L-Phenylalanine	bc1003
bc1003##L-Proline##Microbe	1.56468907	0.13492733	bc1003	L-Proline
L-Proline##bc1003##Metabolite	-1.56468907	-0.13492733	L-Proline	bc1003
bc1003##L-Serine##Microbe	1.8112747	0.15619107	bc1003	L-Serine
L-Serine##bc1003##Metabolite	-1.8112747	-0.15619107	L-Serine	bc1003
bc1003##L-Threonine##Microbe	1.7914556	0.15448201	bc1003	L-Threonine
L-Threonine##bc1003##Metabolite	-1.7914556	-0.15448201	L-Threonine	bc1003
bc1003##L-Tryptophan##Microbe	0.40062086999999996	0.03454661	bc1003	L-Tryptophan
L-Tryptophan##bc1003##Metabolite	-0.40062086999999996	-0.03454661	L-Tryptophan	bc1003
bc1003##L-Tyrosine##Microbe	1.02422883	0.088322	bc1003	L-Tyrosine
L-Tyrosine##bc1003##Metabolite	-1.02422883	-0.088322	L-Tyrosine	bc1003
bc1003##L-Valine##Microbe	2.9895387799999997	0.25779593	bc1003	L-Valine
L-Valine##bc1003##Metabolite	-2.9895387799999997	-0.25779593	L-Valine	bc1003
bc1003##Mg##Microbe	0.02381695	0.0020538	bc1003	Mg
Mg##bc1003##Metabolite	-0.02381695	-0.0020538	Mg	bc1003
bc1003##Mn2+##Microbe	0.02381695	0.0020538	bc1003	Mn2+
Mn2+##bc1003##Metabolite	-0.02381695	-0.0020538	Mn2+	bc1003
bc1003##Myristic acid##Microbe	1.06137289	0.09152502000000001	bc1003	Myristic acid
Myristic acid##bc1003##Metabolite	-1.06137289	-0.09152502000000001	Myristic acid	bc1003
bc1003##N-Acetyl-D-glucosamine##Microbe	0.74589151	0.06432022000000001	bc1003	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1003##Metabolite	-0.74589151	-0.06432022000000001	N-Acetyl-D-glucosamine	bc1003
bc1003##NADP##Microbe	0.04763391	0.0041076	bc1003	NADP
NADP##bc1003##Metabolite	-0.04763391	-0.0041076	NADP	bc1003
bc1003##Niacin##Microbe	-0.02381695	-0.0020538	bc1003	Niacin
bc1003##Nicotinamide ribonucleotide##Microbe	0.02381695	0.0020538	bc1003	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1003##Metabolite	-0.02381695	-0.0020538	Nicotinamide ribonucleotide	bc1003
bc1003##Nitrite##Microbe	0.00793898	0.0006846	bc1003	Nitrite
Nitrite##bc1003##Metabolite	-0.00793898	-0.0006846	Nitrite	bc1003
bc1003##O2##Microbe	55.48168942	4.784334690000001	bc1003	O2
O2##bc1003##Metabolite	-55.48168942	-4.784334690000001	O2	bc1003
bc1003##Oxidized glutathione##Microbe	0.01190848	0.0010269	bc1003	Oxidized glutathione
Oxidized glutathione##bc1003##Metabolite	-0.01190848	-0.0010269	Oxidized glutathione	bc1003
bc1003##PPi##Microbe	-0.15665515	-0.01350879	bc1003	PPi
bc1003##Putrescine##Microbe	0.02381695	0.0020538	bc1003	Putrescine
Putrescine##bc1003##Metabolite	-0.02381695	-0.0020538	Putrescine	bc1003
bc1003##Pyridoxal##Microbe	0.02381695	0.0020538	bc1003	Pyridoxal
Pyridoxal##bc1003##Metabolite	-0.02381695	-0.0020538	Pyridoxal	bc1003
bc1003##Riboflavin##Microbe	0.07145086	0.0061614	bc1003	Riboflavin
Riboflavin##bc1003##Metabolite	-0.07145086	-0.0061614	Riboflavin	bc1003
bc1003##S-Adenosyl-L-methionine##Microbe	0.07145086	0.0061614	bc1003	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1003##Metabolite	-0.07145086	-0.0061614	S-Adenosyl-L-methionine	bc1003
bc1003##Spermidine##Microbe	0.02381695	0.0020538	bc1003	Spermidine
Spermidine##bc1003##Metabolite	-0.02381695	-0.0020538	Spermidine	bc1003
bc1003##Sulfate##Microbe	0.02381695	0.0020538	bc1003	Sulfate
Sulfate##bc1003##Metabolite	-0.02381695	-0.0020538	Sulfate	bc1003
bc1003##TRHL##Microbe	0.5027221000000001	0.04335107	bc1003	TRHL
TRHL##bc1003##Metabolite	-0.5027221000000001	-0.04335107	TRHL	bc1003
bc1003##TTP##Microbe	0.09609159	0.00828623	bc1003	TTP
TTP##bc1003##Metabolite	-0.09609159	-0.00828623	TTP	bc1003
bc1003##Thiamin##Microbe	0.02381695	0.0020538	bc1003	Thiamin
Thiamin##bc1003##Metabolite	-0.02381695	-0.0020538	Thiamin	bc1003
bc1003##UMP##Microbe	0.79474232	0.06853276000000001	bc1003	UMP
UMP##bc1003##Metabolite	-0.79474232	-0.06853276000000001	UMP	bc1003
bc1003##Zn2+##Microbe	0.02381695	0.0020538	bc1003	Zn2+
Zn2+##bc1003##Metabolite	-0.02381695	-0.0020538	Zn2+	bc1003
bc1003##dATP##Microbe	0.09609159	0.00828623	bc1003	dATP
dATP##bc1003##Metabolite	-0.09609159	-0.00828623	dATP	bc1003
bc1003##dGTP##Microbe	0.15199749	0.013107150000000001	bc1003	dGTP
dGTP##bc1003##Metabolite	-0.15199749	-0.013107150000000001	dGTP	bc1003
bc1003##ddca##Microbe	0.21227458	0.01830501	bc1003	ddca
ddca##bc1003##Metabolite	-0.21227458	-0.01830501	ddca	bc1003
bc1003##fe3##Microbe	0.07145086	0.0061614	bc1003	fe3
fe3##bc1003##Metabolite	-0.07145086	-0.0061614	fe3	bc1003
bc1003##meso-2,6-Diaminopimelate##Microbe	0.21227458	0.01830501	bc1003	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1003##Metabolite	-0.21227458	-0.01830501	meso-2,6-Diaminopimelate	bc1003
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.36349284	0.02104826	bc1016	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1016##Metabolite	-0.36349284	-0.02104826	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016
bc1016##2-Oxoglutarate##Microbe	0.01637514	0.00094821	bc1016	2-Oxoglutarate
2-Oxoglutarate##bc1016##Metabolite	-0.01637514	-0.00094821	2-Oxoglutarate	bc1016
bc1016##4-Hydroxybenzoate##Microbe	0.00818757	0.00047410999999999997	bc1016	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	4-Hydroxybenzoate	bc1016
bc1016##5-Aminolevulinate##Microbe	0.06550056	0.00379285	bc1016	5-Aminolevulinate
5-Aminolevulinate##bc1016##Metabolite	-0.06550056	-0.00379285	5-Aminolevulinate	bc1016
bc1016##AMP##Microbe	0.30917994	0.01790324	bc1016	AMP
AMP##bc1016##Metabolite	-0.30917994	-0.01790324	AMP	bc1016
bc1016##Acetate##Microbe	-75.99755216	-4.400682740000001	bc1016	Acetate
bc1016##BET##Microbe	0.01637514	0.00094821	bc1016	BET
BET##bc1016##Metabolite	-0.01637514	-0.00094821	BET	bc1016
bc1016##BIOT##Microbe	0.00818757	0.00047410999999999997	bc1016	BIOT
BIOT##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	BIOT	bc1016
bc1016##CMP##Microbe	0.06880681	0.0039843000000000005	bc1016	CMP
CMP##bc1016##Metabolite	-0.06880681	-0.0039843000000000005	CMP	bc1016
bc1016##CO2##Microbe	-1.51748848	-0.08787105	bc1016	CO2
bc1016##Ca2+##Microbe	0.00818757	0.00047410999999999997	bc1016	Ca2+
Ca2+##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Ca2+	bc1016
bc1016##Chitobiose##Microbe	0.15004133	0.00868823	bc1016	Chitobiose
Chitobiose##bc1016##Metabolite	-0.15004133	-0.00868823	Chitobiose	bc1016
bc1016##Chorismate##Microbe	0.01637514	0.00094821	bc1016	Chorismate
Chorismate##bc1016##Metabolite	-0.01637514	-0.00094821	Chorismate	bc1016
bc1016##Citrate##Microbe	0.36486885999999996	0.02112794	bc1016	Citrate
Citrate##bc1016##Metabolite	-0.36486885999999996	-0.02112794	Citrate	bc1016
bc1016##Cl-##Microbe	0.00818757	0.00047410999999999997	bc1016	Cl-
Cl-##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Cl-	bc1016
bc1016##Co2+##Microbe	0.00818757	0.00047410999999999997	bc1016	Co2+
Co2+##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Co2+	bc1016
bc1016##CoA##Microbe	0.01637514	0.00094821	bc1016	CoA
CoA##bc1016##Metabolite	-0.01637514	-0.00094821	CoA	bc1016
bc1016##Cu2+##Microbe	0.00818757	0.00047410999999999997	bc1016	Cu2+
Cu2+##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Cu2+	bc1016
bc1016##Cytidine##Microbe	0.17658348999999998	0.010225169999999999	bc1016	Cytidine
Cytidine##bc1016##Metabolite	-0.17658348999999998	-0.010225169999999999	Cytidine	bc1016
bc1016##D-Alanine##Microbe	0.14594754	0.008451179999999999	bc1016	D-Alanine
D-Alanine##bc1016##Metabolite	-0.14594754	-0.008451179999999999	D-Alanine	bc1016
bc1016##D-Arabinose##Microbe	0.21892132	0.012676759999999999	bc1016	D-Arabinose
D-Arabinose##bc1016##Metabolite	-0.21892132	-0.012676759999999999	D-Arabinose	bc1016
bc1016##D-Glucose##Microbe	50.78410875	2.94068354	bc1016	D-Glucose
D-Glucose##bc1016##Metabolite	-50.78410875	-2.94068354	D-Glucose	bc1016
bc1016##Deoxycytidine##Microbe	0.03502495	0.00202814	bc1016	Deoxycytidine
Deoxycytidine##bc1016##Metabolite	-0.03502495	-0.00202814	Deoxycytidine	bc1016
bc1016##Folate##Microbe	0.02456271	0.00142232	bc1016	Folate
Folate##bc1016##Metabolite	-0.02456271	-0.00142232	Folate	bc1016
bc1016##Formate##Microbe	0.00818757	0.00047410999999999997	bc1016	Formate
Formate##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Formate	bc1016
bc1016##Fumarate##Microbe	0.01637514	0.00094821	bc1016	Fumarate
Fumarate##bc1016##Metabolite	-0.01637514	-0.00094821	Fumarate	bc1016
bc1016##GTP##Microbe	0.40326595	0.02335135	bc1016	GTP
GTP##bc1016##Metabolite	-0.40326595	-0.02335135	GTP	bc1016
bc1016##Glucose-1-phosphate##Microbe	0.19204775	0.01112064	bc1016	Glucose-1-phosphate
Glucose-1-phosphate##bc1016##Metabolite	-0.19204775	-0.01112064	Glucose-1-phosphate	bc1016
bc1016##Glycerol##Microbe	0.18174642	0.01052413	bc1016	Glycerol
Glycerol##bc1016##Metabolite	-0.18174642	-0.01052413	Glycerol	bc1016
bc1016##Glycine##Microbe	1.46309151	0.08472117	bc1016	Glycine
Glycine##bc1016##Metabolite	-1.46309151	-0.08472117	Glycine	bc1016
bc1016##H+##Microbe	-123.33975616	-7.14206078	bc1016	H+
bc1016##H2O##Microbe	-17.794655459999998	-1.03040994	bc1016	H2O
bc1016##Heme##Microbe	0.00818757	0.00047410999999999997	bc1016	Heme
Heme##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Heme	bc1016
bc1016##K+##Microbe	0.00818757	0.00047410999999999997	bc1016	K+
K+##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	K+	bc1016
bc1016##L-Alanine##Microbe	1.32156391	0.07652593	bc1016	L-Alanine
L-Alanine##bc1016##Metabolite	-1.32156391	-0.07652593	L-Alanine	bc1016
bc1016##L-Arginine##Microbe	0.71979078	0.0416799	bc1016	L-Arginine
L-Arginine##bc1016##Metabolite	-0.71979078	-0.0416799	L-Arginine	bc1016
bc1016##L-Asparagine##Microbe	0.58596686	0.03393075	bc1016	L-Asparagine
L-Asparagine##bc1016##Metabolite	-0.58596686	-0.03393075	L-Asparagine	bc1016
bc1016##L-Aspartate##Microbe	0.58596686	0.03393075	bc1016	L-Aspartate
L-Aspartate##bc1016##Metabolite	-0.58596686	-0.03393075	L-Aspartate	bc1016
bc1016##L-Cysteine##Microbe	0.22217367999999998	0.012865099999999999	bc1016	L-Cysteine
L-Cysteine##bc1016##Metabolite	-0.22217367999999998	-0.012865099999999999	L-Cysteine	bc1016
bc1016##L-Glutamate##Microbe	0.71221034	0.04124096	bc1016	L-Glutamate
L-Glutamate##bc1016##Metabolite	-0.71221034	-0.04124096	L-Glutamate	bc1016
bc1016##L-Glutamine##Microbe	0.63923658	0.03701537	bc1016	L-Glutamine
L-Glutamine##bc1016##Metabolite	-0.63923658	-0.03701537	L-Glutamine	bc1016
bc1016##L-Histidine##Microbe	0.23126851	0.01339174	bc1016	L-Histidine
L-Histidine##bc1016##Metabolite	-0.23126851	-0.01339174	L-Histidine	bc1016
bc1016##L-Isoleucine##Microbe	0.7054988999999999	0.04085233	bc1016	L-Isoleucine
L-Isoleucine##bc1016##Metabolite	-0.7054988999999999	-0.04085233	L-Isoleucine	bc1016
bc1016##L-Lactate##Microbe	-50.754383690000004	-2.93896229	bc1016	L-Lactate
bc1016##L-Leucine##Microbe	1.0952773	0.06342267	bc1016	L-Leucine
L-Leucine##bc1016##Metabolite	-1.0952773	-0.06342267	L-Leucine	bc1016
bc1016##L-Lysine##Microbe	0.83282651	0.04822531	bc1016	L-Lysine
L-Lysine##bc1016##Metabolite	-0.83282651	-0.04822531	L-Lysine	bc1016
bc1016##L-Methionine##Microbe	0.372888	0.02159229	bc1016	L-Methionine
L-Methionine##bc1016##Metabolite	-0.372888	-0.02159229	L-Methionine	bc1016
bc1016##L-Phenylalanine##Microbe	0.45084369	0.026106360000000002	bc1016	L-Phenylalanine
L-Phenylalanine##bc1016##Metabolite	-0.45084369	-0.026106360000000002	L-Phenylalanine	bc1016
bc1016##L-Proline##Microbe	0.53789419	0.03114708	bc1016	L-Proline
L-Proline##bc1016##Metabolite	-0.53789419	-0.03114708	L-Proline	bc1016
bc1016##L-Serine##Microbe	0.6226630999999999	0.03605567	bc1016	L-Serine
L-Serine##bc1016##Metabolite	-0.6226630999999999	-0.03605567	L-Serine	bc1016
bc1016##L-Threonine##Microbe	0.6158498699999999	0.03566115	bc1016	L-Threonine
L-Threonine##bc1016##Metabolite	-0.6158498699999999	-0.03566115	L-Threonine	bc1016
bc1016##L-Tryptophan##Microbe	0.13772171	0.007974849999999999	bc1016	L-Tryptophan
L-Tryptophan##bc1016##Metabolite	-0.13772171	-0.007974849999999999	L-Tryptophan	bc1016
bc1016##L-Tyrosine##Microbe	0.35209982	0.02038855	bc1016	L-Tyrosine
L-Tyrosine##bc1016##Metabolite	-0.35209982	-0.02038855	L-Tyrosine	bc1016
bc1016##L-Valine##Microbe	1.0277157099999998	0.05951048	bc1016	L-Valine
L-Valine##bc1016##Metabolite	-1.0277157099999998	-0.05951048	L-Valine	bc1016
bc1016##Mg##Microbe	0.00818757	0.00047410999999999997	bc1016	Mg
Mg##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Mg	bc1016
bc1016##Mn2+##Microbe	0.00818757	0.00047410999999999997	bc1016	Mn2+
Mn2+##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Mn2+	bc1016
bc1016##Myristic acid##Microbe	0.30008266	0.01737646	bc1016	Myristic acid
Myristic acid##bc1016##Metabolite	-0.30008266	-0.01737646	Myristic acid	bc1016
bc1016##NADP##Microbe	0.02456271	0.00142232	bc1016	NADP
NADP##bc1016##Metabolite	-0.02456271	-0.00142232	NADP	bc1016
bc1016##NH3##Microbe	-0.04093785	-0.00237053	bc1016	NH3
bc1016##Niacin##Microbe	-0.00818757	-0.00047410999999999997	bc1016	Niacin
bc1016##O2##Microbe	1.1302417500000002	0.06544731	bc1016	O2
O2##bc1016##Metabolite	-1.1302417500000002	-0.06544731	O2	bc1016
bc1016##Oxidized glutathione##Microbe	0.00409379	0.00023705	bc1016	Oxidized glutathione
Oxidized glutathione##bc1016##Metabolite	-0.00409379	-0.00023705	Oxidized glutathione	bc1016
bc1016##Pimelate##Microbe	0.0215954	0.0012505	bc1016	Pimelate
Pimelate##bc1016##Metabolite	-0.0215954	-0.0012505	Pimelate	bc1016
bc1016##Putrescine##Microbe	0.00818757	0.00047410999999999997	bc1016	Putrescine
Putrescine##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Putrescine	bc1016
bc1016##Pyridoxal##Microbe	0.00818757	0.00047410999999999997	bc1016	Pyridoxal
Pyridoxal##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Pyridoxal	bc1016
bc1016##Riboflavin##Microbe	0.02456271	0.00142232	bc1016	Riboflavin
Riboflavin##bc1016##Metabolite	-0.02456271	-0.00142232	Riboflavin	bc1016
bc1016##S-Adenosyl-L-methionine##Microbe	0.00818757	0.00047410999999999997	bc1016	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	S-Adenosyl-L-methionine	bc1016
bc1016##Spermidine##Microbe	0.00818757	0.00047410999999999997	bc1016	Spermidine
Spermidine##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Spermidine	bc1016
bc1016##Succinate##Microbe	-0.01637514	-0.00094821	bc1016	Succinate
bc1016##Sulfate##Microbe	0.00818757	0.00047410999999999997	bc1016	Sulfate
Sulfate##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Sulfate	bc1016
bc1016##TRHL##Microbe	0.1728211	0.01000731	bc1016	TRHL
TRHL##bc1016##Metabolite	-0.1728211	-0.01000731	TRHL	bc1016
bc1016##TTP##Microbe	0.05847464	0.00338601	bc1016	TTP
TTP##bc1016##Metabolite	-0.05847464	-0.00338601	TTP	bc1016
bc1016##Thiamin##Microbe	0.00818757	0.00047410999999999997	bc1016	Thiamin
Thiamin##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Thiamin	bc1016
bc1016##Uridine##Microbe	0.27320909000000004	0.01582033	bc1016	Uridine
Uridine##bc1016##Metabolite	-0.27320909000000004	-0.01582033	Uridine	bc1016
bc1016##Zn2+##Microbe	0.00818757	0.00047410999999999997	bc1016	Zn2+
Zn2+##bc1016##Metabolite	-0.00818757	-0.00047410999999999997	Zn2+	bc1016
bc1016##dATP##Microbe	0.06256843	0.00362306	bc1016	dATP
dATP##bc1016##Metabolite	-0.06256843	-0.00362306	dATP	bc1016
bc1016##dGTP##Microbe	0.03502495	0.00202814	bc1016	dGTP
dGTP##bc1016##Metabolite	-0.03502495	-0.00202814	dGTP	bc1016
bc1016##ddca##Microbe	0.13775997	0.00797707	bc1016	ddca
ddca##bc1016##Metabolite	-0.13775997	-0.00797707	ddca	bc1016
bc1016##fe3##Microbe	0.02456271	0.00142232	bc1016	fe3
fe3##bc1016##Metabolite	-0.02456271	-0.00142232	fe3	bc1016
bc1016##hexadecenoate##Microbe	0.32909633	0.019056510000000002	bc1016	hexadecenoate
hexadecenoate##bc1016##Metabolite	-0.32909633	-0.019056510000000002	hexadecenoate	bc1016
bc1016##meso-2,6-Diaminopimelate##Microbe	0.07297378	0.00422558	bc1016	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1016##Metabolite	-0.07297378	-0.00422558	meso-2,6-Diaminopimelate	bc1016
