	0.0000-0.0009	0.0009-0.0010	0.0010-0.0019	0.0025-0.0029	0.0040-0.0040	0.0040-0.0050	0.0051-0.0051	0.0051-0.0053	0.0053-0.0053	0.0053-0.0067	0.0067-0.0071	0.0071-0.0101	0.0101-0.0105	0.0105-0.0113	0.0113-0.0128	0.0128-0.0161	0.0161-0.0180	0.0180-0.0181	0.0181-0.0181	0.0356-0.0502	0.0502-0.0863	0.0863-0.0870	0.0918-0.0969	0.0969-0.1022	0.1022-0.1708	0.1708-0.1715	0.1715-0.1721	0.1722-0.1732	0.1732-0.1736	0.1736-0.1769	0.1769-0.1776	0.1776-0.1776	0.1784-0.1807	0.1807-0.1914	0.2019-0.2019	0.2019-0.2056	0.2116-0.2118	0.2118-0.2154	0.2154-0.2183	0.2183-0.2238	0.2238-0.2831	0.2831-0.2856	0.3686-0.3797	0.3797-0.4153	0.4153-0.5310	0.5310-0.5310	0.5374-0.5374	0.6997-0.7178	0.7178-0.7199	0.7199-0.7209	0.7209-0.7572	0.7572-0.7577	0.7583-0.8098	0.8098-0.8100	0.8102-0.8173	0.8173-0.8480	0.8480-0.8493	0.8493-2.0160	2.0160-2.1866	2.1866-3.8648	3.8648-6.0006	6.0006-6.3403	6.3882-20.0000	Source	Target
Clostridium_innocuum_I46##Uracil-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.008594262899308463	-0.044488910684472506	7.882426846222057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021041714483731554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11393592475165844	0.11393592475150625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Uracil-e0
Clostridium_innocuum_I46##Uracil-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	-0.021859320852578513	-0.18308897858613682	28.9022317694893	-39.642230877890206	-39.642230877890206	-39.642230877890206	-39.64223087787948	-39.642230877882426	-39.642230877882426	-39.642230877882426	-39.6422308779201	-39.64223087799172	-39.64223087717072	-39.64223087705639	-0.07715295310691489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11393592475179586	0.11393592475168889	-39.64223087763193	-39.64223087634389	-39.64223087634389	-39.64223087634389	-39.64223087634389	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.642230878215706	-39.64223087771628	-39.64223087944577	-39.64223087945713	-39.64223087571781	-38.90232026025839	Clostridium_innocuum_I46	Uracil-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.001635228796857833	0.0018514733207089147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018973126900488876	0.0	0.0	0.0	0.0	0.0	0.022222222223832737	0.020833333334782416	0.0	0.0	0.0	-0.018691588788154835	0.0	0.03076923077140768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.2220405301337665	-0.038880939734833815	8.52901706003683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001897312690040811	0.0	0.0	0.0	0.0	1.9999999998411364	0.11111111111101989	0.16666666666694052	1.0000000000286522	1.0000000000070213	1.0000000000729345	1.5887850467556708	0.9999999999940122	-0.03076923077812652	1.0000000000422222	1.0000000000274034	0.0	0.02254839950066268	0.0225483995007213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.013081830374772424	0.014811786565649073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9999999996482516	0.1777777777779076	0.041666666665766315	-2.0000000000700706	-2.0000000000146247	-2.00000000017985	-3.4766355140765293	-1.999999999982412	0.553846153860798	-2.0000000001013323	-2.0000000000646496	0.0	-0.04509679900130595	-0.04509679900140742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##N-Acetyl-D-chondrosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20405301336847317	0.05924714626259971	-8.52901706003728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001897312690041953	0.0	0.0	0.0	0.0	-1.9999999998119717	0.19999999999791684	0.12499999999754526	-1.0000000000372777	-1.0000000000061782	-1.0000000000982245	-1.822429906568125	-0.9999999999876685	0.4769230769260354	-1.0000000000560743	-1.0000000000348372	0.0	-0.022548399500653293	-0.022548399500698493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21386438614950862	0.04813830633836002	-8.5290170600361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02276775228055119	0.0	0.0	0.0	0.0	1.9999999998320606	0.0	0.06250000000019067	1.0000000000324136	1.0000000000073603	1.0000000000795706	1.644859813112595	0.9999999999931936	-0.12307692308596312	1.0000000000456637	1.0000000000295746	0.0	0.022548399500654268	0.022548399500710522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##L-Malate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	2.0228696894447724	2.026271566082145	2.0000000000004747	1.9999999999995626	1.9999999999995626	1.9999999999995626	1.9999999999980607	1.9999999999980427	1.9999999999980427	1.9999999999980427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Malate-e0
Clostridium_innocuum_I46##L-Alanine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.058080501148979065	-0.08909321541349266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.999999999889472	-9.999999999341856	-9.999999999341856	-167.99999997278314	-0.8888888888900167	-6.333333333324952	10.00000000042955	-72.00000000226494	-72.00000002041426	4.785046728990428	34.666666665915976	0.6153846153572518	34.66666667058634	34.66666666930954	0.0	-42.56518425497458	-0.8117177032955054	0.0	0.0	0.0	0.0	0.0	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000085514	4.000000000044124	4.00000000015005	4.000000000149841	0.0	0.0	Clostridium_innocuum_I46	L-Alanine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008687940089958019	-0.0008841010965084949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009059899545538121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	9.653266766305519e-05	0.01856612302639496	-4.072709690441099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009059899545553175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05886866492721527	0.05886866492765012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.058209198602131244	-0.05923477346546605	0.6787849484144364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07700914613640344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11773732985448777	0.1177373298553434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3864895152372536	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00695035207190527	-0.007072808771996506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11773732985450172	-0.11773732985529313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##N-Acetyl-D-chondrosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009653266766513433	-0.02829123508787863	4.0727096904413225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009059899545560168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0588686649272758	-0.05886866492761843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004440502712604056	-0.022986628508897395	4.072709690440751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010871879454545222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05886866492721702	0.05886866492764317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Methionine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	-0.011294322116852738	-0.09459881732507479	14.933268864953803	-20.482435295223677	-20.482435295223677	-20.482435295223677	-20.48243529522003	-20.48243529522161	-20.48243529522161	-20.48243529522161	-20.482435295241412	-20.482435295311962	-20.482435294762958	-20.482435294729044	-0.03986355799999374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058868664927479386	0.05886866492763644	-20.482435295203715	-20.48243529444621	-20.48243529444621	-20.48243529444621	-20.48243529444621	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295533996	-20.482435295094913	-20.48243529606799	-20.482435296070697	-20.482435294109447	-19.78919053662702	Clostridium_innocuum_I46	L-Methionine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005519878790768787	-0.0005617132301749767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005756203061962646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	6.133198660158244e-05	0.011795977833943408	-2.5875942523731075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005756203061825369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0374021795290769	0.03740217952860922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001717295623725027	0.03931992611310748	-9.487845592032386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002878101531072675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004415903032652496	-0.004493705841456752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07480435905809162	-0.07480435905728289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##N-Acetyl-D-chondrosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006133198656529586	-0.017974823365973048	2.5875942523732345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005756203061995602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03740217952903981	-0.03740217952867425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0028212713820095986	-0.014604543984844252	2.5875942523729014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006907443674462014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03740217952906405	0.03740217952862217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##L-Cysteine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	-0.007175842428236753	-0.060103315630018105	9.487845592036608	-13.01350596359021	-13.01350596359021	-13.01350596359021	-13.013505963587296	-13.013505963587033	-13.013505963587033	-13.013505963587033	-13.013505963599485	-13.013505963797698	-13.013505963351317	-13.013505963349193	-0.025327293473076197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037402179528946665	0.03740217952877756	-13.013505963417671	-13.013505963056195	-13.013505963056195	-13.013505963056195	-13.013505963056195	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963794206	-13.013505963727644	-13.013505964173945	-13.013505964189243	-13.01350596296736	-13.31254104514522	Clostridium_innocuum_I46	L-Cysteine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00029660600389752953	-0.00030183183880260454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11111111110703052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	3.295622266421845e-05	0.006338468614879146	-1.3904218190080417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.555555555595012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0009227742342959852	0.021128228716276103	-5.098213336361508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.444444444551605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019872602261023335	-0.020222733199730756	0.2317369698374264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.555555555636901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0023728480311600575	-0.00241465471040816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##N-Acetyl-D-chondrosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0032956222655237356	-0.009658618841700358	1.3904218190081374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11111111110903142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001515986242150289	-0.007847627808888981	1.3904218190079254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1111111111201373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##N-Acetyl-D-glucosamine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	-0.003855878050677843	-0.03229600675196692	5.098213336363913	-6.992697026194474	-6.992697026194474	-6.992697026194474	-6.992697026190641	-6.9926970261906884	-6.9926970261906884	-6.9926970261906884	-6.99269702619905	2710.2146227980265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	N-Acetyl-D-glucosamine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.2227069151631208	-1.9461401280785913	-13.814831884232348	1.0000000000002882	1.0000000000002882	1.0000000000002882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##L-Asparagine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0348978917361214	-0.020518046446226613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Asparagine-e0
Clostridium_innocuum_I46##Ca2+-e0##Microbe##L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	-3.91976010191584e-05	-3.988821479277693e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.087577998725523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Ca2+-e0
Clostridium_innocuum_I46##Ca2+-e0##Microbe##L-Glutamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	4.355289002677597e-06	0.0008376525106536041	-0.18374948245802405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0875779987023595e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002655992578802396	0.0026559925788031107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Ca2+-e0
