	0.0000-0.0000	0.0000-0.0012	0.0727-0.0728	0.0728-0.0732	0.0732-0.0827	0.0827-0.0992	0.0992-0.0992	0.1043-0.1047	0.1047-0.2051	0.2051-0.2306	0.2306-0.2358	0.2358-0.2377	0.2377-0.2377	0.2377-0.2453	0.2453-0.2454	0.2454-0.2508	0.2508-0.2510	0.2510-0.2510	0.2510-0.3018	0.3018-0.3018	0.3018-0.3272	0.3272-0.3272	0.3272-0.5181	0.5181-0.5181	0.5181-0.5182	0.5182-0.5182	0.5182-0.5524	0.5524-0.5525	0.5525-0.8022	1.0523-1.0523	1.0523-1.0577	1.0577-1.1162	1.1162-1.2203	1.2203-1.2203	1.2322-1.3973	1.3973-1.4067	1.4067-1.4927	1.4927-1.4927	1.4928-1.4928	1.4928-1.4929	1.4929-1.4930	1.4930-1.4987	1.4987-20.0000	Source	Target
L-Aspartate-e0##Fe2+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001396874781806624	-0.0014027701640341491	-0.001409191217468886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016023401983702313	-0.0016034529532887255	-0.0016034529532881806	0.0	0.0	L-Aspartate-e0	Fe2+-e0
D-Glucose-e0##Fe2+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0013968747816232986	-0.0014027701638497365	-0.0014091912172873294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003204680396639803	-0.0032069059064807966	-0.00320690590647938	0.0	0.0	D-Glucose-e0	Fe2+-e0
O2-e0##Fe2+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013968747819931163	0.0014027701642206946	0.001409191217655493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016023401985582942	0.0016034529534788057	0.0016034529534776467	0.0	0.0	O2-e0	Fe2+-e0
L-Serine##Fe2+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006984373908698072	-0.0007013850819837125	-0.0007045956087026212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002403510297632273	-0.002405179430008375	-0.0024051794300072597	0.0	0.0	L-Serine	Fe2+-e0
Folate##Fe2+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00582031159052223	-0.005844875683126706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Fe2+-e0
Riboflavin##Fe2+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00442343680857918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Fe2+-e0
Spermidine-e0##Formate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013309714219215396	0.0006075403024251169	0.00024412850553645965	1.9999999994378002	1.9999999981212697	1.9999999986444612	1.999999998764922	1838.9043791636677	-2823.147041456277	0.0	0.0	6165.900306676826	-233.62467949563495	-233.62467949563495	-1380.7611655913938	-1380.7611655599565	-1380.7611655618425	-256.04829895224594	-259.0482989388111	1754.667800991934	-259.04829893906225	-259.04829893982804	4240.498453613937	-378.6713390878018	4980.551836095997	-365.95952937044257	-365.95952937116886	-365.95952943090987	-5267.559709923152	-0.3245302465533658	0.0	0.0	0.0	0.0	Spermidine-e0	Formate-e0
L-Aspartate-e0##Formate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003992914264658995	0.0018226209061913167	0.0007323855149869482	0.0	0.0	0.0	0.0	-0.6666666666738101	1.9999999999661122	0.0	0.0	-1.9999999998228146	0.0	0.0	1.000000000024786	0.9999999999978946	0.9999999999996221	0.0	0.0	-0.9999999999582351	0.0	0.0	-1.999999999878029	0.0	-0.9999999999141015	0.0	0.0	0.0	2.0000000000019846	-0.1947181479322462	-0.19485337113709128	-0.19485337113709078	0.0	0.0	L-Aspartate-e0	Formate-e0
D-Glucose-e0##Formate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003992914264936054	0.001822620906464081	0.0007323855153791808	0.0	0.0	0.0	0.0	-0.6666666665934796	1.9999999998433657	0.0	0.0	-1.9999999995603144	0.0	0.0	3.0000000000344533	2.9999999999538307	2.9999999999586597	0.0	0.0	-1.9999999998846234	0.0	0.0	-3.999999999683436	0.0	1.0000000002526483	0.0	0.0	0.0	4.000000000006794	-0.3894362958643425	-0.3897067422740324	-0.38970674227402846	0.0	0.0	D-Glucose-e0	Formate-e0
O2-e0##Formate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00399291426432784	-0.001822620905868584	-0.0007323855145140258	0.0	0.0	0.0	0.0	0.6666666667752852	-2.0000000001231033	0.0	0.0	2.0000000001639595	0.0	0.0	-1.0000000000977134	-1.000000000070157	-1.0000000000720484	0.0	0.0	1.0000000000533185	0.0	0.0	2.0000000001070273	0.0	1.0000000001965748	0.0	0.0	0.0	-2.000000000011294	0.1947181479326876	0.19485337113753637	0.19485337113753326	0.0	0.0	O2-e0	Formate-e0
L-Serine##Formate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019964571323729144	0.0009113104531385024	0.0003661927575503406	0.0	0.0	0.0	0.0	-0.3333333333239638	0.9999999999641522	0.0	0.0	-0.9999999998648554	0.0	0.0	0.5000000000034701	0.4999999999896526	0.49999999999005373	0.0	0.0	-0.49999999996673916	0.0	0.0	-0.9999999999101962	1.9999999999988924	0.5000000000185069	2.0000000000014078	2.000000000001743	1.999999999998931	5.000000000001962	1.7079227781014725	1.7077199432942083	1.7077199432942085	1.9999999999999931	2.000000000000308	L-Serine	Formate-e0
Spermidine-e0##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00022363012326071487	-0.00022457393373786862	-0.0002256019005888248	-1.8482225205453353	-1.848222520304491	-1.848222520406089	-1.8482225204102765	-1.8482225203644809	-1.8482225203272358	-1.8482225203439047	-1.8482225202147433	-1.8482225202186664	-1.8482225203432725	-1.8482225203432725	-1.848222520398559	-1.8482225203543725	-1.84822252035727	-1.8482225203831244	-1.8482225202881308	-1.8482225202421296	-1.8482225202901497	-1.8482225202953042	-1.848222520211835	-1.8482225202645215	-1.848222520257509	-1.8482225203090896	-1.8482225203130065	-1.848222520608141	-1.8482225206238505	-0.0012826186739562909	0.0	0.0	0.0	0.0	Spermidine-e0	K+-e0
L-Aspartate-e0##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006708903697772114	-0.0006737218012076575	-0.0006768057017622332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0007695712043753678	-0.0007701056377895583	-0.000770105637789486	0.0	0.0	L-Aspartate-e0	K+-e0
D-Glucose-e0##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006708903697792492	-0.0006737218012101119	-0.000676805701764245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015391424087498463	-0.001540211275578288	-0.0015402112755782244	0.0	0.0	D-Glucose-e0	K+-e0
O2-e0##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006708903697748695	0.0006737218012052282	0.0006768057017602134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007695712043731552	0.0007701056377870794	0.0007701056377872219	0.0	0.0	O2-e0	K+-e0
L-Serine##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00033544518488843374	-0.00033686090060390235	-0.00033840285088100337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011543568065625804	-0.0011551584566839085	-0.0011551584566839264	0.0	0.0	L-Serine	K+-e0
Folate##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0027953765407353385	-0.002807174171695984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	K+-e0
Riboflavin##K+-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021244861709628707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	K+-e0
L-Aspartate-e0##L-Methionine-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01414394432835562	-0.01420363755146162	-0.014268653416533857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999111628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01705713703064738	-0.016652308805805847	-0.016652308805804893	0.0	0.0	L-Aspartate-e0	L-Methionine-e0
D-Glucose-e0##L-Methionine-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.014143944328462891	-0.01420363755157191	-0.014268653416636396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999997767905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.034114274061206436	-0.03330461761152309	-0.03330461761152097	0.0	0.0	D-Glucose-e0	L-Methionine-e0
O2-e0##L-Methionine-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014143944328199196	0.014203637551298684	0.014268653416379258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000794653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017057137030835067	0.01665230880599186	0.016652308805990806	0.0	0.0	O2-e0	L-Methionine-e0
L-Serine##L-Methionine-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007071972164186548	-0.007101818775739403	-0.007134326708275889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999993472105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025585705546047867	-0.024978463208784	-0.024978463208782484	0.0	0.0	L-Serine	L-Methionine-e0
Folate##L-Methionine-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05893310136834848	-0.05918182313129402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Methionine-e0
Riboflavin##L-Methionine-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04478915704009153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Methionine-e0
L-Aspartate-e0##Succinate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014948809901437399	0.015011899986061799	0.01508061559925828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999786174	-0.9999999999804247	0.0	0.6666666666406305	0.999999999941898	0.9999999999573518	0.9999999999583791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	Succinate-e0
L-Serine##Succinate-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007474404950723836	0.007505949993036307	0.0075403077996342915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49999999997426836	-0.49999999997567407	0.0	0.999999999995077	1.499999999987441	1.5000000000124845	1.5000000000156308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Serine	Succinate-e0
Spermidine-e0##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00022363012326232138	-0.00022457393373943621	-0.00022560190059049248	-1.8482225205408813	-1.8482225203035645	-1.8482225204062805	-1.8482225204086142	-1.848222520361525	-1.84822252032631	-1.848222520341883	-1.8482225202115181	-1.8482225202126907	-1.8482225203438913	-1.8482225203438913	-1.8482225203980835	-1.8482225203539646	-1.8482225203566045	-1.8482225203824643	-1.848222520287651	-1.8482225202402578	-1.8482225202886717	-1.8482225202943618	-1.848222520208872	-1.848222520266185	-1.8482225202607736	-1.8482225203073057	-1.848222520310966	-1.8482225206131273	-1.84822252062319	-0.0012826186739617448	0.0	0.0	0.0	0.0	Spermidine-e0	Cl--e0
L-Aspartate-e0##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006708903697764068	-0.0006737218012068541	-0.0006768057017615486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0007695712043755302	-0.0007701056377897576	-0.0007701056377897606	0.0	0.0	L-Aspartate-e0	Cl--e0
D-Glucose-e0##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006708903697784897	-0.0006737218012091647	-0.000676805701763502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015391424087520492	-0.0015402112755804993	-0.0015402112755805058	0.0	0.0	D-Glucose-e0	Cl--e0
O2-e0##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006708903697741874	0.0006737218012043868	0.0006768057017595029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007695712043732755	0.0007701056377874988	0.000770105637787507	0.0	0.0	O2-e0	Cl--e0
L-Serine##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00033544518488815353	-0.0003368609006034146	-0.00033840285088071367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001154356806561445	-0.001155158456682784	-0.0011551584566827893	0.0	0.0	L-Serine	Cl--e0
Folate##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002795376540736722	-0.002807174171697339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Cl--e0
Riboflavin##Cl--e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021244861709626755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Cl--e0
L-Aspartate-e0##H2-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7362563582150802	0.7396066769407149	0.7367668826670425	-3.0000000003940785	0.666666666669518	0.0	-1.200000000067933	0.0	0.0	0.0	0.0	0.0	0.9999999999933475	0.9999999999933475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999324028	-0.9999999999340101	1.9999999999918643	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	H2-e0
Spermidine-e0##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00022363012326057327	-0.00022457393373768815	-0.0002256019005887458	-1.848222520539256	-1.8482225203053224	-1.8482225204083305	-1.8482225204077614	-1.848222520364306	-1.8482225203304652	-1.8482225203451415	-1.84822252021624	-1.8482225202158973	-1.8482225203455753	-1.8482225203455753	-1.848222520400082	-1.848222520355984	-1.8482225203585165	-1.8482225203841312	-1.848222520289749	-1.8482225202431102	-1.8482225202916853	-1.848222520296691	-1.8482225202117029	-1.8482225202682814	-1.8482225202617248	-1.8482225203097955	-1.848222520313456	-1.8482225206148635	-1.8482225206255054	-0.0012826186739609382	0.0	0.0	0.0	0.0	Spermidine-e0	Mg-e0
L-Aspartate-e0##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006708903697768776	-0.0006737218012073254	-0.0006768057017620221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0007695712043759094	-0.0007701056377901375	-0.0007701056377901454	0.0	0.0	L-Aspartate-e0	Mg-e0
D-Glucose-e0##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0006708903697779386	-0.0006737218012086145	-0.0006768057017629538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015391424087521177	-0.0015402112755805674	-0.0015402112755805834	0.0	0.0	D-Glucose-e0	Mg-e0
O2-e0##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006708903697758131	0.0006737218012060141	0.0006768057017611323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007695712043748099	0.0007701056377890347	0.0007701056377890478	0.0	0.0	O2-e0	Mg-e0
L-Serine##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003354451848887237	-0.00033686090060398486	-0.00033840285088128494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011543568065631384	-0.0011551584566844783	-0.001155158456684492	0.0	0.0	L-Serine	Mg-e0
Folate##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002795376540738296	-0.00280717417169892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Mg-e0
Riboflavin##Mg-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021244861709627093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Mg-e0
Spermidine-e0##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016921963457683282	-0.002124172632273885	-0.0021338958401955787	-17.48174256425484	-17.481742561664653	-17.481742562780546	-1102.1426275243662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Sucrose-e0
L-Aspartate-e0##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005076589037633223	-0.006372517896261269	-0.006401687520044037	0.0	0.0	0.0	0.4000000000135197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	Sucrose-e0
D-Glucose-e0##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005076589037556232	-0.006372517896405886	-0.0064016875201831245	0.0	0.0	0.0	0.3999999999678146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Sucrose-e0
O2-e0##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005076589037728201	0.006372517896108559	0.006401687519895482	0.0	0.0	0.0	-0.4000000000734413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Sucrose-e0
L-Serine##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0025382945187979833	-0.00318625894815117	-0.0032008437600409673	0.0	0.0	0.0	0.19999999999842275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Serine	Sucrose-e0
Folate##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02115245432329143	-0.026552157901355147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Sucrose-e0
Riboflavin##Sucrose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01607586528560924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Sucrose-e0
L-Aspartate-e0##CO2-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.728628279272565	1.7324621481179299	1.733800867125087	0.0	0.666666666689799	2.0000000000090323	0.3999999999556537	1.333333333329378	0.0	1.0000000000119922	1.9999999999671914	1.9999999999670275	1.0000000000124016	1.0000000000124016	0.0	0.0	0.0	0.0	1.000000000010831	1.0000000000232296	1.000000000009681	1.0000000000088582	1.9999999999631874	0.6666666666951607	0.9999999999993053	0.0	0.0	1.999999999997682	0.0	1.4241761175684708	1.423220668286214	1.4232206682862139	1.9999999999998574	1.9999999999992626	L-Aspartate-e0	CO2-e0
L-Aspartate-e0##5-Methylthio-D-ribose-e0##Bacteroides_caecimuris_I48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003629922059088896	0.00036452418130625524	0.00036619275774667215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004163844968801779	0.0	0.0	0.0	0.0	L-Aspartate-e0	5-Methylthio-D-ribose-e0
