	0.4202	0.4202	0.4203	0.4217	0.4217	0.4218	0.4222	0.4229	0.4234	0.4235	1.1763	Source	Target
bc1008##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1311349185707052	0.0	bc1008	bc1010
bc1009##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070486	0.0	bc1009	bc1010
bc1011##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070506	0.0	bc1011	bc1010
bc1012##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857061663	0.0	bc1012	bc1010
bc1015##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070508	0.0	bc1015	bc1010
bc1016##bc1010##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13113491857070497	0.0	bc1016	bc1010
bc1002##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	bc1001
bc1003##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	bc1001
bc1008##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1001
bc1009##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	bc1001
bc1010##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1001
bc1011##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1011	bc1001
bc1012##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1012	bc1001
bc1015##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1015	bc1001
bc1016##bc1001##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1001
bc1001##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1001	bc1012
bc1002##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	bc1012
bc1003##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1003	bc1012
bc1008##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1012
bc1009##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1009	bc1012
bc1010##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1012
bc1011##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1011	bc1012
bc1015##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1015	bc1012
bc1016##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1016	bc1012
