	0.0000-0.0006	0.0006-0.0020	0.0020-0.0022	0.0022-0.0057	0.0057-0.0080	0.0084-0.0085	0.0086-0.0094	0.0098-0.0111	0.0111-0.0116	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0121-0.0124	0.0125-0.0125	0.0125-0.0152	0.0152-0.0153	0.0153-0.0154	0.0257-0.0257	0.0257-0.0484	0.0484-0.0485	0.0485-0.0485	0.0510-0.0511	0.0511-0.0512	0.0512-0.1668	0.1668-0.2756	0.2756-0.2758	0.2758-0.2758	0.2758-0.2773	0.2773-0.3754	0.3754-0.3835	0.3835-0.4900	0.4900-0.5254	0.5254-10.3682	10.3682-10.3684	10.3684-10.4667	10.4667-10.4667	10.4668-20.0000	Source	Target
Folate-e0##L-Serine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.13994429048365759	-0.13994429048365759	-20.83426657557797	-20.834266575874565	155.18847428149456	155.1884742814507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Serine-e0
O2-e0##L-Serine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.1999204149752825	0.1999204149752825	0.0	0.0	5.999999999903249	5.999999999906728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Serine-e0
Sucrose##L-Serine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.03998408299531945	-0.03998408299531945	0.0	0.0	-1.3333333333728508	-1.3333333333743496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	L-Serine-e0
Riboflavin##L-Serine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.13994429048352489	-0.13994429048352489	-62.502799726770014	-62.502799727665504	467.898756178142	467.89875617800925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Serine-e0
D-Glucose-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-6.887581701341337e-05	-6.887581701341337e-05	-0.999999999997171	0.0	0.3333333332952185	0.333333333294037	0.0	0.0	2.9300951196372393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2789371969551012	0.0	0.0	0.0	0.0	0.0	4.000000000088525	4.000000000088525	4.000000000088525	4.000000000088525	4.000000000088525	D-Glucose-e0	NH3-e0
Pyruvate-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-6.88758170070484e-05	-6.88758170070484e-05	-0.9999999999946714	-0.5000000000176547	-0.333333333353546	-0.33333333335130094	-0.5000000000533723	-0.5000000000440129	0.9650475598183795	-0.06361389632564554	-0.5000000000020215	-0.500000000020944	-0.5000000000862929	-0.5000000000862929	-0.5000000000862929	-0.5000000000862929	-0.5000000000862929	-0.5000000000862929	-0.5000000000862929	-0.5000000000281504	-0.5000000000126071	-0.29079710228364947	-0.49999999999097905	-0.5000000000187179	-0.05823386774762029	-0.5000000000048848	-0.5000000000047264	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	NH3-e0
D-Mannose-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-6.887581699445007e-05	-6.887581699445007e-05	-0.9999999999885101	-0.5000000000106994	-0.33333333334429804	-0.3333333333458621	-0.5000000000477077	-0.5000000000386436	0.9650475598182663	-0.06361389632562718	-0.4999999999959809	-0.5000000000141668	-0.500000000078318	-0.500000000078318	-0.500000000078318	-0.500000000078318	-0.500000000078318	-0.500000000078318	-0.500000000078318	-0.5000000000218376	-0.5000000000090736	-0.29079710228362177	-0.4999999999947955	-0.500000000012971	-0.05823386774761036	-0.5000000000046319	-0.5000000000045645	-2.000000000040029	-2.000000000040029	-2.000000000040029	-2.000000000040029	-2.000000000040029	D-Mannose-e0	NH3-e0
D-Glucose-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0010079188424208336	0.0010079188424208336	0.0	0.0	0.0	0.0	0.0	0.0	0.004511630124850559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040024792034009575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Glycolate-e0
Spermidine-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0010079188424363028	0.0010079188424363028	0.0	0.0	0.0	0.0	0.0	0.0	0.009023260249698182	-0.001343855821057728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010006198008863827	0.0	0.0	-0.0013604236783956094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Glycolate-e0
Pyruvate-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0010079188424184761	0.0010079188424184761	0.0	0.0	0.0	0.0	0.0	0.0	0.002255815062426378	0.0006719279105359318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030018594025398205	0.0	0.0	0.0006802118392152334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Glycolate-e0
D-Mannose-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0010079188424190362	0.0010079188424190362	0.0	0.0	0.0	0.0	0.0	0.0	0.0022558150624272916	0.0006719279105362957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003001859402552053	0.0	0.0	0.0006802118392161433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Glycolate-e0
Melitose-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.004031675369668988	0.004031675369668988	0.0	0.0	0.0	0.0	0.0	0.0	0.013534890374555133	0.002687711642138585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020012396016927778	0.0	0.0	0.0027208473568663205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Glycolate-e0
O2-e0##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.010079188424191707	-0.010079188424191707	0.0	0.0	0.0	0.0	0.0	0.0	-0.04060467112363737	-0.0013438558210653194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020012396016167212	0.0	0.0	-0.0013604236784259267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Glycolate-e0
Sucrose##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0020158376848341476	0.0020158376848341476	0.0	0.0	0.0	0.0	0.0	0.0	0.009023260249702666	0.0013438558210686396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014008677211864756	0.0	0.0	0.0013604236784360443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Glycolate-e0
Thiamine##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.013102944951461403	0.013102944951461403	2.100760930485842	2.1007609305229145	2.1007609305292636	2.1007609305289248	2.100760930572821	2.100760930554305	0.031581410873994145	0.016126269852880636	2.10076093035689	2.1007609304455395	2.1007609307496393	2.1007609307496393	2.1007609307496393	2.1007609307496393	2.1007609307496393	2.1007609307496393	2.1007609307496393	2.100760930131932	2.100760929957814	0.147206365715227	2.1007609298232026	2.1007609301014134	0.01360423678439812	1.0676036003402376	1.067603600341348	1.0676036003468867	1.0676036003468867	1.0676036003468867	1.0676036003468867	1.0676036003468867	Thiamine	Glycolate-e0
Riboflavin##Glycolate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0070554318969466	0.0070554318969466	3.1511413957287555	3.1511413957849186	3.151141395794517	3.1511413957940344	3.151141395860347	3.15114139583247	0.024813965686709467	0.010078918658052745	3.151141395534969	3.1511413956685628	3.1511413961267802	3.1511413961267802	3.1511413961267802	3.1511413961267802	3.1511413961267802	3.1511413961267802	3.1511413961267802	3.151141395198008	3.1511413949363445	0.21400533392700208	3.1511413947342812	3.1511413951522544	0.006121906553004043	1.6014054005103058	1.601405400511975	1.6014054005205554	1.6014054005205554	1.6014054005205554	1.6014054005205554	1.6014054005205554	Riboflavin	Glycolate-e0
D-Glucose-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.6629650242333363	0.6629650242333363	0.9999999999989253	0.0	-0.3333333333387583	-0.3333333333389239	0.0	1.000000000023395	0.24843541123976598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000839075	0.0	-0.2913573300500634	0.0	0.0	0.0	0.0	0.0	1.9999999999902796	1.9999999999902796	1.9999999999902796	1.9999999999902796	1.9999999999902796	D-Glucose-e0	Acetate-e0
Pyruvate-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.6629650242333051	0.6629650242333051	0.9999999999982071	0.5000000000000622	0.3333333333304453	0.33333333333076276	0.49999999999932077	1.0000000000112603	0.6242177056197736	0.537000082488466	0.49999999999985245	0.4999999999982719	1.0000000000903315	1.0000000000903315	1.0000000000903315	1.0000000000903315	1.0000000000903315	1.0000000000903315	1.0000000000903315	-0.5000000001739013	1.0000000000130875	0.7814820024624032	0.9999999999904886	1.0000000000195852	0.5368086554609217	0.7500000000023623	0.7500000000022744	0.99999999999953	0.99999999999953	0.99999999999953	0.99999999999953	0.99999999999953	Pyruvate-e0	Acetate-e0
D-Mannose-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.6629650242332848	0.6629650242332848	0.9999999999965034	0.5000000000000396	0.3333333333317675	0.33333333333154586	0.4999999999993842	1.0000000000097953	0.6242177056197313	0.5370000824884384	0.5000000000003351	0.4999999999988151	1.0000000000819567	1.0000000000819567	1.0000000000819567	1.0000000000819567	1.0000000000819567	1.0000000000819567	1.0000000000819567	-0.5000000001352449	1.0000000000093665	0.7814820024623372	0.999999999994452	1.0000000000135427	0.5368086554609011	0.7500000000022168	0.7500000000021707	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Acetate-e0
D-Glucose-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.011195297037280711	-0.011195297037280711	0.0	1.0000000000159945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Asparagine-e0
Spermidine-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.011195297037389898	-0.011195297037389898	0.0	2.000000000008644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Asparagine-e0
Pyruvate-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.011195297037278935	-0.011195297037278935	0.0	0.5000000000067536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	L-Asparagine-e0
D-Mannose-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.011195297037283461	-0.011195297037283461	0.0	0.5000000000040656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Asparagine-e0
Melitose-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.04478118814908796	-0.04478118814908796	0.0	2.0000000001203047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	L-Asparagine-e0
Folate-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0783670792609455	-0.0783670792609455	-11.666932708958162	-264.0341112852553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Asparagine-e0
O2-e0##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.11195297037269708	0.11195297037269708	0.0	-8.999999999821197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Asparagine-e0
Sucrose##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.022390594074553665	-0.022390594074553665	0.0	1.0000000000839355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	L-Asparagine-e0
Thiamine##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.1455388614846671	-0.1455388614846671	-23.333865417929395	-525.5682225707732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	L-Asparagine-e0
Riboflavin##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.07836707926101726	-0.07836707926101726	-35.00079812689496	-795.6023338563044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Asparagine-e0
D-Glucose-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0004744358226224111	-0.0004744358226224111	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620048991762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020205028570730333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Ca2+-e0
Spermidine-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00047443582262099866	-0.00047443582262099866	0.0	0.0	0.0	0.0	0.0	0.0	-0.004247324009795011	0.000632564166004228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005051257142678299	0.0	0.0	0.0006403627949302891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Ca2+-e0
Pyruvate-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00047443582262289655	-0.00047443582262289655	0.0	0.0	0.0	0.0	0.0	0.0	-0.001061831002448721	-0.0003162820830038652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00015153771427967082	0.0	0.0	-0.0003201813974665717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Ca2+-e0
D-Mannose-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0004744358226223003	-0.0004744358226223003	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024480264	-0.0003162820830033061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00015153771427910698	0.0	0.0	-0.00032018139746603383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Ca2+-e0
Melitose-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0018977432904943655	-0.0018977432904943655	0.0	0.0	0.0	0.0	0.0	0.0	-0.0063709860146965655	-0.0012651283320179907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001010251428532699	0.0	0.0	-0.0012807255898683154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Ca2+-e0
Folate-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.003321050758368539	-0.003321050758368539	-0.4944228633549226	-0.4944228633615644	-0.4944228633636222	-0.49442286336347585	-0.4944228633738176	-0.4944228633693119	-0.00637098601468948	-0.0056930774940714465	-0.4944228633231741	-0.49442286334333296	-0.4944228634148105	-0.4944228634148105	-0.4944228634148105	-0.4944228634148105	-0.4944228634148105	-0.4944228634148105	-0.4944228634148105	-0.4944228632730076	-0.49442286324204693	-0.0021918720508311514	-0.4944228632080597	-0.4944228632659198	-0.0051229023594647205	-0.2512649684926711	-0.25126496849245145	-0.25126496849364727	-0.25126496849364727	-0.25126496849364727	-0.25126496849364727	-0.25126496849364727	Folate-e0	Ca2+-e0
O2-e0##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.004744358226215667	0.004744358226215667	0.0	0.0	0.0	0.0	0.0	0.0	0.019112958044080825	0.0006325641660086543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010102514285394503	0.0	0.0	0.0006403627949340432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Ca2+-e0
Sucrose##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0009488716452476604	-0.0009488716452476604	0.0	0.0	0.0	0.0	0.0	0.0	-0.004247324009797547	-0.0006325641660092616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0007071759999735661	0.0	0.0	-0.0006403627949342301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Ca2+-e0
Thiamine##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.006167665694105214	-0.006167665694105214	-0.9888457267103911	-0.9888457267236166	-0.9888457267277215	-0.9888457267274177	-0.988845726748056	-0.988845726739005	-0.014865634034275191	-0.007590769992096901	-0.9888457266463584	-0.9888457266868432	-0.9888457268303529	-0.9888457268303529	-0.9888457268303529	-0.9888457268303529	-0.9888457268303529	-0.9888457268303529	-0.9888457268303529	-0.9888457265462787	-0.9888457264842198	-0.0026663166731595686	-0.9888457264161377	-0.9888457265320604	-0.0064036279493312025	-0.5025299369853817	-0.5025299369849413	-0.502529936987307	-0.502529936987307	-0.502529936987307	-0.502529936987307	-0.502529936987307	Thiamine	Ca2+-e0
Riboflavin##Ca2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0033210507583671034	-0.0033210507583671034	-1.4832685900656672	-1.4832685900857006	-1.4832685900919014	-1.4832685900914524	-1.4832685901226335	-1.4832685901090008	-0.011680141026936663	-0.004744231245064023	-1.4832685899693852	-1.4832685900303955	-1.483268590246638	-1.483268590246638	-1.483268590246638	-1.483268590246638	-1.483268590246638	-1.483268590246638	-1.483268590246638	-1.483268589819531	-1.4832685897261688	-0.0005646201527365588	-1.483268589623908	-1.4832685897982085	-0.0028816325772003802	-0.7537949054780934	-0.7537949054774388	-0.7537949054810914	-0.7537949054810914	-0.7537949054810914	-0.7537949054810914	-0.7537949054810914	Riboflavin	Ca2+-e0
D-Glucose-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00047443582262371485	-0.00047443582262371485	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004897194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020205028570568261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Cu2+-e0
Spermidine-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00047443582262737024	-0.00047443582262737024	0.0	0.0	0.0	0.0	0.0	0.0	-0.0042473240097938144	0.0006325641660051718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005051257142672111	0.0	0.0	0.0006403627949306855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Cu2+-e0
Pyruvate-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00047443582262395094	-0.00047443582262395094	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024487483	-0.0003162820830039857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00015153771427973173	0.0	0.0	-0.0003201813974666513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Cu2+-e0
D-Mannose-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00047443582262362725	-0.00047443582262362725	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010618310024485004	-0.00031628208300380997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00015153771427965125	0.0	0.0	-0.0003201813974664212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Cu2+-e0
Melitose-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.001897743290493248	-0.001897743290493248	0.0	0.0	0.0	0.0	0.0	0.0	-0.006370986014691656	-0.0012651283320134193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010102514285300257	0.0	0.0	-0.0012807255898639185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Cu2+-e0
Folate-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.003321050758364677	-0.003321050758364677	-0.4944228633541198	-0.4944228633617317	-0.4944228633635239	-0.49442286336337243	-0.494422863374021	-0.4944228633694769	-0.006370986014688131	-0.00569307749407027	-0.49442286332303625	-0.49442286334353164	-0.49442286341485836	-0.49442286341485836	-0.49442286341485836	-0.49442286341485836	-0.49442286341485836	-0.49442286341485836	-0.49442286341485836	-0.4944228632730433	-0.49442286323418366	-0.00219187205083086	-0.4944228631997479	-0.49442286326585183	-0.005122902359464857	-0.25126496849259555	-0.25126496849212326	-0.25126496849333013	-0.25126496849333013	-0.25126496849333013	-0.25126496849333013	-0.25126496849333013	Folate-e0	Cu2+-e0
O2-e0##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.004744358226240671	0.004744358226240671	0.0	0.0	0.0	0.0	0.0	0.0	0.01911295804407879	0.0006325641660087023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010102514285374136	0.0	0.0	0.0006403627949337265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Cu2+-e0
Sucrose##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0009488716452462011	-0.0009488716452462011	0.0	0.0	0.0	0.0	0.0	0.0	-0.004247324009794299	-0.0006325641660061476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0007071759999703468	0.0	0.0	-0.0006403627949313203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Cu2+-e0
Thiamine##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.006167665694110384	-0.006167665694110384	-0.9888457267087982	-0.988845726723954	-0.9888457267275305	-0.9888457267272142	-0.9888457267484669	-0.9888457267393396	-0.014865634034274806	-0.007590769992097039	-0.9888457266460845	-0.9888457266872446	-0.9888457268304515	-0.9888457268304515	-0.9888457268304515	-0.9888457268304515	-0.9888457268304515	-0.9888457268304515	-0.9888457268304515	-0.9888457265463395	-0.9888457264684986	-0.0026663166731617106	-0.9888457263994466	-0.9888457265319276	-0.006403627949334485	-0.5025299369852326	-0.5025299369842833	-0.5025299369866776	-0.5025299369866776	-0.5025299369866776	-0.5025299369866776	-0.5025299369866776	Thiamine	Cu2+-e0
Riboflavin##Cu2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.00332105075836838	-0.00332105075836838	-1.483268590063247	-1.483268590086204	-1.483268590091606	-1.4832685900911373	-1.4832685901232447	-1.4832685901094995	-0.011680141026930187	-0.004744231245058223	-1.4832685899689684	-1.4832685900309943	-1.4832685902467821	-1.4832685902467821	-1.4832685902467821	-1.4832685902467821	-1.4832685902467821	-1.4832685902467821	-1.4832685902467821	-1.4832685898196154	-1.483268589702614	-0.000564620152734364	-1.4832685895989828	-1.4832685897980007	-0.0028816325772005776	-0.7537949054778619	-0.7537949054764336	-0.7537949054801231	-0.7537949054801231	-0.7537949054801231	-0.7537949054801231	-0.7537949054801231	Riboflavin	Cu2+-e0
D-Glucose-e0##Fe2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.001146381717570886	-0.001146381717570886	0.0	0.0	0.0	0.0	0.0	0.0	-0.005131415421468866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004882151442152568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Fe2+-e0
Spermidine-e0##Fe2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	-0.0011463817175750629	-0.0011463817175750629	0.0	0.0	0.0	0.0	0.0	0.0	-0.010262830842928049	0.0015284680467207855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012205378605406687	0.0	0.0	0.001547311913886552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Fe2+-e0
