	0.0000-0.0000	0.0000-2.9215	2.9215-3.2445	3.2445-3.5547	3.8134-3.8196	3.8196-4.1049	4.1049-4.4903	4.4903-5.2638	5.2638-5.5277	5.5277-5.8845	5.8845-6.2952	6.2952-6.3713	6.3713-20.0000	Source	Target
Putrescine-e0##Putrescine-e0##Bifidobacterium_animalis_YL2	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000024	-1.0000000000000013	Putrescine-e0	Putrescine-e0
Riboflavin##L-Histidine-e0##Bifidobacterium_animalis_YL2	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.20497770500576	-9.204977704986975	-9.204977704990808	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Bifidobacterium_animalis_YL2	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.08778119034386	-18.087781190300724	-18.087781190301975	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Bifidobacterium_animalis_YL2	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.7060625359741608	-0.706062535966339	-0.31595052342890995	Riboflavin	Co2+-e0
Riboflavin##L-Valine-e0##Bifidobacterium_animalis_YL2	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.5646912823202	-34.56469128223342	-34.459668312958186	Riboflavin	L-Valine-e0
Putrescine-e0##L-Threonine-e0##Bifidobacterium_animalis_YL2	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316745	-0.33333333333316145	-0.3333333333331615	Putrescine-e0	L-Threonine-e0
Spermidine-e0##L-Threonine-e0##Bifidobacterium_animalis_YL2	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333330085	-0.3333333333332764	-0.3333333333332429	Spermidine-e0	L-Threonine-e0
Thiamin-e0##L-Threonine-e0##Bifidobacterium_animalis_YL2	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333348736	2.3333333333334574	4.5449211931040105	Thiamin-e0	L-Threonine-e0
Folate##L-Threonine-e0##Bifidobacterium_animalis_YL2	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000001636	2.000000000000482	2.000000000000704	Folate	L-Threonine-e0
Riboflavin##L-Threonine-e0##Bifidobacterium_animalis_YL2	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901037008432	-79.87901036982736	-80.98480429976357	Riboflavin	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Bifidobacterium_animalis_YL2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000013	-0.9999999999999986	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Bifidobacterium_animalis_YL2	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.000000000000002	-1.0000000000000036	-1.0000000000000047	Thiamin-e0	Thiamin-e0
Riboflavin##L-Isoleucine-e0##Bifidobacterium_animalis_YL2	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.57060811267761	-38.570608112671195	-39.14205880113121	Riboflavin	L-Isoleucine-e0
Riboflavin##fe3-e0##Bifidobacterium_animalis_YL2	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777669	-0.7060625359777136	-0.7060625359777636	Riboflavin	fe3-e0
Putrescine-e0##H+-e0##Bifidobacterium_animalis_YL2	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.666666666644241	2.333333333319065	2.333333333310765	Putrescine-e0	H+-e0
Spermidine-e0##H+-e0##Bifidobacterium_animalis_YL2	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	-0.3333333333490005	5.3333333334220985	5.333333333413357	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Bifidobacterium_animalis_YL2	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-31.666666666519827	-1.3333333326496195	-527.8851282740776	Thiamin-e0	H+-e0
Melitose-e0##H+-e0##Bifidobacterium_animalis_YL2	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	-1.3333333333505222	5.000000000095024	5.000000000091877	Melitose-e0	H+-e0
Sucrose-e0##H+-e0##Bifidobacterium_animalis_YL2	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	-1.0000000000160099	5.000000000094641	5.000000000085608	Sucrose-e0	H+-e0
Folate##H+-e0##Bifidobacterium_animalis_YL2	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-27.999999999937145	-3.499999999459898	-3.499999999531129	Folate	H+-e0
Riboflavin##H+-e0##Bifidobacterium_animalis_YL2	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	5039.4428079454065	-518.1434645628831	-254.8675670755051	Riboflavin	H+-e0
Riboflavin##Uracil-e0##Bifidobacterium_animalis_YL2	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977303009	-12.165428977290066	-12.400699437267457	Riboflavin	Uracil-e0
Thiamin-e0##L-Alanine-e0##Bifidobacterium_animalis_YL2	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.9999999999985819	-0.999999999999391	-1.4137138634335238	Thiamin-e0	L-Alanine-e0
Riboflavin##L-Alanine-e0##Bifidobacterium_animalis_YL2	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.5344400732958	-51.53444007315332	-51.32758314143641	Riboflavin	L-Alanine-e0
Spermidine-e0##L-Methionine-e0##Bifidobacterium_animalis_YL2	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000677	1.0000000000000229	1.0000000000000302	Spermidine-e0	L-Methionine-e0
Riboflavin##L-Methionine-e0##Bifidobacterium_animalis_YL2	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121432295	-13.748894121386677	-13.64737302610734	Riboflavin	L-Methionine-e0
Thiamin-e0##L-Cysteine-e0##Bifidobacterium_animalis_YL2	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001774	1.0000000000001632	0.43593563479670105	Thiamin-e0	L-Cysteine-e0
Riboflavin##L-Cysteine-e0##Bifidobacterium_animalis_YL2	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504982908	-8.397459504980818	-8.115427322376036	Riboflavin	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Bifidobacterium_animalis_YL2	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.0000000000003637	1.00000000000018	1.0000000000003264	Thiamin-e0	L-Tyrosine-e0
Riboflavin##L-Tyrosine-e0##Bifidobacterium_animalis_YL2	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479029402	-12.97274479026149	-12.97274479026216	Riboflavin	L-Tyrosine-e0
Riboflavin##L-Phenylalanine-e0##Bifidobacterium_animalis_YL2	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065769167	-19.790702065726833	-19.79070206572819	Riboflavin	L-Phenylalanine-e0
Putrescine-e0##L-Serine-e0##Bifidobacterium_animalis_YL2	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.3333333333333719	0.33333333333336473	0.3333333333333691	Putrescine-e0	L-Serine-e0
Spermidine-e0##L-Serine-e0##Bifidobacterium_animalis_YL2	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.3333333333335687	0.33333333333348447	0.33333333333345627	Spermidine-e0	L-Serine-e0
Thiamin-e0##L-Serine-e0##Bifidobacterium_animalis_YL2	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333316797	-0.3333333333321492	-0.8676790048645775	Thiamin-e0	L-Serine-e0
Folate##L-Serine-e0##Bifidobacterium_animalis_YL2	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999985272	-0.9999999999989793	-0.9999999999991326	Folate	L-Serine-e0
Riboflavin##L-Serine-e0##Bifidobacterium_animalis_YL2	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190648775	-44.46607190640818	-44.198899070604064	Riboflavin	L-Serine-e0
Folate##NH3-e0##Bifidobacterium_animalis_YL2	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002078	1.0000000000002671	1.0000000000001847	Folate	NH3-e0
Riboflavin##NH3-e0##Bifidobacterium_animalis_YL2	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773297644	-14.084762773310617	-13.100887635439324	Riboflavin	NH3-e0
Riboflavin##L-Asparagine-e0##Bifidobacterium_animalis_YL2	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964604227	-16.66100964603629	-15.90909012370657	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Bifidobacterium_animalis_YL2	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359773309	-0.7060625359813547	-0.7060625359822218	Riboflavin	Ca2+-e0
Riboflavin##Cu2+-e0##Bifidobacterium_animalis_YL2	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359755635	-0.7060625359742935	-0.7060625359739577	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Bifidobacterium_animalis_YL2	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.7060625359831112	-1.706062535983429	-1.706062535984601	Riboflavin	Fe2+-e0
Riboflavin##K+-e0##Bifidobacterium_animalis_YL2	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359886674	-0.7060625359603052	0.03438342402536727	Riboflavin	K+-e0
Melitose-e0##Melitose-e0##Bifidobacterium_animalis_YL2	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-1.0000000000000002	-1.000000000000003	Melitose-e0	Melitose-e0
Riboflavin##Sulfate-e0##Bifidobacterium_animalis_YL2	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060625416440907	-0.7060626200012727	262.642108468816	Riboflavin	Sulfate-e0
Riboflavin##L-Tryptophan-e0##Bifidobacterium_animalis_YL2	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.1213101738356155	-6.121310173811931	-6.112930839679168	Riboflavin	L-Tryptophan-e0
Riboflavin##Cl--e0##Bifidobacterium_animalis_YL2	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359763975	-0.7060625359771026	-0.7060625359771502	Riboflavin	Cl--e0
Riboflavin##Mg-e0##Bifidobacterium_animalis_YL2	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359770935	-0.7060625359771456	-0.7060625359771955	Riboflavin	Mg-e0
Sucrose-e0##Sucrose-e0##Bifidobacterium_animalis_YL2	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-0.9999999999999993	Sucrose-e0	Sucrose-e0
Folate##Folate##Bifidobacterium_animalis_YL2	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-0.9999999999999998	Folate	Folate
Riboflavin##Riboflavin##Bifidobacterium_animalis_YL2	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-1.0000000000001597	-0.9999999999996542	-0.9999999999996768	Riboflavin	Riboflavin
Riboflavin##Niacin##Bifidobacterium_animalis_YL2	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999983293	-0.9999999999947599	-0.9999999999957421	Riboflavin	Niacin
Riboflavin##PAN##Bifidobacterium_animalis_YL2	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-1.0000000000026186	-0.9999999999989659	-0.9999999999990723	Riboflavin	PAN
D-Lactate-e0##H2O-e0##Turicimonas_muris_YL45	0.0	0.4999999999959672	0.0	0.0	0.9999999999891735	0.49999999998545663	0.0	-0.9999999999997736	-0.5000000000015835	0.0	0.0	0.0	0.0	D-Lactate-e0	H2O-e0
D-Lactate-e0##L-Glutamate-e0##Turicimonas_muris_YL45	0.0	0.4999999999995942	0.9999999999986042	0.0	0.9999999999983334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Lactate-e0	L-Glutamate-e0
D-Lactate-e0##L-Aspartate-e0##Turicimonas_muris_YL45	0.0	-0.5000000000005433	-1.0000000000008193	0.0	-1.0000000000006226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Lactate-e0	L-Aspartate-e0
D-Lactate-e0##H+-e0##Turicimonas_muris_YL45	0.0	0.50000000000425	0.0	2.000000000001248	-0.9999999999866623	-0.9999999999809553	0.0	2.9999999999992646	0.5000000000022751	0.0	0.33333333334464266	0.33333333334464266	0.33333333334464266	D-Lactate-e0	H+-e0
D-Lactate-e0##L-Serine-e0##Turicimonas_muris_YL45	0.0	0.49999999999420675	0.9999999999860687	-1.0000000000020999	1.9999999999832865	0.4999999999792764	0.9999999999983621	-1.9999999999996014	0.0	0.9999999999885606	-0.33333333334566045	-0.33333333334566045	-0.33333333334566045	D-Lactate-e0	L-Serine-e0
D-Lactate-e0##NH3-e0##Turicimonas_muris_YL45	0.0	-0.49999999999383277	-0.9999999999851578	1.0000000000022842	-1.9999999999824047	-1.499999999975706	0.0	1.999999999999679	-0.49999999999641404	-0.9999999999880421	-0.33333333331829423	-0.33333333331829423	-0.33333333331829423	D-Lactate-e0	NH3-e0
Spermidine-e0##Acetate-e0##Turicimonas_muris_YL45	0.0	0.9999999999795782	1.9999999999937728	1.9999999999723033	0.0	1.5000000000108435	2.999999999961818	5.999999999965048	1.9999999999691775	-2.000000000013537	2.0000000000023443	2.0000000000023443	2.0000000000023443	Spermidine-e0	Acetate-e0
D-Lactate-e0##Acetate-e0##Turicimonas_muris_YL45	0.0	0.5000000000050565	1.0000000000112585	1.0000000000021037	0.0	0.5000000000180771	1.0000000000009641	1.9999999999996623	1.000000000002469	0.0	1.0000000000112517	1.0000000000112517	1.0000000000112517	D-Lactate-e0	Acetate-e0
Folate##Acetate-e0##Turicimonas_muris_YL45	0.0	-22.49999999995278	-22.999999999996867	-22.99999999994806	-27.99999999992366	-27.999999999937142	-27.999999999940922	-25.99999999995734	-27.999999999926438	-29.999999999891948	-26.999999999899707	-26.999999999899707	-26.999999999899707	Folate	Acetate-e0
Riboflavin##Acetate-e0##Turicimonas_muris_YL45	0.0	6552.351790884035	6245.633985397713	6245.633985395029	7173.690144161622	6746.0915627133045	6277.223981923165	5222.319249086116	6527.773362276434	7924.196380812864	6399.639124706567	6399.639124706567	6399.639124706567	Riboflavin	Acetate-e0
Spermidine-e0##Fumarate-e0##Turicimonas_muris_YL45	0.0	3.999999999998645	2.999999999999632	5.99999999999953	2.9999999999993983	0.0	2.9999999999953375	6.000000000001434	0.0	1.999999999998098	0.6666666666675031	0.6666666666675031	0.6666666666675031	Spermidine-e0	Fumarate-e0
D-Lactate-e0##Fumarate-e0##Turicimonas_muris_YL45	0.0	0.5000000000002627	0.0	0.999999999999888	0.0	-0.9999999999952908	0.0	0.9999999999999288	-0.499999999999166	0.0	-0.3333333333306021	-0.3333333333306021	-0.3333333333306021	D-Lactate-e0	Fumarate-e0
Folate##Fumarate-e0##Turicimonas_muris_YL45	0.0	-5.499999999999191	-5.0000000000034115	-8.000000000001338	-7.99999999999417	-7.999999999990306	-7.9999999999964615	-6.000000000003774	-8.99999999998619	-7.999999999990207	-8.999999999981586	-8.999999999981586	-8.999999999981586	Folate	Fumarate-e0
Riboflavin##Fumarate-e0##Turicimonas_muris_YL45	0.0	367.2400373364499	673.9578428284784	-22.18087191472062	831.2681167233999	1686.4652796181297	748.7301180104139	-306.174614829337	1652.0065549667968	953.795045692597	1461.9807977248176	1461.9807977248176	1461.9807977248176	Riboflavin	Fumarate-e0
Spermidine-e0##Succinate-e0##Turicimonas_muris_YL45	0.0	-2.0000000000010076	-3.0000000000005387	0.0	-3.0000000000008984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Succinate-e0
D-Lactate-e0##Succinate-e0##Turicimonas_muris_YL45	0.0	-0.49999999999965933	-0.9999999999987214	0.0	-0.9999999999984438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Lactate-e0	Succinate-e0
Folate##Succinate-e0##Turicimonas_muris_YL45	0.0	2.500000000001873	2.999999999998636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	Succinate-e0
Riboflavin##Succinate-e0##Turicimonas_muris_YL45	0.0	392.6690835079669	699.3868889998834	3.2481742565852683	856.6971628950886	1.5000000000533067	1.5000000000686453	1.5000000000595384	1.5000000000326157	1.50000000005414	1.500000000021093	1.500000000021093	1.500000000021093	Riboflavin	Succinate-e0
D-Lactate-e0##D-Lactate-e0##Turicimonas_muris_YL45	0.0	-1.0000000000000002	-0.9999999999999999	-1.000000000000001	-0.9999999999999996	-1.0000000000000002	-0.9999999999999984	-1.0000000000000002	-1.0000000000000009	-0.9999999999999998	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	D-Lactate-e0	D-Lactate-e0
Spermidine-e0##CO2-e0##Turicimonas_muris_YL45	0.0	-4.000000000003232	-3.0000000000009646	-6.000000000006209	-3.0000000000008473	0.0	-3.0000000000043348	-6.0000000000112985	-2.0000000000023466	-2.000000000000616	-0.666666666666702	-0.666666666666702	-0.666666666666702	Spermidine-e0	CO2-e0
D-Lactate-e0##CO2-e0##Turicimonas_muris_YL45	0.0	-0.4999999999989625	0.0	-0.9999999999992755	0.0	0.9999999999995498	0.0	-0.9999999999998593	0.0	0.0	0.3333333333333822	0.3333333333333822	0.3333333333333822	D-Lactate-e0	CO2-e0
Folate##CO2-e0##Turicimonas_muris_YL45	0.0	-1.4999999999938511	-1.9999999999998788	1.0000000000103513	1.0000000000067975	1.0000000000007054	1.0000000000066809	-0.9999999999887731	1.0000000000052993	1.0000000000070877	2.000000000001076	2.000000000001076	2.000000000001076	Folate	CO2-e0
Riboflavin##CO2-e0##Turicimonas_muris_YL45	0.0	1164.4126097483409	857.6948042574804	1553.833518999966	700.3845303600335	-154.81263253491056	782.9225290763392	1837.8272619169093	532.3731487173401	532.3731487165435	24.18739668296872	24.18739668296872	24.18739668296872	Riboflavin	CO2-e0
Riboflavin##O2-e0##Turicimonas_muris_YL45	0.0	-0.49999999998705424	-0.49999999998698597	-0.49999999998836814	-0.4999999999909	-0.4999999999866623	-0.4999999999842314	-0.4999999999811656	-0.4999999999882824	-0.49999999998775396	-0.4999999999871422	-0.4999999999871422	-0.4999999999871422	Riboflavin	O2-e0
Riboflavin##D-Glyceraldehyde-e0##Turicimonas_muris_YL45	0.0	3.954395417040989	3.9543954170439033	3.95439541704196	3.954395417038211	3.9543954170369093	3.9543954170449758	3.954395417047125	3.954395417042853	3.9543954170389495	3.954395417034286	3.954395417034286	3.954395417034286	Riboflavin	D-Glyceraldehyde-e0
Folate##Glycolaldehyde-e0##Turicimonas_muris_YL45	0.0	-0.9999999999999308	-0.9999999999999387	-0.9999999999999283	-0.999999999999907	-0.9999999999999104	-0.9999999999999095	-0.9999999999999205	-0.9999999999999095	-0.9999999999999015	-0.9999999999999098	-0.9999999999999098	-0.9999999999999098	Folate	Glycolaldehyde-e0
Riboflavin##Glycolaldehyde-e0##Turicimonas_muris_YL45	0.0	1.4999999999798128	1.4999999999833091	1.4999999999829952	1.4999999999775235	1.499999999978612	1.4999999999821336	1.4999999999876443	1.4999999999811762	1.4999999999753846	1.499999999979536	1.499999999979536	1.499999999979536	Riboflavin	Glycolaldehyde-e0
Riboflavin##5'-Deoxyadenosine-e0##Turicimonas_muris_YL45	0.0	0.499999999987049	0.49999999998850253	0.4999999999896634	0.4999999999805699	0.4999999999859007	0.49999999998543787	0.5000000000027729	0.49999999998909805	0.4999999999789253	0.49999999998935235	0.49999999998935235	0.49999999998935235	Riboflavin	5'-Deoxyadenosine-e0
Spermidine-e0##Formate-e0-e0##Turicimonas_muris_YL45	0.0	0.9999999999786563	1.9999999999934392	1.999999999971056	0.0	1.5000000000116465	0.0	5.9999999999638876	1.9999999999682663	-2.0000000000136735	2.000000000002698	2.000000000002698	2.000000000002698	Spermidine-e0	Formate-e0-e0
D-Lactate-e0##Formate-e0-e0##Turicimonas_muris_YL45	0.0	0.5000000000053785	1.0000000000118896	1.0000000000023133	0.0	0.5000000000190823	0.0	1.9999999999997495	1.0000000000026044	0.0	1.0000000000117395	1.0000000000117395	1.0000000000117395	D-Lactate-e0	Formate-e0-e0
Folate##Formate-e0-e0##Turicimonas_muris_YL45	0.0	-23.49999999995106	-23.999999999997204	-23.999999999945896	-28.999999999920718	-28.99999999993459	-28.9999999999326	-24.999999999956206	-26.99999999992469	-28.999999999889347	-25.99999999989663	-25.99999999989663	-25.99999999989663	Folate	Formate-e0-e0
Riboflavin##Formate-e0-e0##Turicimonas_muris_YL45	0.0	6915.695867373739	6608.97806188766	6608.978061884743	7537.034220651016	7109.435639202588	7578.303220024859	5468.493754348176	6773.947867538283	8170.370886074338	6645.813629967816	6645.813629967816	6645.813629967816	Riboflavin	Formate-e0-e0
