	0.6418999999999999	0.98735	Source	Target
bc1002##CO2##Microbe	-34.6928537	-4.658160059999999	bc1002	CO2
bc1002##Ca2+##Microbe	0.0134755	0.00180934	bc1002	Ca2+
Ca2+##bc1002##Metabolite	-0.0134755	-0.00180934	Ca2+	bc1002
bc1002##Chorismate##Microbe	0.026951	0.00361867	bc1002	Chorismate
Chorismate##bc1002##Metabolite	-0.026951	-0.00361867	Chorismate	bc1002
bc1002##Cl-##Microbe	0.0134755	0.00180934	bc1002	Cl-
Cl-##bc1002##Metabolite	-0.0134755	-0.00180934	Cl-	bc1002
bc1002##Co2+##Microbe	0.0134755	0.00180934	bc1002	Co2+
Co2+##bc1002##Metabolite	-0.0134755	-0.00180934	Co2+	bc1002
bc1002##CoA##Microbe	0.026951	0.00361867	bc1002	CoA
CoA##bc1002##Metabolite	-0.026951	-0.00361867	CoA	bc1002
bc1002##Cu2+##Microbe	0.0134755	0.00180934	bc1002	Cu2+
Cu2+##bc1002##Metabolite	-0.0134755	-0.00180934	Cu2+	bc1002
bc1002##D-Arabinose##Microbe	0.36031133	0.04837849	bc1002	D-Arabinose
D-Arabinose##bc1002##Metabolite	-0.36031133	-0.04837849	D-Arabinose	bc1002
bc1002##D-Glucose##Microbe	17.72843065	2.3803711400000003	bc1002	D-Glucose
D-Glucose##bc1002##Metabolite	-17.72843065	-2.3803711400000003	D-Glucose	bc1002
bc1002##Deoxycytidine##Microbe	0.10775480999999999	0.01446809	bc1002	Deoxycytidine
Deoxycytidine##bc1002##Metabolite	-0.10775480999999999	-0.01446809	Deoxycytidine	bc1002
bc1002##Deoxyguanosine##Microbe	0.0134755	0.00180934	bc1002	Deoxyguanosine
Deoxyguanosine##bc1002##Metabolite	-0.0134755	-0.00180934	Deoxyguanosine	bc1002
bc1002##Folate##Microbe	0.040426500000000004	0.00542801	bc1002	Folate
Folate##bc1002##Metabolite	-0.040426500000000004	-0.00542801	Folate	bc1002
bc1002##GTP##Microbe	0.65023918	0.08730668999999999	bc1002	GTP
GTP##bc1002##Metabolite	-0.65023918	-0.08730668999999999	GTP	bc1002
bc1002##Glycerol##Microbe	0.29912708	0.040163370000000004	bc1002	Glycerol
Glycerol##bc1002##Metabolite	-0.29912708	-0.040163370000000004	Glycerol	bc1002
bc1002##Glycine##Microbe	2.39455157	0.32151303000000003	bc1002	Glycine
Glycine##bc1002##Metabolite	-2.39455157	-0.32151303000000003	Glycine	bc1002
bc1002##H+##Microbe	-24.51878139	-3.29210186	bc1002	H+
bc1002##H2O##Microbe	-63.91306392	-8.58151607	bc1002	H2O
bc1002##Heme##Microbe	0.0134755	0.00180934	bc1002	Heme
Heme##bc1002##Metabolite	-0.0134755	-0.00180934	Heme	bc1002
bc1002##K+##Microbe	0.0134755	0.00180934	bc1002	K+
K+##bc1002##Metabolite	-0.0134755	-0.00180934	K+	bc1002
bc1002##L-Alanine##Microbe	2.17509407	0.29204678	bc1002	L-Alanine
L-Alanine##bc1002##Metabolite	-2.17509407	-0.29204678	L-Alanine	bc1002
bc1002##L-Arginine##Microbe	1.18466662	0.1590635	bc1002	L-Arginine
L-Arginine##bc1002##Metabolite	-1.18466662	-0.1590635	L-Arginine	bc1002
bc1002##L-Asparagine##Microbe	0.96441272	0.12949032000000002	bc1002	L-Asparagine
L-Asparagine##bc1002##Metabolite	-0.96441272	-0.12949032000000002	L-Asparagine	bc1002
bc1002##L-Aspartate##Microbe	0.96441272	0.12949032000000002	bc1002	L-Aspartate
L-Aspartate##bc1002##Metabolite	-0.96441272	-0.12949032000000002	L-Aspartate	bc1002
bc1002##L-Cysteine##Microbe	0.36566424999999997	0.04909722	bc1002	L-Cysteine
L-Cysteine##bc1002##Metabolite	-0.36566424999999997	-0.04909722	L-Cysteine	bc1002
bc1002##L-Glutamate##Microbe	0.73220177	0.09831169	bc1002	L-Glutamate
L-Glutamate##bc1002##Metabolite	-0.73220177	-0.09831169	L-Glutamate	bc1002
bc1002##L-Glutamine##Microbe	1.51902621	0.20395748	bc1002	L-Glutamine
L-Glutamine##bc1002##Metabolite	-1.51902621	-0.20395748	L-Glutamine	bc1002
bc1002##L-Histidine##Microbe	0.38063296	0.05110704	bc1002	L-Histidine
L-Histidine##bc1002##Metabolite	-0.38063296	-0.05110704	L-Histidine	bc1002
bc1002##L-Isoleucine##Microbe	1.16114436	0.1559052	bc1002	L-Isoleucine
L-Isoleucine##bc1002##Metabolite	-1.16114436	-0.1559052	L-Isoleucine	bc1002
bc1002##L-Leucine##Microbe	1.8026605800000002	0.24204066999999999	bc1002	L-Leucine
L-Leucine##bc1002##Metabolite	-1.8026605800000002	-0.24204066999999999	L-Leucine	bc1002
bc1002##L-Lysine##Microbe	1.37070632	0.18404279	bc1002	L-Lysine
L-Lysine##bc1002##Metabolite	-1.37070632	-0.18404279	L-Lysine	bc1002
bc1002##L-Methionine##Microbe	0.58676618	0.07878426	bc1002	L-Methionine
L-Methionine##bc1002##Metabolite	-0.58676618	-0.07878426	L-Methionine	bc1002
bc1002##L-Phenylalanine##Microbe	0.74202043	0.09963002	bc1002	L-Phenylalanine
L-Phenylalanine##bc1002##Metabolite	-0.74202043	-0.09963002	L-Phenylalanine	bc1002
bc1002##L-Proline##Microbe	0.8852923899999999	0.11886694	bc1002	L-Proline
L-Proline##bc1002##Metabolite	-0.8852923899999999	-0.11886694	L-Proline	bc1002
bc1002##L-Serine##Microbe	1.03828466	0.13940901	bc1002	L-Serine
L-Serine##bc1002##Metabolite	-1.03828466	-0.13940901	L-Serine	bc1002
bc1002##L-Threonine##Microbe	1.0135956300000002	0.13609404	bc1002	L-Threonine
L-Threonine##bc1002##Metabolite	-1.0135956300000002	-0.13609404	L-Threonine	bc1002
bc1002##L-Tryptophan##Microbe	0.22666905999999998	0.030434529999999998	bc1002	L-Tryptophan
L-Tryptophan##bc1002##Metabolite	-0.22666905999999998	-0.030434529999999998	L-Tryptophan	bc1002
bc1002##L-Tyrosine##Microbe	0.5795029899999999	0.07780904	bc1002	L-Tyrosine
L-Tyrosine##bc1002##Metabolite	-0.5795029899999999	-0.07780904	L-Tyrosine	bc1002
bc1002##L-Valine##Microbe	1.69146443	0.22711053	bc1002	L-Valine
L-Valine##bc1002##Metabolite	-1.69146443	-0.22711053	L-Valine	bc1002
bc1002##Mg##Microbe	0.0134755	0.00180934	bc1002	Mg
Mg##bc1002##Metabolite	-0.0134755	-0.00180934	Mg	bc1002
bc1002##Mn2+##Microbe	0.0134755	0.00180934	bc1002	Mn2+
Mn2+##bc1002##Metabolite	-0.0134755	-0.00180934	Mn2+	bc1002
bc1002##Myristic acid##Microbe	0.36250448	0.04867297	bc1002	Myristic acid
Myristic acid##bc1002##Metabolite	-0.36250448	-0.04867297	Myristic acid	bc1002
bc1002##NADP##Microbe	0.026951	0.00361867	bc1002	NADP
NADP##bc1002##Metabolite	-0.026951	-0.00361867	NADP	bc1002
bc1002##Niacin##Microbe	-0.0134755	-0.00180934	bc1002	Niacin
bc1002##Nicotinamide ribonucleotide##Microbe	0.0134755	0.00180934	bc1002	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1002##Metabolite	-0.0134755	-0.00180934	Nicotinamide ribonucleotide	bc1002
bc1002##Nitrite##Microbe	-0.06737749999999999	-0.00904668	bc1002	Nitrite
bc1002##O2##Microbe	31.406799850000002	4.21694629	bc1002	O2
O2##bc1002##Metabolite	-31.406799850000002	-4.21694629	O2	bc1002
bc1002##Oxidized glutathione##Microbe	0.00673775	0.0009046600000000001	bc1002	Oxidized glutathione
Oxidized glutathione##bc1002##Metabolite	-0.00673775	-0.0009046600000000001	Oxidized glutathione	bc1002
bc1002##PPi##Microbe	-0.07619752	-0.01023093	bc1002	PPi
bc1002##Putrescine##Microbe	0.0134755	0.00180934	bc1002	Putrescine
Putrescine##bc1002##Metabolite	-0.0134755	-0.00180934	Putrescine	bc1002
bc1002##Pyridoxal##Microbe	0.0134755	0.00180934	bc1002	Pyridoxal
Pyridoxal##bc1002##Metabolite	-0.0134755	-0.00180934	Pyridoxal	bc1002
bc1002##Riboflavin##Microbe	0.040426500000000004	0.00542801	bc1002	Riboflavin
Riboflavin##bc1002##Metabolite	-0.040426500000000004	-0.00542801	Riboflavin	bc1002
bc1002##S-Adenosyl-L-methionine##Microbe	0.040426500000000004	0.00542801	bc1002	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1002##Metabolite	-0.040426500000000004	-0.00542801	S-Adenosyl-L-methionine	bc1002
bc1002##Spermidine##Microbe	0.0134755	0.00180934	bc1002	Spermidine
Spermidine##bc1002##Metabolite	-0.0134755	-0.00180934	Spermidine	bc1002
bc1002##Sulfate##Microbe	0.0134755	0.00180934	bc1002	Sulfate
Sulfate##bc1002##Metabolite	-0.0134755	-0.00180934	Sulfate	bc1002
bc1002##TRHL##Microbe	0.28443736999999997	0.038191	bc1002	TRHL
TRHL##bc1002##Metabolite	-0.28443736999999997	-0.038191	TRHL	bc1002
bc1002##TTP##Microbe	0.04607954	0.0061870399999999996	bc1002	TTP
TTP##bc1002##Metabolite	-0.04607954	-0.0061870399999999996	TTP	bc1002
bc1002##Thiamin##Microbe	0.0134755	0.00180934	bc1002	Thiamin
Thiamin##bc1002##Metabolite	-0.0134755	-0.00180934	Thiamin	bc1002
bc1002##UMP##Microbe	0.44966079	0.06037532	bc1002	UMP
UMP##bc1002##Metabolite	-0.44966079	-0.06037532	UMP	bc1002
bc1002##Zn2+##Microbe	0.0134755	0.00180934	bc1002	Zn2+
Zn2+##bc1002##Metabolite	-0.0134755	-0.00180934	Zn2+	bc1002
bc1002##dATP##Microbe	0.04607954	0.0061870399999999996	bc1002	dATP
dATP##bc1002##Metabolite	-0.04607954	-0.0061870399999999996	dATP	bc1002
bc1002##dGTP##Microbe	0.09427932	0.01265875	bc1002	dGTP
dGTP##bc1002##Metabolite	-0.09427932	-0.01265875	dGTP	bc1002
bc1002##ddca##Microbe	0.35811818	0.04808402	bc1002	ddca
ddca##bc1002##Metabolite	-0.35811818	-0.04808402	ddca	bc1002
bc1002##fe3##Microbe	0.040426500000000004	0.00542801	bc1002	fe3
fe3##bc1002##Metabolite	-0.040426500000000004	-0.00542801	fe3	bc1002
bc1002##meso-2,6-Diaminopimelate##Microbe	0.12010378	0.01612616	bc1002	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1002##Metabolite	-0.12010378	-0.01612616	meso-2,6-Diaminopimelate	bc1002
