	0.0000-0.0020	0.0084-0.0084	0.0084-0.0085	0.0085-0.0086	0.0086-0.0087	0.0087-0.0254	0.0329-0.0337	0.0337-0.0348	0.0463-0.0464	0.0464-0.0495	0.0495-0.0497	0.0497-0.0498	0.0498-0.0499	0.0499-0.0499	0.0499-0.0522	0.0622-0.0750	0.0750-0.0750	0.0750-0.0751	0.0751-0.0752	0.0752-0.1059	0.1059-0.1133	0.1133-0.1195	0.1195-0.1205	0.1205-0.1453	0.1453-0.1453	0.1453-0.1454	0.1454-0.1879	0.1879-0.2089	0.2091-0.2162	0.2164-0.2410	0.2410-0.2700	0.2700-0.3483	0.3483-0.3483	0.3483-0.4735	0.4735-0.5060	0.5060-0.5077	0.5077-0.5130	0.5130-0.5600	0.5600-0.5814	0.5814-0.5818	0.5818-0.8009	0.8011-0.8014	0.8014-0.8091	0.8091-0.8091	0.8091-0.9883	1.0265-1.0833	1.0833-1.0838	1.0838-18.3854	18.3854-20.0000	Source	Target
Spermidine-e0##H2-e0##Acutalibacter_muris_KB1	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	3.0000000000082094	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	2.333333333333241	0.0	Spermidine-e0	H2-e0
L-Lactate-e0##H2-e0##Acutalibacter_muris_KB1	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666687204	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	0.6666666666632834	L-Lactate-e0	H2-e0
Thiamine##H2-e0##Acutalibacter_muris_KB1	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777779317	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	-17.777777777743488	Thiamine	H2-e0
Pyridoxal##H2-e0##Acutalibacter_muris_KB1	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12799.644504666116	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	12800.977837968552	Pyridoxal	H2-e0
Puryvate##H2-e0##Acutalibacter_muris_KB1	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.3333333333258956	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	-0.33333333332911524	Puryvate	H2-e0
Pyridoxal##L-Phenylalanine##Acutalibacter_muris_KB1	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.581404131376146	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	-39.58140413127783	Pyridoxal	L-Phenylalanine
Pyridoxal##L-Tryptophan##Acutalibacter_muris_KB1	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347612323	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	-12.242620347585213	Pyridoxal	L-Tryptophan
Thiamine##Thiamine##Acutalibacter_muris_KB1	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000047	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Thiamine	Thiamine
Thiamine##Riboflavin##Acutalibacter_muris_KB1	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666368	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	0.6666666666666392	Thiamine	Riboflavin
Pyridoxal##Riboflavin##Acutalibacter_muris_KB1	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.7625946978776772	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	1.76259469787409	Pyridoxal	Riboflavin
Pyridoxal##Niacin##Acutalibacter_muris_KB1	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-2.0000000000011053	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	-1.9999999999959848	Pyridoxal	Niacin
Pyridoxal##PAN##Acutalibacter_muris_KB1	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000076352	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	-2.0000000000004445	Pyridoxal	PAN
Pyridoxal##Pyridoxal##Acutalibacter_muris_KB1	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-1.0000000000009155	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	-0.9999999999982098	Pyridoxal	Pyridoxal
Puryvate##Puryvate##Acutalibacter_muris_KB1	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	Puryvate	Puryvate
Thiamine##XAN-e0-e0##Acutalibacter_muris_KB1	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333333668	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	0.3333333333334636	Thiamine	XAN-e0-e0
Pyridoxal##XAN-e0-e0##Acutalibacter_muris_KB1	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735027022	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	32.85604735018501	Pyridoxal	XAN-e0-e0
Spermidine-e0##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	-0.33333333333261317	-0.19999999999953053	0.49999999999996947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000005906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Glutamine-e0
Inosine-e0##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	0.3333333333335836	0.20000000000034795	-0.500000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5000000000040732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine-e0	L-Glutamine-e0
O2-e0##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	-1.3333333333330537	-0.8000000000003985	1.9999999999996656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.000000000003245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Glutamine-e0
Puryvate##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	-0.9999999999997081	-0.6000000000002118	1.4999999999997593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999999903516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	L-Glutamine-e0
Inosine-e0##H+-e0##Flavonifractor_plautii_YL31	0.0	1.000000000001077	1.200000000001889	1.500000000000898	1.5000000000022846	1.5000000000015454	1.0000000000052236	2.0000000000032037	2.0000000000084164	2.000000000001696	0.5000000000025521	-0.9999999999996831	-0.9999999999996533	-0.9999999999996491	-0.9999999999996869	-0.999999999999778	-0.9999999999999378	2.000000000002905	-0.9999999999997965	2.0000000000016547	1.9999999999931235	1.9999999999982756	2.0000000000010854	2.000000000006356	11.000000000119048	0.49999999999472344	2.000000000005088	2.0000000000041127	10.000000000275202	7.000000000102513	10.000000000419442	3.500000000006686	2.7499999999972524	3.499999999999675	2.000000000006324	2.000000000001018	3.5000000000081175	0.49999999999977723	0.4999999999997472	2.000000000012249	2.000000000011776	0.4999999999999218	0.4999999999999746	0.12499999999664516	0.0	-1.0000000000121407	5.000000000037763	1.9999999999985132	1.9999999999985756	Inosine-e0	H+-e0
O2-e0##H+-e0##Flavonifractor_plautii_YL31	0.0	2.0000000000010276	1.199999999998051	0.0	0.0	0.0	0.9999999999978567	0.0	0.0	0.0	0.9999999999996478	1.999999999999718	1.9999999999996911	1.9999999999997022	1.9999999999997131	1.999999999999766	1.999999999999878	0.0	1.9999999999999463	0.0	0.0	0.0	0.0	0.0	-6.000000000044985	1.0000000000009883	0.0	0.0	-4.000000000117759	-2.00000000003582	-4.000000000214026	-1.0000000000055793	-0.4999999999988806	-1.0000000000008156	0.0	0.0	-1.0000000000064935	1.000000000000112	1.0000000000001266	0.0	0.0	1.0000000000000053	0.9999999999999847	1.2500000000026859	1.3333333333370494	2.0000000000088507	-2.0000000000275104	0.0	0.0	O2-e0	H+-e0
Spermidine-e0##Uracil-e0##Flavonifractor_plautii_YL31	0.0	0.3333333333332038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000038916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000227094	0.0	0.0	Spermidine-e0	Uracil-e0
Inosine-e0##Uracil-e0##Flavonifractor_plautii_YL31	0.0	-0.3333333333334343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5000000000026512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.000000000025813	0.0	0.0	Inosine-e0	Uracil-e0
O2-e0##Uracil-e0##Flavonifractor_plautii_YL31	0.0	1.333333333333291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000001954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000187965	0.0	0.0	O2-e0	Uracil-e0
Puryvate##Uracil-e0##Flavonifractor_plautii_YL31	0.0	0.9999999999999557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999999999999446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000003154	0.0	0.0	Puryvate	Uracil-e0
Inosine-e0##XAN-e0##Flavonifractor_plautii_YL31	0.0	1.0000000000001195	1.1000000000002639	1.0000000000000686	1.0000000000002378	1.0000000000001439	1.0000000000004927	1.0000000000001847	1.000000000000667	1.0000000000000768	1.000000000000388	1.0000000000001308	1.0000000000003475	1.0000000000003453	1.0000000000001399	1.0000000000007485	1.0000000000007376	1.0000000000001832	1.0000000000000302	1.0000000000000682	0.9999999999993817	0.9999999999998666	1.0000000000000155	1.0000000000004277	1.0000000000005398	1.000000000000361	1.0000000000003608	1.0000000000003126	1.0000000000015474	1.000000000001226	1.0000000000024145	1.0000000000002507	0.9999999999997838	0.9999999999999547	1.0000000000005838	1.000000000000072	1.000000000000299	1.0000000000002025	1.0000000000002696	1.0000000000003448	1.0000000000003317	1.0000000000001281	1.0000000000001834	1.0000000000003941	1.0000000000003986	1.0000000000008704	1.0000000000009812	0.9999999999998516	0.9999999999998563	Inosine-e0	XAN-e0
Inosine-e0##Inosine-e0##Flavonifractor_plautii_YL31	0.0	-0.9999999999999998	-1.0000000000000007	-1.0	-0.9999999999999983	-1.0000000000000007	-1.0000000000000016	-1.0000000000000018	-1.0000000000000009	-1.0000000000000002	-0.999999999999999	-1.0000000000000004	-1.0	-0.9999999999999984	-0.999999999999998	-1.0000000000000016	-1.0	-0.9999999999999999	-0.9999999999999999	-1.0	-1.0000000000000007	-0.9999999999999992	-1.0000000000000007	-1.0000000000000002	-1.0000000000000013	-1.0000000000000013	-0.9999999999999994	-0.9999999999999992	-0.9999999999999998	-0.9999999999999988	-0.999999999999999	-1.0000000000000004	-1.0000000000000002	-1.0000000000000007	-1.0000000000000009	-1.0000000000000013	-1.0	-1.000000000000002	-0.9999999999999986	-0.9999999999999983	-1.0000000000000004	-1.0000000000000004	-0.9999999999999999	-1.0	-1.000000000000001	-1.0000000000000013	-0.9999999999999992	-0.9999999999999984	-0.9999999999999982	Inosine-e0	Inosine-e0
Inosine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	1.0000000000003337	1.0000000000005054	1.0000000000002336	1.000000000000539	1.000000000000385	0.0	0.9999999999998376	-0.5000000000115454	0.9999999999998735	0.24999999999830264	-0.5000000000011378	-2.000000000004588	-2.0000000000045652	-0.5000000000012734	-2.0000000000040408	1.0000000000060985	1.0000000000017184	1.0000000000004292	1.000000000000903	0.9999999999957331	-2.9999999999923928	2.3333333333350206	1.0000000000059814	1.000000000008267	1.750000000009984	0.24999999999954858	-0.3333333333350463	5.000000000160766	0.4999999999608113	2.0000000000317093	2.000000000003743	2.7499999999967093	0.4999999999999491	-1.000000000005998	2.000000000001046	2.0000000000046105	0.5000000000001537	0.5000000000002435	0.5000000000005315	0.5000000000004917	0.5000000000002165	0.5000000000002773	0.8750000000036735	0.0	-1.0000000000104072	-1.000000000010507	1.999999999998703	1.9999999999987594	Inosine-e0	Acetate-e0
Spermidine-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.3333333333324407	0.09999999999944044	0.49999999999872224	-0.5000000000008643	0.0	0.5000000000039312	1.0000000000040643	0.49999999999608563	1.0000000000035665	0.5000000000034578	0.0	1.0000000000045577	1.0000000000045457	0.0	1.0000000000008848	-1.0000000000103266	1.0000000000003135	-1.0000000000041744	0.0	0.0	0.0	0.6666666666694478	1.000000000010728	3.0000000000558225	0.5000000000020002	0.5000000000020085	0.0	8.000000000257621	5.0000000001040386	11.000000000617288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Succinate-e0
Inosine-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	-0.3333333333337867	-0.10000000000050613	-0.5000000000003214	0.49999999999939393	0.0	0.0	1.0000000000022837	-0.5000000000045769	1.0000000000010842	0.2500000000024402	-0.49999999999946343	1.0000000000029199	1.0000000000029128	-0.4999999999993749	1.0000000000008247	-2.0000000000096225	1.000000000000097	-2.0000000000006324	-0.5000000000006359	-2.9999999999860005	-2.9999999999945683	-0.3333333333329939	1.0000000000081175	4.0000000000475495	0.2500000000013551	0.25000000000132816	-0.3333333333335363	5.000000000168218	3.5000000000747717	6.5000000003649285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine-e0	Succinate-e0
Folate-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	2.3333333333313466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7500000000011281	0.33333333333357956	29.000000000738503	15.50000000022125	41.50000000210989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Succinate-e0
O2-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	1.3333333333330886	0.40000000000044805	1.9999999999988727	-1.9999999999992	0.0	0.9999999999984215	0.0	1.0000000000015592	0.0	0.49999999999963984	1.0000000000001639	0.0	0.0	1.0000000000001967	0.0	2.0000000000037237	0.0	1.9999999999977613	0.9999999999991395	1.9999999999904372	1.9999999999946416	0.6666666666670945	0.0	-2.0000000000178306	0.4999999999997449	0.4999999999997753	0.6666666666666403	-2.000000000072065	-1.0000000000262883	-3.0000000001864553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Succinate-e0
