	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
bc1008##D-Glucose##Microbe	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	bc1008	D-Glucose
bc1015##Ala-Ala##Microbe	-0.0038328374911202694	-0.0038328374911202694	-0.0038328374911202694	-0.0038328374911202694	-0.0038328374911202694	-0.038466047975929715	-0.038466047975929715	-0.038466047975929715	-0.006260209677465625	-0.006260209677465625	-0.006260209677465625	-0.006260209677465625	-0.006260209677465625	-0.006260209677465625	bc1015	Ala-Ala
bc1016##Ca2+##Microbe	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	-0.0001612230695436942	bc1016	Ca2+
bc1010##Cu2+##Microbe	-0.00042802196856928055	-0.00042802196856928055	-0.00042802196856928055	-0.003265238253274558	-0.003265238253274558	-0.003265238253274558	-0.003265238253274558	-0.003265238253274558	-0.003265238253274558	-0.003265238253274558	-0.003265238253274558	-0.00036798545289477565	-0.00036798545289477565	-0.00036798545289477565	bc1010	Cu2+
bc1002##L-Leucine##Microbe	-0.0573971428059308	-0.0573971428059308	-0.0573971428059308	-0.0573971428059308	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	-0.10168190358911461	bc1002	L-Leucine
bc1001##Cl-##Microbe	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.004390818259738578	-0.004390818259738578	-0.004390818259738578	-0.004390818259738578	-0.004390818259738578	-0.0003731187642227214	-0.0003731187642227214	bc1001	Cl-
bc1015##Glycine##Microbe	-0.07684667920717804	-0.07684667920717804	-0.07684667920717804	-0.07684667920717804	-0.07684667920717804	-0.7712270755080074	-0.7712270755080074	-0.7712270755080074	-0.1255144070074475	-0.1255144070074475	-0.1255144070074475	-0.1255144070074475	-0.1255144070074475	-0.1255144070074475	bc1015	Glycine
bc1015##CoA##Microbe	-0.0008600795676484644	-0.0008600795676484644	-0.0008600795676484644	-0.0008600795676484644	-0.0008600795676484644	-0.008631689182815663	-0.008631689182815663	-0.008631689182815663	-0.0014047760817600442	-0.0014047760817600442	-0.0014047760817600442	-0.0014047760817600442	-0.0014047760817600442	-0.0014047760817600442	bc1015	CoA
bc1012##fe3##Microbe	-0.0015741845499050184	-0.0014633426596906431	-0.0014633426596906431	-0.0014633426596906431	-0.0014633426596906431	-0.0014633426596906431	-0.0014633426596906431	-0.0014633426596906431	-0.0014633426596906431	-0.013181874676655936	-0.013181874676588944	-0.013181874676588944	-0.0014435315828471346	-0.0014435315828471346	bc1012	fe3
bc1015##CMP##Microbe	-0.012888755996371773	-0.012888755996371773	-0.012888755996371773	-0.012888755996371773	-0.012888755996371773	-0.12935051581364143	-0.12935051581364143	-0.12935051581364143	-0.02105132691013244	-0.02105132691013244	-0.02105132691013244	-0.02105132691013244	-0.02105132691013244	-0.02105132691013244	bc1015	CMP
bc1016##Mn2+##Microbe	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	-0.00016122306954343614	bc1016	Mn2+
bc1012##Ca2+##Microbe	-0.0005247281833010031	-0.00048778088656380343	-0.00048778088656380343	-0.00048778088656380343	-0.00048778088656380343	-0.00048778088656380343	-0.00048778088656380343	-0.00048778088656380343	-0.00048778088656380343	-0.0043939582255260855	-0.004393958225466563	-0.004393958225466563	-0.00048117719428359193	-0.00048117719428359193	bc1012	Ca2+
bc1003##Niacin##Microbe	0.0004292759309412094	0.0004292759309412094	0.0004292759309412094	0.0004292759309412094	0.0004292759309412094	0.0004292759309412094	0.0007817826192466027	0.0007817826192466027	0.0007817826192466027	0.0007817826192466027	0.0007817826192466027	0.0007817826192466027	0.0007817826192466027	0.0007817826192466027	bc1003	Niacin
bc1009##Pyridoxal##Microbe	-0.0004298889312807684	-0.0004298889312807684	-0.0004298889312807684	-0.0004298889312807684	-0.0004298889312807684	-0.0004298889312807684	-0.0004298889312807684	-0.0007832600934850495	-0.0007832600934850495	-0.0007832600934850495	-0.0007832600934850495	-0.0007832600934850495	-0.0007832600934850495	-0.0007832600934850495	bc1009	Pyridoxal
bc1010##H+##Microbe	0.7846525849736059	0.7846525849736059	0.7846525849736059	-0.642814315450011	-0.642814315450011	-0.642814315450011	-0.642814315450011	-0.642814315450011	-0.642814315450011	-0.642814315450011	-0.642814315450011	1.7021604099500423	1.7021604099500423	1.7021604099500423	bc1010	H+
bc1012##Mn2+##Microbe	-0.0005247281833023464	-0.000487780886563805	-0.000487780886563805	-0.000487780886563805	-0.000487780886563805	-0.000487780886563805	-0.000487780886563805	-0.000487780886563805	-0.000487780886563805	-0.004393958225590246	-0.004393958225507458	-0.004393958225507458	-0.0004811771942824662	-0.0004811771942824662	bc1012	Mn2+
bc1011##L-Threonine##Microbe	-0.03224886971761217	-0.03224886971761217	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	-0.05702263212058142	bc1011	L-Threonine
bc1010##Acetate##Microbe	0.8742067936043845	0.8742067936043845	0.8742067936043845	0.0403651688705462	0.0403651688705462	0.0403651688705462	0.0403651688705462	0.0403651688705462	0.0403651688705462	0.0403651688705462	0.0403651688705462	1.7791532945241746	1.7791532945241746	1.7791532945241746	bc1010	Acetate
bc1002##dATP##Microbe	-0.0014671836539686992	-0.0014671836539686992	-0.0014671836539686992	-0.0014671836539686992	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	-0.0025991890808013287	bc1002	dATP
bc1011##Folate##Microbe	-0.0012862219570333323	-0.0012862219570333323	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	-0.002274304870947786	bc1011	Folate
bc1011##O2##Microbe	-0.999999999999999	-0.999999999999999	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	-1.7682056028599098	bc1011	O2
bc1011##Cu2+##Microbe	-0.00042874065234603656	-0.00042874065234603656	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	-0.0007581016236528179	bc1011	Cu2+
bc1016##5-Aminolevulinate##Microbe	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	-0.0012897845563451676	bc1016	5-Aminolevulinate
bc1009##CMP##Microbe	-0.012884234782968691	-0.012884234782968691	-0.012884234782968691	-0.012884234782968691	-0.012884234782968691	-0.012884234782968691	-0.012884234782968691	-0.02347514952414604	-0.02347514952414604	-0.02347514952414604	-0.02347514952414604	-0.02347514952414604	-0.02347514952414604	-0.02347514952414604	bc1009	CMP
bc1010##Riboflavin##Microbe	-0.0012840659057027583	-0.0012840659057027583	-0.0012840659057027583	-0.009795714759855072	-0.009795714759855072	-0.009795714759855072	-0.009795714759855072	-0.009795714759855072	-0.009795714759855072	-0.009795714759855072	-0.009795714759855072	-0.0011039563586679071	-0.0011039563586679071	-0.0011039563586679071	bc1010	Riboflavin
bc1009##N-Acetyl-D-glucosamine##Microbe	-0.015755860851124955	-0.015755860851124955	-0.015755860851124955	-0.015755860851124955	-0.015755860851124955	-0.015755860851124955	-0.015755860851124955	-0.028707268657563352	-0.028707268657563352	-0.028707268657563352	-0.028707268657563352	-0.028707268657563352	-0.028707268657563352	-0.028707268657563352	bc1009	N-Acetyl-D-glucosamine
bc1002##Zn2+##Microbe	-0.0004290631409933314	-0.0004290631409933314	-0.0004290631409933314	-0.0004290631409933314	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	-0.0007601067719283488	bc1002	Zn2+
bc1008##Uridine##Microbe	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	-0.005379814673665166	bc1008	Uridine
bc1011##H+##Microbe	0.7828635106272591	0.7828635106272591	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	1.3842636457657131	bc1011	H+
bc1012##5-Aminolevulinate##Microbe	-0.004197825466412262	-0.0039022470925052896	-0.0039022470925052896	-0.0039022470925052896	-0.0039022470925052896	-0.0039022470925052896	-0.0039022470925052896	-0.0039022470925052896	-0.0039022470925052896	-0.035151665804919775	-0.03515166580113851	-0.03515166580113851	-0.003849417554267145	-0.003849417554267145	bc1012	5-Aminolevulinate
bc1016##CMP##Microbe	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	-0.0013548885500680792	bc1016	CMP
bc1001##L-Phenylalanine##Microbe	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.02354280087589305	-0.24177780365897786	-0.24177780365897786	-0.24177780365897786	-0.24177780365897786	-0.24177780365897786	-0.02054556348691862	-0.02054556348691862	bc1001	L-Phenylalanine
bc1016##Glycine##Microbe	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	-0.028810026355747757	bc1016	Glycine
bc1016##CoA##Microbe	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	-0.00032244613908963965	bc1016	CoA
bc1008##GTP##Microbe	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	-0.007940790182525028	bc1008	GTP
bc1012##Ala-Ala##Microbe	-0.004676771613350601	-0.0043474695593099565	-0.0043474695593099565	-0.0043474695593099565	-0.0043474695593099565	-0.0043474695593099565	-0.0043474695593099565	-0.0043474695593099565	-0.0043474695593099565	-0.039162255341937145	-0.03916225534143959	-0.03916225534143959	-0.004288612494669213	-0.004288612494669213	bc1012	Ala-Ala
bc1012##L-Tryptophan##Microbe	-0.008826362252702969	-0.008204878147895524	-0.008204878147895524	-0.008204878147895524	-0.008204878147895524	-0.008204878147895524	-0.008204878147895524	-0.008204878147895524	-0.008204878147895524	-0.07391001332912138	-0.07391001332924634	-0.07391001332924634	-0.008093798579207695	-0.008093798579207695	bc1012	L-Tryptophan
bc1002##Nitrite##Microbe	0.002145315704933394	0.002145315704933394	0.002145315704933394	0.002145315704933394	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	0.0038005338595823155	bc1002	Nitrite
bc1009##L-Glutamine##Microbe	-0.03270338324076649	-0.03270338324076649	-0.03270338324076649	-0.03270338324076649	-0.03270338324076649	-0.03270338324076649	-0.03270338324076649	-0.05958575145939344	-0.05958575145939344	-0.05958575145939344	-0.05958575145939344	-0.05958575145939344	-0.05958575145939344	-0.05958575145939344	bc1009	L-Glutamine
bc1012##CMP##Microbe	-0.015726669423081235	-0.014619319102737439	-0.014619319102737439	-0.014619319102737439	-0.014619319102737439	-0.014619319102737439	-0.014619319102737439	-0.014619319102737439	-0.014619319102737439	-0.13169166564948734	-0.131691665649337	-0.131691665649337	-0.014421399324871952	-0.014421399324871952	bc1012	CMP
bc1012##Glycine##Microbe	-0.09376718129297756	-0.0871648222397447	-0.0871648222397447	-0.0871648222397447	-0.0871648222397447	-0.0871648222397447	-0.0871648222397447	-0.0871648222397447	-0.0871648222397447	-0.7851857221337705	-0.7851857221347099	-0.7851857221347099	-0.0859847643906568	-0.0859847643906568	bc1012	Glycine
bc1012##CoA##Microbe	-0.0010494563666040915	-0.0009755617731254442	-0.0009755617731254442	-0.0009755617731254442	-0.0009755617731254442	-0.0009755617731254442	-0.0009755617731254442	-0.0009755617731254442	-0.0009755617731254442	-0.008787916451192248	-0.008787916451149784	-0.008787916451149784	-0.000962354388562984	-0.000962354388562984	bc1012	CoA
bc1015##4-Hydroxybenzoate##Microbe	-0.00043003978384805933	-0.00043003978384805933	-0.00043003978384805933	-0.00043003978384805933	-0.00043003978384805933	-0.004315844591342965	-0.004315844591342965	-0.004315844591342965	-0.0007023880409257974	-0.0007023880409257974	-0.0007023880409257974	-0.0007023880409257974	-0.0007023880409257974	-0.0007023880409257974	bc1015	4-Hydroxybenzoate
bc1001##Thiamin##Microbe	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.0043908182597724565	-0.0043908182597724565	-0.0043908182597724565	-0.0043908182597724565	-0.0043908182597724565	-0.00037311876421980596	-0.00037311876421980596	bc1001	Thiamin
bc1012##Succinate##Microbe	0.9999999999999981	1.7779765480124898	1.7779765480124898	1.7779765480124898	1.7779765480124898	1.7779765480124898	1.7779765480124898	1.7779765480124898	1.7779765480124898	0.0	0.0	0.0	0.0	0.0	bc1012	Succinate
bc1001##UMP##Microbe	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.14651618034899241	-0.14651618034899241	-0.14651618034899241	-0.14651618034899241	-0.14651618034899241	-0.012450512163084676	-0.012450512163084676	bc1001	UMP
bc1001##L-Methionine##Microbe	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.018616899075229714	-0.19119020685255114	-0.19119020685255114	-0.19119020685255114	-0.19119020685255114	-0.19119020685255114	-0.016246778957863472	-0.016246778957863472	bc1001	L-Methionine
bc1011##Riboflavin##Microbe	-0.0012862219570341958	-0.0012862219570341958	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	-0.002274304870949314	bc1011	Riboflavin
bc1010##2-Oxoglutarate##Microbe	-0.0008560439371325087	-0.0008560439371325087	-0.0008560439371325087	-0.006530476506517212	-0.006530476506517212	-0.006530476506517212	-0.006530476506517212	-0.006530476506517212	-0.006530476506517212	-0.006530476506517212	-0.006530476506517212	-0.0007359709057813579	-0.0007359709057813579	-0.0007359709057813579	bc1010	2-Oxoglutarate
bc1008##L-Threonine##Microbe	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	-0.012126822530393449	bc1008	L-Threonine
bc1009##D-Arabinose##Microbe	-0.011494478939885314	-0.011494478939885314	-0.011494478939885314	-0.011494478939885314	-0.011494478939885314	-0.011494478939885314	-0.011494478939885314	-0.02094300642306227	-0.02094300642306227	-0.02094300642306227	-0.02094300642306227	-0.02094300642306227	-0.02094300642306227	-0.02094300642306227	bc1009	D-Arabinose
bc1003##Chorismate##Microbe	-0.00085855186188295	-0.00085855186188295	-0.00085855186188295	-0.00085855186188295	-0.00085855186188295	-0.00085855186188295	-0.0015635652384945935	-0.0015635652384945935	-0.0015635652384945935	-0.0015635652384945935	-0.0015635652384945935	-0.0015635652384945935	-0.0015635652384945935	-0.0015635652384945935	bc1003	Chorismate
bc1010##Nicotinamide ribonucleotide##Microbe	-0.00042802196856791516	-0.00042802196856791516	-0.00042802196856791516	-0.003265238253271251	-0.003265238253271251	-0.003265238253271251	-0.003265238253271251	-0.003265238253271251	-0.003265238253271251	-0.003265238253271251	-0.003265238253271251	-0.0003679854528926976	-0.0003679854528926976	-0.0003679854528926976	bc1010	Nicotinamide ribonucleotide
bc1009##L-Histidine##Microbe	-0.012142769667463851	-0.012142769667463851	-0.012142769667463851	-0.012142769667463851	-0.012142769667463851	-0.012142769667463851	-0.012142769667463851	-0.022124195839537394	-0.022124195839537394	-0.022124195839537394	-0.022124195839537394	-0.022124195839537394	-0.022124195839537394	-0.022124195839537394	bc1009	L-Histidine
bc1003##BIOT##Microbe	-0.0004292759309413425	-0.0004292759309413425	-0.0004292759309413425	-0.0004292759309413425	-0.0004292759309413425	-0.0004292759309413425	-0.0007817826192470572	-0.0007817826192470572	-0.0007817826192470572	-0.0007817826192470572	-0.0007817826192470572	-0.0007817826192470572	-0.0007817826192470572	-0.0007817826192470572	bc1003	BIOT
bc1002##L-Threonine##Microbe	-0.032273126559918784	-0.032273126559918784	-0.032273126559918784	-0.032273126559918784	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	-0.057173454687118506	bc1002	L-Threonine
bc1008##Cu2+##Microbe	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	-0.0001612230707026898	bc1008	Cu2+
bc1009##Deoxyguanosine##Microbe	-0.00042988893127893755	-0.00042988893127893755	-0.00042988893127893755	-0.00042988893127893755	-0.00042988893127893755	-0.00042988893127893755	-0.00042988893127893755	-0.0007832600934817201	-0.0007832600934817201	-0.0007832600934817201	-0.0007832600934817201	-0.0007832600934817201	-0.0007832600934817201	-0.0007832600934817201	bc1009	Deoxyguanosine
bc1010##L-Glutamate##Microbe	-0.021544818214014556	-0.021544818214014556	-0.021544818214014556	-0.1643583034485959	-0.1643583034485959	-0.1643583034485959	-0.1643583034485959	-0.1643583034485959	-0.1643583034485959	-0.1643583034485959	-0.1643583034485959	-0.018522833569572305	-0.018522833569572305	-0.018522833569572305	bc1010	L-Glutamate
bc1008##H+##Microbe	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	2.428694664394172	bc1008	H+
bc1002##Cu2+##Microbe	-0.0004290631409938322	-0.0004290631409938322	-0.0004290631409938322	-0.0004290631409938322	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	-0.0007601067719292994	bc1002	Cu2+
bc1003##Putrescine##Microbe	-0.0004292759309430266	-0.0004292759309430266	-0.0004292759309430266	-0.0004292759309430266	-0.0004292759309430266	-0.0004292759309430266	-0.0007817826192501237	-0.0007817826192501237	-0.0007817826192501237	-0.0007817826192501237	-0.0007817826192501237	-0.0007817826192501237	-0.0007817826192501237	-0.0007817826192501237	bc1003	Putrescine
bc1003##NADP##Microbe	-0.0008585518618824341	-0.0008585518618824341	-0.0008585518618824341	-0.0008585518618824341	-0.0008585518618824341	-0.0008585518618824341	-0.0015635652384935843	-0.0015635652384935843	-0.0015635652384935843	-0.0015635652384935843	-0.0015635652384935843	-0.0015635652384935843	-0.0015635652384935843	-0.0015635652384935843	bc1003	NADP
bc1001##Chorismate##Microbe	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.0008551004964744343	-0.008781636519530005	-0.008781636519530005	-0.008781636519530005	-0.008781636519530005	-0.008781636519530005	-0.0007462375284400494	-0.0007462375284400494	bc1001	Chorismate
bc1016##4-Hydroxybenzoate##Microbe	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	-0.00016122306954031613	bc1016	4-Hydroxybenzoate
bc1011##Myristic acid##Microbe	-0.009515739424161954	-0.009515739424161954	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	-0.016825783765158104	bc1011	Myristic acid
bc1008##Acetate##Microbe	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	1.4964829358244578	bc1008	Acetate
bc1011##D-Arabinose##Microbe	-0.011463775967356411	-0.011463775967356411	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	-0.02027031289541038	bc1011	D-Arabinose
bc1011##Nicotinamide ribonucleotide##Microbe	-0.0004287406523430001	-0.0004287406523430001	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	-0.000758101623646709	bc1011	Nicotinamide ribonucleotide
bc1012##4-Hydroxybenzoate##Microbe	-0.0005247281832997915	-0.0004877808865674065	-0.0004877808865674065	-0.0004877808865674065	-0.0004877808865674065	-0.0004877808865674065	-0.0004877808865674065	-0.0004877808865674065	-0.0004877808865674065	-0.004393958225590471	-0.00439395822579638	-0.00439395822579638	-0.0004811771942853151	-0.0004811771942853151	bc1012	4-Hydroxybenzoate
bc1001##L-Asparagine##Microbe	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.3142414681562041	-0.3142414681562041	-0.3142414681562041	-0.3142414681562041	-0.3142414681562041	-0.026703311621325648	-0.026703311621325648	bc1001	L-Asparagine
bc1002##H+##Microbe	0.7806838488660545	0.7806838488660545	0.7806838488660545	0.7806838488660545	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	1.3830204078690493	bc1002	H+
bc1015##Mg##Microbe	-0.0004300397838253664	-0.0004300397838253664	-0.0004300397838253664	-0.0004300397838253664	-0.0004300397838253664	-0.004315844591487671	-0.004315844591487671	-0.004315844591487671	-0.0007023880408803291	-0.0007023880408803291	-0.0007023880408803291	-0.0007023880408803291	-0.0007023880408803291	-0.0007023880408803291	bc1015	Mg
bc1009##S-Adenosyl-L-methionine##Microbe	-0.0012896667938327908	-0.0012896667938327908	-0.0012896667938327908	-0.0012896667938327908	-0.0012896667938327908	-0.0012896667938327908	-0.0012896667938327908	-0.002349780280437779	-0.002349780280437779	-0.002349780280437779	-0.002349780280437779	-0.002349780280437779	-0.002349780280437779	-0.002349780280437779	bc1009	S-Adenosyl-L-methionine
bc1009##L-Alanine##Microbe	-0.06938880562284237	-0.06938880562284237	-0.06938880562284237	-0.06938880562284237	-0.06938880562284237	-0.06938880562284237	-0.06938880562284237	-0.1264268010275121	-0.1264268010275121	-0.1264268010275121	-0.1264268010275121	-0.1264268010275121	-0.1264268010275121	-0.1264268010275121	bc1009	L-Alanine
bc1002##Acetate##Microbe	0.8726136095657596	0.8726136095657596	0.8726136095657596	0.8726136095657596	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	1.5458785678308493	bc1002	Acetate
bc1001##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.1949334182506505	-0.1949334182506505	-0.1949334182506505	-0.1949334182506505	-0.1949334182506505	-0.016564866004142833	-0.016564866004142833	bc1001	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1001##Putrescine##Microbe	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.004390818259833159	-0.004390818259833159	-0.004390818259833159	-0.004390818259833159	-0.004390818259833159	-0.0003731187642109948	-0.0003731187642109948	bc1001	Putrescine
bc1003##D-Glucose##Microbe	-0.5490988420218159	-0.5490988420218159	-0.5490988420218159	-0.5490988420218159	-0.5490988420218159	-0.5490988420218159	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	bc1003	D-Glucose
bc1016##Pimelate##Microbe	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	-0.0004252393321427561	bc1016	Pimelate
