	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
bc1001##L-Isoleucine##Microbe##O2_e0	-0.036840751802910604	-0.036840751802910604	-0.036840751802910604	-0.036840751802910604	-0.036840751802910604	-0.036840751802910604	-0.036840751802910604	0.37834394059600573	0.37834394059600573	0.37834394059600573	0.37834394059600573	0.37834394059600573	0.0	0.0	bc1001	L-Isoleucine
bc1001##H+##Microbe##O2_e0	0.783368441065683	0.783368441065683	0.783368441065683	0.783368441065683	0.783368441065683	0.783368441065683	0.783368441065683	3.2247438951067937	3.2247438951067937	3.2247438951067937	3.2247438951067937	3.2247438951067937	0.0	0.0	bc1001	H+
bc1001##Cl-##Microbe##O2_e0	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	-0.0004275502482370803	0.004390818259726262	0.004390818259726262	0.004390818259726262	0.004390818259726262	0.004390818259726262	0.0	0.0	bc1001	Cl-
bc1001##L-Tryptophan##Microbe##O2_e0	-0.007191748970733868	-0.007191748970733868	-0.007191748970733868	-0.007191748970733868	-0.007191748970733868	-0.007191748970733868	-0.007191748970733868	0.07385719650675512	0.07385719650675512	0.07385719650675512	0.07385719650675512	0.07385719650675512	0.0	0.0	bc1001	L-Tryptophan
bc1001##Cu2+##Microbe##O2_e0	-0.0004275502482369044	-0.0004275502482369044	-0.0004275502482369044	-0.0004275502482369044	-0.0004275502482369044	-0.0004275502482369044	-0.0004275502482369044	0.004390818259780202	0.004390818259780202	0.004390818259780202	0.004390818259780202	0.004390818259780202	0.0	0.0	bc1001	Cu2+
bc1001##K+##Microbe##O2_e0	-0.00042755024823525295	-0.00042755024823525295	-0.00042755024823525295	-0.00042755024823525295	-0.00042755024823525295	-0.00042755024823525295	-0.00042755024823525295	0.0043908182597855025	0.0043908182597855025	0.0043908182597855025	0.0043908182597855025	0.0043908182597855025	0.0	0.0	bc1001	K+
bc1001##dATP##Microbe##O2_e0	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	-0.0013644627210055867	0.014012640280085255	0.014012640280085255	0.014012640280085255	0.014012640280085255	0.014012640280085255	0.0	0.0	bc1001	dATP
bc1001##L-Glutamate##Microbe##O2_e0	-0.03890142056774367	-0.03890142056774367	-0.03890142056774367	-0.03890142056774367	-0.03890142056774367	-0.03890142056774367	-0.03890142056774367	0.39950641700037925	0.39950641700037925	0.39950641700037925	0.39950641700037925	0.39950641700037925	0.0	0.0	bc1001	L-Glutamate
bc1001##L-Cysteine##Microbe##O2_e0	-0.011601783716940182	-0.011601783716940182	-0.011601783716940182	-0.011601783716940182	-0.011601783716940182	-0.011601783716940182	-0.011601783716940182	0.11914698681751297	0.11914698681751297	0.11914698681751297	0.11914698681751297	0.11914698681751297	0.0	0.0	bc1001	L-Cysteine
bc1001##Formate##Microbe##O2_e0	-0.00042755024823759027	-0.00042755024823759027	-0.00042755024823759027	-0.00042755024823759027	-0.00042755024823759027	-0.00042755024823759027	-0.00042755024823759027	0.004390818259763162	0.004390818259763162	0.004390818259763162	0.004390818259763162	0.004390818259763162	0.0	0.0	bc1001	Formate
bc1001##Nitrite##Microbe##O2_e0	0.0021377512411384463	0.0021377512411384463	0.0021377512411384463	0.0021377512411384463	0.0021377512411384463	0.0021377512411384463	0.0021377512411384463	-0.021954091298711606	-0.021954091298711606	-0.021954091298711606	-0.021954091298711606	-0.021954091298711606	0.0	0.0	bc1001	Nitrite
bc1001##L-Leucine##Microbe##O2_e0	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	-0.05719475832385655	0.5873737420303381	0.5873737420303381	0.5873737420303381	0.5873737420303381	0.5873737420303381	0.0	0.0	bc1001	L-Leucine
bc1001##Folate##Microbe##O2_e0	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	-0.0012826507447097819	0.013172454779378208	0.013172454779378208	0.013172454779378208	0.013172454779378208	0.013172454779378208	0.0	0.0	bc1001	Folate
bc1001##L-Histidine##Microbe##O2_e0	-0.012076710535760643	-0.012076710535760643	-0.012076710535760643	-0.012076710535760643	-0.012076710535760643	-0.012076710535760643	-0.012076710535760643	0.12402434885100179	0.12402434885100179	0.12402434885100179	0.12402434885100179	0.12402434885100179	0.0	0.0	bc1001	L-Histidine
bc1001##S-Adenosyl-L-methionine##Microbe##O2_e0	-0.001282650744710141	-0.001282650744710141	-0.001282650744710141	-0.001282650744710141	-0.001282650744710141	-0.001282650744710141	-0.001282650744710141	0.01317245477931722	0.01317245477931722	0.01317245477931722	0.01317245477931722	0.01317245477931722	0.0	0.0	bc1001	S-Adenosyl-L-methionine
bc1001##L-Threonine##Microbe##O2_e0	-0.03215933030309388	-0.03215933030309388	-0.03215933030309388	-0.03215933030309388	-0.03215933030309388	-0.03215933030309388	-0.03215933030309388	0.3302670862661415	0.3302670862661415	0.3302670862661415	0.3302670862661415	0.3302670862661415	0.0	0.0	bc1001	L-Threonine
bc1001##L-Glutamine##Microbe##O2_e0	-0.03252547019787432	-0.03252547019787432	-0.03252547019787432	-0.03252547019787432	-0.03252547019787432	-0.03252547019787432	-0.03252547019787432	0.33402723783272414	0.33402723783272414	0.33402723783272414	0.33402723783272414	0.33402723783272414	0.0	0.0	bc1001	L-Glutamine
bc1001##Adenosine##Microbe##O2_e0	-0.004542441117219824	-0.004542441117219824	-0.004542441117219824	-0.004542441117219824	-0.004542441117219824	-0.004542441117219824	-0.004542441117219824	0.046649565716122394	0.046649565716122394	0.046649565716122394	0.046649565716122394	0.046649565716122394	0.0	0.0	bc1001	Adenosine
bc1001##Riboflavin##Microbe##O2_e0	-0.0012826507447071646	-0.0012826507447071646	-0.0012826507447071646	-0.0012826507447071646	-0.0012826507447071646	-0.0012826507447071646	-0.0012826507447071646	0.013172454779298418	0.013172454779298418	0.013172454779298418	0.013172454779298418	0.013172454779298418	0.0	0.0	bc1001	Riboflavin
bc1001##L-Aspartate##Microbe##O2_e0	-0.030598856469821915	-0.030598856469821915	-0.030598856469821915	-0.030598856469821915	-0.030598856469821915	-0.030598856469821915	-0.030598856469821915	0.31424146815618875	0.31424146815618875	0.31424146815618875	0.31424146815618875	0.31424146815618875	0.0	0.0	bc1001	L-Aspartate
bc1001##H2O##Microbe##O2_e0	2.0183187484054415	2.0183187484054415	2.0183187484054415	2.0183187484054415	2.0183187484054415	2.0183187484054415	2.0183187484054415	-9.457841091725546	-9.457841091725546	-9.457841091725546	-9.457841091725546	-9.457841091725546	0.0	0.0	bc1001	H2O
bc1001##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe##O2_e0	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	-0.01898138944302511	0.19493341825067148	0.19493341825067148	0.19493341825067148	0.19493341825067148	0.19493341825067148	0.0	0.0	bc1001	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1001##Thiamin##Microbe##O2_e0	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	-0.00042755024823752365	0.00439081825976648	0.00439081825976648	0.00439081825976648	0.00439081825976648	0.00439081825976648	0.0	0.0	bc1001	Thiamin
bc1001##BIOT##Microbe##O2_e0	-0.00042755024823715746	-0.00042755024823715746	-0.00042755024823715746	-0.00042755024823715746	-0.00042755024823715746	-0.00042755024823715746	-0.00042755024823715746	0.004390818259858674	0.004390818259858674	0.004390818259858674	0.004390818259858674	0.004390818259858674	0.0	0.0	bc1001	BIOT
bc1001##L-Lysine##Microbe##O2_e0	-0.043489727266420655	-0.043489727266420655	-0.043489727266420655	-0.043489727266420655	-0.043489727266420655	-0.043489727266420655	-0.043489727266420655	0.44662700906420616	0.44662700906420616	0.44662700906420616	0.44662700906420616	0.44662700906420616	0.0	0.0	bc1001	L-Lysine
bc1001##Putrescine##Microbe##O2_e0	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	-0.00042755024823654087	0.004390818259842443	0.004390818259842443	0.004390818259842443	0.004390818259842443	0.004390818259842443	0.0	0.0	bc1001	Putrescine
bc1001##meso-2,6-Diaminopimelate##Microbe##O2_e0	-0.0038106488804409006	-0.0038106488804409006	-0.0038106488804409006	-0.0038106488804409006	-0.0038106488804409006	-0.0038106488804409006	-0.0038106488804409006	0.03913426960907916	0.03913426960907916	0.03913426960907916	0.03913426960907916	0.03913426960907916	0.0	0.0	bc1001	meso-2,6-Diaminopimelate
bc1001##dGTP##Microbe##O2_e0	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	-0.003088737928613954	0.03172045146182317	0.03172045146182317	0.03172045146182317	0.03172045146182317	0.03172045146182317	0.0	0.0	bc1001	dGTP
bc1001##Deoxyguanosine##Microbe##O2_e0	-0.0004275502482384158	-0.0004275502482384158	-0.0004275502482384158	-0.0004275502482384158	-0.0004275502482384158	-0.0004275502482384158	-0.0004275502482384158	0.004390818259836757	0.004390818259836757	0.004390818259836757	0.004390818259836757	0.004390818259836757	0.0	0.0	bc1001	Deoxyguanosine
bc1001##GTP##Microbe##O2_e0	-0.020630768508168137	-0.020630768508168137	-0.020630768508168137	-0.020630768508168137	-0.020630768508168137	-0.020630768508168137	-0.020630768508168137	0.21187206755881705	0.21187206755881705	0.21187206755881705	0.21187206755881705	0.21187206755881705	0.0	0.0	bc1001	GTP
bc1001##Oxidized glutathione##Microbe##O2_e0	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	-0.00021377512411847402	0.0021954091298966886	0.0021954091298966886	0.0021954091298966886	0.0021954091298966886	0.0021954091298966886	0.0	0.0	bc1001	Oxidized glutathione
bc1001##L-Valine##Microbe##O2_e0	-0.053666730526893046	-0.053666730526893046	-0.053666730526893046	-0.053666730526893046	-0.053666730526893046	-0.053666730526893046	-0.053666730526893046	0.5511419097816965	0.5511419097816965	0.5511419097816965	0.5511419097816965	0.5511419097816965	0.0	0.0	bc1001	L-Valine
bc1001##Mg##Microbe##O2_e0	-0.00042755024823705603	-0.00042755024823705603	-0.00042755024823705603	-0.00042755024823705603	-0.00042755024823705603	-0.00042755024823705603	-0.00042755024823705603	0.004390818259760543	0.004390818259760543	0.004390818259760543	0.004390818259760543	0.004390818259760543	0.0	0.0	bc1001	Mg
bc1001##Niacin##Microbe##O2_e0	0.00042755024823593014	0.00042755024823593014	0.00042755024823593014	0.00042755024823593014	0.00042755024823593014	0.00042755024823593014	0.00042755024823593014	-0.004390818259798517	-0.004390818259798517	-0.004390818259798517	-0.004390818259798517	-0.004390818259798517	0.0	0.0	bc1001	Niacin
bc1001##CMP##Microbe##O2_e0	-0.012814141930538103	-0.012814141930538103	-0.012814141930538103	-0.012814141930538103	-0.012814141930538103	-0.012814141930538103	-0.012814141930538103	0.13159755748996352	0.13159755748996352	0.13159755748996352	0.13159755748996352	0.13159755748996352	0.0	0.0	bc1001	CMP
bc1001##L-Serine##Microbe##O2_e0	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	-0.032515113035462055	0.33392087274910787	0.33392087274910787	0.33392087274910787	0.33392087274910787	0.33392087274910787	0.0	0.0	bc1001	L-Serine
bc1001##Nicotinamide ribonucleotide##Microbe##O2_e0	-0.0004275502482330433	-0.0004275502482330433	-0.0004275502482330433	-0.0004275502482330433	-0.0004275502482330433	-0.0004275502482330433	-0.0004275502482330433	0.004390818259747236	0.004390818259747236	0.004390818259747236	0.004390818259747236	0.004390818259747236	0.0	0.0	bc1001	Nicotinamide ribonucleotide
bc1001##O2##Microbe##O2_e0	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	bc1001	O2
bc1001##L-Asparagine##Microbe##O2_e0	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	0.3142414681562116	0.3142414681562116	0.3142414681562116	0.3142414681562116	0.3142414681562116	0.0	0.0	bc1001	L-Asparagine
bc1001##N-Acetyl-D-glucosamine##Microbe##O2_e0	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	0.16092789669604027	0.16092789669604027	0.16092789669604027	0.16092789669604027	0.16092789669604027	0.0	0.0	bc1001	N-Acetyl-D-glucosamine
bc1001##Co2+##Microbe##O2_e0	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	0.004390818259800644	0.004390818259800644	0.004390818259800644	0.004390818259800644	0.004390818259800644	0.0	0.0	bc1001	Co2+
bc1001##D-Glucose##Microbe##O2_e0	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1001	D-Glucose
bc1001##Zn2+##Microbe##O2_e0	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	0.004390818259785657	0.004390818259785657	0.004390818259785657	0.004390818259785657	0.004390818259785657	0.0	0.0	bc1001	Zn2+
bc1001##L-Tyrosine##Microbe##O2_e0	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	0.1888235872956358	0.1888235872956358	0.1888235872956358	0.1888235872956358	0.1888235872956358	0.0	0.0	bc1001	L-Tyrosine
bc1001##Glycerol##Microbe##O2_e0	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	0.0974667091252781	0.0974667091252781	0.0974667091252781	0.0974667091252781	0.0974667091252781	0.0	0.0	bc1001	Glycerol
bc1001##Acetate##Microbe##O2_e0	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	2.1404855007314882	2.1404855007314882	2.1404855007314882	2.1404855007314882	2.1404855007314882	0.0	0.0	bc1001	Acetate
bc1001##Glycine##Microbe##O2_e0	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	0.784624620694751	0.784624620694751	0.784624620694751	0.784624620694751	0.784624620694751	0.0	0.0	bc1001	Glycine
bc1001##L-Arginine##Microbe##O2_e0	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	0.38600836664856625	0.38600836664856625	0.38600836664856625	0.38600836664856625	0.38600836664856625	0.0	0.0	bc1001	L-Arginine
bc1001##UMP##Microbe##O2_e0	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	0.14651618034899958	0.14651618034899958	0.14651618034899958	0.14651618034899958	0.14651618034899958	0.0	0.0	bc1001	UMP
bc1001##Ala-Ala##Microbe##O2_e0	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	0.03913426960909344	0.03913426960909344	0.03913426960909344	0.03913426960909344	0.03913426960909344	0.0	0.0	bc1001	Ala-Ala
bc1001##Mn2+##Microbe##O2_e0	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	0.00439081825982174	0.00439081825982174	0.00439081825982174	0.00439081825982174	0.00439081825982174	0.0	0.0	bc1001	Mn2+
O2##bc1002##Metabolite##None	0.15290050085943374	0.15290050085943374	0.15290050085943374	0.15290050085943374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	bc1002
bc1002##L-Proline##Microbe##O2_e0	-0.02818792066625777	-0.02818792066625777	-0.02818792066625777	-0.02818792066625777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	L-Proline
bc1002##Co2+##Microbe##O2_e0	-0.0004290631409923205	-0.0004290631409923205	-0.0004290631409923205	-0.0004290631409923205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	Co2+
bc1002##L-Phenylalanine##Microbe##O2_e0	-0.023626107418336977	-0.023626107418336977	-0.023626107418336977	-0.023626107418336977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	L-Phenylalanine
bc1002##Riboflavin##Microbe##O2_e0	-0.0012871894229835718	-0.0012871894229835718	-0.0012871894229835718	-0.0012871894229835718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	Riboflavin
bc1002##Glycerol##Microbe##O2_e0	-0.009524277682471619	-0.009524277682471619	-0.009524277682471619	-0.009524277682471619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	Glycerol
bc1002##Glycine##Microbe##O2_e0	-0.0762430932400464	-0.0762430932400464	-0.0762430932400464	-0.0762430932400464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	Glycine
bc1002##L-Lysine##Microbe##O2_e0	-0.043643616297274784	-0.043643616297274784	-0.043643616297274784	-0.043643616297274784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	L-Lysine
bc1002##BET##Microbe##O2_e0	-0.0008581262819888834	-0.0008581262819888834	-0.0008581262819888834	-0.0008581262819888834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	BET
bc1002##Nicotinamide ribonucleotide##Microbe##O2_e0	-0.00042906314099322776	-0.00042906314099322776	-0.00042906314099322776	-0.00042906314099322776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	Nicotinamide ribonucleotide
bc1002##dGTP##Microbe##O2_e0	-0.003001875839641158	-0.003001875839641158	-0.003001875839641158	-0.003001875839641158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	dGTP
bc1002##Sulfate##Microbe##O2_e0	-0.00042906314099242773	-0.00042906314099242773	-0.00042906314099242773	-0.00042906314099242773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	Sulfate
bc1002##AMP##Microbe##O2_e0	-0.01641686215352195	-0.01641686215352195	-0.01641686215352195	-0.01641686215352195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bc1002	AMP
