	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0058-0.0090	0.0097-0.0097	0.0097-0.0112	0.0112-0.0116	0.0121-0.0124	0.0124-0.0126	0.0126-0.0129	0.0129-0.0129	0.0129-0.0130	0.0130-0.0130	0.0130-0.0133	0.0133-0.0188	0.0188-0.0427	0.0427-0.2022	0.3102-0.3623	0.3623-0.3625	0.3625-0.3639	0.3639-0.4059	0.4059-0.4085	0.4085-0.4274	0.4754-0.5844	0.5845-0.5879	0.5879-0.5995	0.5995-0.5995	0.5995-0.6627	0.6627-0.6627	0.6627-5.8404	5.8404-5.8404	5.8404-6.8241	6.8437-6.8437	6.8437-6.8719	6.8951-6.8953	6.8953-7.7294	7.7294-7.7302	7.7302-7.7302	7.8442-20.0000	Source	Target
Thiamin-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	3.812500001231979	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001160294	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	3.812500001169361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	D-Mannose-e0
Riboflavin-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	-1249.6989685445003	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224529016334	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	-1249.5224528730635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin-e0	D-Mannose-e0
N-Acetyl-D-glucosamine-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	1.31250000017595	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001861817	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	1.3125000001846012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	D-Mannose-e0
Folate-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	3.937499999929164	3.937499999915827	3.937499999915827	3.937499999915827	3.937499999915827	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	3.9374999998262634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	D-Mannose-e0
Riboflavin-e0##L-Tryptophan-e0##Enterococcus_faecalis_KB1	-6.121310174177209	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310174133786	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.121310173993854	-6.1213101774380245	-6.1213101774380245	-6.121310182232357	-6.121310182232357	0.0002688312074720484	-6.1213101402909915	-6.121310194546328	-6.121310194546328	-6.12131040391152	Riboflavin-e0	L-Tryptophan-e0
Riboflavin-e0##Cl--e0##Enterococcus_faecalis_KB1	-0.7060625360171188	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625360121109	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625359959711	-0.7060625363935032	-0.7060625363935032	-0.7060625369632865	-0.7060625369632865	3.100833623971531e-05	-0.706062532106939	-0.7060625383649604	-0.7060625383649604	-0.7060625625202117	Riboflavin-e0	Cl--e0
Riboflavin-e0##Mg-e0##Enterococcus_faecalis_KB1	-0.706062536017256	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625360123312	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.7060625359961256	-0.706062536388761	-0.706062536388761	-0.7060625369579063	-0.7060625369579063	3.100833623921383e-05	-0.7060625320849808	-0.7060625383662558	-0.7060625383662558	-0.7060625625157428	Riboflavin-e0	Mg-e0
Folate-e0##Folate-e0##Enterococcus_faecalis_KB1	-0.9999999999999996	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.9999999999999978	-0.9999999999999978	-1.0000000000000029	-1.0000000000000029	-0.9999999999999983	-1.0000000000000018	-1.0	-1.0	-0.9999999999999996	Folate-e0	Folate-e0
Riboflavin-e0##Niacin##Enterococcus_faecalis_KB1	-1.0000000000762768	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000654259	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000000395273	-1.0000000005346197	-1.0000000005346197	-1.0000000017458475	-1.0000000017458475	-0.42887145136600674	-0.9999999990676375	-1.000000000920303	-1.000000000920303	-1.0000000150408235	Riboflavin-e0	Niacin
Riboflavin-e0##PAN##Enterococcus_faecalis_KB1	-1.0000000000645624	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000057351	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.000000000034564	-1.0000000005994094	-1.0000000005994094	-1.0000000014165493	-1.0000000014165493	4.391726605635517e-05	-0.9999999946011645	-1.0000000033934557	-1.0000000033934557	-1.000000037618405	Riboflavin-e0	PAN
Riboflavin-e0##Pyridoxal##Enterococcus_faecalis_KB1	-0.5000000000314342	-0.5000000000278432	-0.5000000000278432	-0.5000000000278432	-0.5000000000278432	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.5000000000164079	-0.500000000298302	-0.500000000298302	-0.5000000006864129	-0.5000000006864129	2.1958633025991298e-05	-0.49999999727014866	-0.5000000016818448	-0.5000000016818448	-0.5000000187897865	Riboflavin-e0	Pyridoxal
Spermidine-e0##Inosine##Enterococcus_faecalis_KB1	1.0000000000218565	1.000000000018843	1.000000000018843	1.000000000018843	1.000000000018843	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.0000000000205775	1.000000000023218	1.000000000023218	1.0000000000347848	1.0000000000347848	0.9771931343620709	0.9999999999092629	1.0000000001866935	1.0000000001866935	1.0000000019005078	Spermidine-e0	Inosine
Thiamin-e0##Inosine##Enterococcus_faecalis_KB1	2.000000000034098	2.000000000032118	2.000000000032118	2.000000000032118	2.000000000032118	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000032387	2.000000000078781	2.000000000078781	2.000000000148888	2.000000000148888	1.9006272282923338	1.9999999995599838	2.0000000006148397	2.0000000006148397	2.0000000064180066	Thiamin-e0	Inosine
Riboflavin-e0##Inosine##Enterococcus_faecalis_KB1	-34.673818986436736	-34.67381898619069	-34.67381898619069	-34.67381898619069	-34.67381898619069	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381898540928	-34.67381900491891	-34.67381900491891	-34.67381903264563	-34.67381903264563	-0.5326967460366167	-34.67381880046476	-34.67381909882304	-34.67381909882304	-34.67382026701437	Riboflavin-e0	Inosine
Riboflavin-e0##Cytosine##Enterococcus_faecalis_KB1	-6.580314084924607	-6.580314084874544	-6.580314084874544	-6.580314084874544	-6.580314084874544	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314084720733	-6.580314088459669	-6.580314088459669	-6.580314093877614	-6.580314093877614	-0.08703522106221374	-6.580314049821132	-6.58031410611087	-6.58031410611087	-6.580314326545054	Riboflavin-e0	Cytosine
O2-e0##Glycine-e0##Limosilactobacillus_reuteri_I49	0.0	-4.000000000000884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000035213	0.0	0.021772716171102668	0.0	0.0	0.0	0.21826632916380717	0.0	0.0	0.0	-4.000000000000747	0.0	-4.000000000000117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Glycine-e0
O2-e0##D-Glucose-e0##Limosilactobacillus_reuteri_I49	0.0	-4.999999999973063	-1.000000000065058	-10.000000000007212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	D-Glucose-e0
O2-e0##L-Aspartate-e0##Limosilactobacillus_reuteri_I49	0.0	9.000000000019847	8.999999999956916	0.0	-9.999999999894332	-9.999999999894332	24.144484595459936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
O2-e0##L-Threonine-e0##Limosilactobacillus_reuteri_I49	0.0	4.000000000001515	0.0	0.0	0.0	0.0	1.6708632950841966	0.0	-2.1548442712820934	1.5001417563680672	-18.000000000004203	-12.000000000008452	0.0	0.0	0.0	-2.000000000039397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Threonine-e0
O2-e0##H+-e0##Limosilactobacillus_reuteri_I49	0.0	-6.0000000000261995	-1.9999999999475186	15.999999999987132	35.99999999993117	35.99999999993117	15.679705858254263	0.0	-20.221477390435716	33.300901854125854	17.999999999790887	5.999999999875062	0.0	0.0	0.0	2.0000000000152376	0.0	0.13068256602049771	2.000000000373528	2.0000000003862324	0.0	1.298302606536647	0.0	-1.0000000000003624	-1.0000000000003548	-2.0000000000003926	-0.4000000000001174	-1.9999999999999365	0.6666666666666259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
O2-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.0	-9.00000000001833	-8.999999999959895	0.0	9.999999999897677	9.999999999897677	-22.029165656764953	0.9999999999493061	22.91372656338139	-23.867357915152844	-7.999999999777019	-1.9999999998610232	1.0000000000011409	1.000000000019142	1.0000000000064424	0.0	1.0000000000042268	0.8682068246868864	1.0000000000262559	1.0000000000271583	1.0000000000349014	-0.30814086652891126	0.0	0.0	0.0	2.000000000000292	0.39999999999980257	1.9999999999999818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	NH3-e0
Spermidine-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	2.000000000018253	2.000000000017918	2.000000000017258	2.9999999999873133	2.9999999999873133	0.9562695565130265	1.0000000000017875	0.3113053922989457	1.1630129136187919	-7.999999999959408	-2.666666666644602	0.0	-1.9999999999949598	0.5000000000013045	2.000000000016904	0.0	-0.4226516026123329	0.0	0.0	0.0	0.840620408935965	1.0000000000005371	1.0000000000002318	1.0000000000002285	2.0000000000019056	1.2000000000006248	2.0000000000018123	1.3333333333341217	2.000000000001813	2.000000000001813	2.000000000001813	2.000000000001813	2.000000000001813	2.000000000001813	2.000000000001813	2.000000000001813	2.0000000000045577	2.0000000000045253	Spermidine-e0	Acetate-e0
Melitose-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-2.0000000000149343	-2.0000000000150684	-2.0000000000179448	1.999999999994236	1.999999999994236	-0.0437304434873351	0.0	-0.5509556861617917	0.8150645680921862	-9.999999999950685	-1.9999999999758005	1.9999999999942513	-1.0000000000013247	0.9999999999990712	-2.000000000026616	1.9999999999912665	1.0701664742458208	2.0000000000094826	2.000000000011055	2.000000000053567	0.3187591821296961	0.0	0.0	0.0	6.0000000000011156	1.2000000000001507	6.000000000000503	2.0000000000000835	6.000000000000504	6.000000000000504	6.000000000000504	6.000000000000504	6.000000000000504	6.000000000000504	6.000000000000504	6.000000000000504	6.000000000006155	6.00000000000633	Melitose-e0	Acetate-e0
Folate-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-5.0000000000453415	-5.000000000045548	-5.000000000054888	2.999999999993885	2.999999999993885	0.9562695565123414	-5.027463090537245	1.413216764621835	2.4671162225661045	0.0	4.000000000010592	7.999999999978061	4.999999999983957	3.499999999995987	-10.000000000119568	6.99999999996864	4.590885865093257	-349.58273943905664	-349.58273943517315	-349.58273945488384	1.2750367285196331	0.0	0.0	0.0	1.0000000000022924	0.40000000000059377	1.0000000000022353	0.500000000000841	1.0000000000022136	1.0000000000022136	1.0000000000022136	1.0000000000022136	1.0000000000022136	1.0000000000022136	1.0000000000022136	1.0000000000022136	1.0000000000055607	1.0000000000056442	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	1.9999999999932112	2.000000000016268	2.00000000000805	-7.999999999965508	-7.999999999965508	1.1967869956939943	1.0000000000002727	3.3415616661872902	-0.6301291361844126	35.99999999983773	11.999999999912006	0.0	8.999999999987962	0.49999999999891775	2.0000000000230083	0.0	0.08453032052303762	0.0	0.0	0.0	0.8406204089350094	1.0000000000000109	0.9999999999999966	1.0000000000000064	0.0	0.8000000000000023	0.0	0.6666666666666893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Urea-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.0000000000086395	-1.0000000000086162	-1.0000000000102724	-0.9999999999952299	-0.9999999999952299	0.021865221743672007	0.0	0.4132167646211766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Acetate-e0
Sucrose##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.00000000000687	-1.0000000000071076	-1.0000000000090674	0.9999999999974134	0.9999999999974134	-0.021865221743600578	0.0	-0.4132167646213366	0.4890387408552783	-6.999999999966994	-1.6666666666501697	0.9999999999966351	-1.0000000000004106	0.4999999999994602	-1.0000000000127969	0.9999999999954559	0.4082877563382834	0.9999999999980752	0.9999999999972017	1.000000000024064	0.1593795910648361	0.0	0.0	0.0	4.000000000000786	0.8000000000001014	4.000000000000386	1.3333333333333988	4.000000000000383	4.000000000000383	4.000000000000383	4.000000000000383	4.000000000000383	4.000000000000383	4.000000000000383	4.000000000000383	4.000000000004356	4.00000000000451	Sucrose	Acetate-e0
Thiamine##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-6.000000000061682	-6.000000000056451	-6.000000000067618	8.999999999971378	8.999999999971378	2.3578760586656076	-9.554926181078612	2.293391617691235	5.434232445133056	-11.999999999888729	2.666666666715086	11.999999999973017	4.999999999986938	5.99999999999635	-12.000000000162782	11.999999999952102	8.3651962175118	-701.1654788782051	-701.1654788704152	-701.1654789099115	4.753175501715418	3.0000000000012483	3.0000000000004183	3.000000000000424	5.000000000004588	3.000000000001428	5.000000000004365	3.3333333333351978	5.000000000004358	5.000000000004358	5.000000000004358	5.000000000004358	5.000000000004358	5.000000000004358	5.000000000004358	5.000000000004358	5.000000000012033	5.000000000012221	Thiamine	Acetate-e0
Riboflavin##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.000000000030519	-1.000000000031321	-1.0000000000401443	5.999999999989603	5.999999999989603	3.4453369456409266	-14.58238927162194	3.4311305392310114	4.641090395329546	-1.999999999951612	0.6666666666943992	7.999999999972703	2.4999999999805342	4.249999999995128	-7.00000000008274	4.999999999977783	2.802211666402708	-1064.7482183172265	-1064.748218305519	-1064.748218364961	4.217208159792843	3.500000000000736	3.5000000000001212	3.500000000000118	4.000000000002977	3.6000000000008243	4.000000000002982	3.6666666666678323	4.00000000000294	4.00000000000294	4.00000000000294	4.00000000000294	4.00000000000294	4.00000000000294	4.00000000000294	4.00000000000294	4.000000000006722	4.000000000006876	Riboflavin	Acetate-e0
PAN##Acetate-e0##Limosilactobacillus_reuteri_I49	0.0	986.6345329620724	986.6345329615837	1023.130819896111	-402.2711758681638	-402.2711758681638	0.0	0.0	0.0	0.0	-556.7552734485246	-475.389831168307	-378.05830352943997	-455.29332447486365	-106.75907800566006	707.1385985755647	-509.2193990457461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Acetate-e0
Spermidine-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-0.9999999999507897	-0.9999999999517322	0.0	0.0	0.0	0.04828457858790149	0.0	-0.0824170400244789	0.01950798173267618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007888261988417047	0.0	0.0	0.0	-0.015645249947217787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Fumarate-e0
Melitose-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-2.500000000037781	-2.5000000000380136	0.0	0.0	0.0	0.04828457858820725	0.0	-0.06593363201945472	0.09753990866243158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017354176374879658	0.0	0.0	0.0	0.03129049989443668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Fumarate-e0
Folate-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-8.50000000011128	-8.500000000111438	0.0	0.0	0.0	0.048284578588576224	6.655169535672953	0.04945022401557354	0.17557183559223447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044963093334900395	6.655169534218277	6.655169534086329	6.655169534451042	0.12516199957779264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Fumarate-e0
O2-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-9.000000000018398	-8.99999999995978	0.0	0.0	0.0	-0.21728060364495477	0.0	0.2802179360841425	-0.19507981732432533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015776523977650899	0.0	0.0	0.0	-0.01564524994724731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Fumarate-e0
Urea-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-1.50000000002173	-1.5000000000216014	0.0	0.0	0.0	-0.0241422892938046	0.0	0.04945022401489056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Fumarate-e0
Sucrose##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-2.0000000000174576	-2.000000000017996	0.0	0.0	0.0	0.02414228929417052	0.0	-0.04945022401462311	0.058523945197486694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011043566783994757	0.0	0.0	0.0	0.01564524994721636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Fumarate-e0
Thiamine##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-10.500000000147862	-10.500000000134234	-0.9999999999998158	-0.9999999999989649	-0.9999999999989649	-0.8430751195886439	12.310339071350489	-1.0247251120063432	-0.6488563288157586	-1.0000000000005933	-0.9999999999997508	-0.9999999999976366	-0.999999999998578	-0.9999999999984619	-1.0000000000018894	-0.9999999999970423	-0.9321609468983006	12.31033906843833	12.310339068173821	12.310339068904652	-0.8279022505805096	-1.0000000000000677	-0.9999999999994098	-0.9999999999994045	-0.9999999999993596	-0.9999999999994168	-0.9999999999992851	-0.9999999999994845	-0.9999999999993773	-0.9999999999993773	-0.9999999999993773	-0.9999999999993773	-0.9999999999993773	-0.9999999999993773	-0.9999999999993773	-0.9999999999993773	-0.999999999995388	-0.999999999995286	Thiamine	Fumarate-e0
Riboflavin##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	-7.500000000072048	-7.500000000073905	0.0	0.0	0.0	0.06035572323547516	19.96550860702932	-0.008241704001680679	0.13655587212752182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041018962340534634	19.965508602656314	19.96550860225856	19.965508603358344	0.07040362476252458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Fumarate-e0
PAN##Fumarate-e0##Limosilactobacillus_reuteri_I49	0.0	2457.8697639187917	2457.869763917511	9.503941318205294	9.503941318087039	9.503941318087039	0.0	0.0	0.0	0.0	9.503941318039853	9.503941318045685	9.503941318067886	9.503941318057533	9.503941318094945	9.503941318248721	9.503941318003344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Fumarate-e0
Spermidine-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	0.0	2.0000000000342006	2.0000000000358087	2.000000000034473	3.9999999999749667	3.9999999999749667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Sorbitol-e0
Pyruvate-e0##Sorbitol-e0##Limosilactobacillus_reuteri_I49	0.0	-1.0000000000033944	-1.0000000000035851	-1.0000000000033609	0.9999999999948259	0.9999999999948259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Sorbitol-e0
